"","precip_total","precip_min","precip_max","precip_mean","precip_median","week_canton"
"20349",102.9876107,5.962395,23.84958,14.7125158142857,17.887186,"2023-42-301"
"20350",93.226726,0,23.758455,13.3181037142857,11.879228,"2023-42-506"
"20351",84.686763,0,32.795204,12.098109,9.434829,"2023-42-610"
"20352",132.107383,0,51.533077,18.8724832857143,16.11486,"2023-42-608"
"20353",134.6191716,0,36.46007,19.2313102285714,24.306713,"2023-42-118"
"20354",157.480857,8.966472,35.865887,22.4972652857143,22.5297,"2023-42-103"
"20355",187.935982,0,54.70546,26.8479974285714,22.56599,"2023-42-117"
"20356",143.581656,8.315054,37.09323,20.5116651428571,18.546616,"2023-42-308"
"20357",127.9778723,7.495586,30.424673,18.2825531857143,14.991172,"2023-42-102"
"20358",105.0053317,6.914789,23.203852,15.0007616714286,15.469235,"2023-42-602"
"20359",128.379767,0,28.638153,18.3399667142857,16.623602,"2023-42-408"
"20360",151.449377,0,50.415043,21.6356252857143,11.368916,"2023-42-611"
"20361",140.9424066,7.7834463,31.133785,20.1346295142857,23.350338,"2023-42-108"
"20362",NA,NA,NA,NA,NA,"2023-42-607"
"20363",211.718726,13.168571,57.83434,30.2455322857143,28.91717,"2023-42-203"
"20364",120.811712,0,39.33922,17.258816,13.113073,"2023-42-215"
"20365",128.9853543,5.8449283,37.7163,18.4264791857143,15.08652,"2023-42-706"
"20366",128.904257,0,32.025425,18.4148938571429,18.616222,"2023-42-401"
"20367",158.95329,0,51.03243,22.7076128571429,17.010809,"2023-42-511"
"20368",118.0599348,0,28.789314,16.8657049714286,14.7303705,"2023-42-304"
"20369",99.834073,0,43.61808,14.2620104285714,14.539361,"2023-42-510"
"20370",177.712924,9.832095,31.934895,25.3875605714286,31.934895,"2023-42-303"
"20371",170.848775,11.387878,45.575993,24.4069678571429,22.775757,"2023-42-120"
"20372",71.335232,0,30.572243,10.1907474285714,10.190747,"2023-42-501"
"20373",132.250965,0,39.40151,18.892995,9.850377,"2023-42-701"
"20374",72.455087,0,24.151697,10.3507267142857,8.050565,"2023-42-214"
"20375",103.120368,0,34.58433,14.7314811428571,6.916867,"2023-42-705"
"20376",134.6191716,0,36.46007,19.2313102285714,24.306713,"2023-42-115"
"20377",155.791227,0,43.133423,22.2558895714286,28.755613,"2023-42-604"
"20378",180.770753,11.523559,46.094234,25.8243932857143,24.630592,"2023-42-107"
"20379",122.906032,0,27.054018,17.5580045714286,26.141459,"2023-42-114"
"20380",176.302066,8.528522,44.55315,25.1860094285714,29.702103,"2023-42-509"
"20381",121.4571063,6.5973463,22.592237,17.3510151857143,22.592237,"2023-42-206"
"20382",122.842593,0,26.891829,17.5489418571429,17.927885,"2023-42-502"
"20383",136.015707,0,33.062466,19.4308152857143,24.796846,"2023-42-307"
"20384",105.5378765,0,28.931871,15.0768395,9.643957,"2023-42-209"
"20385",91.430361,0,31.87546,13.0614801428571,9.925817,"2023-42-605"
"20386",130.713012,8.3951,32.377537,18.6732874285714,16.188768,"2023-42-207"
"20387",241.402252,13.937305,46.413258,34.486036,41.811916,"2023-42-302"
"20388",158.774557,0,54.420628,22.6820795714286,22.687193,"2023-42-609"
"20389",129.181978,0,37.243202,18.4545682857143,21.333408,"2023-42-702"
"20390",187.286666,0,49.027668,26.755238,32.68511,"2023-42-208"
"20391",143.545238,7.6424785,30.569914,20.5064625714286,23.407299,"2023-42-601"
"20392",177.605157,11.604394,49.248974,25.3721652857143,23.208788,"2023-42-104"
"20393",155.723622,9.944128,42.211754,22.2462317142857,19.888256,"2023-42-119"
"20394",209.488932,15.276515,85.46111,29.9269902857143,15.276515,"2023-42-606"
"20395",118.55709,0,36.91975,16.9367271428571,18.459875,"2023-42-216"
"20396",84.588329,0,16.653933,12.084047,16.653933,"2023-42-210"
"20397",122.906032,0,27.054018,17.5580045714286,26.141459,"2023-42-406"
"20398",127.9778723,7.495586,30.424673,18.2825531857143,14.991172,"2023-42-101"
"20399",140.8097075,0,36.188198,20.1156725,24.125465,"2023-42-204"
"20400",103.086554,6.134786,24.539145,14.7266505714286,12.068771,"2023-42-409"
"20401",132.959145,0,33.51967,18.9941635714286,16.759834,"2023-42-405"
"20402",139.2980185,9.865066,30.48552,19.8997169285714,19.730131,"2023-42-202"
"20403",166.307224,9.093937,38.468838,23.7581748571429,27.281809,"2023-42-109"
"20404",140.600505,0,28.581705,20.0857864285714,26.273685,"2023-42-404"
"20405",115.660692,0,55.58952,16.522956,18.52984,"2023-42-503"
"20406",103.086554,6.134786,24.539145,14.7266505714286,12.068771,"2023-42-403"
"20407",134.0887682,6.1322575,29.21593,19.1555383142857,21.911947,"2023-42-410"
"20408",148.623112,10.327886,26.142101,21.2318731428571,26.142101,"2023-42-212"
"20409",128.468918,0,37.17975,18.3527025714286,16.92967,"2023-42-703"
"20410",87.843516,0,26.669832,12.5490737142857,8.739098,"2023-42-704"
"20411",175.709131,0,53.32352,25.1013044285714,15.96013,"2023-42-105"
"20412",103.086554,6.134786,24.539145,14.7266505714286,12.068771,"2023-42-113"
"20413",92.620563,0,27.316364,13.231509,13.658182,"2023-42-508"
"20414",118.531806,0,43.438404,16.9331151428571,14.279642,"2023-42-305"
"20415",126.235907,0,39.45516,18.033701,12.819493,"2023-42-116"
"20416",58.980004,0,29.490002,8.42571485714286,0,"2023-42-213"
"20417",154.392233,0,36.638397,22.0560332857143,27.478798,"2023-42-111"
"20418",130.562913,8.605859,28.566908,18.6518447142857,19.044607,"2023-42-211"
"20419",60.560678,0,18.958702,8.65152542857143,8.161854,"2024-42-507"
"20420",124.313228,0,31.626665,17.7590325714286,15.813333,"2024-42-112"
"20421",115.376252,0,40.167,16.4823217142857,13.389,"2024-42-201"
"20422",97.821476,0,22.907635,13.9744965714286,14.549286,"2024-42-110"
"20423",54.147391,0,12.816114,7.73534157142857,10.929067,"2024-42-306"
"20424",127.312559,0,37.972324,18.1875084285714,18.986162,"2024-42-106"
"20425",110.32037,0,38.047276,15.7600528571429,10.771696,"2024-42-205"
"20426",26.409134,0,19.80685,3.77273342857143,0,"2024-42-504"
"20427",101.711465,0,29.738703,14.5302092857143,14.869351,"2024-42-402"
"20428",74.502413,0,23.94657,10.6432018571429,11.973285,"2024-42-407"
"20429",108.940409,0,37.970997,15.5629155714286,12.657,"2024-42-603"
"20430",45.1331161,0,18.155956,6.44758801428571,6.0519857,"2024-42-505"
"20431",39.0427402,0,11.917187,5.57753431428571,5.9585934,"2024-42-301"
"20432",40.5918995,0,12.345457,5.79884278571429,6.1727285,"2024-42-506"
"20433",69.273075,0,24.7134,9.89615357142857,7.676265,"2024-42-610"
"20434",98.606682,8.964939,22.408524,14.0866688571429,8.964939,"2024-42-608"
"20435",64.345346,0,22.441452,9.19219228571429,9.731221,"2024-42-118"
"20436",62.6061194,0,23.338999,8.94373134285714,7.7796664,"2024-42-103"
"20437",64.050032,0,28.655663,9.15000457142857,0,"2024-42-117"
"20438",66.189279,0,26.68137,9.45561128571429,6.541806,"2024-42-308"
"20439",73.195733,0,18.293013,10.4565332857143,9.146506,"2024-42-102"
"20440",58.900424,0,21.247025,8.41434628571429,9.324033,"2024-42-602"
"20441",79.165906,0,25.770914,11.3094151428571,12.885457,"2024-42-408"
"20442",132.1032084,0,37.54057,18.8718869142857,23.17853,"2024-42-611"
"20443",71.696296,0,24.023245,10.242328,8.007748,"2024-42-108"
"20444",NA,NA,NA,NA,NA,"2024-42-607"
"20445",136.779397,0,56.08863,19.5399138571429,18.696209,"2024-42-203"
"20446",53.932811,0,17.977604,7.70468728571428,11.985069,"2024-42-215"
"20447",80.91436,0,21.25464,11.5591942857143,7.681016,"2024-42-706"
"20448",96.057463,0,22.545315,13.7224947142857,18.856298,"2024-42-401"
"20449",57.8256639,0,20.243803,8.26080912857143,6.7479343,"2024-42-511"
"20450",60.0733935,0,20.26787,8.58191335714286,8.684639,"2024-42-304"
"20451",26.22152,0,10.488608,3.74593142857143,0,"2024-42-510"
"20452",81.234951,0,23.789717,11.604993,11.894858,"2024-42-303"
"20453",94.882404,0,29.582737,13.5546291428571,14.7913685,"2024-42-120"
"20454",28.550242,0,12.235818,4.078606,4.078606,"2024-42-501"
"20455",108.839078,0,31.858738,15.5484397142857,17.695429,"2024-42-701"
"20456",40.050349,0,20.025175,5.72147842857143,6.675058,"2024-42-214"
"20457",61.8752904,0,26.152323,8.8393272,4.5293612,"2024-42-705"
"20458",64.345346,0,22.441452,9.19219228571429,9.731221,"2024-42-115"
"20459",102.210955,0,50.939304,14.601565,12.734826,"2024-42-604"
"20460",112.661775,0,27.31447,16.0945392857143,13.657235,"2024-42-107"
"20461",65.342583,0,20.853107,9.33465471428571,10.426554,"2024-42-114"
"20462",66.3250615,5.4978895,16.493668,9.47500878571429,10.995779,"2024-42-509"
"20463",97.282289,0,29.697187,13.8974698571429,18.089792,"2024-42-206"
"20464",36.4958208,0,20.64305,5.21368868571429,0,"2024-42-502"
"20465",77.525344,0,24.33391,11.0750491428571,14.428762,"2024-42-307"
"20466",87.4678105,0,27.100376,12.4954015,16.155735,"2024-42-209"
"20467",114.216511,0,27.598034,16.3166444285714,19.673481,"2024-42-605"
"20468",95.638504,0,36.3795,13.6626434285714,10.753008,"2024-42-207"
"20469",96.565533,0,30.939445,13.7950761428571,10.031273,"2024-42-302"
"20470",108.550168,0,36.330803,15.5071668571429,12.605221,"2024-42-609"
"20471",68.93799,7.309624,16.194935,9.84828428571429,7.309624,"2024-42-702"
"20472",119.68731,0,39.717274,17.0981871428571,19.858637,"2024-42-208"
"20473",88.107249,0,33.216427,12.5867498571429,11.072143,"2024-42-601"
"20474",130.294833,0,38.756283,18.6135475714286,21.112906,"2024-42-104"
"20475",76.167228,0,25.746645,10.8810325714286,16.628077,"2024-42-119"
"20476",102.735049,0,33.31472,14.6764355714286,12.035203,"2024-42-606"
"20477",112.9186,0,41.478626,16.1312285714286,9.987116,"2024-42-216"
"20478",98.176322,0,41.252396,14.0251888571429,9.807444,"2024-42-210"
"20479",65.342583,0,20.853107,9.33465471428571,10.426554,"2024-42-406"
"20480",73.195733,0,18.293013,10.4565332857143,9.146506,"2024-42-101"
"20481",108.835708,0,37.56483,15.5479582857143,10.592219,"2024-42-204"
"20482",56.8546785,0,16.84113,8.12209692857143,8.420565,"2024-42-409"
"20483",74.013398,0,20.428703,10.5733425714286,10.214352,"2024-42-405"
"20484",99.366687,0,44.177166,14.195241,11.0442915,"2024-42-202"
"20485",89.6883246,0,22.334845,12.8126178,11.167422,"2024-42-109"
"20486",101.711465,0,29.738703,14.5302092857143,14.869351,"2024-42-404"
"20487",46.611242,0,20.442623,6.65874885714286,5.110656,"2024-42-503"
"20488",56.8546785,0,16.84113,8.12209692857143,8.420565,"2024-42-403"
"20489",82.4830912,7.2961364,15.705068,11.7832987428571,14.592273,"2024-42-410"
"20490",115.878149,0,27.594725,16.5540212857143,19.296612,"2024-42-212"
"20491",104.166025,0,37.65307,14.8808607142857,12.757719,"2024-42-703"
"20492",89.020776,0,27.990356,12.7172537142857,13.995178,"2024-42-704"
"20493",83.233983,0,44.414845,11.890569,0,"2024-42-105"
"20494",56.8546785,0,16.84113,8.12209692857143,8.420565,"2024-42-113"
"20495",47.5214532,0,21.120646,6.78877902857143,5.2801614,"2024-42-508"
"20496",62.517284,0,18.259768,8.93104057142857,12.998874,"2024-42-305"
"20497",112.7419216,0,31.748533,16.1059888,16.523088,"2024-42-116"
"20498",31.870944,0,13.658976,4.552992,4.552992,"2024-42-213"
"20499",80.353639,0,26.938883,11.4790912857143,8.979629,"2024-42-111"
"20500",97.788793,0,33.32089,13.9698275714286,11.106963,"2024-42-211"
"20501",65.067765,0,21.015457,9.295395,8.406182,"2020-43-507"
"20502",140.802808,0,65.36911,20.1146868571429,16.342278,"2020-43-112"
"20503",91.357633,0,23.27848,13.0510904285714,11.63924,"2020-43-201"
"20504",88.883888,0,42.77237,12.6976982857143,10.693092,"2020-43-110"
"20505",51.821726,0,14.8113,7.40310371428571,7.40565,"2020-43-306"
"20506",134.607691,0,42.318214,19.2296701428571,10.579554,"2020-43-106"
"20507",112.849769,0,36.458374,16.1213955714286,19.619045,"2020-43-205"
"20508",37.3770985,0,9.0612,5.3395855,5.6628985,"2020-43-504"
"20509",73.5349825,0,19.618118,10.5049975,9.809059,"2020-43-402"
"20510",73.880409,0,21.957369,10.5543441428571,9.988557,"2020-43-407"
"20511",145.670979,0,55.89703,20.8101398571429,18.632343,"2020-43-603"
"20512",48.2243195,0,11.8693495,6.8891885,8.659821,"2020-43-505"
"20513",38.506607,0,16.040886,5.50094385714286,5.346962,"2020-43-301"
"20514",32.295081,0,9.227166,4.613583,4.613583,"2020-43-506"
"20515",125.214998,0,49.84225,17.8878568571429,12.460563,"2020-43-610"
"20516",129.433269,0,38.318523,18.490467,19.159262,"2020-43-608"
"20517",69.7811712,5.3019123,19.60067,9.96873874285714,5.3019123,"2020-43-118"
"20518",77.114668,0,27.083576,11.0163811428571,6.770894,"2020-43-103"
"20519",103.669648,0,37.819733,14.8099497142857,10.974986,"2020-43-117"
"20520",61.97112,0,22.36487,8.85301714285714,5.5912175,"2020-43-308"
"20521",73.398832,0,33.48754,10.4855474285714,8.371885,"2020-43-102"
"20522",82.6698247,0,29.653475,11.8099749571429,14.826737,"2020-43-602"
"20523",70.02587,0,19.889433,10.0036957142857,9.944716,"2020-43-408"
"20524",167.373675,0,62.329067,23.910525,17.808306,"2020-43-611"
"20525",52.471059,0,15.260291,7.49586557142857,8.431856,"2020-43-108"
"20526",NA,NA,NA,NA,NA,"2020-43-607"
"20527",106.340247,0,29.552748,15.1914638571429,14.776374,"2020-43-203"
"20528",53.9178988,0,11.780855,7.70255697142857,10.534261,"2020-43-215"
"20529",48.4151173,0,17.294695,6.91644532857143,5.7648983,"2020-43-706"
"20530",70.763036,0,24.94395,10.1090051428571,6.545584,"2020-43-401"
"20531",82.094007,0,32.14268,11.7277152857143,10.714227,"2020-43-511"
"20532",48.525663,0,12.389899,6.93223757142857,8.259933,"2020-43-304"
"20533",39.1175956,0,13.039199,5.58822794285714,4.3463993,"2020-43-510"
"20534",78.097152,0,21.416372,11.156736,10.708186,"2020-43-303"
"20535",111.087263,0,30.251638,15.869609,10.083879,"2020-43-120"
"20536",41.2452567,0,11.881376,5.89217952857143,5.6011267,"2020-43-501"
"20537",61.214206,0,30.69984,8.74488657142857,0,"2020-43-701"
"20538",29.3080842,0,7.327021,4.18686917142857,3.6635106,"2020-43-214"
"20539",57.130561,0,20.90586,8.16150871428571,0,"2020-43-705"
"20540",69.7811712,5.3019123,19.60067,9.96873874285714,5.3019123,"2020-43-115"
"20541",114.242933,0,41.223885,16.320419,21.050568,"2020-43-604"
"20542",116.914723,0,27.537827,16.7021032857143,24.035078,"2020-43-107"
"20543",55.590851,0,19.194073,7.94155014285714,0,"2020-43-114"
"20544",107.556755,0,40.155937,15.3652507142857,12.834611,"2020-43-509"
"20545",83.3051177,0,23.044283,11.9007311,11.522141,"2020-43-206"
"20546",52.7101325,0,20.486032,7.53001892857143,9.206886,"2020-43-502"
"20547",50.50741,0,23.61902,7.21534428571429,0,"2020-43-307"
"20548",113.5536156,0,35.116047,16.2219450857143,13.528789,"2020-43-209"
"20549",209.497175,0,58.47733,29.9281678571429,35.086395,"2020-43-605"
"20550",92.060726,0,31.623167,13.1515322857143,18.360092,"2020-43-207"
"20551",104.749834,0,34.138382,14.964262,11.37946,"2020-43-302"
"20552",123.9760997,0,41.58125,17.7108713857143,13.860417,"2020-43-609"
"20553",31.39584,0,11.769256,4.48512,5.884628,"2020-43-702"
"20554",95.684037,0,22.157557,13.6691481428571,13.877268,"2020-43-208"
"20555",103.058657,0,33.071117,14.7226652857143,11.023706,"2020-43-601"
"20556",163.974875,0,55.382515,23.4249821428571,22.153006,"2020-43-104"
"20557",131.968998,0,49.06142,18.852714,10.363447,"2020-43-119"
"20558",141.0471084,0,38.819496,20.1495869142857,22.904385,"2020-43-606"
"20559",63.0050674,0,17.65206,9.00072391428571,10.048889,"2020-43-216"
"20560",59.7152852,0,14.92289,8.53075502857143,9.948593,"2020-43-210"
"20561",55.590851,0,19.194073,7.94155014285714,0,"2020-43-406"
"20562",73.398832,0,33.48754,10.4855474285714,8.371885,"2020-43-101"
"20563",118.541945,0,40.683098,16.9345635714286,20.341549,"2020-43-204"
"20564",58.3320605,3.6160235,15.472709,8.3331515,10.315139,"2020-43-409"
"20565",63.894194,0,19.646498,9.127742,8.200399,"2020-43-405"
"20566",93.047718,0,27.499258,13.2925311428571,15.587194,"2020-43-202"
"20567",89.43008,0,49.061092,12.7757257142857,0,"2020-43-109"
"20568",73.5349825,0,19.618118,10.5049975,9.809059,"2020-43-404"
"20569",57.911694,0,19.466228,8.27309914285714,8.543437,"2020-43-503"
"20570",58.3320605,3.6160235,15.472709,8.3331515,10.315139,"2020-43-403"
"20571",45.2413112,0,11.048564,6.46304445714286,6.0478096,"2020-43-410"
"20572",90.150075,0,23.62198,12.8785821428571,15.547562,"2020-43-212"
"20573",56.5475185,0,24.826231,8.07821692857143,0,"2020-43-703"
"20574",81.604042,0,25.224224,11.6577202857143,12.612112,"2020-43-704"
"20575",121.0858114,0,30.14819,17.2979730571429,15.074095,"2020-43-105"
"20576",58.3320605,3.6160235,15.472709,8.3331515,10.315139,"2020-43-113"
"20577",38.275913,0,14.353468,5.46798757142857,4.784489,"2020-43-508"
"20578",55.670701,0,24.017252,7.95295728571429,0,"2020-43-305"
"20579",129.56831,0,38.818512,18.5097585714286,19.409256,"2020-43-116"
"20580",30.936782,0,9.281034,4.41954028571429,3.0936785,"2020-43-213"
"20581",55.146527,0,19.49677,7.87807528571429,9.748385,"2020-43-111"
"20582",95.110765,0,29.692776,13.5872521428571,14.151009,"2020-43-211"
"20583",116.636851,0,40.198837,16.6624072857143,13.399613,"2021-43-507"
"20584",152.11183,0,60.601387,21.7302614285714,20.200462,"2021-43-112"
"20585",122.295856,0,54.353714,17.4708365714286,13.5884285,"2021-43-201"
"20586",94.954603,0,54.259773,13.5649432857143,0,"2021-43-110"
"20587",50.000354,0,33.33357,7.14290771428571,0,"2021-43-306"
"20588",160.099874,0,79.35129,22.8714105714286,19.837822,"2021-43-106"
"20589",112.046231,0,55.64663,16.0066044285714,13.911657,"2021-43-205"
"20590",87.05141,0,34.820564,12.4359157142857,17.410282,"2021-43-504"
"20591",96.798129,0,53.77674,13.8283041428571,10.755347,"2021-43-402"
"20592",81.38145,0,54.2543,11.6259214285714,0,"2021-43-407"
"20593",98.562878,0,35.573135,14.0804111428571,17.786568,"2021-43-603"
"20594",121.150303,0,35.944553,17.3071861428571,17.04115,"2021-43-505"
"20595",42.236929,0,33.789543,6.033847,0,"2021-43-301"
"20596",170.744682,0,95.34705,24.3920974285714,12.566272,"2021-43-506"
"20597",39.599522,0,17.695526,5.65707457142857,4.4238815,"2021-43-610"
"20598",34.014466,0,12.37806,4.85920942857143,6.18903,"2021-43-608"
"20599",68.01659,0,48.58328,9.71665571428571,0,"2021-43-118"
"20600",72.310836,0,43.3865,10.3301194285714,0,"2021-43-103"
"20601",76.547844,0,38.273922,10.9354062857143,0,"2021-43-117"
"20602",58.5227,0,43.892025,8.36038571428571,0,"2021-43-308"
"20603",73.938275,0,42.250443,10.5626107142857,0,"2021-43-102"
"20604",74.448028,0,37.224014,10.6354325714286,0,"2021-43-602"
"20605",82.033493,0,54.688995,11.7190704285714,0,"2021-43-408"
"20606",109.432099,0,31.266314,15.633157,15.633157,"2021-43-611"
"20607",70.009641,0,40.00551,10.0013772857143,10.001377,"2021-43-108"
"20608",NA,NA,NA,NA,NA,"2021-43-607"
"20609",142.504517,0,63.33534,20.3577881428571,15.833835,"2021-43-203"
"20610",100.38468,0,66.92312,14.3406685714286,0,"2021-43-215"
"20611",78.799452,0,65.66621,11.2570645714286,0,"2021-43-706"
"20612",96.941025,0,53.856125,13.8487178571429,10.771225,"2021-43-401"
"20613",179.70408,0,61.62297,25.6720114285714,30.811485,"2021-43-511"
"20614",56.498863,0,32.285065,8.07126614285714,8.071266,"2021-43-304"
"20615",108.101008,0,67.56313,15.4430011428571,13.512626,"2021-43-510"
"20616",87.166198,0,52.29972,12.452314,0,"2021-43-303"
"20617",119.619013,0,41.717316,17.0884304285714,13.905771,"2021-43-120"
"20618",119.158429,0,45.50525,17.0226327142857,14.730636,"2021-43-501"
"20619",51.008302,0,29.622335,7.28690028571429,6.574799,"2021-43-701"
"20620",73.864088,0,59.09127,10.5520125714286,0,"2021-43-214"
"20621",37.442826,0,24.961884,5.34897514285714,0,"2021-43-705"
"20622",68.01659,0,48.58328,9.71665571428571,0,"2021-43-115"
"20623",136.359687,0,44.08522,19.4799552857143,18.799097,"2021-43-604"
"20624",133.17722,0,63.93697,19.0253171428571,21.312325,"2021-43-107"
"20625",76.314338,0,54.510242,10.9020482857143,0,"2021-43-114"
"20626",157.349124,0,58.827496,22.4784462857143,14.706874,"2021-43-509"
"20627",99.517094,0,66.34473,14.2167277142857,0,"2021-43-206"
"20628",137.830025,0,34.547855,19.6900035714286,34.42739,"2021-43-502"
"20629",77.2104,0,48.2565,11.0300571428571,9.6513,"2021-43-307"
"20630",77.981225,0,38.990612,11.140175,0,"2021-43-209"
"20631",125.1012625,0,55.1245,17.8716089285714,14.8522625,"2021-43-605"
"20632",89.16313,0,50.95036,12.73759,0,"2021-43-207"
"20633",112.933334,0,75.28889,16.1333334285714,0,"2021-43-302"
"20634",137.471994,0,40.930954,19.6388562857143,13.643652,"2021-43-609"
"20635",87.592137,0,52.555283,12.5131624285714,0,"2021-43-702"
"20636",127.600822,0,63.80041,18.2286888571429,15.950103,"2021-43-208"
"20637",124.025224,0,38.80961,17.7178891428571,19.404804,"2021-43-601"
"20638",171.121685,0,55.614117,24.445955,18.53804,"2021-43-104"
"20639",70.974974,0,42.584984,10.139282,0,"2021-43-119"
"20640",152.090791,0,39.55,21.7272558571429,12.504533,"2021-43-606"
"20641",120.60792,0,93.80616,17.2297028571429,0,"2021-43-216"
"20642",100.650086,0,88.068825,14.3785837142857,0,"2021-43-210"
"20643",76.314338,0,54.510242,10.9020482857143,0,"2021-43-406"
"20644",73.938275,0,42.250443,10.5626107142857,0,"2021-43-101"
"20645",101.865434,0,72.761024,14.5522048571429,0,"2021-43-204"
"20646",67.252692,0,42.032932,9.60752742857143,0,"2021-43-409"
"20647",81.564432,0,50.97777,11.6520617142857,10.195554,"2021-43-405"
"20648",119.392445,0,74.62028,17.0560635714286,14.924055,"2021-43-202"
"20649",89.014153,0,53.408493,12.7163075714286,0,"2021-43-109"
"20650",96.798129,0,53.77674,13.8283041428571,10.755347,"2021-43-404"
"20651",188.006472,0,82.86318,26.8580674285714,17.523882,"2021-43-503"
"20652",67.252692,0,42.032932,9.60752742857143,0,"2021-43-403"
"20653",91.423065,0,91.423065,13.0604378571429,0,"2021-43-410"
"20654",133.070708,0,76.040405,19.0101011428571,19.010101,"2021-43-212"
"20655",56.82138,0,40.5867,8.11734,0,"2021-43-703"
"20656",21.92513,0,10.962565,3.13216142857143,0,"2021-43-704"
"20657",131.460836,0,44.41851,18.7801194285714,14.8061695,"2021-43-105"
"20658",67.252692,0,42.032932,9.60752742857143,0,"2021-43-113"
"20659",148.829109,0,56.38053,21.2613012857143,15.408096,"2021-43-508"
"20660",47.183278,0,31.455519,6.74046828571429,0,"2021-43-305"
"20661",103.508841,0,31.074844,14.7869772857143,15.537422,"2021-43-116"
"20662",93.885025,0,46.942513,13.4121464285714,0,"2021-43-213"
"20663",86.119409,0,61.513863,12.3027727142857,0,"2021-43-111"
"20664",134.168454,0,74.53803,19.166922,14.907606,"2021-43-211"
"20665",15.0423876,0,9.780708,2.14891251428571,0,"2022-43-507"
"20666",97.3144125,0,64.69254,13.9020589285714,0,"2022-43-112"
"20667",11.766915,0,11.766915,1.68098785714286,0,"2022-43-201"
"20668",32.101984,0,17.184433,4.58599771428571,0,"2022-43-110"
"20669",6.076102,0,6.076102,0.868014571428571,0,"2022-43-306"
"20670",120.238316,0,88.43541,17.1769022857143,0,"2022-43-106"
"20671",16.97474,0,16.97474,2.42496285714286,0,"2022-43-205"
"20672",4.0155416,0,4.0155416,0.5736488,0,"2022-43-504"
"20673",28.831952,0,18.3106,4.11885028571429,0,"2022-43-402"
"20674",12.08286,0,12.08286,1.72612285714286,0,"2022-43-407"
"20675",83.464988,0,40.205734,11.9235697142857,0,"2022-43-603"
"20676",6.9241195,0,6.9241195,0.989159928571429,0,"2022-43-505"
"20677",9.556262,0,9.556262,1.36518028571429,0,"2022-43-301"
"20678",18.1319533,0,12.123725,2.59027904285714,0,"2022-43-506"
"20679",149.803332,0,138.53752,21.400476,0,"2022-43-610"
"20680",130.97133,0,108.12006,18.71019,0,"2022-43-608"
"20681",21.488237,0,21.488237,3.06974814285714,0,"2022-43-118"
"20682",34.608809,0,22.787031,4.94411557142857,0,"2022-43-103"
"20683",65.443423,0,37.229343,9.34906042857143,0,"2022-43-117"
"20684",41.24706,0,25.37954,5.89243714285714,0,"2022-43-308"
"20685",36.040093,0,25.868137,5.14858471428571,0,"2022-43-102"
"20686",0,0,0,0,0,"2022-43-602"
"20687",20.311906,0,11.381272,2.90170085714286,0,"2022-43-408"
"20688",42.032122,0,25.24,6.00458885714286,0,"2022-43-611"
"20689",22.3639075,0,15.323053,3.19484392857143,0,"2022-43-108"
"20690",NA,NA,NA,NA,NA,"2022-43-607"
"20691",33.51759,0,18.906029,4.78822714285714,0,"2022-43-203"
"20692",0,0,0,0,0,"2022-43-215"
"20693",14.333969,0,14.333969,2.04770985714286,0,"2022-43-706"
"20694",26.346563,0,18.087595,3.76379471428571,0,"2022-43-401"
"20695",13.092915,0,13.092915,1.87041642857143,0,"2022-43-511"
"20696",16.573977,0,16.573977,2.367711,0,"2022-43-304"
"20697",0,0,0,0,0,"2022-43-510"
"20698",37.633542,0,27.088556,5.37622028571429,0,"2022-43-303"
"20699",93.5763,0,68.69217,13.3680428571429,0,"2022-43-120"
"20700",8.059738,0,8.059738,1.15139114285714,0,"2022-43-501"
"20701",8.014372,0,8.014372,1.14491028571429,0,"2022-43-701"
"20702",12.077454,0,12.077454,1.72535057142857,0,"2022-43-214"
"20703",0,0,0,0,0,"2022-43-705"
"20704",21.488237,0,21.488237,3.06974814285714,0,"2022-43-115"
"20705",8.376401,0,8.376401,1.19662871428571,0,"2022-43-604"
"20706",49.192413,0,27.957521,7.02748757142857,0,"2022-43-107"
"20707",23.107013,0,16.100382,3.30100185714286,0,"2022-43-114"
"20708",16.884827,0,16.884827,2.41211814285714,0,"2022-43-509"
"20709",24.248746,0,14.880232,3.46410657142857,0,"2022-43-206"
"20710",0,0,0,0,0,"2022-43-502"
"20711",0,0,0,0,0,"2022-43-307"
"20712",11.893937,0,11.893937,1.69913385714286,0,"2022-43-209"
"20713",134.43374,0,60.624374,19.20482,0,"2022-43-605"
"20714",16.453848,0,16.453848,2.35054971428571,0,"2022-43-207"
"20715",59.850769,0,30.411974,8.55010985714286,0,"2022-43-302"
"20716",80.197312,0,45.832737,11.4567588571429,0,"2022-43-609"
"20717",10.863644,0,10.863644,1.55194914285714,0,"2022-43-702"
"20718",26.598133,0,14.704802,3.79973328571429,0,"2022-43-208"
"20719",12.687089,0,12.687089,1.81244128571429,0,"2022-43-601"
"20720",95.575462,0,67.941864,13.6536374285714,0,"2022-43-104"
"20721",98.775903,0,59.394188,14.1108432857143,0,"2022-43-119"
"20722",112.292716,0,57.289783,16.0418165714286,11.0005865,"2022-43-606"
"20723",15.407777,0,9.795386,2.201111,0,"2022-43-216"
"20724",19.837646,0,19.837646,2.83394942857143,0,"2022-43-210"
"20725",23.107013,0,16.100382,3.30100185714286,0,"2022-43-406"
"20726",36.040093,0,25.868137,5.14858471428571,0,"2022-43-101"
