"","tmin_min","tmin_max","tmin_mean","tmin_median","week_canton"
"410",16.396568,18.575125,17.9220825714286,18.093319,"2024-1-211"
"411",24.590395,26.547726,25.1349024285714,24.948158,"2025-1-507"
"412",19.265366,20.72645,19.9603704285714,19.998158,"2025-1-112"
"413",17.907911,19.229628,18.7949022857143,19.039898,"2025-1-201"
"414",15.679401,16.982244,16.4858317142857,16.580513,"2025-1-110"
"415",14.20932,15.681623,15.1448788571429,15.294701,"2025-1-306"
"416",15.35181,16.912601,16.1918221428571,16.333773,"2025-1-106"
"417",19.12571,20.881102,20.2260841428571,20.410408,"2025-1-205"
"418",25.424503,26.748293,26.0682698571429,25.98589,"2025-1-504"
"419",16.37823,17.605839,17.1102751428571,17.369406,"2025-1-402"
"420",18.56338,19.963886,19.4206448571429,19.57152,"2025-1-407"
"421",20.601976,22.72212,21.5649667142857,21.392351,"2025-1-603"
"422",26.298775,27.507381,26.8671761428571,26.845852,"2025-1-505"
"423",16.183369,17.675789,17.1732974285714,17.198914,"2025-1-301"
"424",25.462273,26.852036,25.9444548571429,25.872173,"2025-1-506"
"425",26.753193,28.852814,27.5739955714286,27.521671,"2025-1-610"
"426",17.947468,19.668665,18.8013484285714,18.73948,"2025-1-608"
"427",17.192183,18.538532,18.0658065714286,18.16074,"2025-1-118"
"428",14.991829,16.472824,15.9660958571429,15.984732,"2025-1-103"
"429",14.513916,16.252169,15.3010422857143,15.257948,"2025-1-117"
"430",13.107191,14.869833,14.1416201428571,14.09696,"2025-1-308"
"431",18.010777,19.247316,18.7750864285714,18.871815,"2025-1-102"
"432",24.93472,26.410707,25.7552951428571,25.54866,"2025-1-602"
"433",18.26544,19.585714,19.0900398571429,19.271149,"2025-1-408"
"434",27.00151,28.400742,27.8888881428571,27.944479,"2025-1-611"
"435",16.03079,17.42871,16.8724465714286,17.033787,"2025-1-108"
"436",NA,NA,NA,NA,"2025-1-607"
"437",18.487818,19.824238,19.4150207142857,19.63756,"2025-1-203"
"438",26.9482,27.705936,27.2424137142857,27.212433,"2025-1-215"
"439",24.20268,25.993227,25.3204168571429,25.615528,"2025-1-706"
"440",14.676817,15.888235,15.3634188571429,15.607344,"2025-1-401"
"441",23.417551,25.465782,24.2195735714286,24.197042,"2025-1-511"
"442",18.437971,19.894,19.4055848571429,19.458609,"2025-1-304"
"443",26.939964,27.363192,27.0843585714286,27.07985,"2025-1-510"
"444",16.233992,17.609468,17.1177431428571,17.244036,"2025-1-303"
"445",16.302448,17.791506,17.0730772857143,17.18452,"2025-1-120"
"446",24.809036,26.38559,25.5333808571429,25.498535,"2025-1-501"
"447",19.486267,20.708225,20.1327091428571,20.246315,"2025-1-701"
"448",26.640722,27.379955,27.0165202857143,26.971691,"2025-1-214"
"449",25.052202,26.717882,25.8708742857143,25.934565,"2025-1-705"
"450",17.192183,18.538532,18.0658065714286,18.16074,"2025-1-115"
"451",21.5245,22.630215,22.0138871428571,21.875622,"2025-1-604"
"452",19.289625,20.718231,20.1136414285714,20.227072,"2025-1-107"
"453",16.90309,18.260344,17.7137922857143,17.854242,"2025-1-114"
"454",23.357233,24.883312,24.1180537142857,24.075676,"2025-1-509"
"455",18.121202,19.381145,19.0128694285714,19.220482,"2025-1-206"
"456",23.393612,26.240372,24.337687,24.098995,"2025-1-502"
"457",15.12455,16.496943,15.966306,16.032942,"2025-1-307"
"458",25.16426,26.553198,26.0073624285714,26.06273,"2025-1-209"
"459",26.900908,28.885586,27.5201654285714,27.472729,"2025-1-605"
"460",18.42389,20.033741,19.4307592857143,19.625267,"2025-1-207"
"461",14.948191,16.835096,16.0402115714286,16.013708,"2025-1-302"
"462",27.341938,28.997482,28.247584,28.289867,"2025-1-609"
"463",25.472279,27.757725,26.7577661428571,26.617748,"2025-1-702"
"464",16.798786,18.089727,17.6576095714286,17.929602,"2025-1-208"
"465",26.57462,27.715658,27.3263712857143,27.506605,"2025-1-601"
"466",21.48077,23.069809,22.3324795714286,22.278376,"2025-1-104"
"467",20.362064,22.436222,21.1825395714286,21.16,"2025-1-119"
"468",27.956959,29.010246,28.298456,28.19382,"2025-1-606"
"469",24.191353,26.017572,25.3215685714286,25.358719,"2025-1-216"
"470",25.857563,27.054356,26.612238,26.651245,"2025-1-210"
"471",16.90309,18.260344,17.7137922857143,17.854242,"2025-1-406"
"472",18.010777,19.247316,18.7750864285714,18.871815,"2025-1-101"
"473",21.325308,22.76672,22.1612258571429,22.169863,"2025-1-204"
"474",17.78127,19.108866,18.5656541428571,18.717697,"2025-1-409"
"475",16.943676,18.228693,17.7095385714286,17.896214,"2025-1-405"
"476",20.114832,21.448965,20.6983694285714,20.743694,"2025-1-202"
"477",18.123493,19.348827,18.8698175714286,18.989841,"2025-1-109"
"478",16.37823,17.605839,17.1102751428571,17.369406,"2025-1-404"
"479",23.986752,26.412954,24.5879275714286,24.133968,"2025-1-503"
"480",17.78127,19.108866,18.5656541428571,18.717697,"2025-1-403"
"481",24.61102,27.172722,26.1378274285714,25.996605,"2025-1-410"
"482",16.314535,17.559284,17.1667535714286,17.368553,"2025-1-212"
"483",24.64649,26.02071,25.5257307142857,25.83503,"2025-1-703"
"484",19.47063,21.257048,20.323675,20.295364,"2025-1-704"
"485",20.486143,21.875563,21.077997,21.035507,"2025-1-105"
"486",17.78127,19.108866,18.5656541428571,18.717697,"2025-1-113"
"487",22.098318,23.069485,22.3683311428571,22.359184,"2025-1-508"
"488",19.577364,20.8299,20.1715697142857,20.176989,"2025-1-305"
"489",23.907587,25.165434,24.6822424285714,24.621647,"2025-1-116"
"490",27.526707,28.076775,27.7337638571429,27.690536,"2025-1-213"
"491",15.658453,16.99656,16.4752365714286,16.57914,"2025-1-111"
"492",17.72957,18.97617,18.6174671428571,18.845402,"2025-1-211"
"493",25.027298,26.263813,25.7348017142857,26.032413,"2020-2-507"
"494",19.539204,21.120857,20.3076345714286,20.46621,"2020-2-112"
"495",17.800875,20.260098,19.1357101428571,19.235365,"2020-2-201"
"496",15.886049,17.626717,16.678915,16.755106,"2020-2-110"
"497",13.870443,15.699505,14.743044,15.022242,"2020-2-306"
"498",15.682341,17.13373,16.3360171428571,16.468845,"2020-2-106"
"499",19.551823,21.64256,20.8478065714286,21.057467,"2020-2-205"
"500",27.007595,27.712585,27.4019998571429,27.489975,"2020-2-504"
"501",16.076889,18.474083,17.3190057142857,17.469828,"2020-2-402"
"502",18.802649,20.83528,19.7998775714286,19.76548,"2020-2-407"
"503",20.070456,22.057207,21.4210857142857,21.637423,"2020-2-603"
"504",27.940678,28.481937,28.2435575714286,28.318348,"2020-2-505"
"505",16.299059,17.861681,16.9512475714286,16.949173,"2020-2-301"
"506",26.337608,27.249481,26.9060781428571,26.929977,"2020-2-506"
"507",27.28199,28.79636,27.855975,27.770882,"2020-2-610"
"508",17.374899,19.327179,18.5877005714286,18.57609,"2020-2-608"
"509",17.428747,19.15867,18.1272584285714,18.111435,"2020-2-118"
"510",15.27367,16.838633,15.9224237142857,15.947927,"2020-2-103"
"511",14.806459,15.984276,15.3687047142857,15.45137,"2020-2-117"
"512",13.336531,14.677311,13.8822861428571,13.888485,"2020-2-308"
"513",18.16927,20.019928,19.0226418571429,19.051619,"2020-2-102"
"514",25.022913,27.125349,26.1537204285714,26.441986,"2020-2-602"
"515",18.310452,20.516468,19.4265041428571,19.4116,"2020-2-408"
"516",27.651539,29.222477,28.683706,29.018982,"2020-2-611"
"517",16.179901,17.993513,16.9032824285714,16.91525,"2020-2-108"
"518",NA,NA,NA,NA,"2020-2-607"
"519",18.445219,20.88372,19.8101462857143,19.924068,"2020-2-203"
"520",26.8868,28.171936,27.6709908571429,27.7665,"2020-2-215"
"521",23.781448,26.314436,25.4046611428571,26.004843,"2020-2-706"
"522",14.04376,16.68889,15.470576,15.80101,"2020-2-401"
"523",24.205318,25.381458,24.6764825714286,24.464474,"2020-2-511"
"524",18.000391,19.637201,18.8093685714286,18.836765,"2020-2-304"
"525",27.32317,28.210144,27.6794414285714,27.742283,"2020-2-510"
"526",16.404495,18.13394,17.1026695714286,17.11658,"2020-2-303"
"527",16.727879,18.007845,17.2787802857143,17.188993,"2020-2-120"
"528",26.740509,27.208054,26.9739625714286,26.886978,"2020-2-501"
"529",17.96273,20.507862,19.4322045714286,19.736883,"2020-2-701"
"530",27.05702,28.287693,27.7207594285714,27.527245,"2020-2-214"
"531",24.121326,26.82613,25.5773401428571,25.962631,"2020-2-705"
"532",17.428747,19.15867,18.1272584285714,18.111435,"2020-2-115"
"533",21.28977,22.984602,22.2589941428571,22.420477,"2020-2-604"
"534",19.6385,21.495497,20.600349,20.76067,"2020-2-107"
"535",16.942083,18.96311,17.813189,17.827374,"2020-2-114"
"536",24.102785,25.30384,24.5855377142857,24.40404,"2020-2-509"
"537",17.932997,20.329182,19.3653921428571,19.628693,"2020-2-206"
"538",24.319939,25.683403,25.0818072857143,25.065517,"2020-2-502"
"539",14.806862,16.864363,15.7963521428571,16.15243,"2020-2-307"
"540",25.43196,27.354652,26.5643177142857,26.927673,"2020-2-209"
"541",27.287098,28.676868,28.1302348571429,28.326973,"2020-2-605"
"542",18.63067,20.848848,19.9851351428571,20.172962,"2020-2-207"
"543",14.757219,16.226988,15.4189785,15.2000675,"2020-2-302"
"544",28.5699,30.070309,29.3626528571429,29.28315,"2020-2-609"
"545",26.18649,28.066559,27.3344994285714,27.70409,"2020-2-702"
"546",16.42641,19.069166,17.8992767142857,18.14357,"2020-2-208"
"547",27.403652,28.649874,28.0268445714286,28.122742,"2020-2-601"
"548",22.108187,23.569866,22.8862748571429,23.21232,"2020-2-104"
"549",19.906939,21.612679,20.9175841428571,20.905285,"2020-2-119"
"550",28.398567,29.970959,29.1598835714286,28.843132,"2020-2-606"
"551",24.194788,26.49499,25.4516075714286,25.824314,"2020-2-216"
"552",25.500015,27.637543,26.8445111428571,26.982113,"2020-2-210"
"553",16.942083,18.96311,17.813189,17.827374,"2020-2-406"
"554",18.16927,20.019928,19.0226418571429,19.051619,"2020-2-101"
"555",21.310347,23.541924,22.6294737142857,22.963991,"2020-2-204"
"556",17.948116,19.834368,18.7630987142857,18.723486,"2020-2-409"
"557",16.929974,19.011562,17.8838701428571,17.892298,"2020-2-405"
"558",19.554684,21.715887,20.7326827142857,20.9161,"2020-2-202"
"559",18.28443,20.19728,19.21283,19.257208,"2020-2-109"
"560",16.076889,18.474083,17.3190057142857,17.469828,"2020-2-404"
"561",24.710648,25.618767,25.316105,25.430695,"2020-2-503"
"562",17.948116,19.834368,18.7630987142857,18.723486,"2020-2-403"
"563",25.458364,27.549358,26.5733777142857,26.82081,"2020-2-410"
"564",15.8062725,18.424332,17.3364033571429,17.705753,"2020-2-212"
"565",23.830559,26.10094,25.2983051428571,25.91873,"2020-2-703"
"566",17.837101,20.729925,19.6527045714286,19.920155,"2020-2-704"
"567",20.911823,22.105661,21.4763365714286,21.54303,"2020-2-105"
"568",17.948116,19.834368,18.7630987142857,18.723486,"2020-2-113"
"569",22.303137,23.199558,22.8178677142857,22.9583,"2020-2-508"
"570",19.054285,20.318258,19.7612888571429,19.9412,"2020-2-305"
"571",24.228336,25.910849,25.184149,25.517345,"2020-2-116"
"572",27.879135,28.784676,28.3626557142857,28.34993,"2020-2-213"
"573",15.499767,17.53335,16.426155,16.646566,"2020-2-111"
"574",17.247143,19.719542,18.6767962857143,19.028069,"2020-2-211"
"575",22.923084,25.905968,24.6517197142857,24.713314,"2021-2-507"
"576",18.991842,21.637455,20.40845,20.540812,"2021-2-112"
"577",16.048634,20.506012,18.4782568571429,18.671114,"2021-2-201"
"578",14.551233,18.214811,16.4778688571429,16.554895,"2021-2-110"
"579",12.567783,16.632767,14.5066995714286,14.573162,"2021-2-306"
"580",14.804373,17.840765,16.4148454285714,16.573318,"2021-2-106"
"581",18.239372,21.727787,20.2060842857143,20.310476,"2021-2-205"
"582",25.076504,27.668514,26.1550321428571,25.698746,"2021-2-504"
"583",14.437748,18.781252,16.750851,16.840364,"2021-2-402"
"584",17.14623,21.223557,19.3041221428571,19.447927,"2021-2-407"
"585",19.659712,23.21328,21.5657955714286,21.361763,"2021-2-603"
"586",26.249653,28.133183,27.0673828571429,26.756401,"2021-2-505"
"587",14.921814,18.846422,16.8919922857143,16.982399,"2021-2-301"
"588",24.49073,27.163216,25.7174272857143,25.404938,"2021-2-506"
"589",26.829838,29.211308,28.0681808571429,27.65101,"2021-2-610"
"590",17.425507,19.833696,18.7566745714286,18.415495,"2021-2-608"
"591",15.81646,19.816336,17.8794977142857,17.915976,"2021-2-118"
"592",13.918638,17.690155,15.8800358571429,15.953571,"2021-2-103"
"593",13.625404,16.675144,15.2200482857143,15.225557,"2021-2-117"
"594",12.055777,15.756321,13.9319122857143,14.025232,"2021-2-308"
"595",16.666922,20.533787,18.6966711428571,18.78473,"2021-2-102"
"596",24.515455,26.530539,25.722097,25.68245,"2021-2-602"
"597",16.566923,20.851608,18.8480501428571,18.99998,"2021-2-408"
"598",27.69364,29.074024,28.5018137142857,28.424574,"2021-2-611"
"599",14.490057,18.622923,16.5840242857143,16.59723,"2021-2-108"
"600",NA,NA,NA,NA,"2021-2-607"
"601",16.689217,21.097958,19.1141857142857,19.32074,"2021-2-203"
"602",25.813953,28.086834,26.7866738571429,26.737595,"2021-2-215"
"603",23.323772,26.75725,24.7357951428571,24.59306,"2021-2-706"
"604",12.593916,16.942162,14.9029898571429,14.929859,"2021-2-401"
"605",22.800817,25.060642,23.7136932857143,23.3816,"2021-2-511"
"606",16.75695,20.86814,18.6569342857143,18.681778,"2021-2-304"
"607",26.31619,27.558365,26.8282992857143,26.590372,"2021-2-510"
"608",14.815798,18.855146,16.8702892857143,16.903118,"2021-2-303"
"609",15.64418,18.60496,17.223435,17.338556,"2021-2-120"
"610",24.558273,27.010452,25.4728787142857,24.709782,"2021-2-501"
"611",18.163557,21.275595,19.2648145714286,18.602257,"2021-2-701"
"612",25.688519,28.062778,26.7539715714286,26.696972,"2021-2-214"
"613",24.15886,26.819283,25.0196915714286,24.515673,"2021-2-705"
"614",15.81646,19.816336,17.8794977142857,17.915976,"2021-2-115"
"615",19.92693,22.851625,21.6092061428571,21.602348,"2021-2-604"
"616",18.500334,21.836004,20.3054435714286,20.417921,"2021-2-107"
"617",15.218334,19.436884,17.3917467142857,17.398901,"2021-2-114"
"618",23.052027,25.016115,23.9050581428571,23.704044,"2021-2-509"
"619",16.196596,20.52593,18.6174524285714,18.786324,"2021-2-206"
"620",22.491032,25.349506,23.7348512857143,23.514816,"2021-2-502"
"621",13.411324,17.532099,15.4100718571429,15.423555,"2021-2-307"
"622",24.93406,27.124979,26.2146305714286,26.224964,"2021-2-209"
"623",26.874855,28.989857,28.0134801428571,28.255505,"2021-2-605"
"624",17.117601,20.910385,19.2537315714286,19.374508,"2021-2-207"
"625",13.578648,17.55802,15.4579805714286,15.568104,"2021-2-302"
"626",28.129604,29.82547,29.0259954285714,29.09607,"2021-2-609"
"627",25.766184,27.896263,26.3697424285714,25.860142,"2021-2-702"
"628",14.701092,19.283926,17.228462,17.414673,"2021-2-208"
"629",27.242542,28.15135,27.6889522857143,27.599714,"2021-2-601"
"630",21.747452,23.883516,22.9254304285714,22.942314,"2021-2-104"
"631",19.645947,22.77276,21.082808,20.991512,"2021-2-119"
"632",27.517342,29.491257,28.6339921428571,28.689419,"2021-2-606"
"633",23.039822,26.503992,24.9289561428571,24.742115,"2021-2-216"
"634",24.57425,27.607485,26.2059274285714,25.86385,"2021-2-210"
"635",15.218334,19.436884,17.3917467142857,17.398901,"2021-2-406"
"636",16.666922,20.533787,18.6966711428571,18.78473,"2021-2-101"
"637",20.254871,23.316866,22.0320911428571,22.064243,"2021-2-204"
"638",16.238615,20.345701,18.3697934285714,18.431332,"2021-2-409"
"639",15.2038765,19.440168,17.4107560714286,17.465137,"2021-2-405"
"640",17.688814,21.943932,20.046028,20.164719,"2021-2-202"
"641",16.827538,20.635788,18.8453394285714,18.961424,"2021-2-109"
"642",14.437748,18.781252,16.750851,16.840364,"2021-2-404"
"643",23.173592,25.657017,24.0607365714286,23.602844,"2021-2-503"
"644",16.238615,20.345701,18.3697934285714,18.431332,"2021-2-403"
"645",24.731216,27.330097,25.8954504285714,25.477783,"2021-2-410"
"646",14.060415,18.649643,16.6321185714286,16.82246,"2021-2-212"
"647",23.510202,26.599785,24.6785577142857,24.304893,"2021-2-703"
"648",18.015135,21.81299,19.6777647142857,19.588882,"2021-2-704"
"649",19.733133,22.391457,21.1869265714286,21.352081,"2021-2-105"
"650",16.238615,20.345701,18.3697934285714,18.431332,"2021-2-113"
"651",20.609135,23.305721,21.8841402857143,21.73007,"2021-2-508"
"652",17.317307,21.572195,19.2099811428571,18.888,"2021-2-305"
"653",24.072449,25.891125,25.1242378571429,25.160688,"2021-2-116"
"654",27.010866,28.600384,27.643902,27.41042,"2021-2-213"
"655",13.972233,18.127804,16.0349358571429,16.039988,"2021-2-111"
"656",15.412752,20.052063,18.003614,18.178623,"2021-2-211"
"657",21.906181,25.000862,23.1500272857143,23.017105,"2022-2-507"
"658",17.695087,20.066845,18.7999055714286,18.615782,"2022-2-112"
"659",16.233917,18.888397,17.1282394285714,16.84278,"2022-2-201"
"660",13.899065,16.428555,14.8469222857143,14.611891,"2022-2-110"
"661",12.025682,14.269371,12.7063305714286,12.345823,"2022-2-306"
"662",13.670752,16.066824,14.7159534285714,14.572403,"2022-2-106"
"663",18.000494,20.689264,18.9654371428571,18.669573,"2022-2-205"
"664",22.697529,26.23287,24.5352491428571,24.093124,"2022-2-504"
"665",14.598167,17.033276,15.308558,15.00041,"2022-2-402"
"666",16.956635,19.571316,17.8154771428571,17.543009,"2022-2-407"
"667",18.117622,20.945145,19.2867978571429,19.313894,"2022-2-603"
"668",24.718613,27.142517,25.894134,25.74786,"2022-2-505"
"669",14.16057,16.682272,15.0660578571429,14.76347,"2022-2-301"
"670",22.615425,25.858984,24.1528637142857,23.824783,"2022-2-506"
"671",25.709915,27.427326,26.3765711428571,26.145168,"2022-2-610"
"672",15.800352,17.65102,16.5320905714286,16.395174,"2022-2-608"
"673",15.32752,17.853186,16.2114926428571,15.916544,"2022-2-118"
"674",13.1468525,15.691032,14.1132787857143,13.875267,"2022-2-103"
"675",12.501482,14.689253,13.4921187857143,13.648745,"2022-2-117"
"676",11.106768,13.621798,12.0641288571429,11.825268,"2022-2-308"
"677",16.218208,18.76532,17.1162678571429,16.864403,"2022-2-102"
"678",23.981783,26.146488,24.815925,24.398983,"2022-2-602"
"679",16.619753,19.195457,17.4066081428571,17.115671,"2022-2-408"
"680",27.27175,28.327414,27.7415047142857,27.5187,"2022-2-611"
"681",14.115377,16.584854,14.930339,14.640825,"2022-2-108"
"682",NA,NA,NA,NA,"2022-2-607"
"683",16.86123,19.559431,17.8034795714286,17.520409,"2022-2-203"
"684",23.839874,26.360641,25.2320651428571,24.836082,"2022-2-215"
"685",22.239487,24.70584,23.2169947142857,22.94034,"2022-2-706"
"686",12.743357,15.142956,13.4492197142857,13.117054,"2022-2-401"
"687",20.90635,23.656155,22.2624338571429,21.90334,"2022-2-511"
"688",15.924356,18.388815,16.7493134285714,16.26013,"2022-2-304"
"689",24.704708,26.541777,25.7305178571429,25.48313,"2022-2-510"
"690",14.314617,16.798693,15.1675482857143,14.885588,"2022-2-303"
"691",14.650852,16.814415,15.5832872857143,15.595686,"2022-2-120"
"692",21.868015,25.937576,24.023076,23.596432,"2022-2-501"
"693",16.424604,18.806206,17.4506581428571,17.280914,"2022-2-701"
"694",23.280249,26.40979,25.1857824285714,25.09891,"2022-2-214"
"695",22.282146,24.3651,23.2903921428571,23.200716,"2022-2-705"
"696",15.32752,17.853186,16.2114926428571,15.916544,"2022-2-115"
"697",19.658735,22.019257,20.43489,20.107437,"2022-2-604"
"698",17.842178,20.368996,18.8213281428571,18.634533,"2022-2-107"
"699",15.023682,17.524809,15.8184315714286,15.468914,"2022-2-114"
"700",21.319206,23.746346,22.5294482857143,22.054771,"2022-2-509"
"701",16.455004,19.03273,17.372354,17.082777,"2022-2-206"
"702",20.5182,24.095383,22.2390478571429,21.723133,"2022-2-502"
"703",13.084476,15.332724,13.7370695714286,13.36237,"2022-2-307"
"704",24.400148,26.39813,25.2089612857143,24.899574,"2022-2-209"
"705",26.077057,27.37841,26.8159032857143,26.838875,"2022-2-605"
"706",17.023464,19.803057,18.0246415714286,17.714308,"2022-2-207"
"707",12.57028,15.191341,13.4758497142857,13.043896,"2022-2-302"
"708",27.301384,28.571518,27.9656377142857,28.045628,"2022-2-609"
"709",24.563328,26.681763,25.4428554285714,24.769932,"2022-2-702"
"710",15.007378,17.608664,15.9156167142857,15.635399,"2022-2-208"
"711",26.326363,27.581326,26.8722552857143,26.980045,"2022-2-601"
