"","lst","fecha","ID"
"2509",18.93,2020-12-02,308
"2510",18.91,2020-12-10,308
"2511",17.23,2020-12-18,308
"2512",15.43,2020-12-26,308
"2513",15.39,2021-01-01,308
"2514",15.49,2021-01-09,308
"2515",18.83,2021-01-17,308
"2516",19.59,2021-01-25,308
"2517",21.49,2021-02-02,308
"2518",20.7500000000001,2021-02-10,308
"2519",20.81,2021-02-18,308
"2520",17.03,2021-02-26,308
"2521",21.31,2021-03-06,308
"2522",19.0700000000001,2021-03-14,308
"2523",16.91,2021-03-22,308
"2524",-273.15,2021-03-30,308
"2525",24.33,2021-04-07,308
"2526",-273.15,2021-04-15,308
"2527",-273.15,2021-04-23,308
"2528",-273.15,2021-05-01,308
"2529",20.1900000000001,2021-05-09,308
"2530",15.2500000000001,2021-05-17,308
"2531",-273.15,2021-05-25,308
"2532",17.81,2021-06-02,308
"2533",-273.15,2021-06-10,308
"2534",22.61,2021-06-18,308
"2535",-273.15,2021-06-26,308
"2536",-273.15,2021-07-04,308
"2537",22.21,2021-07-12,308
"2538",16.85,2021-07-20,308
"2539",-273.15,2021-07-28,308
"2540",-273.15,2021-08-05,308
"2541",-273.15,2021-08-13,308
"2542",-273.15,2021-08-21,308
"2543",20.23,2021-08-29,308
"2544",18.87,2021-09-06,308
"2545",16.6900000000001,2021-09-14,308
"2546",-273.15,2021-09-22,308
"2547",18.65,2021-09-30,308
"2548",20.11,2021-10-08,308
"2549",18.83,2021-10-16,308
"2550",-273.15,2021-10-24,308
"2551",21.29,2021-11-01,308
"2552",18.5700000000001,2021-11-09,308
"2553",20.11,2021-11-17,308
"2554",19.1300000000001,2021-11-25,308
"2555",17.5700000000001,2021-12-03,308
"2556",17.49,2021-12-11,308
"2557",16.6300000000001,2021-12-19,308
"2558",19.71,2021-12-27,308
"2559",19.03,2022-01-01,308
"2560",19.01,2022-01-09,308
"2561",17.73,2022-01-17,308
"2562",18.27,2022-01-25,308
"2563",16.55,2022-02-02,308
"2564",19.31,2022-02-10,308
"2565",19.89,2022-02-18,308
"2566",19.33,2022-02-26,308
"2567",21.87,2022-03-06,308
"2568",21.89,2022-03-14,308
"2569",20.83,2022-03-22,308
"2570",22.99,2022-03-30,308
"2571",16.81,2022-04-07,308
"2572",22.09,2022-04-15,308
"2573",17.1900000000001,2022-04-23,308
"2574",25.73,2022-05-01,308
"2575",21.7500000000001,2022-05-09,308
"2576",19.51,2022-05-17,308
"2577",-273.15,2022-05-25,308
"2578",25.39,2022-06-02,308
"2579",-273.15,2022-06-10,308
"2580",-273.15,2022-06-18,308
"2581",-273.15,2022-06-26,308
"2582",-273.15,2022-07-04,308
"2583",-273.15,2022-07-12,308
"2584",21.39,2022-07-20,308
"2585",21.73,2022-07-28,308
"2586",-273.15,2022-08-05,308
"2587",18.6300000000001,2022-08-13,308
"2588",17.6900000000001,2022-08-21,308
"2589",-273.15,2022-08-29,308
"2590",21.6300000000001,2022-09-06,308
"2591",-273.15,2022-09-14,308
"2592",20.71,2022-09-22,308
"2593",21.1300000000001,2022-09-30,308
"2594",-273.15,2022-10-08,308
"2595",15.6300000000001,2022-10-24,308
"2596",18.67,2022-11-01,308
"2597",18.53,2022-11-09,308
"2598",19.39,2022-11-17,308
"2599",16.95,2022-11-25,308
"2600",18.01,2022-12-03,308
"2601",17.6900000000001,2022-12-11,308
"2602",16.79,2022-12-19,308
"2603",18.01,2022-12-27,308
"2604",25.6300000000001,2020-01-01,304
"2605",25.67,2020-01-09,304
"2606",-273.15,2020-01-17,304
"2607",24.55,2020-01-25,304
"2608",29.77,2020-02-02,304
"2609",25.95,2020-02-10,304
"2610",27.53,2020-02-18,304
"2611",28.91,2020-02-26,304
"2612",30.2500000000001,2020-03-05,304
"2613",28.37,2020-03-13,304
"2614",30.79,2020-03-21,304
"2615",30.93,2020-03-29,304
"2616",30.85,2020-04-06,304
"2617",29.6900000000001,2020-04-14,304
"2618",33.6900000000001,2020-04-22,304
"2619",-273.15,2020-04-30,304
"2620",28.51,2020-05-08,304
"2621",-273.15,2020-05-16,304
"2622",-273.15,2020-05-24,304
"2623",24.6900000000001,2020-06-01,304
"2624",27.6900000000001,2020-06-09,304
"2625",-273.15,2020-06-17,304
"2626",-273.15,2020-06-25,304
"2627",-273.15,2020-07-03,304
"2628",27.09,2020-07-11,304
"2629",-273.15,2020-07-19,304
"2630",23.61,2020-07-27,304
"2631",-273.15,2020-08-04,304
"2632",30.99,2020-08-12,304
"2633",-273.15,2020-08-20,304
"2634",27.49,2020-08-28,304
"2635",30.33,2020-09-05,304
"2636",28.71,2020-09-13,304
"2637",-273.15,2020-09-21,304
"2638",27.0700000000001,2020-09-29,304
"2639",32.65,2020-10-07,304
"2640",27.65,2020-10-15,304
"2641",-273.15,2020-10-23,304
"2642",25.95,2020-10-31,304
"2643",27.41,2020-11-08,304
"2644",-273.15,2020-11-16,304
"2645",27.81,2020-11-24,304
"2646",23.55,2020-12-02,304
"2647",25.2500000000001,2020-12-10,304
"2648",25.97,2020-12-18,304
"2649",22.87,2020-12-26,304
"2650",14.5700000000001,2021-01-01,304
"2651",-273.15,2021-01-09,304
"2652",26.77,2021-01-17,304
"2653",25.91,2021-01-25,304
"2654",27.67,2021-02-02,304
"2655",28.31,2021-02-10,304
"2656",28.21,2021-02-18,304
"2657",20.21,2021-02-26,304
"2658",27.55,2021-03-06,304
"2659",27.59,2021-03-14,304
"2660",25.95,2021-03-22,304
"2661",-273.15,2021-03-30,304
"2662",31.29,2021-04-07,304
"2663",28.67,2021-04-15,304
"2664",28.09,2021-04-23,304
"2665",28.55,2021-05-01,304
"2666",-273.15,2021-05-09,304
"2667",25.0700000000001,2021-05-17,304
"2668",-273.15,2021-05-25,304
"2669",30.01,2021-06-02,304
"2670",27.43,2021-06-10,304
"2671",28.17,2021-06-18,304
"2672",26.79,2021-06-26,304
"2673",27.59,2021-07-04,304
"2674",28.85,2021-07-12,304
"2675",-273.15,2021-07-20,304
"2676",-273.15,2021-07-28,304
"2677",25.65,2021-08-05,304
"2678",31.45,2021-08-13,304
"2679",-273.15,2021-08-21,304
"2680",28.39,2021-08-29,304
"2681",28.03,2021-09-06,304
"2682",29.6300000000001,2021-09-14,304
"2683",27.77,2021-09-22,304
"2684",26.85,2021-09-30,304
"2685",29.97,2021-10-08,304
"2686",25.45,2021-10-16,304
"2687",-273.15,2021-10-24,304
"2688",26.97,2021-11-01,304
"2689",25.2500000000001,2021-11-09,304
"2690",25.1900000000001,2021-11-17,304
"2691",25.65,2021-11-25,304
"2692",26.23,2021-12-03,304
"2693",24.99,2021-12-11,304
"2694",26.53,2021-12-19,304
"2695",25.91,2021-12-27,304
"2696",25.51,2022-01-01,304
"2697",26.59,2022-01-09,304
"2698",26.2500000000001,2022-01-17,304
"2699",26.91,2022-01-25,304
"2700",25.15,2022-02-02,304
"2701",26.43,2022-02-10,304
"2702",27.83,2022-02-18,304
"2703",24.65,2022-02-26,304
"2704",28.29,2022-03-06,304
"2705",28.27,2022-03-14,304
"2706",23.97,2022-03-22,304
"2707",29.89,2022-03-30,304
"2708",25.91,2022-04-07,304
"2709",29.03,2022-04-15,304
"2710",33.41,2022-04-23,304
"2711",31.71,2022-05-01,304
"2712",26.5700000000001,2022-05-09,304
"2713",27.37,2022-05-17,304
"2714",29.2500000000001,2022-05-25,304
"2715",30.93,2022-06-02,304
"2716",26.67,2022-06-10,304
"2717",-273.15,2022-06-18,304
"2718",-273.15,2022-06-26,304
"2719",-273.15,2022-07-04,304
"2720",-273.15,2022-07-12,304
"2721",28.5700000000001,2022-07-20,304
"2722",29.45,2022-07-28,304
"2723",-273.15,2022-08-05,304
"2724",28.85,2022-08-13,304
"2725",30.21,2022-08-21,304
"2726",25.81,2022-08-29,304
"2727",28.33,2022-09-06,304
"2728",29.89,2022-09-14,304
"2729",30.09,2022-09-22,304
"2730",28.17,2022-09-30,304
"2731",-273.15,2022-10-08,304
"2732",26.43,2022-10-24,304
"2733",25.73,2022-11-01,304
"2734",27.35,2022-11-09,304
"2735",25.39,2022-11-17,304
"2736",25.7500000000001,2022-11-25,304
"2737",27.59,2022-12-03,304
"2738",25.09,2022-12-11,304
"2739",-273.15,2022-12-19,304
"2740",24.61,2022-12-27,304
"2741",30.23,2020-01-01,303
"2742",27.6900000000001,2020-01-09,303
"2743",29.51,2020-01-17,303
"2744",31.99,2020-01-25,303
"2745",32.55,2020-02-02,303
"2746",31.6900000000001,2020-02-10,303
"2747",34.61,2020-02-18,303
"2748",36.93,2020-02-26,303
"2749",36.11,2020-03-05,303
"2750",36.09,2020-03-13,303
"2751",37.67,2020-03-21,303
"2752",38.77,2020-03-29,303
"2753",36.33,2020-04-06,303
"2754",39.5700000000001,2020-04-14,303
"2755",38.97,2020-04-22,303
"2756",-273.15,2020-04-30,303
"2757",34.27,2020-05-08,303
"2758",-273.15,2020-05-16,303
"2759",-273.15,2020-05-24,303
"2760",-273.15,2020-06-01,303
"2761",32.59,2020-06-09,303
"2762",32.37,2020-06-17,303
"2763",-273.15,2020-06-25,303
"2764",26.41,2020-07-03,303
"2765",31.29,2020-07-11,303
"2766",-273.15,2020-07-19,303
"2767",32.39,2020-07-27,303
"2768",-273.15,2020-08-04,303
"2769",27.91,2020-08-12,303
"2770",-273.15,2020-08-20,303
"2771",33.79,2020-08-28,303
"2772",30.6300000000001,2020-09-05,303
"2773",-273.15,2020-09-13,303
"2774",-273.15,2020-09-21,303
"2775",-273.15,2020-09-29,303
"2776",35.17,2020-10-07,303
"2777",35.91,2020-10-15,303
"2778",34.77,2020-10-23,303
"2779",-273.15,2020-10-31,303
"2780",31.1900000000001,2020-11-08,303
"2781",-273.15,2020-11-16,303
"2782",31.89,2020-11-24,303
"2783",31.23,2020-12-02,303
"2784",31.27,2020-12-10,303
"2785",28.43,2020-12-18,303
"2786",30.31,2020-12-26,303
"2787",26.89,2021-01-01,303
"2788",28.05,2021-01-09,303
"2789",30.79,2021-01-17,303
"2790",28.99,2021-01-25,303
"2791",35.37,2021-02-02,303
"2792",33.41,2021-02-10,303
"2793",34.59,2021-02-18,303
"2794",34.2500000000001,2021-02-26,303
"2795",33.7500000000001,2021-03-06,303
"2796",36.85,2021-03-14,303
"2797",29.93,2021-03-22,303
"2798",37.1300000000001,2021-03-30,303
"2799",36.55,2021-04-07,303
"2800",33.21,2021-04-15,303
"2801",32.33,2021-04-23,303
"2802",31.1900000000001,2021-05-01,303
"2803",-273.15,2021-05-09,303
"2804",31.43,2021-05-17,303
"2805",-273.15,2021-05-25,303
"2806",31.1900000000001,2021-06-02,303
"2807",35.39,2021-06-10,303
"2808",32.55,2021-06-18,303
"2809",29.59,2021-06-26,303
"2810",32.1300000000001,2021-07-04,303
"2811",30.5700000000001,2021-07-12,303
"2812",33.73,2021-07-20,303
"2813",26.65,2021-07-28,303
"2814",30.87,2021-08-05,303
"2815",35.97,2021-08-13,303
"2816",32.71,2021-08-21,303
"2817",33.91,2021-08-29,303
"2818",-273.15,2021-09-06,303
"2819",34.81,2021-09-14,303
"2820",-273.15,2021-09-22,303
"2821",31.87,2021-09-30,303
"2822",31.43,2021-10-08,303
"2823",-273.15,2021-10-16,303
"2824",-273.15,2021-10-24,303
"2825",29.87,2021-11-01,303
"2826",31.61,2021-11-09,303
"2827",31.6900000000001,2021-11-17,303
"2828",32.01,2021-11-25,303
"2829",28.17,2021-12-03,303
"2830",31.33,2021-12-11,303
"2831",29.1300000000001,2021-12-19,303
"2832",30.71,2021-12-27,303
"2833",29.7500000000001,2022-01-01,303
"2834",30.51,2022-01-09,303
"2835",30.15,2022-01-17,303
"2836",33.37,2022-01-25,303
"2837",32.39,2022-02-02,303
"2838",32.21,2022-02-10,303
"2839",31.95,2022-02-18,303
"2840",32.11,2022-02-26,303
"2841",35.87,2022-03-06,303
"2842",36.33,2022-03-14,303
"2843",37.09,2022-03-22,303
"2844",36.03,2022-03-30,303
"2845",33.2500000000001,2022-04-07,303
"2846",35.95,2022-04-15,303
"2847",35.41,2022-04-23,303
"2848",34.93,2022-05-01,303
"2849",-273.15,2022-05-09,303
"2850",32.7500000000001,2022-05-17,303
"2851",32.0700000000001,2022-05-25,303
"2852",33.91,2022-06-02,303
"2853",31.39,2022-06-10,303
"2854",29.05,2022-06-18,303
"2855",-273.15,2022-06-26,303
"2856",-273.15,2022-07-04,303
"2857",30.85,2022-07-12,303
"2858",31.1300000000001,2022-07-20,303
"2859",30.61,2022-07-28,303
"2860",-273.15,2022-08-05,303
"2861",30.15,2022-08-13,303
"2862",32.41,2022-08-21,303
"2863",-273.15,2022-08-29,303
"2864",34.79,2022-09-06,303
"2865",-273.15,2022-09-14,303
"2866",33.21,2022-09-22,303
"2867",32.33,2022-09-30,303
"2868",-273.15,2022-10-08,303
"2869",33.23,2022-10-24,303
"2870",-273.15,2022-11-01,303
"2871",32.2500000000001,2022-11-09,303
"2872",27.0700000000001,2022-11-17,303
"2873",26.71,2022-11-25,303
"2874",27.67,2022-12-03,303
"2875",28.71,2022-12-11,303
"2876",27.51,2022-12-19,303
"2877",29.33,2022-12-27,303
"2878",15.59,2020-01-01,307
"2879",14.21,2020-01-09,307
"2880",18.17,2020-01-17,307
"2881",15.43,2020-01-25,307
"2882",16.41,2020-02-02,307
"2883",13.99,2020-02-10,307
"2884",18.1300000000001,2020-02-18,307
"2885",19.03,2020-02-26,307
"2886",17.67,2020-03-05,307
"2887",14.87,2020-03-13,307
"2888",17.09,2020-03-21,307
"2889",18.7500000000001,2020-03-29,307
"2890",20.31,2020-04-06,307
"2891",9.35000000000002,2020-04-14,307
"2892",15.31,2020-04-22,307
"2893",-273.15,2020-04-30,307
"2894",-273.15,2020-05-08,307
"2895",-273.15,2020-05-16,307
"2896",-273.15,2020-05-24,307
"2897",-273.15,2020-06-01,307
"2898",-273.15,2020-06-09,307
"2899",-273.15,2020-06-17,307
"2900",-273.15,2020-06-25,307
"2901",-273.15,2020-07-03,307
"2902",17.33,2020-07-11,307
"2903",-273.15,2020-07-19,307
"2904",12.79,2020-07-27,307
"2905",-273.15,2020-08-04,307
"2906",-273.15,2020-08-12,307
"2907",-273.15,2020-08-20,307
"2908",17.85,2020-08-28,307
"2909",15.0700000000001,2020-09-05,307
"2910",-273.15,2020-09-13,307
"2911",-273.15,2020-09-21,307
"2912",-273.15,2020-09-29,307
"2913",-273.15,2020-10-07,307
"2914",13.31,2020-10-15,307
"2915",-273.15,2020-10-23,307
"2916",20.43,2020-10-31,307
"2917",16.17,2020-11-08,307
"2918",-273.15,2020-11-16,307
"2919",11.93,2020-11-24,307
"2920",16.39,2020-12-02,307
"2921",14.23,2020-12-10,307
"2922",13.89,2020-12-18,307
"2923",10.83,2020-12-26,307
"2924",12.59,2021-01-01,307
"2925",11.93,2021-01-09,307
"2926",16.41,2021-01-17,307
"2927",13.53,2021-01-25,307
"2928",14.11,2021-02-02,307
"2929",17.95,2021-02-10,307
"2930",16.81,2021-02-18,307
"2931",9.71000000000004,2021-02-26,307
"2932",17.81,2021-03-06,307
"2933",13.95,2021-03-14,307
"2934",15.03,2021-03-22,307
"2935",11.59,2021-03-30,307
"2936",16.11,2021-04-07,307
"2937",-273.15,2021-04-15,307
"2938",-273.15,2021-04-23,307
"2939",-273.15,2021-05-01,307
"2940",-273.15,2021-05-09,307
"2941",13.11,2021-05-17,307
"2942",-273.15,2021-05-25,307
"2943",0.970000000000027,2021-06-02,307
"2944",20.5700000000001,2021-06-10,307
"2945",17.73,2021-06-18,307
"2946",15.67,2021-06-26,307
"2947",10.21,2021-07-04,307
"2948",19.05,2021-07-12,307
"2949",15.49,2021-07-20,307
"2950",-273.15,2021-07-28,307
"2951",-273.15,2021-08-05,307
"2952",20.01,2021-08-13,307
"2953",13.05,2021-08-21,307
"2954",13.59,2021-08-29,307
"2955",-273.15,2021-09-06,307
"2956",19.95,2021-09-14,307
"2957",-273.15,2021-09-22,307
"2958",13.87,2021-09-30,307
"2959",14.23,2021-10-08,307
"2960",-273.15,2021-10-16,307
"2961",-273.15,2021-10-24,307
"2962",15.5700000000001,2021-11-01,307
"2963",12.81,2021-11-09,307
"2964",15.77,2021-11-17,307
"2965",15.33,2021-11-25,307
"2966",15.77,2021-12-03,307
"2967",16.5700000000001,2021-12-11,307
"2968",14.2500000000001,2021-12-19,307
"2969",16.61,2021-12-27,307
"2970",14.6300000000001,2022-01-01,307
"2971",14.29,2022-01-09,307
"2972",13.89,2022-01-17,307
"2973",15.77,2022-01-25,307
"2974",17.2500000000001,2022-02-02,307
"2975",12.95,2022-02-10,307
"2976",15.23,2022-02-18,307
"2977",11.0700000000001,2022-02-26,307
"2978",17.37,2022-03-06,307
"2979",13.71,2022-03-14,307
"2980",-273.15,2022-03-22,307
"2981",-273.15,2022-03-30,307
"2982",11.03,2022-04-07,307
"2983",15.43,2022-04-15,307
"2984",-273.15,2022-04-23,307
"2985",18.71,2022-05-01,307
"2986",-273.15,2022-05-09,307
"2987",13.39,2022-05-17,307
"2988",-273.15,2022-05-25,307
"2989",22.17,2022-06-02,307
"2990",-273.15,2022-06-10,307
"2991",-273.15,2022-06-18,307
"2992",-273.15,2022-06-26,307
"2993",-273.15,2022-07-04,307
"2994",16.89,2022-07-12,307
"2995",14.6300000000001,2022-07-20,307
"2996",9.93000000000001,2022-07-28,307
"2997",-273.15,2022-08-05,307
"2998",17.47,2022-08-13,307
"2999",12.01,2022-08-21,307
"3000",-273.15,2022-08-29,307
"3001",-273.15,2022-09-06,307
"3002",17.93,2022-09-14,307
"3003",-273.15,2022-09-22,307
"3004",-273.15,2022-09-30,307
"3005",-273.15,2022-10-08,307
"3006",-273.15,2022-10-24,307
"3007",15.83,2022-11-01,307
"3008",-273.15,2022-11-09,307
"3009",15.21,2022-11-17,307
"3010",15.33,2022-11-25,307
"3011",11.6300000000001,2022-12-03,307
"3012",14.91,2022-12-11,307
"3013",11.95,2022-12-19,307
"3014",15.85,2022-12-27,307
"3015",18.37,2020-01-01,302
"3016",20.01,2020-01-09,302
"3017",20.71,2020-01-17,302
"3018",20.03,2020-01-25,302
"3019",22.31,2020-02-02,302
"3020",18.29,2020-02-10,302
"3021",21.39,2020-02-18,302
"3022",21.23,2020-02-26,302
"3023",21.03,2020-03-05,302
"3024",-273.15,2020-03-13,302
"3025",21.5700000000001,2020-03-21,302
"3026",22.27,2020-03-29,302
"3027",20.6300000000001,2020-04-06,302
"3028",-273.15,2020-04-14,302
"3029",-273.15,2020-04-22,302
"3030",-273.15,2020-04-30,302
"3031",-273.15,2020-05-08,302
"3032",-273.15,2020-05-16,302
"3033",-273.15,2020-05-24,302
"3034",16.61,2020-06-01,302
"3035",21.1300000000001,2020-06-09,302
"3036",-273.15,2020-06-17,302
"3037",-273.15,2020-06-25,302
"3038",-273.15,2020-07-03,302
"3039",18.31,2020-07-11,302
"3040",-273.15,2020-07-19,302
"3041",12.01,2020-07-27,302
"3042",-273.15,2020-08-04,302
"3043",23.09,2020-08-12,302
"3044",-273.15,2020-08-20,302
"3045",20.61,2020-08-28,302
"3046",19.1300000000001,2020-09-05,302
"3047",-273.15,2020-09-13,302
"3048",-273.15,2020-09-21,302
"3049",-273.15,2020-09-29,302
"3050",-273.15,2020-10-07,302
"3051",20.95,2020-10-15,302
"3052",-273.15,2020-10-23,302
"3053",22.41,2020-10-31,302
"3054",19.85,2020-11-08,302
"3055",-273.15,2020-11-16,302
"3056",19.47,2020-11-24,302
"3057",14.7500000000001,2020-12-02,302
"3058",19.01,2020-12-10,302
"3059",18.2500000000001,2020-12-18,302
"3060",17.45,2020-12-26,302
"3061",16.97,2021-01-01,302
"3062",-273.15,2021-01-09,302
"3063",18.45,2021-01-17,302
"3064",18.1300000000001,2021-01-25,302
"3065",18.71,2021-02-02,302
"3066",21.01,2021-02-10,302
"3067",18.6900000000001,2021-02-18,302
"3068",18.99,2021-02-26,302
"3069",19.49,2021-03-06,302
"3070",20.41,2021-03-14,302
"3071",-273.15,2021-03-22,302
"3072",-273.15,2021-03-30,302
"3073",22.05,2021-04-07,302
"3074",-273.15,2021-04-15,302
"3075",-273.15,2021-04-23,302
"3076",-273.15,2021-05-01,302
"3077",-273.15,2021-05-09,302
"3078",-273.15,2021-05-17,302
"3079",18.71,2021-05-25,302
"3080",16.23,2021-06-02,302
"3081",-273.15,2021-06-10,302
"3082",-273.15,2021-06-18,302
"3083",19.29,2021-06-26,302
"3084",-273.15,2021-07-04,302
"3085",-273.15,2021-07-12,302
"3086",-273.15,2021-07-20,302
"3087",-273.15,2021-07-28,302
"3088",-273.15,2021-08-05,302
"3089",-273.15,2021-08-13,302
"3090",-273.15,2021-08-21,302
"3091",18.37,2021-08-29,302
"3092",16.2500000000001,2021-09-06,302
"3093",-273.15,2021-09-14,302
"3094",-273.15,2021-09-22,302
"3095",-273.15,2021-09-30,302
"3096",19.01,2021-10-08,302
"3097",-273.15,2021-10-16,302
"3098",-273.15,2021-10-24,302
"3099",19.83,2021-11-01,302
"3100",-273.15,2021-11-09,302
"3101",19.31,2021-11-17,302
"3102",17.93,2021-11-25,302
"3103",20.49,2021-12-03,302
"3104",17.67,2021-12-11,302
"3105",20.15,2021-12-19,302
"3106",19.99,2021-12-27,302
"3107",18.6900000000001,2022-01-01,302
"3108",16.87,2022-01-09,302
"3109",18.89,2022-01-17,302
"3110",18.27,2022-01-25,302
"3111",20.45,2022-02-02,302
"3112",18.03,2022-02-10,302
"3113",18.33,2022-02-18,302
"3114",17.29,2022-02-26,302
"3115",21.1300000000001,2022-03-06,302
"3116",19.39,2022-03-14,302
"3117",-273.15,2022-03-22,302
"3118",19.85,2022-03-30,302
"3119",17.39,2022-04-07,302
"3120",21.29,2022-04-15,302
"3121",20.59,2022-04-23,302
"3122",23.23,2022-05-01,302
"3123",22.6300000000001,2022-05-09,302
"3124",20.71,2022-05-17,302
"3125",-273.15,2022-05-25,302
"3126",24.95,2022-06-02,302
"3127",-273.15,2022-06-10,302
"3128",-273.15,2022-06-18,302
"3129",-273.15,2022-06-26,302
"3130",-273.15,2022-07-04,302
"3131",-273.15,2022-07-12,302
"3132",19.85,2022-07-20,302
"3133",21.1300000000001,2022-07-28,302
"3134",-273.15,2022-08-05,302
"3135",-273.15,2022-08-13,302
"3136",-273.15,2022-08-21,302
"3137",-273.15,2022-08-29,302
"3138",21.83,2022-09-06,302
"3139",-273.15,2022-09-14,302
"3140",21.7500000000001,2022-09-22,302
"3141",22.79,2022-09-30,302
"3142",-273.15,2022-10-08,302
"3143",16.67,2022-10-24,302
"3144",-273.15,2022-11-01,302
"3145",-273.15,2022-11-09,302
"3146",17.65,2022-11-17,302
"3147",15.59,2022-11-25,302
"3148",19.35,2022-12-03,302
"3149",15.31,2022-12-11,302
"3150",20.97,2022-12-19,302
"3151",16.73,2022-12-27,302
"3152",25.01,2020-01-01,305
"3153",25.81,2020-01-09,305
"3154",-273.15,2020-01-17,305
"3155",25.23,2020-01-25,305
"3156",25.85,2020-02-02,305
"3157",24.17,2020-02-10,305
"3158",27.79,2020-02-18,305
"3159",27.71,2020-02-26,305
"3160",30.17,2020-03-05,305
"3161",30.37,2020-03-13,305
"3162",28.5700000000001,2020-03-21,305
"3163",31.83,2020-03-29,305
"3164",31.89,2020-04-06,305
"3165",28.2500000000001,2020-04-14,305
"3166",-273.15,2020-04-22,305
"3167",-273.15,2020-04-30,305
"3168",30.05,2020-05-08,305
"3169",-273.15,2020-05-16,305
"3170",-273.15,2020-05-24,305
"3171",26.87,2020-06-01,305
"3172",27.89,2020-06-09,305
"3173",-273.15,2020-06-17,305
"3174",-273.15,2020-06-25,305
"3175",-273.15,2020-07-03,305
"3176",24.95,2020-07-11,305
"3177",-273.15,2020-07-19,305
"3178",26.47,2020-07-27,305
"3179",-273.15,2020-08-04,305
"3180",34.31,2020-08-12,305
"3181",-273.15,2020-08-20,305
"3182",25.5700000000001,2020-08-28,305
"3183",29.2500000000001,2020-09-05,305
"3184",26.81,2020-09-13,305
"3185",25.53,2020-09-21,305
"3186",30.49,2020-09-29,305
"3187",15.97,2020-10-07,305
"3188",27.67,2020-10-15,305
"3189",-273.15,2020-10-23,305
"3190",-273.15,2020-10-31,305
"3191",26.47,2020-11-08,305
"3192",24.27,2020-11-16,305
"3193",26.7500000000001,2020-11-24,305
"3194",27.89,2020-12-02,305
"3195",26.93,2020-12-10,305
"3196",26.41,2020-12-18,305
"3197",21.93,2020-12-26,305
"3198",-273.15,2021-01-01,305
"3199",23.05,2021-01-09,305
"3200",25.33,2021-01-17,305
"3201",26.11,2021-01-25,305
"3202",28.0700000000001,2021-02-02,305
"3203",28.01,2021-02-10,305
"3204",27.71,2021-02-18,305
"3205",20.67,2021-02-26,305
"3206",28.17,2021-03-06,305
"3207",31.59,2021-03-14,305
"3208",-273.15,2021-03-22,305
"3209",-273.15,2021-03-30,305
"3210",31.05,2021-04-07,305
"3211",25.99,2021-04-15,305
"3212",25.33,2021-04-23,305
"3213",29.11,2021-05-01,305
"3214",-273.15,2021-05-09,305
"3215",26.97,2021-05-17,305
"3216",-273.15,2021-05-25,305
"3217",20.7500000000001,2021-06-02,305
"3218",27.6300000000001,2021-06-10,305
"3219",27.23,2021-06-18,305
"3220",26.29,2021-06-26,305
"3221",25.73,2021-07-04,305
"3222",27.2500000000001,2021-07-12,305
"3223",25.39,2021-07-20,305
"3224",23.85,2021-07-28,305
"3225",-273.15,2021-08-05,305
"3226",29.95,2021-08-13,305
"3227",-273.15,2021-08-21,305
"3228",-273.15,2021-08-29,305
"3229",26.21,2021-09-06,305
"3230",31.41,2021-09-14,305
"3231",-273.15,2021-09-22,305
"3232",-273.15,2021-09-30,305
"3233",24.53,2021-10-08,305
"3234",-273.15,2021-10-16,305
"3235",-273.15,2021-10-24,305
"3236",27.2500000000001,2021-11-01,305
"3237",-273.15,2021-11-09,305
"3238",26.23,2021-11-17,305
"3239",24.85,2021-11-25,305
"3240",25.99,2021-12-03,305
"3241",25.89,2021-12-11,305
"3242",27.05,2021-12-19,305
"3243",24.71,2021-12-27,305
"3244",25.1300000000001,2022-01-01,305
"3245",25.91,2022-01-09,305
"3246",24.77,2022-01-17,305
"3247",26.43,2022-01-25,305
"3248",27.27,2022-02-02,305
"3249",26.39,2022-02-10,305
"3250",23.99,2022-02-18,305
"3251",24.97,2022-02-26,305
"3252",28.47,2022-03-06,305
"3253",26.17,2022-03-14,305
"3254",26.67,2022-03-22,305
"3255",-273.15,2022-03-30,305
"3256",26.51,2022-04-07,305
"3257",28.95,2022-04-15,305
"3258",33.03,2022-04-23,305
"3259",30.79,2022-05-01,305
"3260",28.89,2022-05-09,305
"3261",-273.15,2022-05-17,305
"3262",28.45,2022-05-25,305
"3263",30.65,2022-06-02,305
"3264",26.47,2022-06-10,305
"3265",25.95,2022-06-18,305
"3266",-273.15,2022-06-26,305
"3267",15.35,2022-07-04,305
"3268",-273.15,2022-07-12,305
"3269",27.33,2022-07-20,305
"3270",29.17,2022-07-28,305
"3271",-273.15,2022-08-05,305
"3272",29.09,2022-08-13,305
"3273",26.91,2022-08-21,305
"3274",-273.15,2022-08-29,305
"3275",29.29,2022-09-06,305
"3276",29.97,2022-09-14,305
"3277",28.33,2022-09-22,305
"3278",25.87,2022-09-30,305
"3279",-273.15,2022-10-08,305
"3280",27.15,2022-10-24,305
"3281",26.77,2022-11-01,305
"3282",26.47,2022-11-09,305
"3283",20.27,2022-11-17,305
"3284",23.55,2022-11-25,305
"3285",26.2500000000001,2022-12-03,305
"3286",24.61,2022-12-11,305
"3287",25.47,2022-12-19,305
"3288",25.1300000000001,2022-12-27,305
"3289",32.67,2020-01-01,507
"3290",35.37,2020-01-09,507
"3291",34.01,2020-01-17,507
"3292",34.89,2020-01-25,507
"3293",37.03,2020-02-02,507
"3294",38.79,2020-02-10,507
