"","week_canton","nino34ssta"
"498","2020-7-106",0.393276257134398
"499","2020-7-107",0.393276257134398
"500","2020-7-108",0.393276257134398
"501","2020-7-109",0.393276257134398
"502","2020-7-110",0.393276257134398
"503","2020-7-111",0.393276257134398
"504","2020-7-112",0.393276257134398
"505","2020-7-113",0.393276257134398
"506","2020-7-114",0.393276257134398
"507","2020-7-115",0.393276257134398
"508","2020-7-116",0.393276257134398
"509","2020-7-117",0.393276257134398
"510","2020-7-118",0.393276257134398
"511","2020-7-119",0.393276257134398
"512","2020-7-120",0.393276257134398
"513","2020-7-201",0.393276257134398
"514","2020-7-202",0.393276257134398
"515","2020-7-203",0.393276257134398
"516","2020-7-204",0.393276257134398
"517","2020-7-205",0.393276257134398
"518","2020-7-206",0.393276257134398
"519","2020-7-207",0.393276257134398
"520","2020-7-208",0.393276257134398
"521","2020-7-209",0.393276257134398
"522","2020-7-210",0.393276257134398
"523","2020-7-211",0.393276257134398
"524","2020-7-212",0.393276257134398
"525","2020-7-213",0.393276257134398
"526","2020-7-214",0.393276257134398
"527","2020-7-215",0.393276257134398
"528","2020-7-216",0.393276257134398
"529","2020-7-301",0.393276257134398
"530","2020-7-302",0.393276257134398
"531","2020-7-303",0.393276257134398
"532","2020-7-304",0.393276257134398
"533","2020-7-305",0.393276257134398
"534","2020-7-306",0.393276257134398
"535","2020-7-307",0.393276257134398
"536","2020-7-308",0.393276257134398
"537","2020-7-401",0.393276257134398
"538","2020-7-402",0.393276257134398
"539","2020-7-403",0.393276257134398
"540","2020-7-404",0.393276257134398
"541","2020-7-405",0.393276257134398
"542","2020-7-406",0.393276257134398
"543","2020-7-407",0.393276257134398
"544","2020-7-408",0.393276257134398
"545","2020-7-409",0.393276257134398
"546","2020-7-410",0.393276257134398
"547","2020-7-501",0.393276257134398
"548","2020-7-502",0.393276257134398
"549","2020-7-503",0.393276257134398
"550","2020-7-504",0.393276257134398
"551","2020-7-505",0.393276257134398
"552","2020-7-506",0.393276257134398
"553","2020-7-507",0.393276257134398
"554","2020-7-508",0.393276257134398
"555","2020-7-509",0.393276257134398
"556","2020-7-510",0.393276257134398
"557","2020-7-511",0.393276257134398
"558","2020-7-601",0.393276257134398
"559","2020-7-602",0.393276257134398
"560","2020-7-603",0.393276257134398
"561","2020-7-604",0.393276257134398
"562","2020-7-605",0.393276257134398
"563","2020-7-606",0.393276257134398
"564","2020-7-607",0.393276257134398
"565","2020-7-608",0.393276257134398
"566","2020-7-609",0.393276257134398
"567","2020-7-610",0.393276257134398
"568","2020-7-611",0.393276257134398
"569","2020-7-701",0.393276257134398
"570","2020-7-702",0.393276257134398
"571","2020-7-703",0.393276257134398
"572","2020-7-704",0.393276257134398
"573","2020-7-705",0.393276257134398
"574","2020-7-706",0.393276257134398
"575","2020-8-101",0.376686240185382
"576","2020-8-102",0.376686240185382
"577","2020-8-103",0.376686240185382
"578","2020-8-104",0.376686240185382
"579","2020-8-105",0.376686240185382
"580","2020-8-106",0.376686240185382
"581","2020-8-107",0.376686240185382
"582","2020-8-108",0.376686240185382
"583","2020-8-109",0.376686240185382
"584","2020-8-110",0.376686240185382
"585","2020-8-111",0.376686240185382
"586","2020-8-112",0.376686240185382
"587","2020-8-113",0.376686240185382
"588","2020-8-114",0.376686240185382
"589","2020-8-115",0.376686240185382
"590","2020-8-116",0.376686240185382
"591","2020-8-117",0.376686240185382
"592","2020-8-118",0.376686240185382
"593","2020-8-119",0.376686240185382
"594","2020-8-120",0.376686240185382
"595","2020-8-201",0.376686240185382
"596","2020-8-202",0.376686240185382
"597","2020-8-203",0.376686240185382
"598","2020-8-204",0.376686240185382
"599","2020-8-205",0.376686240185382
"600","2020-8-206",0.376686240185382
"601","2020-8-207",0.376686240185382
"602","2020-8-208",0.376686240185382
"603","2020-8-209",0.376686240185382
"604","2020-8-210",0.376686240185382
"605","2020-8-211",0.376686240185382
"606","2020-8-212",0.376686240185382
"607","2020-8-213",0.376686240185382
"608","2020-8-214",0.376686240185382
"609","2020-8-215",0.376686240185382
"610","2020-8-216",0.376686240185382
"611","2020-8-301",0.376686240185382
"612","2020-8-302",0.376686240185382
"613","2020-8-303",0.376686240185382
"614","2020-8-304",0.376686240185382
"615","2020-8-305",0.376686240185382
"616","2020-8-306",0.376686240185382
"617","2020-8-307",0.376686240185382
"618","2020-8-308",0.376686240185382
"619","2020-8-401",0.376686240185382
"620","2020-8-402",0.376686240185382
"621","2020-8-403",0.376686240185382
"622","2020-8-404",0.376686240185382
"623","2020-8-405",0.376686240185382
"624","2020-8-406",0.376686240185382
"625","2020-8-407",0.376686240185382
"626","2020-8-408",0.376686240185382
"627","2020-8-409",0.376686240185382
"628","2020-8-410",0.376686240185382
"629","2020-8-501",0.376686240185382
"630","2020-8-502",0.376686240185382
"631","2020-8-503",0.376686240185382
"632","2020-8-504",0.376686240185382
"633","2020-8-505",0.376686240185382
"634","2020-8-506",0.376686240185382
"635","2020-8-507",0.376686240185382
"636","2020-8-508",0.376686240185382
"637","2020-8-509",0.376686240185382
"638","2020-8-510",0.376686240185382
"639","2020-8-511",0.376686240185382
"640","2020-8-601",0.376686240185382
"641","2020-8-602",0.376686240185382
"642","2020-8-603",0.376686240185382
"643","2020-8-604",0.376686240185382
"644","2020-8-605",0.376686240185382
"645","2020-8-606",0.376686240185382
"646","2020-8-607",0.376686240185382
"647","2020-8-608",0.376686240185382
"648","2020-8-609",0.376686240185382
"649","2020-8-610",0.376686240185382
"650","2020-8-611",0.376686240185382
"651","2020-8-701",0.376686240185382
"652","2020-8-702",0.376686240185382
"653","2020-8-703",0.376686240185382
"654","2020-8-704",0.376686240185382
"655","2020-8-705",0.376686240185382
"656","2020-8-706",0.376686240185382
"657","2020-9-101",0.392221994410374
"658","2020-9-102",0.392221994410374
"659","2020-9-103",0.392221994410374
"660","2020-9-104",0.392221994410374
"661","2020-9-105",0.392221994410374
"662","2020-9-106",0.392221994410374
"663","2020-9-107",0.392221994410374
"664","2020-9-108",0.392221994410374
"665","2020-9-109",0.392221994410374
"666","2020-9-110",0.392221994410374
"667","2020-9-111",0.392221994410374
"668","2020-9-112",0.392221994410374
"669","2020-9-113",0.392221994410374
"670","2020-9-114",0.392221994410374
"671","2020-9-115",0.392221994410374
"672","2020-9-116",0.392221994410374
"673","2020-9-117",0.392221994410374
"674","2020-9-118",0.392221994410374
"675","2020-9-119",0.392221994410374
"676","2020-9-120",0.392221994410374
"677","2020-9-201",0.392221994410374
"678","2020-9-202",0.392221994410374
"679","2020-9-203",0.392221994410374
"680","2020-9-204",0.392221994410374
"681","2020-9-205",0.392221994410374
"682","2020-9-206",0.392221994410374
"683","2020-9-207",0.392221994410374
"684","2020-9-208",0.392221994410374
"685","2020-9-209",0.392221994410374
"686","2020-9-210",0.392221994410374
"687","2020-9-211",0.392221994410374
"688","2020-9-212",0.392221994410374
"689","2020-9-213",0.392221994410374
"690","2020-9-214",0.392221994410374
"691","2020-9-215",0.392221994410374
"692","2020-9-216",0.392221994410374
"693","2020-9-301",0.392221994410374
"694","2020-9-302",0.392221994410374
"695","2020-9-303",0.392221994410374
"696","2020-9-304",0.392221994410374
"697","2020-9-305",0.392221994410374
"698","2020-9-306",0.392221994410374
"699","2020-9-307",0.392221994410374
"700","2020-9-308",0.392221994410374
"701","2020-9-401",0.392221994410374
"702","2020-9-402",0.392221994410374
"703","2020-9-403",0.392221994410374
"704","2020-9-404",0.392221994410374
"705","2020-9-405",0.392221994410374
"706","2020-9-406",0.392221994410374
"707","2020-9-407",0.392221994410374
"708","2020-9-408",0.392221994410374
"709","2020-9-409",0.392221994410374
"710","2020-9-410",0.392221994410374
"711","2020-9-501",0.392221994410374
"712","2020-9-502",0.392221994410374
"713","2020-9-503",0.392221994410374
"714","2020-9-504",0.392221994410374
"715","2020-9-505",0.392221994410374
"716","2020-9-506",0.392221994410374
"717","2020-9-507",0.392221994410374
"718","2020-9-508",0.392221994410374
"719","2020-9-509",0.392221994410374
"720","2020-9-510",0.392221994410374
"721","2020-9-511",0.392221994410374
"722","2020-9-601",0.392221994410374
"723","2020-9-602",0.392221994410374
"724","2020-9-603",0.392221994410374
"725","2020-9-604",0.392221994410374
"726","2020-9-605",0.392221994410374
"727","2020-9-606",0.392221994410374
"728","2020-9-607",0.392221994410374
"729","2020-9-608",0.392221994410374
"730","2020-9-609",0.392221994410374
"731","2020-9-610",0.392221994410374
"732","2020-9-611",0.392221994410374
"733","2020-9-701",0.392221994410374
"734","2020-9-702",0.392221994410374
"735","2020-9-703",0.392221994410374
"736","2020-9-704",0.392221994410374
"737","2020-9-705",0.392221994410374
"738","2020-9-706",0.392221994410374
"739","2020-10-101",0.411116190394203
"740","2020-10-102",0.411116190394203
"741","2020-10-103",0.411116190394203
"742","2020-10-104",0.411116190394203
"743","2020-10-105",0.411116190394203
"744","2020-10-106",0.411116190394203
"745","2020-10-107",0.411116190394203
"746","2020-10-108",0.411116190394203
"747","2020-10-109",0.411116190394203
"748","2020-10-110",0.411116190394203
"749","2020-10-111",0.411116190394203
"750","2020-10-112",0.411116190394203
"751","2020-10-113",0.411116190394203
"752","2020-10-114",0.411116190394203
"753","2020-10-115",0.411116190394203
"754","2020-10-116",0.411116190394203
"755","2020-10-117",0.411116190394203
"756","2020-10-118",0.411116190394203
"757","2020-10-119",0.411116190394203
"758","2020-10-120",0.411116190394203
"759","2020-10-201",0.411116190394203
"760","2020-10-202",0.411116190394203
"761","2020-10-203",0.411116190394203
"762","2020-10-204",0.411116190394203
"763","2020-10-205",0.411116190394203
"764","2020-10-206",0.411116190394203
"765","2020-10-207",0.411116190394203
"766","2020-10-208",0.411116190394203
"767","2020-10-209",0.411116190394203
"768","2020-10-210",0.411116190394203
"769","2020-10-211",0.411116190394203
"770","2020-10-212",0.411116190394203
"771","2020-10-213",0.411116190394203
"772","2020-10-214",0.411116190394203
"773","2020-10-215",0.411116190394203
"774","2020-10-216",0.411116190394203
"775","2020-10-301",0.411116190394203
"776","2020-10-302",0.411116190394203
"777","2020-10-303",0.411116190394203
"778","2020-10-304",0.411116190394203
"779","2020-10-305",0.411116190394203
"780","2020-10-306",0.411116190394203
"781","2020-10-307",0.411116190394203
"782","2020-10-308",0.411116190394203
"783","2020-10-401",0.411116190394203
"784","2020-10-402",0.411116190394203
"785","2020-10-403",0.411116190394203
"786","2020-10-404",0.411116190394203
"787","2020-10-405",0.411116190394203
"788","2020-10-406",0.411116190394203
"789","2020-10-407",0.411116190394203
"790","2020-10-408",0.411116190394203
"791","2020-10-409",0.411116190394203
