,rr,week-canton,clasi_rr,clasi_rr_no_0
24119,1.2885727555723427,2021-44-702,Alto,Medio
24120,2.133835839292737,2021-45-702,Alto,Medio
24121,2.039103300215603,2021-46-702,Alto,Medio
24122,3.1160824434831143,2021-47-702,Alto,Alto
24123,3.6902613960308326,2021-48-702,Alto,Alto
24124,2.734249134024222,2021-49-702,Alto,Alto
24125,3.044807769642676,2021-50-702,Alto,Alto
24126,2.6097054193322005,2021-51-702,Alto,Alto
24127,5.209486199189353,2021-52-702,Alto,Alto
24128,2.09299307715537,2022-1-702,Alto,Medio
24129,1.793904902056327,2022-2-702,Alto,Medio
24130,0.9049881337597506,2022-3-702,Alto,Medio
24131,0.0,2022-4-702,Bajo,Bajo
24132,1.8097964697361388,2022-5-702,Alto,Medio
24133,0.7608993709076766,2022-6-702,Alto,Medio
24134,5.579651742609863,2022-7-702,Alto,Alto
24135,2.869392779747299,2022-8-702,Alto,Alto
24136,2.5749683264526886,2022-9-702,Alto,Alto
24137,0.0,2022-10-702,Bajo,Bajo
24138,1.4876119134644452,2022-11-702,Alto,Medio
24139,2.608021458289979,2022-12-702,Alto,Alto
24140,1.3660387706535349,2022-13-702,Alto,Medio
24141,1.1952246982710923,2022-14-702,Alto,Medio
24142,1.9685078662487292,2022-15-702,Alto,Medio
24143,2.631919492504124,2022-16-702,Alto,Alto
24144,2.390094256197252,2022-17-702,Alto,Medio
24145,4.820459962943742,2022-18-702,Alto,Alto
24146,3.5218955221867896,2022-19-702,Alto,Alto
24147,4.258081183015238,2022-20-702,Alto,Alto
24148,6.372323304082419,2022-21-702,Alto,Alto
24149,6.987027977347208,2022-22-702,Alto,Alto
24150,8.246156417771777,2022-23-702,Alto,Alto
24151,6.794477613370752,2022-24-702,Alto,Alto
24152,7.066496439160465,2022-25-702,Alto,Alto
24153,7.203867637326376,2022-26-702,Alto,Alto
24154,5.684345723741044,2022-27-702,Alto,Alto
24155,6.292539085752103,2022-28-702,Alto,Alto
24156,6.936171709154606,2022-29-702,Alto,Alto
24157,3.86815610299354,2022-30-702,Alto,Alto
24158,5.820150615761618,2022-31-702,Alto,Alto
24159,3.591487671612329,2022-32-702,Alto,Alto
24160,5.066146511339801,2022-33-702,Alto,Alto
24161,2.9771020174701026,2022-34-702,Alto,Alto
24162,3.214781244806189,2022-35-702,Alto,Alto
24163,1.1993651877520424,2022-36-702,Alto,Medio
24164,1.4192356721714456,2022-37-702,Alto,Medio
24165,1.025443720453593,2022-38-702,Alto,Medio
24166,1.01297110005918,2022-39-702,Alto,Medio
24167,1.838464527214868,2022-40-702,Alto,Medio
24168,2.4830155764769395,2022-41-702,Alto,Alto
24169,0.9233091726281668,2022-42-702,Alto,Medio
24170,2.529260800573223,2022-43-702,Alto,Alto
24171,2.644824024665453,2022-44-702,Alto,Alto
24172,2.371709421212851,2022-45-702,Alto,Medio
24173,3.931544236235576,2022-46-702,Alto,Alto
24174,1.8915119219189584,2022-47-702,Alto,Medio
24175,2.5219091080639355,2022-48-702,Alto,Alto
24176,3.3413881191625863,2022-49-702,Alto,Alto
24177,5.418237916166069,2022-50-702,Alto,Alto
24178,0.0,2022-51-702,Bajo,Bajo
24179,0.0,2022-52-702,Bajo,Bajo
24180,2.0247410734226468,2023-1-702,Alto,Medio
24181,2.169273731204868,2023-2-702,Alto,Medio
24182,4.102417992947524,2023-3-702,Alto,Alto
24183,3.1513200283180978,2023-4-702,Alto,Alto
24184,3.929715457680347,2023-5-702,Alto,Alto
24185,5.566861821163308,2023-6-702,Alto,Alto
24186,1.5181709504568226,2023-7-702,Alto,Medio
24187,5.465184764609779,2023-8-702,Alto,Alto
24188,6.990057672794774,2023-9-702,Alto,Alto
24189,4.659841888658264,2023-10-702,Alto,Alto
24190,3.7804670153016993,2023-11-702,Alto,Alto
24191,7.23508879461214,2023-12-702,Alto,Alto
24192,7.155280750813221,2023-13-702,Alto,Alto
24193,1.9263405733974368,2023-14-702,Alto,Medio
24194,5.203402101610146,2023-15-702,Alto,Alto
24195,4.708435883402291,2023-16-702,Alto,Alto
24196,6.589279982517507,2023-17-702,Alto,Alto
24197,3.3384280123981283,2023-18-702,Alto,Alto
24198,3.0561787381099568,2023-19-702,Alto,Alto
24199,5.086700375427492,2023-20-702,Alto,Alto
24200,2.4188454654969846,2023-21-702,Alto,Alto
24201,1.371725920980138,2023-22-702,Alto,Medio
24202,1.792067714013857,2023-23-702,Alto,Medio
24203,3.074092249846841,2023-24-702,Alto,Alto
24204,2.3939483704785096,2023-25-702,Alto,Alto
24205,2.9446838005323968,2023-26-702,Alto,Alto
24206,2.3350516436795585,2023-27-702,Alto,Medio
24207,2.831898259857453,2023-28-702,Alto,Alto
24208,2.379040563903123,2023-29-702,Alto,Medio
24209,2.6791722076770355,2023-30-702,Alto,Alto
24210,3.518964840967437,2023-31-702,Alto,Alto
24211,3.595755787517454,2023-32-702,Alto,Alto
24212,3.071603383004794,2023-33-702,Alto,Alto
24213,2.87206143413726,2023-34-702,Alto,Alto
24214,2.524150819060617,2023-35-702,Alto,Alto
24215,3.523550513231494,2023-36-702,Alto,Alto
24216,2.1191020302225523,2023-37-702,Alto,Medio
24217,2.6492267745734703,2023-38-702,Alto,Alto
24218,1.7815538385378429,2023-39-702,Alto,Medio
24219,1.8638849398853543,2023-40-702,Alto,Medio
24220,1.4813834665894745,2023-41-702,Alto,Medio
24221,1.464352860255368,2023-42-702,Alto,Medio
24222,0.951525773592912,2023-43-702,Alto,Medio
24223,0.7254859337178731,2023-44-702,Alto,Medio
24224,0.7289264491059606,2023-45-702,Alto,Medio
24225,0.4766593618821758,2023-46-702,Medio,Bajo
24226,0.5484505468333097,2023-47-702,Alto,Bajo
24227,0.4753798073706055,2023-48-702,Medio,Bajo
24228,0.7206744156851776,2023-49-702,Alto,Medio
24229,0.3785268691778438,2023-50-702,Medio,Bajo
24230,0.7395330321620431,2023-51-702,Alto,Medio
24231,0.8455624735378188,2023-52-702,Alto,Medio
24232,0.6699130710781626,2024-1-702,Alto,Medio
24233,0.4098778757094591,2024-2-702,Medio,Bajo
24234,0.5720590535480747,2024-3-702,Alto,Bajo
24235,0.688941074442807,2024-4-702,Alto,Medio
24236,0.5878810755855888,2024-5-702,Alto,Bajo
24237,1.4093685175267492,2024-6-702,Alto,Medio
24238,0.9500315706649072,2024-7-702,Alto,Medio
24239,1.0831919630836395,2024-8-702,Alto,Medio
24240,1.6663846532675122,2024-9-702,Alto,Medio
24241,1.3886001261759378,2024-10-702,Alto,Medio
24242,1.3017622409354976,2024-11-702,Alto,Medio
24243,1.1201285406508743,2024-12-702,Alto,Medio
24244,0.5647887318186728,2024-13-702,Alto,Bajo
24245,0.8094229954639358,2024-14-702,Alto,Medio
24246,1.0848358578819863,2024-15-702,Alto,Medio
24247,0.0,2024-16-702,Bajo,Bajo
24248,0.7748228676975302,2024-17-702,Alto,Medio
24249,1.6507975636254988,2024-18-702,Alto,Medio
24250,0.7013644133199564,2024-19-702,Alto,Medio
24251,0.7164198571330984,2024-20-702,Alto,Medio
24252,0.8259232427079445,2024-21-702,Alto,Medio
24253,0.2730405895912111,2024-22-702,Medio,Bajo
24254,0.4713632091402919,2024-23-702,Medio,Bajo
24255,0.6196908279643103,2024-24-702,Alto,Medio
24256,0.2955002322056614,2024-25-702,Medio,Bajo
24257,0.2741219224217214,2024-26-702,Medio,Bajo
24258,0.0453123665169247,2024-27-702,Medio,Bajo
24259,0.0435907925925147,2024-28-702,Medio,Bajo
24260,0.4712567267876408,2024-29-702,Medio,Bajo
24261,0.2006079448598669,2024-30-702,Medio,Bajo
24262,0.2551700843048111,2024-31-702,Medio,Bajo
24263,0.2443924659912609,2024-32-702,Medio,Bajo
24264,0.3744770532168156,2024-33-702,Medio,Bajo
24265,0.4064031496304881,2024-34-702,Medio,Bajo
24266,0.2910385311667882,2024-35-702,Medio,Bajo
24267,0.2966755258657985,2024-36-702,Medio,Bajo
24268,0.1230771384530063,2024-37-702,Medio,Bajo
24269,0.3220779242713553,2024-38-702,Medio,Bajo
24270,0.2631614646029455,2024-39-702,Medio,Bajo
24271,0.111707065210744,2024-40-702,Medio,Bajo
24272,0.0798261053395448,2024-41-702,Medio,Bajo
24273,0.2873634539870595,2024-42-702,Medio,Bajo
24274,0.227590071202721,2024-43-702,Medio,Bajo
24275,0.1715661309595081,2024-44-702,Medio,Bajo
24276,0.4117436441023238,2024-45-702,Medio,Bajo
24277,0.1779753657200097,2024-46-702,Medio,Bajo
24278,0.3270778956277135,2024-47-702,Medio,Bajo
24279,0.2606706948008039,2024-48-702,Medio,Bajo
24280,0.727950603140563,2024-49-702,Alto,Medio
24281,1.2622130303214802,2024-50-702,Alto,Medio
24282,0.0,2024-51-702,Bajo,Bajo
24283,0.0,2024-52-702,Bajo,Bajo
24284,0.0,2025-1-702,Bajo,Bajo
24285,0.0,2025-2-702,Bajo,Bajo
24286,0.2944287411991238,2025-3-702,Medio,Bajo
24287,0.0,2025-4-702,Bajo,Bajo
24288,0.4620558199895201,2025-5-702,Medio,Bajo
24289,0.0,2025-6-702,Bajo,Bajo
24290,0.5836068709961707,2025-7-702,Alto,Bajo
24291,0.462005256203241,2025-8-702,Medio,Bajo
24292,1.4462245903055329,2025-9-702,Alto,Medio
24293,0.6929573549547565,2025-10-702,Alto,Medio
24294,0.0,2025-11-702,Bajo,Bajo
24295,0.8989061878408682,2025-12-702,Alto,Medio
24296,0.0,2025-13-702,Bajo,Bajo
24297,1.9954263709443212,2025-14-702,Alto,Medio
24298,0.0,2025-15-702,Bajo,Bajo
24299,0.0,2025-16-702,Bajo,Bajo
24300,0.0,2025-17-702,Bajo,Bajo
24301,1.6626132301355268,2025-18-702,Alto,Medio
24302,1.3300422012444002,2025-19-702,Alto,Medio
24303,0.0,2025-20-702,Bajo,Bajo
24304,0.9499610535701816,2025-21-702,Alto,Medio
24305,0.6785189446966254,2025-22-702,Alto,Medio
24306,0.0,2025-23-702,Bajo,Bajo
24307,0.5634747814632398,2025-24-702,Alto,Bajo
24308,0.4749114929583028,2025-25-702,Medio,Bajo
24309,1.488474503108383,2025-26-702,Alto,Medio
24310,0.3734991957870255,2025-27-702,Medio,Bajo
24311,0.609913142592599,2025-28-702,Alto,Medio
24312,0.0,2025-29-702,Bajo,Bajo
24313,0.0,2025-30-702,Bajo,Bajo
24314,0.0,2025-31-702,Bajo,Bajo
24315,0.6782779725276314,2025-32-702,Alto,Medio
24316,0.4077847852552325,2025-33-702,Medio,Bajo
24317,0.3632054605687524,2025-34-702,Medio,Bajo
24318,0.5830199927185232,2025-35-702,Alto,Bajo
24319,0.4027997554779518,2025-36-702,Medio,Bajo
24320,0.5898784680683592,2025-37-702,Alto,Bajo
24321,0.1898780640434262,2025-38-702,Medio,Bajo
24322,0.5274206721597089,2025-39-702,Alto,Bajo
24323,0.7466594108566743,2025-40-702,Alto,Medio
24324,0.1538203033271513,2025-41-702,Medio,Bajo
24325,0.1989462727699083,2025-42-702,Medio,Bajo
24326,0.607735424720796,2025-43-702,Alto,Medio
24327,0.3442664509330118,2025-44-702,Medio,Bajo
24328,0.1721272302764559,2025-45-702,Medio,Bajo
24329,0.3148758167733,2025-46-702,Medio,Bajo
24330,0.802372999845448,2025-47-702,Alto,Medio
24331,0.589652414472718,2025-48-702,Alto,Bajo
24332,0.6992827396748048,2025-49-702,Alto,Medio
24333,1.6607387275628238,2025-50-702,Alto,Medio
24334,0.0,2025-51-702,Bajo,Bajo
24335,0.0,2025-52-702,Bajo,Bajo
24336,6.3207073238077935,2020-1-703,Alto,Alto
24337,4.140403720504004,2020-2-703,Alto,Alto
24338,1.6596066895163932,2020-3-703,Alto,Medio
24339,4.023799285391897,2020-4-703,Alto,Alto
24340,7.91372621577866,2020-5-703,Alto,Alto
24341,7.884236443291071,2020-6-703,Alto,Alto
24342,5.534829270489207,2020-7-703,Alto,Alto
24343,11.447628845365152,2020-8-703,Alto,Alto
24344,7.030136955610173,2020-9-703,Alto,Alto
24345,10.988025386810826,2020-10-703,Alto,Alto
24346,15.544242803101191,2020-11-703,Alto,Alto
24347,16.68017195863355,2020-12-703,Alto,Alto
24348,17.08426859544347,2020-13-703,Alto,Alto
24349,15.695935915212337,2020-14-703,Alto,Alto
24350,6.4470620890412285,2020-15-703,Alto,Alto
24351,8.219978014677643,2020-16-703,Alto,Alto
24352,9.788198748570402,2020-17-703,Alto,Alto
24353,9.78546716945132,2020-18-703,Alto,Alto
24354,8.288974539094166,2020-19-703,Alto,Alto
24355,11.141472166227718,2020-20-703,Alto,Alto
24356,18.752656639850503,2020-21-703,Alto,Alto
24357,12.675103305789252,2020-22-703,Alto,Alto
24358,9.655316402665362,2020-23-703,Alto,Alto
24359,10.149393855984464,2020-24-703,Alto,Alto
24360,13.719254770940346,2020-25-703,Alto,Alto
24361,8.898251729263999,2020-26-703,Alto,Alto
24362,11.97044103114118,2020-27-703,Alto,Alto
24363,7.820919705791293,2020-28-703,Alto,Alto
24364,7.684625070610436,2020-29-703,Alto,Alto
24365,6.785466540687925,2020-30-703,Alto,Alto
24366,8.926578249170788,2020-31-703,Alto,Alto
24367,8.036920803489599,2020-32-703,Alto,Alto
24368,4.038127088072189,2020-33-703,Alto,Alto
24369,5.603056501540685,2020-34-703,Alto,Alto
24370,4.442906950105487,2020-35-703,Alto,Alto
24371,1.3005045482809885,2020-36-703,Alto,Medio
24372,4.232261084421537,2020-37-703,Alto,Alto
24373,3.963121557079492,2020-38-703,Alto,Alto
24374,3.809864024993767,2020-39-703,Alto,Alto
24375,2.469624993144869,2020-40-703,Alto,Alto
24376,2.807879129468067,2020-41-703,Alto,Alto
24377,0.9263108884341624,2020-42-703,Alto,Medio
24378,1.574079970314923,2020-43-703,Alto,Medio
24379,3.5225818428713143,2020-44-703,Alto,Alto
24380,4.447743245940352,2020-45-703,Alto,Alto
24381,2.723404239236229,2020-46-703,Alto,Alto
24382,4.448710611061761,2020-47-703,Alto,Alto
24383,2.617173121687263,2020-48-703,Alto,Alto
24384,1.2897617424654588,2020-49-703,Alto,Medio
24385,11.125404312436189,2020-50-703,Alto,Alto
24386,3.358977696056231,2020-51-703,Alto,Alto
24387,3.8705471116575336,2020-52-703,Alto,Alto
24388,5.059200758142442,2021-1-703,Alto,Alto
24389,9.086898826108904,2021-2-703,Alto,Alto
24390,2.50876855845294,2021-3-703,Alto,Alto
24391,3.1436809175628864,2021-4-703,Alto,Alto
24392,1.172113618598411,2021-5-703,Alto,Medio
24393,0.0,2021-6-703,Bajo,Bajo
24394,2.284615048937051,2021-7-703,Alto,Medio
24395,4.40047719116493,2021-8-703,Alto,Alto
24396,2.7849793596973647,2021-9-703,Alto,Alto
24397,0.0,2021-10-703,Bajo,Bajo
24398,1.3304282510273064,2021-11-703,Alto,Medio
24399,2.346009729950724,2021-12-703,Alto,Medio
24400,1.9382184094375197,2021-13-703,Alto,Medio
24401,3.4967734943854647,2021-14-703,Alto,Alto
24402,4.0535182525565,2021-15-703,Alto,Alto
24403,0.0,2021-16-703,Bajo,Bajo
24404,1.9390599344612995,2021-17-703,Alto,Medio
24405,0.0,2021-18-703,Bajo,Bajo
24406,3.796430345578512,2021-19-703,Alto,Alto
24407,0.0,2021-20-703,Bajo,Bajo
24408,0.0,2021-21-703,Bajo,Bajo
24409,1.6526879379708652,2021-22-703,Alto,Medio
24410,1.8594755732019836,2021-23-703,Alto,Medio
24411,1.0626726970680611,2021-24-703,Alto,Medio
24412,0.0,2021-25-703,Bajo,Bajo
24413,0.0,2021-26-703,Bajo,Bajo
24414,0.0,2021-27-703,Bajo,Bajo
24415,0.0,2021-28-703,Bajo,Bajo
24416,0.811891975163706,2021-29-703,Alto,Medio
24417,0.8347332355610155,2021-30-703,Alto,Medio
24418,0.0,2021-31-703,Bajo,Bajo
24419,0.0,2021-32-703,Bajo,Bajo
24420,1.6699340573500634,2021-33-703,Alto,Medio
24421,0.6428043911752168,2021-34-703,Alto,Medio
24422,1.9285931335363928,2021-35-703,Alto,Medio
24423,0.6821869199215743,2021-36-703,Alto,Medio
24424,0.5288451144436661,2021-37-703,Alto,Bajo
24425,0.9508847022796174,2021-38-703,Alto,Medio
24426,0.8201055002719644,2021-39-703,Alto,Medio
24427,1.8152251144581584,2021-40-703,Alto,Medio
24428,1.8246566140111984,2021-41-703,Alto,Medio
24429,3.27704491045402,2021-42-703,Alto,Alto
24430,0.6433442303002154,2021-43-703,Alto,Medio
24431,2.293158583011164,2021-44-703,Alto,Medio
24432,0.5696912185046071,2021-45-703,Alto,Bajo
24433,3.1112993987860285,2021-46-703,Alto,Alto
24434,1.040211557756566,2021-47-703,Alto,Medio
24435,0.0,2021-48-703,Bajo,Bajo
24436,4.5650441835352025,2021-49-703,Alto,Alto
24437,4.06741826252536,2021-50-703,Alto,Alto
24438,2.32445551677754,2021-51-703,Alto,Medio
24439,0.0,2021-52-703,Bajo,Bajo
24440,6.526640178554723,2022-1-703,Alto,Alto
24441,1.5985097019601586,2022-2-703,Alto,Medio
24442,4.83918261073669,2022-3-703,Alto,Alto
24443,8.953321312962071,2022-4-703,Alto,Alto
24444,14.520250995040383,2022-5-703,Alto,Alto
24445,14.246572186957412,2022-6-703,Alto,Alto
24446,19.90182592787389,2022-7-703,Alto,Alto
24447,15.35426586428517,2022-8-703,Alto,Alto
24448,16.077543446589953,2022-9-703,Alto,Alto
24449,23.88885834682477,2022-10-703,Alto,Alto
24450,27.87292745273034,2022-11-703,Alto,Alto
24451,24.436332571320456,2022-12-703,Alto,Alto
24452,27.431087603639494,2022-13-703,Alto,Alto
24453,22.40413818944494,2022-14-703,Alto,Alto
24454,27.678273572101265,2022-15-703,Alto,Alto
24455,38.27036307863845,2022-16-703,Alto,Alto
24456,32.014839845913215,2022-17-703,Alto,Alto
24457,34.94825993842233,2022-18-703,Alto,Alto
24458,27.13340767141589,2022-19-703,Alto,Alto
24459,15.216141641541892,2022-20-703,Alto,Alto
24460,15.250830120239142,2022-21-703,Alto,Alto
24461,19.29891927406783,2022-22-703,Alto,Alto
24462,18.35547896231387,2022-23-703,Alto,Alto
24463,15.417166291322715,2022-24-703,Alto,Alto
24464,15.583115964655857,2022-25-703,Alto,Alto
24465,11.502098227476967,2022-26-703,Alto,Alto
24466,10.639244204373158,2022-27-703,Alto,Alto
24467,12.19357679252358,2022-28-703,Alto,Alto
24468,11.965352624641875,2022-29-703,Alto,Alto
24469,6.362736303389284,2022-30-703,Alto,Alto
24470,5.112683247916118,2022-31-703,Alto,Alto
24471,9.308850878373091,2022-32-703,Alto,Alto
24472,7.858814549778927,2022-33-703,Alto,Alto
24473,4.304509358628059,2022-34-703,Alto,Alto
24474,6.561408091549016,2022-35-703,Alto,Alto
24475,5.637392699155318,2022-36-703,Alto,Alto
24476,5.930422085632199,2022-37-703,Alto,Alto
24477,1.1019810571089397,2022-38-703,Alto,Medio
24478,3.629065754499217,2022-39-703,Alto,Alto
24479,4.042228421161895,2022-40-703,Alto,Alto
24480,4.62009695795875,2022-41-703,Alto,Alto
24481,3.47459651892186,2022-42-703,Alto,Alto
24482,2.914088369164352,2022-43-703,Alto,Alto
24483,3.8788047665885217,2022-44-703,Alto,Alto
24484,3.478718542874759,2022-45-703,Alto,Alto
24485,1.9825326583271257,2022-46-703,Alto,Medio
24486,0.8479502976638379,2022-47-703,Alto,Medio
24487,0.0,2022-48-703,Bajo,Bajo
24488,0.0,2022-49-703,Bajo,Bajo
24489,1.2149524595565877,2022-50-703,Alto,Medio
24490,3.047945692734084,2022-51-703,Alto,Alto
24491,0.0,2022-52-703,Bajo,Bajo
24492,4.087737657186734,2023-1-703,Alto,Alto
24493,4.672111327385345,2023-2-703,Alto,Alto
24494,7.89000501767544,2023-3-703,Alto,Alto
24495,6.788978936312584,2023-4-703,Alto,Alto
24496,7.055834052245539,2023-5-703,Alto,Alto
24497,13.120595393136051,2023-6-703,Alto,Alto
24498,6.134843819475004,2023-7-703,Alto,Alto
24499,6.544408820258573,2023-8-703,Alto,Alto
24500,4.185745709781758,2023-9-703,Alto,Alto
24501,12.558340995013216,2023-10-703,Alto,Alto
24502,10.189738232881565,2023-11-703,Alto,Alto
24503,10.502014196207586,2023-12-703,Alto,Alto
24504,12.860739177576798,2023-13-703,Alto,Alto
24505,6.92562180791055,2023-14-703,Alto,Alto
24506,9.354908292816448,2023-15-703,Alto,Alto
24507,16.162623200704434,2023-16-703,Alto,Alto
24508,13.034538089261543,2023-17-703,Alto,Alto
24509,13.919092488124246,2023-18-703,Alto,Alto
24510,10.14902795925748,2023-19-703,Alto,Alto
24511,6.005368648873445,2023-20-703,Alto,Alto
24512,6.528147527807208,2023-21-703,Alto,Alto
24513,8.022276990922558,2023-22-703,Alto,Alto
24514,12.699256267873,2023-23-703,Alto,Alto
24515,7.509345972642081,2023-24-703,Alto,Alto
24516,10.647095229122602,2023-25-703,Alto,Alto
24517,8.24699278527303,2023-26-703,Alto,Alto
24518,6.3068478631256575,2023-27-703,Alto,Alto
24519,7.649740212223608,2023-28-703,Alto,Alto
24520,6.596370847475249,2023-29-703,Alto,Alto
24521,9.048696163164742,2023-30-703,Alto,Alto
24522,9.050913991553218,2023-31-703,Alto,Alto
24523,9.604888172862587,2023-32-703,Alto,Alto
24524,11.928633015032888,2023-33-703,Alto,Alto
24525,9.388938929683343,2023-34-703,Alto,Alto
24526,10.113077424129928,2023-35-703,Alto,Alto
24527,8.52856395463472,2023-36-703,Alto,Alto
24528,7.948878116602271,2023-37-703,Alto,Alto
24529,6.317573922945601,2023-38-703,Alto,Alto
24530,3.7810214309866335,2023-39-703,Alto,Alto
24531,3.869644049006716,2023-40-703,Alto,Alto
24532,3.097085718345175,2023-41-703,Alto,Alto
24533,4.139820558929815,2023-42-703,Alto,Alto
24534,2.9613106981642265,2023-43-703,Alto,Alto
24535,2.1476607062773327,2023-44-703,Alto,Medio
24536,1.2606097853542595,2023-45-703,Alto,Medio
24537,1.7033610027722113,2023-46-703,Alto,Medio
24538,1.4255627916657705,2023-47-703,Alto,Medio
24539,1.716366799780818,2023-48-703,Alto,Medio
24540,2.277034009982217,2023-49-703,Alto,Medio
24541,1.623325707454096,2023-50-703,Alto,Medio
24542,0.0,2023-51-703,Bajo,Bajo
24543,0.0,2023-52-703,Bajo,Bajo
24544,2.028703613476828,2024-1-703,Alto,Medio
24545,1.727779886615414,2024-2-703,Alto,Medio
24546,1.550394449099908,2024-3-703,Alto,Medio
24547,2.2983330983544272,2024-4-703,Alto,Medio
24548,2.231129051721763,2024-5-703,Alto,Medio
24549,2.101586811502213,2024-6-703,Alto,Medio
24550,1.502684493588438,2024-7-703,Alto,Medio
24551,1.8076648879400248,2024-8-703,Alto,Medio
24552,1.5951308752870104,2024-9-703,Alto,Medio
24553,1.5694141395224044,2024-10-703,Alto,Medio
24554,3.5314749573323563,2024-11-703,Alto,Alto
24555,3.798876597196512,2024-12-703,Alto,Alto
24556,3.575962526963643,2024-13-703,Alto,Alto
24557,4.759382638293389,2024-14-703,Alto,Alto
24558,3.365052023678384,2024-15-703,Alto,Alto
24559,3.3810570384895877,2024-16-703,Alto,Alto
24560,1.6828051731594595,2024-17-703,Alto,Medio
24561,3.6672275663333886,2024-18-703,Alto,Alto
24562,1.9045427687648568,2024-19-703,Alto,Medio
24563,0.3242769989163778,2024-20-703,Medio,Bajo
24564,0.0,2024-21-703,Bajo,Bajo
24565,0.9271340570097086,2024-22-703,Alto,Medio
24566,0.711444843155191,2024-23-703,Alto,Medio
24567,0.5612606745377046,2024-24-703,Alto,Bajo
24568,0.3441474643489255,2024-25-703,Medio,Bajo
24569,0.0,2024-26-703,Bajo,Bajo
24570,0.6158204392090305,2024-27-703,Alto,Medio
24571,0.4739943808004896,2024-28-703,Medio,Bajo
24572,0.2562459866619898,2024-29-703,Medio,Bajo
24573,0.5454672905227234,2024-30-703,Alto,Bajo
24574,0.4336920093463452,2024-31-703,Medio,Bajo
24575,0.4985075922650674,2024-32-703,Alto,Bajo
24576,0.6790592941458238,2024-33-703,Alto,Medio
24577,0.0,2024-34-703,Bajo,Bajo
24578,0.1583639406228079,2024-35-703,Medio,Bajo
24579,0.3587781938770179,2024-36-703,Medio,Bajo
24580,0.0837327297507278,2024-37-703,Medio,Bajo
24581,0.4781326276796008,2024-38-703,Medio,Bajo
24582,0.2686169526253555,2024-39-703,Medio,Bajo
24583,0.3040965463466802,2024-40-703,Medio,Bajo
24584,0.3260003213035,2024-41-703,Medio,Bajo
24585,0.2608213166968527,2024-42-703,Medio,Bajo
24586,0.0,2024-43-703,Bajo,Bajo
24587,0.1557560879174405,2024-44-703,Medio,Bajo
24588,0.1869223928948322,2024-45-703,Medio,Bajo
24589,0.7272567726643543,2024-46-703,Alto,Medio
24590,0.89112525289881,2024-47-703,Alto,Medio
24591,1.4205636191890836,2024-48-703,Alto,Medio
24592,0.8501871308080039,2024-49-703,Alto,Medio
24593,0.3127377354011089,2024-50-703,Medio,Bajo
24594,0.4424451656845012,2024-51-703,Medio,Bajo
24595,1.4063344865613516,2024-52-703,Alto,Medio
24596,0.5929143105881756,2025-1-703,Alto,Bajo
24597,0.6978708028899215,2025-2-703,Alto,Medio
24598,1.6058498929260248,2025-3-703,Alto,Medio
24599,0.0,2025-4-703,Bajo,Bajo
24600,0.0,2025-5-703,Bajo,Bajo
24601,0.0,2025-6-703,Bajo,Bajo
24602,0.0,2025-7-703,Bajo,Bajo
24603,0.0,2025-8-703,Bajo,Bajo
24604,0.0,2025-9-703,Bajo,Bajo
24605,0.0,2025-10-703,Bajo,Bajo
24606,0.0,2025-11-703,Bajo,Bajo
24607,0.0,2025-12-703,Bajo,Bajo
24608,0.0,2025-13-703,Bajo,Bajo
24609,0.0,2025-14-703,Bajo,Bajo
24610,0.0,2025-15-703,Bajo,Bajo
24611,0.0,2025-16-703,Bajo,Bajo
24612,0.0,2025-17-703,Bajo,Bajo
24613,0.0,2025-18-703,Bajo,Bajo
24614,0.0,2025-19-703,Bajo,Bajo
24615,0.0,2025-20-703,Bajo,Bajo
24616,0.0,2025-21-703,Bajo,Bajo
24617,0.0,2025-22-703,Bajo,Bajo
24618,0.0,2025-23-703,Bajo,Bajo
24619,0.0,2025-24-703,Bajo,Bajo
24620,0.0,2025-25-703,Bajo,Bajo
24621,0.0,2025-26-703,Bajo,Bajo
24622,0.0,2025-27-703,Bajo,Bajo
24623,0.0,2025-28-703,Bajo,Bajo
24624,0.0,2025-29-703,Bajo,Bajo
24625,0.6836673125929204,2025-30-703,Alto,Medio
24626,0.0,2025-31-703,Bajo,Bajo
24627,0.6186550099177354,2025-32-703,Alto,Medio
24628,1.1159454367031212,2025-33-703,Alto,Medio
24629,0.4970318006518875,2025-34-703,Alto,Bajo
24630,1.0639074355776426,2025-35-703,Alto,Medio
24631,0.5513415258126836,2025-36-703,Alto,Bajo
24632,0.0,2025-37-703,Bajo,Bajo
24633,0.5199193324421085,2025-38-703,Alto,Bajo
24634,0.4814452305738542,2025-39-703,Medio,Bajo
24635,0.0,2025-40-703,Bajo,Bajo
24636,0.4213318461323318,2025-41-703,Medio,Bajo
24637,0.0,2025-42-703,Bajo,Bajo
24638,0.5550134642034252,2025-43-703,Alto,Bajo
24639,0.0,2025-44-703,Bajo,Bajo
24640,0.9433858722576433,2025-45-703,Alto,Medio
24641,0.8629763093521865,2025-46-703,Alto,Medio
24642,0.4398611806529253,2025-47-703,Medio,Bajo
24643,0.5388078576826677,2025-48-703,Alto,Bajo
24644,0.4792936384016333,2025-49-703,Medio,Bajo
24645,0.8279368585362064,2025-50-703,Alto,Medio
24646,0.5032061733502587,2025-51-703,Alto,Bajo
24647,0.0,2025-52-703,Bajo,Bajo
24648,3.4725779198056443,2020-1-704,Alto,Alto
24649,2.0467128393506613,2020-2-704,Alto,Medio
