"","week_canton","pob"
"21461","2025-2-505",49572.7262575342
"21462","2025-2-506",32652.9452575342
"21463","2025-2-507",20081.390309589
"21464","2025-2-508",24838.9371808219
"21465","2025-2-509",11464.5367972603
"21466","2025-2-510",27918.2420849315
"21467","2025-2-511",7158.40744109589
"21468","2025-2-601",143865.371791781
"21469","2025-2-602",35343.4654767123
"21470","2025-2-603",54903.8789863014
"21471","2025-2-604",14931.0846410959
"21472","2025-2-605",29479.1309561644
"21473","2025-2-606",34875.2428164384
"21474","2025-2-607",32002.4844164384
"21475","2025-2-608",35665.2968767123
"21476","2025-2-609",22402.7342465753
"21477","2025-2-610",53266.6505287671
"21478","2025-2-611",28603.2500136986
"21479","2025-2-701",92186.5932684931
"21480","2025-2-702",155668.168345205
"21481","2025-2-703",57089.4603205479
"21482","2025-2-704",45885.2916027397
"21483","2025-2-705",45396.9918383562
"21484","2025-2-706",58555.9079479452
"21485","2025-3-101",352805.138517808
"21486","2025-3-102",71068.6371616438
"21487","2025-3-103",244703.28439726
"21488","2025-3-104",39153.1375726027
"21489","2025-3-105",18003.1379671233
"21490","2025-3-106",62780.9057589041
"21491","2025-3-107",28771.576090411
"21492","2025-3-108",139969.724849315
"21493","2025-3-109",61944.8770712329
"21494","2025-3-110",97135.5869753425
"21495","2025-3-111",71870.7661424658
"21496","2025-3-112",21978.6209671233
"21497","2025-3-113",85273.2748136986
"21498","2025-3-114",61617.1581945205
"21499","2025-3-115",61168.1261315068
"21500","2025-3-116",7376.27867671233
"21501","2025-3-117",7801.35028493151
"21502","2025-3-118",79355.6369972603
"21503","2025-3-119",133729.780994521
"21504","2025-3-120",13477.737739726
"21505","2025-3-201",326856.544227397
"21506","2025-3-202",92249.4173726027
"21507","2025-3-203",80699.3757205479
"21508","2025-3-204",7527.46141917808
"21509","2025-3-205",30477.4544520548
"21510","2025-3-206",50238.7855452055
"21511","2025-3-207",42605.5220876712
"21512","2025-3-208",35484.5283369863
"21513","2025-3-209",25118.353690411
"21514","2025-3-210",210943.554939726
"21515","2025-3-211",14812.4992109589
"21516","2025-3-212",22797.1856027397
"21517","2025-3-213",56809.2256630137
"21518","2025-3-214",37134.7832821918
"21519","2025-3-215",19935.8514438356
"21520","2025-3-216",17919.0656027397
"21521","2025-3-301",163114.122427397
"21522","2025-3-302",61481.9317506849
"21523","2025-3-303",114124.118443836
"21524","2025-3-304",15786.7585068493
"21525","2025-3-305",68805.1993287671
"21526","2025-3-306",15190.185939726
"21527","2025-3-307",48800.1697780822
"21528","2025-3-308",45239.4152136986
"21529","2025-3-401",146223.943679452
"21530","2025-3-402",48671.1588383562
"21531","2025-3-403",49935.228260274
"21532","2025-3-404",44963.6834054795
"21533","2025-3-405",56585.2201013699
"21534","2025-3-406",23435.7646383562
"21535","2025-3-407",26459.6458164384
"21536","2025-3-408",22090.8813589041
"21537","2025-3-409",30434.7647753425
"21538","2025-3-410",95716.7214383562
"21539","2025-3-501",81299.6644958904
"21540","2025-3-502",58816.9719808219
"21541","2025-3-503",72897.159969863
"21542","2025-3-504",25517.9910082192
"21543","2025-3-505",49584.934909589
"21544","2025-3-506",32656.193909589
"21545","2025-3-507",20081.9872849315
"21546","2025-3-508",24839.827830137
"21547","2025-3-509",11464.3754328767
"21548","2025-3-510",27924.1739808219
"21549","2025-3-511",7158.75870684931
"21550","2025-3-601",143887.94149863
"21551","2025-3-602",35349.9702794521
"21552","2025-3-603",54911.5001643836
"21553","2025-3-604",14932.3963068493
"21554","2025-3-605",29478.5735260274
"21555","2025-3-606",34881.2482027397
"21556","2025-3-607",32001.9350027397
"21557","2025-3-608",35661.8434794521
"21558","2025-3-609",22408.1920410959
"21559","2025-3-610",53270.7136547945
"21560","2025-3-611",28614.1438356164
"21561","2025-3-701",92181.5357780822
"21562","2025-3-702",155689.394857534
"21563","2025-3-703",57090.5571534247
"21564","2025-3-704",45895.4377671233
"21565","2025-3-705",45400.762939726
"21566","2025-3-706",58566.9386246575
"21567","2025-4-101",352822.609328767
"21568","2025-4-102",71074.3367534247
"21569","2025-4-103",244721.556410959
"21570","2025-4-104",39156.029109589
"21571","2025-4-105",18003.5849315068
"21572","2025-4-106",62784.1111643836
"21573","2025-4-107",28772.9754383562
"21574","2025-4-108",139978.73960274
"21575","2025-4-109",61953.2863150685
"21576","2025-4-110",97150.2056986301
"21577","2025-4-111",71877.210630137
"21578","2025-4-112",21979.4319315068
"21579","2025-4-113",85278.4209452055
"21580","2025-4-114",61618.3438219178
"21581","2025-4-115",61167.1852739726
"21582","2025-4-116",7377.16449315069
"21583","2025-4-117",7801.45026027397
"21584","2025-4-118",79359.5534109589
"21585","2025-4-119",133722.689821918
"21586","2025-4-120",13478.8740410959
"21587","2025-4-201",326902.103890411
"21588","2025-4-202",92260.216109589
"21589","2025-4-203",80708.8239178082
"21590","2025-4-204",7528.17812328767
"21591","2025-4-205",30480.5731917808
"21592","2025-4-206",50243.6852191781
"21593","2025-4-207",42610.8168493151
"21594","2025-4-208",35489.9814520548
"21595","2025-4-209",25122.6034383562
"21596","2025-4-210",210977.734041096
"21597","2025-4-211",14813.7833561644
"21598","2025-4-212",22799.2905890411
"21599","2025-4-213",56816.5895479452
"21600","2025-4-214",37145.2816712329
"21601","2025-4-215",19938.2034246575
"21602","2025-4-216",17923.8095890411
"21603","2025-4-301",163120.897890411
"21604","2025-4-302",61484.5243972603
"21605","2025-4-303",114133.155424658
"21606","2025-4-304",15785.9239726027
"21607","2025-4-305",68799.6726849315
"21608","2025-4-306",15190.5200410959
"21609","2025-4-307",48801.8112876712
"21610","2025-4-308",45241.4239452055
"21611","2025-4-401",146240.177082192
"21612","2025-4-402",48678.5982465753
"21613","2025-4-403",49939.3489589041
"21614","2025-4-404",44970.3881780822
"21615","2025-4-405",56592.7587945205
"21616","2025-4-406",23437.9582465753
"21617","2025-4-407",26461.6875342466
"21618","2025-4-408",22093.6821643836
"21619","2025-4-409",30435.5136986301
"21620","2025-4-410",95749.9082465753
"21621","2025-4-501",81316.6446164384
"21622","2025-4-502",58822.7708767123
"21623","2025-4-503",72912.821520548
"21624","2025-4-504",25522.3837671233
"21625","2025-4-505",49597.1435616438
"21626","2025-4-506",32659.4425616438
"21627","2025-4-507",20082.584260274
"21628","2025-4-508",24840.7184794521
"21629","2025-4-509",11464.2140684932
"21630","2025-4-510",27930.1058767123
"21631","2025-4-511",7159.10997260274
"21632","2025-4-601",143910.511205479
"21633","2025-4-602",35356.4750821918
"21634","2025-4-603",54919.1213424657
"21635","2025-4-604",14933.7079726027
"21636","2025-4-605",29478.0160958904
"21637","2025-4-606",34887.2535890411
"21638","2025-4-607",32001.3855890411
"21639","2025-4-608",35658.3900821918
"21640","2025-4-609",22413.6498356164
"21641","2025-4-610",53274.7767808219
"21642","2025-4-611",28625.0376575342
"21643","2025-4-701",92176.4782876712
"21644","2025-4-702",155710.621369863
"21645","2025-4-703",57091.6539863014
"21646","2025-4-704",45905.5839315069
"21647","2025-4-705",45404.5340410959
"21648","2025-4-706",58577.9693013699
"21649","2025-5-101",352840.080139726
"21650","2025-5-102",71080.0363452055
"21651","2025-5-103",244739.828424658
"21652","2025-5-104",39158.9206465753
"21653","2025-5-105",18004.0318958904
"21654","2025-5-106",62787.316569863
"21655","2025-5-107",28774.3747863014
"21656","2025-5-108",139987.754356164
"21657","2025-5-109",61961.6955589041
"21658","2025-5-110",97164.8244219178
"21659","2025-5-111",71883.6551178082
"21660","2025-5-112",21980.2428958904
"21661","2025-5-113",85283.5670767123
"21662","2025-5-114",61619.5294493151
"21663","2025-5-115",61166.2444164384
"21664","2025-5-116",7378.05030958904
"21665","2025-5-117",7801.55023561644
"21666","2025-5-118",79363.4698246575
"21667","2025-5-119",133715.598649315
"21668","2025-5-120",13480.0103424658
"21669","2025-5-201",326947.663553425
"21670","2025-5-202",92271.0148465753
"21671","2025-5-203",80718.2721150685
"21672","2025-5-204",7528.89482739726
"21673","2025-5-205",30483.6919315068
"21674","2025-5-206",50248.5848931507
"21675","2025-5-207",42616.1116109589
"21676","2025-5-208",35495.4345671233
"21677","2025-5-209",25126.8531863014
"21678","2025-5-210",211011.913142466
"21679","2025-5-211",14815.0675013699
"21680","2025-5-212",22801.3955753425
"21681","2025-5-213",56823.9534328767
"21682","2025-5-214",37155.780060274
"21683","2025-5-215",19940.5554054795
"21684","2025-5-216",17928.5535753425
"21685","2025-5-301",163127.673353425
"21686","2025-5-302",61487.1170438356
"21687","2025-5-303",114142.192405479
"21688","2025-5-304",15785.0894383562
"21689","2025-5-305",68794.1460410959
"21690","2025-5-306",15190.8541424658
"21691","2025-5-307",48803.4527972603
"21692","2025-5-308",45243.4326767123
"21693","2025-5-401",146256.410484931
"21694","2025-5-402",48686.0376547945
"21695","2025-5-403",49943.4696575342
"21696","2025-5-404",44977.0929506849
"21697","2025-5-405",56600.2974876712
"21698","2025-5-406",23440.1518547945
"21699","2025-5-407",26463.7292520548
"21700","2025-5-408",22096.482969863
"21701","2025-5-409",30436.2626219178
"21702","2025-5-410",95783.0950547945
"21703","2025-5-501",81333.6247369863
"21704","2025-5-502",58828.5697726027
"21705","2025-5-503",72928.4830712329
"21706","2025-5-504",25526.7765260274
"21707","2025-5-505",49609.3522136986
"21708","2025-5-506",32662.6912136986
"21709","2025-5-507",20083.1812356164
"21710","2025-5-508",24841.6091287671
"21711","2025-5-509",11464.0527041096
"21712","2025-5-510",27936.0377726027
"21713","2025-5-511",7159.46123835616
"21714","2025-5-601",143933.080912329
"21715","2025-5-602",35362.9798849315
"21716","2025-5-603",54926.7425205479
"21717","2025-5-604",14935.0196383562
"21718","2025-5-605",29477.4586657534
"21719","2025-5-606",34893.2589753425
"21720","2025-5-607",32000.8361753425
"21721","2025-5-608",35654.9366849315
"21722","2025-5-609",22419.107630137
"21723","2025-5-610",53278.8399068493
"21724","2025-5-611",28635.9314794521
"21725","2025-5-701",92171.4207972603
"21726","2025-5-702",155731.847882192
"21727","2025-5-703",57092.7508191781
"21728","2025-5-704",45915.7300958904
"21729","2025-5-705",45408.3051424658
"21730","2025-5-706",58588.9999780822
"21731","2025-6-101",352857.550950685
"21732","2025-6-102",71085.7359369863
"21733","2025-6-103",244758.100438356
"21734","2025-6-104",39161.8121835616
"21735","2025-6-105",18004.478860274
"21736","2025-6-106",62790.5219753425
"21737","2025-6-107",28775.7741342466
"21738","2025-6-108",139996.769109589
"21739","2025-6-109",61970.1048027397
"21740","2025-6-110",97179.4431452055
"21741","2025-6-111",71890.0996054795
"21742","2025-6-112",21981.053860274
"21743","2025-6-113",85288.7132082192
"21744","2025-6-114",61620.7150767123
"21745","2025-6-115",61165.3035589041
"21746","2025-6-116",7378.9361260274
"21747","2025-6-117",7801.6502109589
"21748","2025-6-118",79367.3862383562
"21749","2025-6-119",133708.507476712
"21750","2025-6-120",13481.1466438356
"21751","2025-6-201",326993.223216438
"21752","2025-6-202",92281.8135835616
"21753","2025-6-203",80727.7203123288
"21754","2025-6-204",7529.61153150685
"21755","2025-6-205",30486.8106712329
"21756","2025-6-206",50253.4845671233
"21757","2025-6-207",42621.4063726027
"21758","2025-6-208",35500.8876821918
"21759","2025-6-209",25131.1029342466
"21760","2025-6-210",211046.092243836
"21761","2025-6-211",14816.3516465753
"21762","2025-6-212",22803.5005616438
"21763","2025-6-213",56831.3173178082
"21764","2025-6-214",37166.2784493151
"21765","2025-6-215",19942.9073863014
"21766","2025-6-216",17933.2975616438
"21767","2025-6-301",163134.448816438
"21768","2025-6-302",61489.709690411
"21769","2025-6-303",114151.229386301
"21770","2025-6-304",15784.2549041096
"21771","2025-6-305",68788.6193972603
"21772","2025-6-306",15191.1882438356
"21773","2025-6-307",48805.0943068493
"21774","2025-6-308",45245.4414082192
"21775","2025-6-401",146272.643887671
"21776","2025-6-402",48693.4770630137
"21777","2025-6-403",49947.5903561644
"21778","2025-6-404",44983.7977232877
"21779","2025-6-405",56607.8361808219
"21780","2025-6-406",23442.3454630137
"21781","2025-6-407",26465.770969863
"21782","2025-6-408",22099.2837753425
"21783","2025-6-409",30437.0115452055
"21784","2025-6-410",95816.2818630137
"21785","2025-6-501",81350.6048575342
"21786","2025-6-502",58834.3686684932
"21787","2025-6-503",72944.1446219178
"21788","2025-6-504",25531.1692849315
"21789","2025-6-505",49621.5608657534
"21790","2025-6-506",32665.9398657534
"21791","2025-6-507",20083.7782109589
"21792","2025-6-508",24842.4997780822
"21793","2025-6-509",11463.891339726
"21794","2025-6-510",27941.9696684932
"21795","2025-6-511",7159.81250410959
"21796","2025-6-601",143955.650619178
"21797","2025-6-602",35369.4846876712
"21798","2025-6-603",54934.3636986301
"21799","2025-6-604",14936.3313041096
"21800","2025-6-605",29476.9012356164
"21801","2025-6-606",34899.2643616438
"21802","2025-6-607",32000.2867616438
"21803","2025-6-608",35651.4832876712
"21804","2025-6-609",22424.5654246575
"21805","2025-6-610",53282.9030328767
"21806","2025-6-611",28646.8253013699
"21807","2025-6-701",92166.3633068493
"21808","2025-6-702",155753.074394521
"21809","2025-6-703",57093.8476520548
"21810","2025-6-704",45925.876260274
"21811","2025-6-705",45412.0762438356
"21812","2025-6-706",58600.0306547945
"21813","2025-7-101",352875.021761644
"21814","2025-7-102",71091.4355287671
"21815","2025-7-103",244776.372452055
"21816","2025-7-104",39164.7037205479
"21817","2025-7-105",18004.9258246575
"21818","2025-7-106",62793.7273808219
"21819","2025-7-107",28777.1734821918
"21820","2025-7-108",140005.783863014
"21821","2025-7-109",61978.5140465753
"21822","2025-7-110",97194.0618684932
"21823","2025-7-111",71896.5440931507
"21824","2025-7-112",21981.8648246575
"21825","2025-7-113",85293.859339726
"21826","2025-7-114",61621.9007041096
"21827","2025-7-115",61164.3627013699
"21828","2025-7-116",7379.82194246575
"21829","2025-7-117",7801.75018630137
"21830","2025-7-118",79371.3026520548
"21831","2025-7-119",133701.41630411
"21832","2025-7-120",13482.2829452055
"21833","2025-7-201",327038.782879452
"21834","2025-7-202",92292.612320548
"21835","2025-7-203",80737.168509589
"21836","2025-7-204",7530.32823561644
"21837","2025-7-205",30489.9294109589
"21838","2025-7-206",50258.3842410959
"21839","2025-7-207",42626.7011342466
"21840","2025-7-208",35506.3407972603
"21841","2025-7-209",25135.3526821918
"21842","2025-7-210",211080.271345205
"21843","2025-7-211",14817.6357917808
"21844","2025-7-212",22805.6055479452
"21845","2025-7-213",56838.6812027397
"21846","2025-7-214",37176.7768383562
"21847","2025-7-215",19945.2593671233
"21848","2025-7-216",17938.0415479452
"21849","2025-7-301",163141.224279452
"21850","2025-7-302",61492.3023369863
"21851","2025-7-303",114160.266367123
"21852","2025-7-304",15783.420369863
"21853","2025-7-305",68783.0927534247
"21854","2025-7-306",15191.5223452055
"21855","2025-7-307",48806.7358164384
"21856","2025-7-308",45247.450139726
"21857","2025-7-401",146288.877290411
"21858","2025-7-402",48700.9164712329
"21859","2025-7-403",49951.7110547945
"21860","2025-7-404",44990.5024958904
"21861","2025-7-405",56615.3748739726
"21862","2025-7-406",23444.5390712329
"21863","2025-7-407",26467.8126876712
"21864","2025-7-408",22102.0845808219
"21865","2025-7-409",30437.7604684932
"21866","2025-7-410",95849.4686712329
"21867","2025-7-501",81367.5849780822
"21868","2025-7-502",58840.1675643836
"21869","2025-7-503",72959.8061726027
"21870","2025-7-504",25535.5620438356
"21871","2025-7-505",49633.7695178082
"21872","2025-7-506",32669.1885178082
"21873","2025-7-507",20084.3751863014
"21874","2025-7-508",24843.3904273973
"21875","2025-7-509",11463.7299753425
"21876","2025-7-510",27947.9015643836
"21877","2025-7-511",7160.16376986301
"21878","2025-7-601",143978.220326027
"21879","2025-7-602",35375.989490411
"21880","2025-7-603",54941.9848767123
"21881","2025-7-604",14937.642969863
"21882","2025-7-605",29476.3438054795
"21883","2025-7-606",34905.2697479452
"21884","2025-7-607",31999.7373479452
"21885","2025-7-608",35648.029890411
"21886","2025-7-609",22430.0232191781
"21887","2025-7-610",53286.9661589041
"21888","2025-7-611",28657.7191232877
