time,latitude,longitude,temp,lon,lat,canton
2023-05-03,11.024994,-85.575005,34.875744,-85.58048364631352,11.001918707120607,La Cruz
2023-05-03,10.674995,-85.475006,35.72898,-85.49015638368135,10.69686590205969,Liberia
2023-05-03,9.924995,-85.275,33.015003,-85.28064207579611,9.913577748286544,Nandayure
2023-05-03,10.125,-85.425,35.491943,-85.44743537832264,10.115189136843854,Nicoya
2023-05-03,10.224998,-85.675,35.038162,-85.68528480031924,10.24291223825872,Santa Cruz
2023-05-03,10.474998,-84.925,31.726015,-84.9136716034143,10.468627858141932,Tilarán
2023-05-03,10.074997,-84.12501,26.626104,-84.11471674551024,10.075559997894423,Barva
2023-05-03,9.974998,-84.175,29.20982,-84.17739494939907,9.98319694523826,Belén
2023-05-03,10.024994,-84.175,28.880072,-84.15587095047292,10.006628670328698,Flores
2023-05-03,10.125,-84.075005,24.57429,-84.07464034250802,10.149613021884605,Heredia
2023-05-03,10.024994,-84.025,26.749844,-84.04032329099361,10.027834616905416,San Isidro
