,actual,pred,week_canton
3284,1,0.6639945,2024-45-111
3285,0,0.5762955,2024-46-111
3286,0,0.39905086,2024-47-111
3287,2,0.36939603,2024-48-111
3288,0,0.60649705,2024-49-111
3289,0,0.4980899,2024-50-111
3290,0,0.19014326,2024-51-111
3291,2,0.1410121,2024-52-111
3544,0,0.18438576,2024-1-112
3545,0,-0.05538062,2024-2-112
3546,1,-0.13452066,2024-3-112
3547,1,0.93154633,2024-4-112
3548,0,1.0055408,2024-5-112
3549,1,0.58055115,2024-6-112
3550,0,0.39320308,2024-7-112
3551,1,0.74962485,2024-8-112
3552,0,0.52174085,2024-9-112
3553,1,0.59396905,2024-10-112
3554,0,0.9494959,2024-11-112
3555,0,0.6061719,2024-12-112
3556,0,0.26032612,2024-13-112
3557,0,0.33181873,2024-14-112
3558,0,0.23738806,2024-15-112
3559,1,0.2660414,2024-16-112
3560,1,0.37623194,2024-17-112
3561,1,0.6527197,2024-18-112
3562,0,0.7053608,2024-19-112
3563,0,0.5961163,2024-20-112
3564,0,0.42221898,2024-21-112
3565,0,0.21213743,2024-22-112
3566,0,0.18578185,2024-23-112
3567,0,0.31057602,2024-24-112
3568,1,0.28012654,2024-25-112
3569,0,0.51544374,2024-26-112
3570,0,0.40139452,2024-27-112
3571,0,0.29777822,2024-28-112
3572,0,0.19608574,2024-29-112
