,actual,pred,week_canton
1948,1,1,2024-25-302
1949,1,1,2024-26-302
1950,1,1,2024-27-302
1951,1,1,2024-28-302
1952,1,1,2024-29-302
1953,1,1,2024-30-302
1954,1,1,2024-31-302
1955,1,1,2024-32-302
1956,1,1,2024-33-302
1957,1,1,2024-34-302
1958,1,1,2024-35-302
1959,1,1,2024-36-302
1960,1,1,2024-37-302
1961,1,1,2024-38-302
1962,1,1,2024-39-302
1963,1,1,2024-40-302
1964,1,1,2024-41-302
1965,1,1,2024-42-302
1966,1,1,2024-43-302
1967,1,1,2024-44-302
1968,1,1,2024-45-302
1969,1,1,2024-46-302
1970,2,1,2024-47-302
1971,1,1,2024-48-302
1972,1,1,2024-49-302
1973,1,1,2024-50-302
1974,1,1,2024-51-302
1975,1,1,2024-52-302
1976,1,1,2024-1-303
1977,1,1,2024-2-303
1978,1,1,2024-3-303
1979,1,1,2024-4-303
1980,1,1,2024-5-303
1981,1,1,2024-6-303
1982,1,1,2024-7-303
1983,1,1,2024-8-303
1984,1,1,2024-9-303
1985,1,1,2024-10-303
1986,1,1,2024-11-303
1987,1,1,2024-12-303
1988,1,1,2024-13-303
1989,1,1,2024-14-303
1990,1,1,2024-15-303
1991,1,1,2024-16-303
1992,1,1,2024-17-303
1993,1,1,2024-18-303
1994,1,1,2024-19-303
1995,1,1,2024-20-303
1996,1,1,2024-21-303
1997,1,1,2024-22-303
1998,1,1,2024-23-303
1999,1,1,2024-24-303
2000,1,1,2024-25-303
2001,1,1,2024-26-303
2002,1,1,2024-27-303
2003,1,1,2024-28-303
2004,1,1,2024-29-303
2005,1,1,2024-30-303
2006,1,1,2024-31-303
2007,1,1,2024-32-303
2008,1,1,2024-33-303
2009,1,1,2024-34-303
2010,1,1,2024-35-303
2011,1,1,2024-36-303
2012,1,1,2024-37-303
2013,1,1,2024-38-303
2014,1,1,2024-39-303
2015,1,1,2024-40-303
2016,1,1,2024-41-303
2017,1,1,2024-42-303
2018,1,1,2024-43-303
2019,1,1,2024-44-303
2020,1,1,2024-45-303
2021,1,1,2024-46-303
2022,1,1,2024-47-303
2023,1,1,2024-48-303
2024,2,1,2024-49-303
2025,2,1,2024-50-303
2026,2,1,2024-51-303
2027,1,1,2024-52-303
2028,0,2,2024-1-304
2029,0,0,2024-2-304
2030,2,0,2024-3-304
2031,0,2,2024-4-304
2032,2,0,2024-5-304
2033,2,2,2024-6-304
2034,2,0,2024-7-304
2035,0,1,2024-8-304
2036,0,0,2024-9-304
2037,0,2,2024-10-304
2038,0,0,2024-11-304
2039,0,0,2024-12-304
2040,0,0,2024-13-304
2041,0,0,2024-14-304
2042,2,0,2024-15-304
2043,0,0,2024-16-304
2044,0,0,2024-17-304
2045,0,0,2024-18-304
2046,0,0,2024-19-304
2047,0,0,2024-20-304
2048,0,0,2024-21-304
2049,0,0,2024-22-304
2050,0,0,2024-23-304
2051,0,0,2024-24-304
2052,0,0,2024-25-304
2053,0,0,2024-26-304
2054,0,0,2024-27-304
2055,0,0,2024-28-304
2056,0,0,2024-29-304
2057,0,0,2024-30-304
2058,0,0,2024-31-304
2059,0,0,2024-32-304
2060,0,0,2024-33-304
2061,0,0,2024-34-304
2062,0,0,2024-35-304
2063,0,0,2024-36-304
2064,0,0,2024-37-304
2065,0,0,2024-38-304
2066,0,0,2024-39-304
2067,0,0,2024-40-304
2068,0,0,2024-41-304
2069,0,0,2024-42-304
2070,0,0,2024-43-304
2071,0,0,2024-44-304
2072,2,0,2024-45-304
2073,0,0,2024-46-304
2074,0,0,2024-47-304
2075,1,0,2024-48-304
2076,1,0,2024-49-304
2077,1,2,2024-50-304
2078,0,1,2024-51-304
2079,0,1,2024-52-304
2080,2,0,2024-1-305
2081,0,0,2024-2-305
2082,0,0,2024-3-305
2083,0,0,2024-4-305
2084,0,0,2024-5-305
2085,2,0,2024-6-305
2086,2,0,2024-7-305
2087,0,0,2024-8-305
2088,0,0,2024-9-305
2089,0,0,2024-10-305
2090,0,0,2024-11-305
2091,0,0,2024-12-305
2092,0,0,2024-13-305
2093,0,0,2024-14-305
2094,0,0,2024-15-305
2095,0,0,2024-16-305
2096,0,0,2024-17-305
2097,0,0,2024-18-305
2098,0,0,2024-19-305
2099,0,0,2024-20-305
2100,0,0,2024-21-305
2101,0,0,2024-22-305
2102,0,0,2024-23-305
2103,0,0,2024-24-305
2104,0,0,2024-25-305
2105,0,0,2024-26-305
2106,0,0,2024-27-305
2107,0,0,2024-28-305
2108,0,0,2024-29-305
