"","week_canton","precip_total_lag_8","precip_total_lag_7","precip_total_lag_6","precip_total_lag_5","precip_total_lag_4","precip_total_lag_3","precip_total_lag_2","precip_total_lag_1","precip_max_lag_8","precip_max_lag_7","precip_max_lag_6","precip_max_lag_5","precip_max_lag_4","precip_max_lag_3","precip_max_lag_2","precip_max_lag_1","precip_mean_lag_8","precip_mean_lag_7","precip_mean_lag_6","precip_mean_lag_5","precip_mean_lag_4","precip_mean_lag_3","precip_mean_lag_2","precip_mean_lag_1","precip_median_lag_8","precip_median_lag_7","precip_median_lag_6","precip_median_lag_5","precip_median_lag_4","precip_median_lag_3","precip_median_lag_2","precip_median_lag_1","precip_min_lag_8","precip_min_lag_7","precip_min_lag_6","precip_min_lag_5","precip_min_lag_4","precip_min_lag_3","precip_min_lag_2","precip_min_lag_1"
"17139","2023-37-605",111.125952,146.934053,105.422065,151.350728,127.3219094,124.316161,100.246668,105.767523,30.439749,42.06661,32.196518,28.133669,38.207172,48.431995,30.439749,23.622519,15.875136,20.990579,15.060295,21.6215325714286,18.1888442,17.7594515714286,14.3209525714286,15.1096461428571,15.098259,23.266644,10.732173,25.58748,15.282867,13.186723,12.378438,11.633322,0,11.657257,0,6.39687,7.6414337,0,0,0
"17140","2023-37-207",142.9030836,139.748532,59.32804,136.0660626,88.7935969,122.456018,113.5912558,149.3684582,35.091007,34.749065,20.329891,77.127525,23.22361,38.80196,30.378471,34.749065,20.4147262285714,19.964076,8.47543428571429,19.4380089428571,12.6847995571429,17.4937168571429,16.2273222571429,21.3383511714286,23.394007,23.059982,10.164946,6.3310103,13.431985,12.933988,14.2360525,17.374533,7.1180263,11.529991,0,0,7.7412033,0,7.1180263,7.5202107
"17141","2023-37-302",158.509025,121.230229,75.107155,176.861354,89.3471287,172.655004,113.344106,160.319718,47.517204,41.809525,23.14383,86.792496,25.335001,67.59919,29.451237,41.809525,22.6441464285714,17.3186041428571,10.7295935714286,25.2659077142857,12.7638755285714,24.6650005714286,16.1920151428571,22.9028168571429,23.758602,26.473568,10.392665,10.317429,13.004813,12.485541,14.725618,20.904762,0,0,0,0,0,0,0,11.159182
"17142","2023-37-609",112.458907,166.586782,78.681494,143.9101385,88.2670094,122.6136015,120.397931,180.303788,31.938656,36.606743,28.063534,57.138382,23.892977,54.89746,24.96441,41.51154,16.0655581428571,23.7981117142857,11.2402134285714,20.5585912142857,12.6095727714286,17.5162287857143,17.1997044285714,25.757684,16.642939,24.404497,6.327245,14.816689,13.072634,13.422471,22.511595,20.75577,0,12.202249,0,0,4.7785954,0,0,6.971146
"17143","2023-37-702",63.639796,49.902539,57.713049,73.865575,56.450817,49.351174,54.6637744,91.3692757,35.090065,23.31266,20.626667,26.577555,16.128805,25.499392,22.009396,23.31266,9.09139942857143,7.12893414285714,8.24472128571429,10.552225,8.06440242857143,7.05016771428571,7.80911062857143,13.0527536714286,0,8.863293,10.3133335,2.992095,8.064403,0,6.5308757,9.106939,0,0,0,0,0,0,0,0
"17144","2023-37-208",176.980445,160.85215,64.935267,158.917389,74.5251763,120.2183776,84.209095,171.483868,56.288387,39.48721,22.711515,67.80849,20.318773,25.347836,28.507244,44.346874,25.2829207142857,22.9788785714286,9.27646671428571,22.7024841428571,10.6464537571429,17.1740539428571,12.0298707142857,24.4976954285714,28.144194,22.950089,10.289331,11.650206,15.239079,25.242783,14.253622,26.612766,0,0,0,0,0,0,0,8.870922
"17145","2023-37-601",150.021587,169.189629,76.718547,153.502888,54.883325,76.788054,88.460645,143.074028,31.574402,58.792244,20.305763,64.92505,20.581247,24.576998,27.105932,31.123953,21.4316552857143,24.169947,10.9597924285714,21.928984,7.840475,10.969722,12.637235,20.4391468571429,27.399023,17.929617,14.103196,15.768526,6.8604155,8.192332,13.552966,20.749302,6.849756,8.964808,0,0,0,3.8883455,0,8.283695
"17146","2023-37-104",115.5595005,153.463417,82.96411,186.218627,101.297079,132.2670367,129.245691,178.586923,35.51948,34.379517,32.737614,83.86679,30.83232,50.89022,37.619663,34.379517,16.5085000714286,21.9233452857143,11.8520157142857,26.602661,14.4710112857143,18.8952909571429,18.4636701428571,25.5124175714286,17.75974,23.81678,5.580722,21.155045,12.332928,18.518208,18.002121,19.419538,0,0,0,0,6.166464,0,0,17.189758
"17147","2023-37-119",141.377192,160.62727,89.7697198,156.6854658,121.201398,160.40612,153.472501,150.886325,38.93019,37.022102,42.313065,60.323692,29.92976,40.2677,36.879932,37.022102,20.1967417142857,22.9467528571429,12.8242456857143,22.3836379714286,17.3144854285714,22.91516,21.924643,21.5551892857143,19.465096,20.088894,7.9094424,19.169626,20.941412,20.13385,24.58662,18.511051,0,20.088894,0,6.3898764,0,0,13.483866,14.5827675
"17148","2023-37-606",142.68394,248.661746,89.176062,164.8700277,90.941286,177.245403,124.652402,179.005181,39.158768,57.29076,39.524334,67.21269,24.187696,55.95263,25.207636,38.19384,20.38342,35.5231065714286,12.7394374285714,23.5528611,12.9916122857143,25.3207718571429,17.807486,25.5721687142857,19.579384,27.396107,7.093104,16.803173,8.062565,21.780048,12.603818,21.474554,0,13.698053,0,0,0,13.988157,12.372855,10.737277
"17149","2023-37-216",137.347257,96.287837,84.236903,114.275472,71.8151708,105.67358,79.4391647,119.155061,57.1879,25.215551,21.786036,44.377613,21.80407,33.056507,18.82257,25.215551,19.6210367142857,13.7554052857143,12.0338432857143,16.3250674285714,10.2593101142857,15.0962257142857,11.3484521,17.0221515714286,19.062634,11.845381,14.730814,10.727708,10.902035,13.222603,9.411285,14.502802,0,0,0,0,0,0,0,7.251401
"17150","2023-37-210",101.992292,117.288816,63.221824,104.871333,72.732946,42.231474,54.471096,87.5576295,29.260891,34.034973,15.82987,37.274853,18.51562,11.824109,17.25492,21.42029,14.5703274285714,16.7555451428571,9.03168914285714,14.981619,10.3904208571429,6.03306771428571,7.78158514285714,12.5082327857143,19.50726,10.305592,7.914935,5.47172,12.048295,9.291628,5.751639,10.710145,0,0,0,0,0,0,0,9.716258
"17151","2023-37-406",122.66639,130.102676,47.8074955,132.5640278,40.7341498,89.846128,59.74443,126.2775524,29.697784,32.09739,17.890099,49.985504,13.57805,29.52352,34.87999,30.854036,17.52377,18.5860965714286,6.82964221428571,18.9377182571429,5.81916425714286,12.8351611428571,8.53491857142857,18.0396503428571,14.25736,21.39826,9.9724655,10.048321,3.3945124,12.1283,7.424446,15.427018,0,0,0,0,0,0,0,6.7430887
"17152","2023-37-101",95.5199433,104.058158,40.8970368,118.2270878,52.9286178,91.478168,60.023225,106.979158,21.399538,26.337082,10.329757,49.541588,14.420654,39.828865,29.551247,26.337082,13.6457061857143,14.8654511428571,5.84243382857143,16.8895839714286,7.56123111428571,13.0683097142857,8.57474642857143,15.2827368571429,15.46617,16.661125,5.1648784,9.571955,8.438491,10.57829,9.850416,13.168541,0,8.330563,0,0,3.6051636,0,0,6.991978
"17153","2023-37-204",139.155821,146.112898,45.6969625,171.182205,87.540313,117.6998165,118.955929,138.29139,35.41549,34.917133,10.980974,72.78891,21.954763,42.89818,27.506668,34.917133,19.879403,20.8732711428571,6.5281375,24.4546007142857,12.505759,16.8142595,16.9937041428571,19.7559128571429,17.707745,14.363642,6.9431977,15.362631,10.838013,14.119275,15.201606,17.458567,7.600803,10.759125,0,0,7.318254,0,7.600803,6.707998
"17154","2023-37-409",97.266629,106.206383,46.5861682,118.918404,50.6547436,85.2076165,63.7928341,120.1585345,21.084375,20.76676,23.733921,50.62326,15.478498,34.88276,22.50789,30.172903,13.8952327142857,15.1723404285714,6.65516688571429,16.9883434285714,7.23639194285714,12.1725166428571,9.11326201428571,17.1655049285714,10.542188,15.086452,4.5704494,12.655815,7.739249,9.395279,7.5026307,15.086452,4.694263,10.050453,0,0,0,0,0,0
"17155","2023-37-405",126.6728205,119.790921,46.81097,127.1653576,41.7773104,90.438184,76.5597675,133.892473,31.805653,25.254843,17.56721,53.97202,13.925771,24.165045,34.68375,38.738182,18.0961172142857,17.1129887142857,6.68728142857143,18.1664796571429,5.9681872,12.9197405714286,10.9371096428571,19.1274961428571,15.902826,12.627421,7.31094,9.610659,3.4814427,12.037339,11.56125,19.369091,0,12.627421,0,0,0,0,0,7.409404
"17156","2023-37-202",127.433335,109.78708,53.100812,139.168157,84.9709514,79.230504,99.064482,133.380354,41.337387,26.60822,17.72009,54.153786,16.676943,24.821112,27.713095,33.001934,18.2047621428571,15.6838685714286,7.58583028571429,19.8811652857143,12.1387073428571,11.3186434285714,14.1520688571429,19.0543362857143,13.77913,16.500967,11.793574,8.661069,11.117963,11.835312,9.237698,16.500967,0,8.869407,0,0,5.5589814,0,8.600149,11.458184
"17157","2023-37-109",122.7601467,130.452537,49.850981,131.8190115,55.9856158,104.8817194,77.032025,121.0393698,48.00436,34.571335,17.747423,47.26102,18.54619,35.54075,37.71045,34.571335,17.5371638142857,18.6360767142857,7.12156871428571,18.8312873571429,7.99794511428571,14.9831027714286,11.004575,17.2913385428571,12.00109,18.440512,5.350593,7.181099,4.6365476,16.90011,12.570149,17.285667,0,0,0,0,0,0,0,6.9222074
"17158","2023-37-404",149.283659,131.897592,50.847848,136.2828582,56.049827,111.902649,80.559047,142.728126,43.448826,27.101171,20.532446,50.69341,18.74049,36.29096,24.20279,25.437056,21.326237,18.8425131428571,7.26397828571429,19.4689797428571,8.00711814285714,15.9860927142857,11.5084352857143,20.3897322857143,14.482943,25.157022,0,11.111345,4.6851225,18.14548,12.101395,25.437056,6.684024,0,0,0,0,0,0,8.19598
"17159","2023-37-503",124.630735,70.202078,33.232389,109.13115,26.0572772,64.1157823,162.8351403,60.008251,36.351276,21.544329,12.866875,24.412815,8.33064,16.969618,54.526913,17.054657,17.8043907142857,10.0288682857143,4.74748414285714,15.5901642857143,3.72246817142857,9.15939747142857,23.2621629,8.57260728571429,16.177805,8.617731,0,10.498977,3.5453274,9.905197,13.352128,6.474734,10.785203,0,0,10.498977,0,0,4.4507093,3.237367
"17160","2023-37-403",97.266629,106.206383,46.5861682,118.918404,50.6547436,85.2076165,63.7928341,120.1585345,21.084375,20.76676,23.733921,50.62326,15.478498,34.88276,22.50789,30.172903,13.8952327142857,15.1723404285714,6.65516688571429,16.9883434285714,7.23639194285714,12.1725166428571,9.11326201428571,17.1655049285714,10.542188,15.086452,4.5704494,12.655815,7.739249,9.395279,7.5026307,15.086452,4.694263,10.050453,0,0,0,0,0,0
"17161","2023-37-410",118.4623767,90.028974,66.7790802,74.826414,62.944321,62.89695,49.392867,119.37933,52.23844,25.627295,17.022718,56.119812,17.951479,20.565432,16.464289,36.286076,16.9231966714286,12.861282,9.5398686,10.6894877142857,8.99204585714286,8.98527857142857,7.05612385714286,17.05419,13.05961,17.084862,11.348479,0,7.180591,5.141358,0,14.33207,0,0,0,0,0,0,0,0
"17162","2023-37-212",147.338137,156.50239,52.040595,133.471077,59.078475,102.945492,71.108712,130.357941,65.57789,42.29239,10.91052,56.769665,17.241962,52.930912,19.371998,28.194925,21.0483052857143,22.3574842857143,7.43437071428571,19.0672967142857,8.43978214285714,14.7064988571429,10.1583874285714,18.622563,16.182358,24.943502,10.073185,6.643916,11.494642,10.790314,9.685999,14.097463,0,0,0,0,0,0,0,13.078047
"17163","2023-37-703",65.590959,61.022298,55.743402,76.401223,49.6862715,65.3746347,91.590794,93.514436,52.555344,19.01658,18.894068,31.996002,14.086986,21.150984,39.106846,36.394253,9.370137,8.71747114285714,7.96334314285714,10.9144604285714,7.09803878571429,9.33923352857143,13.0843991428571,13.3592051428571,0,11.904296,9.447034,4.410218,7.043493,3.8454447,9.862083,9.941498,0,0,0,0,0,0,0,0
"17164","2023-37-704",14.08925,62.703542,43.614717,65.5527836,69.7585183,46.8064011,151.7953116,94.404794,5.6357,15.996434,24.922695,28.081722,16.05127,24.535702,56.941063,27.982006,2.01275,8.95764885714286,6.23067385714286,9.36468337142857,9.96550261428571,6.68662872857143,21.6850445142857,13.4863991428571,0,6.543221,6.230674,8.204885,10.700847,3.5230331,12.637729,12.813594,0,0,0,0,0,0,6.3188643,0
"17165","2023-37-105",153.125004,224.925534,75.183853,202.006983,77.7028885,170.624991,116.127846,131.044157,54.663902,67.38912,25.561008,53.709427,21.398327,45.418983,23.168596,27.461329,21.8750005714286,32.1322191428571,10.7405504285714,28.8581404285714,11.1004126428571,24.3749987142857,16.5896922857143,18.7205938571429,27.331951,31.602823,7.088978,13.626234,12.512125,21.549124,17.51888,22.463041,0,0,0,0,0,7.183041,0,0
"17166","2023-37-113",97.266629,106.206383,46.5861682,118.918404,50.6547436,85.2076165,63.7928341,120.1585345,21.084375,20.76676,23.733921,50.62326,15.478498,34.88276,22.50789,30.172903,13.8952327142857,15.1723404285714,6.65516688571429,16.9883434285714,7.23639194285714,12.1725166428571,9.11326201428571,17.1655049285714,10.542188,15.086452,4.5704494,12.655815,7.739249,9.395279,7.5026307,15.086452,4.694263,10.050453,0,0,0,0,0,0
"17167","2023-37-508",79.999337,53.9894433,21.459596,131.318746,34.4374192,58.4613198,118.9534033,63.6817859,38.74287,20.065203,10.729798,37.433964,8.590947,17.2875,38.74287,18.395971,11.4284767142857,7.71277761428571,3.06565657142857,18.7598208571429,4.91963131428571,8.35161711428571,16.9933433285714,9.09739798571429,11.787562,4.757712,0,12.577946,5.7272987,6.0412726,19.371435,6.131991,0,4.757712,0,6.288973,0,0,0,5.3779683
"17168","2023-37-305",105.5273535,83.753925,31.7335222,108.081063,55.5486307,99.0109223,85.1195894,117.123021,35.453094,29.212997,15.866761,54.04053,14.390096,39.453526,23.080776,64.43,15.0753362142857,11.9648464285714,4.53336031428571,15.4401518571429,7.93551867142857,14.1444174714286,12.1599413428571,16.7318601428571,11.8176985,14.606499,0,0,10.650579,3.3506453,15.583215,10.405452,0,0,0,0,0,0,0,0
"17169","2023-37-116",122.0484414,154.0485885,65.4286033,142.011453,94.3815711,108.859422,98.1023791,141.113311,49.047535,34.694637,25.807682,73.03538,30.973862,43.593414,23.382975,34.694637,17.4354916285714,22.0069412142857,9.34694332857143,20.2873504285714,13.4830815857143,15.551346,14.0146255857143,20.1590444285714,12.261884,21.093317,9.9052305,14.607076,10.811282,10.898354,14.295543,17.347319,5.8457437,10.5466585,0,0,6.1947727,0,5.8457437,7.4058795
"17170","2023-37-213",115.4957317,45.3359616,29.5028296,98.465306,30.971152,49.2289474,58.513774,53.9823424,70.28894,13.672968,16.548729,24.397833,7.350824,10.221501,35.14447,17.05769,16.4993902428571,6.47656594285714,4.21468994285714,14.0664722857143,4.42445028571429,7.03270677142857,8.35911057142857,7.7117632,11.301698,9.115313,0,16.265223,4.2946053,9.198032,5.842326,3.5452666,0,0,0,0,0,0,0,3.5452666
"17171","2023-37-111",127.049919,136.880836,47.371566,132.955421,49.4726724,129.490615,74.496132,141.7928095,31.671629,38.418602,12.232064,53.59594,17.990063,37.694866,38.985744,37.313404,18.1499884285714,19.5544051428571,6.76736657142857,18.9936315714286,7.06752462857143,18.4986592857143,10.6423045714286,20.2561156428571,15.835814,24.8756,10.675374,6.182279,4.4975157,30.598583,8.008758,24.8756,8.008758,0,0,0,0,0,0,0
"17172","2023-37-211",139.057517,130.6976275,55.646286,140.687657,62.434351,96.837753,106.195709,126.5466642,58.36289,37.40711,21.126522,66.07527,20.426067,35.156067,23.22305,28.31841,19.8653595714286,18.6710896428571,7.94946942857143,20.0982367142857,8.919193,13.8339647142857,15.1708155714286,18.0780948857143,14.590722,15.0959635,8.629941,8.537115,10.213034,19.122154,15.482034,14.159205,0,0,0,0,0,0,7.741017,6.9319057
"17173","2024-37-507",81.3074355,21.53268,132.6121324,55.8579961,62.0381258,111.4780965,81.119608,56.958066,19.076218,8.613072,42.698746,14.123081,16.282055,39.196762,24.355238,19.624023,11.6153479285714,3.07609714285714,18.9445903428571,7.97971372857143,8.8625894,15.9254423571429,11.5885154285714,8.13686657142857,12.717478,0,12.932633,6.9346747,7.4477243,11.707323,10.1318865,8.85501,0,0,0,3.4673374,3.7238622,0,8.118412,0
"17174","2024-37-112",140.300513,74.620443,141.88225,91.8382866,140.2947075,127.50899,167.119611,88.603782,35.952545,25.735529,49.85093,24.865482,47.561344,26.883526,32.44288,73.84334,20.0429304285714,10.6600632857143,20.2688928571429,13.1197552285714,20.0421010714286,18.21557,23.8742301428571,12.6576831428571,23.968363,13.967118,16.616976,14.874563,22.58601,23.629461,26.784765,0,0,0,0,0,0,0,13.392383,0
"17175","2024-37-201",128.986639,55.880156,158.7864556,73.402526,134.674786,83.542272,185.03147,121.697469,36.61048,23.401834,68.814476,20.79992,36.423424,20.352364,55.292747,29.877115,18.4266627142857,7.98287942857143,22.6837793714286,10.4860751428571,19.2392551428571,11.9346102857143,26.4330671428571,17.3853527142857,18.430916,0,14.105005,10.39996,18.211712,14.99012,18.671686,16.033062,0,0,0,0,0,0,9.335843,0
"17176","2024-37-110",119.438872,72.789708,124.960917,52.582532,115.439241,93.080782,134.07577,94.892678,28.793352,35.822372,58.52294,16.257868,39.485306,35.913044,28.793352,69.18033,17.062696,10.3985297142857,17.8515595714286,7.51179028571429,16.4913201428571,13.2972545714286,19.1536814285714,13.5560968571429,12.94936,9.241834,11.272886,8.128934,18.234314,11.971015,16.649519,0,0,0,0,0,0,0,8.3247595,0
"17177","2024-37-306",93.881424,37.515784,80.8271577,49.4754504,83.549336,32.061118,92.1161176,63.342866,24.094421,12.857342,34.27583,12.876596,33.858734,12.227132,24.094421,17.871353,13.411632,5.35939771428571,11.5467368142857,7.06792148571429,11.9356194285714,4.58015971428571,13.1594453714286,9.04898085714286,10.360998,6.428671,3.7065377,8.584397,16.563534,0,12.047211,15.157171,8.489429,0,0,0,0,0,0,0
"17178","2024-37-106",151.212579,76.5293186,185.039528,74.607683,155.573684,124.206604,164.803578,116.424066,48.97999,29.836819,78.68685,21.431704,38.866276,34.15952,32.653324,29.41875,21.601797,10.9327598,26.4342182857143,10.6582404285714,22.224812,17.7438005714286,23.5433682857143,16.6320094285714,25.558147,11.673125,13.832914,10.715852,21.902998,17.07976,25.258472,29.001772,0,0,0,0,0,0,12.629236,0
"17179","2024-37-205",138.310297,63.5400659,151.4577258,79.786994,123.106266,110.800483,130.4652384,106.612106,37.84145,24.441772,74.38515,15.044055,40.01492,24.255213,37.84145,36.55718,19.7586138571429,9.07715227142857,21.6368179714286,11.398142,17.5866094285714,15.8286404285714,18.6378912,15.2303008571429,14.594735,7.8196588,7.0945716,9.805387,13.338306,12.678282,18.920725,13.399098,12.900437,0,0,7.5220275,0,6.339141,5.9769354,0
"17180","2024-37-504",57.1899745,4.20871,113.3358991,22.991227,53.7543606,156.226126,58.0914184,9.654327,15.343624,4.20871,24.859638,5.8559732,19.684626,61.660942,24.062037,6.436218,8.16999635714286,0.601244285714286,16.1908427285714,3.284461,7.67919437142857,22.318018,8.29877405714286,1.37918957142857,10.229083,0,16.573092,3.6876493,8.631065,14.101817,5.996008,0,0,0,6.7205048,0,0,0,3.9973388,0
"17181","2024-37-402",131.897592,50.847848,136.2828582,56.049827,111.902649,80.559047,142.728126,111.567847,27.101171,20.532446,50.69341,18.74049,36.29096,24.20279,25.437056,38.286293,18.8425131428571,7.26397828571429,19.4689797428571,8.00711814285714,15.9860927142857,11.5084352857143,20.3897322857143,15.9382638571429,25.157022,0,11.111345,4.6851225,18.14548,12.101395,25.437056,17.49763,0,0,0,0,0,0,8.19598,0
"17182","2024-37-407",112.266132,38.0603552,124.9497,54.6620775,88.529622,64.034692,121.0354336,90.542793,24.19109,9.735607,58.35903,14.674809,23.00898,25.836752,35.4941,24.317974,16.0380188571429,5.4371936,17.8499571428571,7.80886821428571,12.6470888571429,9.14781314285714,17.2907762285714,12.9346847142857,17.74705,4.8678036,9.951722,7.3374047,11.50449,8.612249,17.74705,13.516458,0,0,0,0,5.167862,0,6.4600368,0
"17183","2024-37-603",96.622131,96.680484,119.717761,132.869326,89.023289,115.523076,117.646138,98.770083,20.50931,22.513828,41.49304,36.686047,36.350616,29.176497,29.223898,30.774267,13.8031615714286,13.8114977142857,17.1025372857143,18.9813322857143,12.7176127142857,16.5032965714286,16.8065911428571,14.1100118571429,15.375218,11.256914,13.831013,15.991348,13.5186,19.450996,14.611949,15.387134,7.687609,0,0,9.171512,0,0,0,0
"17184","2024-37-505",54.3752805,28.2596804,120.68451,26.2697796,82.1764029,151.856616,73.2542506,33.292274,11.58232,8.849618,44.40576,11.397313,19.221313,48.03719,24.241083,12.080746,7.76789721428571,4.0370972,17.2406442857143,3.75282565714286,11.7394861285714,21.6938022857143,10.4648929428571,4.75603914285714,11.046937,4.424809,17.189772,2.2934525,12.256232,16.012396,8.08036,4.565391,0,0,0,0,4.8053284,4.97123,4.128681,0
"17185","2024-37-301",97.746152,32.0568435,85.7307403,45.484276,78.9166476,47.174793,89.382772,60.455783,27.036406,12.7692585,35.241882,13.877322,23.677448,19.861605,27.036406,15.73175,13.963736,4.57954907142857,12.2472486142857,6.49775371428571,11.2738068,6.73925614285714,12.7689674285714,8.63654042857143,9.646484,6.429195,6.4365053,6.938661,10.258592,0,13.518203,13.260533,9.646484,0,0,0,0,0,0,0
"17186","2024-37-506",35.4031233,5.497017,105.8627397,21.8838243,45.98042,96.586604,58.998776,30.8511884,11.012463,5.497017,30.216047,6.0337763,15.04396,41.04908,24.043741,13.1794615,5.05758904285714,0.785288142857143,15.1232485285714,3.12626061428571,6.56863142857143,13.7980862857143,8.42839657142857,4.40731262857143,7.341642,0,12.129049,3.962512,5.014653,8.753246,7.0972033,2.7704992,0,0,0,0,2.719462,0,2.3657343,0
"17187","2024-37-610",78.8571664,75.2094136,66.7133575,92.7109322,60.9570887,128.320477,107.394674,84.510503,26.426306,18.937298,16.433607,25.5731,16.789545,49.888786,30.730465,24.310211,11.2653094857143,10.7442019428571,9.53047964285714,13.2444188857143,8.70815552857143,18.3314967142857,15.3420962857143,12.072929,11.192845,12.265014,9.860165,14.070837,9.126,11.417162,15.31896,8.798697,5.5964227,6.132507,0,5.1146197,0,0,7.65948,0
"17188","2024-37-608",92.727289,79.7424618,75.225643,125.62252,44.4046986,149.8910455,100.29331,98.699482,34.99347,15.847235,23.19784,29.824137,19.056133,46.06346,25.71358,23.356821,13.2467555714286,11.3917802571429,10.7465204285714,17.9460742857143,6.34352837142857,21.4130065,14.3276157142857,14.099926,8.118287,8.176761,5.79946,22.3681,6.3520446,23.03173,13.961758,14.853097,0,7.9236174,0,0,0,5.7887325,0,0
"17189","2024-37-118",145.330532,60.7420188,139.96196,48.943454,98.293808,72.969576,121.0355772,91.2061544,40.78799,27.872501,47.112583,17.63838,25.853294,12.210243,40.78799,61.474632,20.7615045714286,8.67743125714286,19.9945657142857,6.991922,14.0419725714286,10.4242251428571,17.2907967428571,13.0294506285714,20.135454,6.5739036,13.308301,4.409595,20.699732,12.210243,20.393995,0,10.067727,0,0,0,0,0,0,0
"17190","2024-37-103",118.07108,46.1822675,119.051933,52.7798192,118.0822972,73.659931,112.7201832,82.14434,37.94936,15.5659075,52.97659,21.323767,31.423985,19.348677,25.299574,27.624437,16.8672971428571,6.59746678571429,17.007419,7.53997417142857,16.8688996,10.5228472857143,16.1028833142857,11.7349057142857,20.03043,5.188636,13.098753,7.7316136,15.711992,7.80695,12.649787,0,0,0,0,0,0,0,7.3642926,0
"17191","2024-37-117",196.9845,86.08231,205.903973,89.023209,198.5504697,110.072803,161.96547,130.373753,54.303513,35.379784,81.14728,22.773829,42.357353,34.027405,54.303513,45.341488,28.1406428571429,12.2974728571429,29.4148532857143,12.7176012857143,28.3643528142857,15.7246861428571,23.1379242857143,18.6248218571429,20.283575,0,14.536471,11.386914,23.826136,14.005998,27.151756,0,0,0,0,0,7.9420457,0,0,0
"17192","2024-37-308",124.500763,41.334995,126.97032,44.076256,102.433312,71.7895418,102.437194,77.606204,33.18284,16.660097,40.25806,14.070369,31.385855,15.536723,33.18284,31.563244,17.7858232857143,5.90499928571429,18.1386171428571,6.296608,14.6333302857143,10.2556488285714,14.6338848571429,11.0866005714286,17.123138,8.224966,10.840436,4.690123,9.9154,15.107624,16.59142,0,10.599255,0,0,0,0,0,0,0
"17193","2024-37-102",104.058158,40.8970368,118.2270878,52.9286178,91.478168,60.023225,106.979158,68.6373123,26.337082,10.329757,49.541588,14.420654,39.828865,29.551247,26.337082,46.1851,14.8654511428571,5.84243382857143,16.8895839714286,7.56123111428571,13.0683097142857,8.57474642857143,15.2827368571429,9.80533032857143,16.661125,5.1648784,9.571955,8.438491,10.57829,9.850416,13.168541,0,8.330563,0,0,3.6051636,0,0,6.991978,0
"17194","2024-37-602",130.745557,45.460158,130.4360934,77.8216618,88.9434276,86.4944357,98.932364,80.6430864,35.231262,16.708658,60.56886,16.249166,33.572357,22.611094,23.48751,21.092289,18.6779367142857,6.49430828571429,18.6337276285714,11.1173802571429,12.7062039428571,12.3563479571429,14.1331948571429,11.5204409142857,16.500158,5.569553,12.847286,10.832777,10.899359,11.245071,11.743755,10.419732,8.250079,0,0,5.4163885,0,5.6225357,4.744972,0
"17195","2024-37-408",110.9386,42.804176,125.3534331,44.8833156,102.968188,64.6282186,133.1365154,81.595778,29.883465,18.01718,55.09798,16.321205,33.71162,15.440315,38.928917,26.170765,15.8483714285714,6.11488228571429,17.9076333,6.41190222857143,14.7097411428571,9.23260265714286,19.0195022,11.6565397142857,19.464458,0,5.0524907,4.0803013,16.85581,12.204849,19.464458,9.751416,0,0,0,0,0,0,7.1628447,0
"17196","2024-37-611",135.815265,71.930517,137.8266464,90.970353,100.012197,83.0313716,130.7548517,88.765798,31.840405,33.64521,58.90803,24.290537,42.906254,22.059969,31.840405,22.078466,19.4021807142857,10.2757881428571,19.6895209142857,12.9957647142857,14.2874567142857,11.8616245142857,18.6792645285714,12.6808282857143,20.00437,4.253923,12.716879,12.145268,10.726563,10.519369,15.920202,13.51824,10.002185,0,0,6.072634,0,5.2596846,7.0467277,0
"17197","2024-37-108",142.440559,42.953112,146.106841,43.2680758,132.843688,72.166412,127.3358576,89.656721,37.09643,10.161668,54.45161,15.733846,34.826633,27.74869,37.09643,33.024906,20.3486512857143,6.13615885714286,20.8724058571429,6.18115368571429,18.9776697142857,10.3094874285714,18.1908368,12.808103,22.89464,8.197861,14.154431,3.9334614,30.350576,8.334516,18.548216,16.512453,0,0,0,0,0,0,0,0
"17198","2024-37-203",146.970986,69.722349,161.417134,77.9879837,147.1000455,82.2420204,180.6844105,110.073736,33.1355,32.88984,75.32087,20.88217,39.160797,29.920706,42.681137,22.48944,20.9958551428571,9.96033557142857,23.0595905714286,11.1411405285714,21.0142922142857,11.7488600571429,25.8120586428571,15.7248194285714,21.340569,0,12.919782,10.382875,21.335625,7.4668694,21.340569,21.896074,0,0,0,0,0,0,8.7734995,0
"17199","2024-37-215",54.9316616,53.862048,149.270028,68.9504347,41.4112066,99.8242412,80.688839,46.4437604,15.545818,17.954016,42.785004,23.168915,10.290385,24.579664,27.349943,34.028793,7.84738022857143,7.69457828571429,21.3242897142857,9.8500621,5.91588665714286,14.2606058857143,11.526977,6.63482291428571,10.363879,8.977008,8.794171,11.028148,8.658543,18.999342,8.7764,0,0,0,8.794171,0,0,0,8.7764,0
"17200","2024-37-706",65.513912,50.9528283,74.795152,45.9051552,67.3885204,59.4938871,100.899777,71.690936,31.111525,21.123003,33.24229,14.124663,27.529552,19.735725,49.623585,25.631945,9.35913028571429,7.27897547142857,10.6850217142857,6.55787931428571,9.62693148571429,8.49912672857143,14.4142538571429,10.2415622857143,0,5.2807508,0,7.0623317,5.5059104,6.6741457,6.6161,8.310755,0,0,0,0,0,0,0,0
