"","week_canton","nino34ssta_lag_8","nino34ssta_lag_7","nino34ssta_lag_6","nino34ssta_lag_5","nino34ssta_lag_4","nino34ssta_lag_3","nino34ssta_lag_2","nino34ssta_lag_1"
"5078","2021-18-611",-0.851345892495419,-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251
"5079","2021-18-701",-0.851345892495419,-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251
"5080","2021-18-702",-0.851345892495419,-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251
"5081","2021-18-703",-0.851345892495419,-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251
"5082","2021-18-704",-0.851345892495419,-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251
"5083","2021-18-705",-0.851345892495419,-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251
"5084","2021-18-706",-0.851345892495419,-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251
"5085","2021-19-101",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5086","2021-19-102",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5087","2021-19-103",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5088","2021-19-104",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5089","2021-19-105",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5090","2021-19-106",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5091","2021-19-107",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5092","2021-19-108",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5093","2021-19-109",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5094","2021-19-110",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5095","2021-19-111",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5096","2021-19-112",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5097","2021-19-113",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5098","2021-19-114",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5099","2021-19-115",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5100","2021-19-116",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5101","2021-19-117",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5102","2021-19-118",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5103","2021-19-119",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5104","2021-19-120",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5105","2021-19-201",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5106","2021-19-202",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5107","2021-19-203",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5108","2021-19-204",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5109","2021-19-205",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5110","2021-19-206",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5111","2021-19-207",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5112","2021-19-208",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5113","2021-19-209",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5114","2021-19-210",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5115","2021-19-211",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5116","2021-19-212",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5117","2021-19-213",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5118","2021-19-214",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5119","2021-19-215",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5120","2021-19-216",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5121","2021-19-301",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5122","2021-19-302",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5123","2021-19-303",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5124","2021-19-304",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5125","2021-19-305",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5126","2021-19-306",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5127","2021-19-307",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5128","2021-19-308",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5129","2021-19-401",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5130","2021-19-402",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5131","2021-19-403",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5132","2021-19-404",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5133","2021-19-405",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5134","2021-19-406",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5135","2021-19-407",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5136","2021-19-408",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5137","2021-19-409",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5138","2021-19-410",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5139","2021-19-501",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5140","2021-19-502",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5141","2021-19-503",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5142","2021-19-504",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5143","2021-19-505",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5144","2021-19-506",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5145","2021-19-507",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5146","2021-19-508",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5147","2021-19-509",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5148","2021-19-510",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5149","2021-19-511",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5150","2021-19-601",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5151","2021-19-602",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5152","2021-19-603",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5153","2021-19-604",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5154","2021-19-605",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5155","2021-19-606",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5156","2021-19-607",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5157","2021-19-608",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5158","2021-19-609",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5159","2021-19-610",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5160","2021-19-611",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5161","2021-19-701",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5162","2021-19-702",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5163","2021-19-703",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5164","2021-19-704",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5165","2021-19-705",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5166","2021-19-706",-0.788469298079295,-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405
"5167","2021-20-101",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5168","2021-20-102",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5169","2021-20-103",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5170","2021-20-104",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5171","2021-20-105",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5172","2021-20-106",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5173","2021-20-107",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5174","2021-20-108",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5175","2021-20-109",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5176","2021-20-110",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5177","2021-20-111",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5178","2021-20-112",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5179","2021-20-113",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5180","2021-20-114",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5181","2021-20-115",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5182","2021-20-116",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5183","2021-20-117",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5184","2021-20-118",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5185","2021-20-119",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5186","2021-20-120",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5187","2021-20-201",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5188","2021-20-202",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5189","2021-20-203",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5190","2021-20-204",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5191","2021-20-205",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5192","2021-20-206",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5193","2021-20-207",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5194","2021-20-208",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5195","2021-20-209",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5196","2021-20-210",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5197","2021-20-211",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5198","2021-20-212",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5199","2021-20-213",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5200","2021-20-214",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5201","2021-20-215",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5202","2021-20-216",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5203","2021-20-301",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5204","2021-20-302",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5205","2021-20-303",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5206","2021-20-304",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5207","2021-20-305",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5208","2021-20-306",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5209","2021-20-307",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5210","2021-20-308",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5211","2021-20-401",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5212","2021-20-402",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5213","2021-20-403",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5214","2021-20-404",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5215","2021-20-405",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5216","2021-20-406",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5217","2021-20-407",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5218","2021-20-408",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5219","2021-20-409",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5220","2021-20-410",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5221","2021-20-501",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5222","2021-20-502",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5223","2021-20-503",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5224","2021-20-504",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5225","2021-20-505",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5226","2021-20-506",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5227","2021-20-507",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5228","2021-20-508",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5229","2021-20-509",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5230","2021-20-510",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5231","2021-20-511",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5232","2021-20-601",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5233","2021-20-602",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5234","2021-20-603",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5235","2021-20-604",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5236","2021-20-605",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5237","2021-20-606",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5238","2021-20-607",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5239","2021-20-608",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5240","2021-20-609",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5241","2021-20-610",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5242","2021-20-611",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5243","2021-20-701",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
"5244","2021-20-702",-0.767515532705099,-0.750083572817937,-0.734962454516256,-0.72174361615119,-0.661801267694766,-0.600445193940251,-0.54227938102405,-0.484936679114406
