"","keyword","value","week_canton"
"327606","suspension de agua",0,"2021-33-302"
"327607","suspension de agua",0,"2021-33-303"
"327608","suspension de agua",0,"2021-33-304"
"327609","suspension de agua",0,"2021-33-305"
"327610","suspension de agua",0,"2021-33-306"
"327611","suspension de agua",0,"2021-33-307"
"327612","suspension de agua",0,"2021-33-308"
"327613","suspension de agua",0,"2021-34-301"
"327614","suspension de agua",0,"2021-34-302"
"327615","suspension de agua",0,"2021-34-303"
"327616","suspension de agua",0,"2021-34-304"
"327617","suspension de agua",0,"2021-34-305"
"327618","suspension de agua",0,"2021-34-306"
"327619","suspension de agua",0,"2021-34-307"
"327620","suspension de agua",0,"2021-34-308"
"327621","suspension de agua",0,"2021-35-301"
"327622","suspension de agua",0,"2021-35-302"
"327623","suspension de agua",0,"2021-35-303"
"327624","suspension de agua",0,"2021-35-304"
"327625","suspension de agua",0,"2021-35-305"
"327626","suspension de agua",0,"2021-35-306"
"327627","suspension de agua",0,"2021-35-307"
"327628","suspension de agua",0,"2021-35-308"
"327629","suspension de agua",0,"2021-36-301"
"327630","suspension de agua",0,"2021-36-302"
"327631","suspension de agua",0,"2021-36-303"
"327632","suspension de agua",0,"2021-36-304"
"327633","suspension de agua",0,"2021-36-305"
"327634","suspension de agua",0,"2021-36-306"
"327635","suspension de agua",0,"2021-36-307"
"327636","suspension de agua",0,"2021-36-308"
"327637","suspension de agua",0,"2021-37-301"
"327638","suspension de agua",0,"2021-37-302"
"327639","suspension de agua",0,"2021-37-303"
"327640","suspension de agua",0,"2021-37-304"
"327641","suspension de agua",0,"2021-37-305"
"327642","suspension de agua",0,"2021-37-306"
"327643","suspension de agua",0,"2021-37-307"
"327644","suspension de agua",0,"2021-37-308"
"327645","suspension de agua",0,"2021-38-301"
"327646","suspension de agua",0,"2021-38-302"
"327647","suspension de agua",0,"2021-38-303"
"327648","suspension de agua",0,"2021-38-304"
"327649","suspension de agua",0,"2021-38-305"
"327650","suspension de agua",0,"2021-38-306"
"327651","suspension de agua",0,"2021-38-307"
"327652","suspension de agua",0,"2021-38-308"
"327653","suspension de agua",0,"2021-39-301"
"327654","suspension de agua",0,"2021-39-302"
"327655","suspension de agua",0,"2021-39-303"
"327656","suspension de agua",0,"2021-39-304"
"327657","suspension de agua",0,"2021-39-305"
"327658","suspension de agua",0,"2021-39-306"
"327659","suspension de agua",0,"2021-39-307"
"327660","suspension de agua",0,"2021-39-308"
"327661","suspension de agua",0,"2021-40-301"
"327662","suspension de agua",0,"2021-40-302"
"327663","suspension de agua",0,"2021-40-303"
"327664","suspension de agua",0,"2021-40-304"
"327665","suspension de agua",0,"2021-40-305"
"327666","suspension de agua",0,"2021-40-306"
"327667","suspension de agua",0,"2021-40-307"
"327668","suspension de agua",0,"2021-40-308"
"327669","suspension de agua",0,"2021-41-301"
"327670","suspension de agua",0,"2021-41-302"
"327671","suspension de agua",0,"2021-41-303"
"327672","suspension de agua",0,"2021-41-304"
"327673","suspension de agua",0,"2021-41-305"
"327674","suspension de agua",0,"2021-41-306"
"327675","suspension de agua",0,"2021-41-307"
"327676","suspension de agua",0,"2021-41-308"
"327677","suspension de agua",0,"2021-42-301"
"327678","suspension de agua",0,"2021-42-302"
"327679","suspension de agua",0,"2021-42-303"
"327680","suspension de agua",0,"2021-42-304"
"327681","suspension de agua",0,"2021-42-305"
"327682","suspension de agua",0,"2021-42-306"
"327683","suspension de agua",0,"2021-42-307"
"327684","suspension de agua",0,"2021-42-308"
"327685","suspension de agua",0,"2021-43-301"
"327686","suspension de agua",0,"2021-43-302"
"327687","suspension de agua",0,"2021-43-303"
"327688","suspension de agua",0,"2021-43-304"
"327689","suspension de agua",0,"2021-43-305"
"327690","suspension de agua",0,"2021-43-306"
"327691","suspension de agua",0,"2021-43-307"
"327692","suspension de agua",0,"2021-43-308"
"327693","suspension de agua",0,"2021-44-301"
"327694","suspension de agua",0,"2021-44-302"
"327695","suspension de agua",0,"2021-44-303"
"327696","suspension de agua",0,"2021-44-304"
"327697","suspension de agua",0,"2021-44-305"
"327698","suspension de agua",0,"2021-44-306"
"327699","suspension de agua",0,"2021-44-307"
"327700","suspension de agua",0,"2021-44-308"
"327701","suspension de agua",0,"2021-45-301"
"327702","suspension de agua",0,"2021-45-302"
"327703","suspension de agua",0,"2021-45-303"
"327704","suspension de agua",0,"2021-45-304"
"327705","suspension de agua",0,"2021-45-305"
"327706","suspension de agua",0,"2021-45-306"
"327707","suspension de agua",0,"2021-45-307"
"327708","suspension de agua",0,"2021-45-308"
"327709","suspension de agua",0,"2021-46-301"
"327710","suspension de agua",0,"2021-46-302"
"327711","suspension de agua",0,"2021-46-303"
"327712","suspension de agua",0,"2021-46-304"
"327713","suspension de agua",0,"2021-46-305"
"327714","suspension de agua",0,"2021-46-306"
"327715","suspension de agua",0,"2021-46-307"
"327716","suspension de agua",0,"2021-46-308"
"327717","suspension de agua",0,"2021-47-301"
"327718","suspension de agua",0,"2021-47-302"
"327719","suspension de agua",0,"2021-47-303"
"327720","suspension de agua",0,"2021-47-304"
"327721","suspension de agua",0,"2021-47-305"
"327722","suspension de agua",0,"2021-47-306"
"327723","suspension de agua",0,"2021-47-307"
"327724","suspension de agua",0,"2021-47-308"
"327725","suspension de agua",0,"2021-48-301"
"327726","suspension de agua",0,"2021-48-302"
"327727","suspension de agua",0,"2021-48-303"
"327728","suspension de agua",0,"2021-48-304"
"327729","suspension de agua",0,"2021-48-305"
"327730","suspension de agua",0,"2021-48-306"
"327731","suspension de agua",0,"2021-48-307"
"327732","suspension de agua",0,"2021-48-308"
"327733","suspension de agua",0,"2021-49-301"
"327734","suspension de agua",0,"2021-49-302"
"327735","suspension de agua",0,"2021-49-303"
"327736","suspension de agua",0,"2021-49-304"
"327737","suspension de agua",0,"2021-49-305"
"327738","suspension de agua",0,"2021-49-306"
"327739","suspension de agua",0,"2021-49-307"
"327740","suspension de agua",0,"2021-49-308"
"327741","suspension de agua",0,"2021-50-301"
"327742","suspension de agua",0,"2021-50-302"
"327743","suspension de agua",0,"2021-50-303"
"327744","suspension de agua",0,"2021-50-304"
"327745","suspension de agua",0,"2021-50-305"
"327746","suspension de agua",0,"2021-50-306"
"327747","suspension de agua",0,"2021-50-307"
"327748","suspension de agua",0,"2021-50-308"
"327749","suspension de agua",0,"2021-51-301"
"327750","suspension de agua",0,"2021-51-302"
"327751","suspension de agua",0,"2021-51-303"
"327752","suspension de agua",0,"2021-51-304"
"327753","suspension de agua",0,"2021-51-305"
"327754","suspension de agua",0,"2021-51-306"
"327755","suspension de agua",0,"2021-51-307"
"327756","suspension de agua",0,"2021-51-308"
"327757","suspension de agua",0,"2021-52-301"
"327758","suspension de agua",0,"2021-52-302"
"327759","suspension de agua",0,"2021-52-303"
"327760","suspension de agua",0,"2021-52-304"
"327761","suspension de agua",0,"2021-52-305"
"327762","suspension de agua",0,"2021-52-306"
"327763","suspension de agua",0,"2021-52-307"
"327764","suspension de agua",0,"2021-52-308"
"327765","suspension de agua",0,"2022-1-301"
"327766","suspension de agua",0,"2022-1-302"
"327767","suspension de agua",0,"2022-1-303"
"327768","suspension de agua",0,"2022-1-304"
"327769","suspension de agua",0,"2022-1-305"
"327770","suspension de agua",0,"2022-1-306"
"327771","suspension de agua",0,"2022-1-307"
"327772","suspension de agua",0,"2022-1-308"
"327773","suspension de agua",0,"2022-2-301"
"327774","suspension de agua",0,"2022-2-302"
"327775","suspension de agua",0,"2022-2-303"
"327776","suspension de agua",0,"2022-2-304"
"327777","suspension de agua",0,"2022-2-305"
"327778","suspension de agua",0,"2022-2-306"
"327779","suspension de agua",0,"2022-2-307"
"327780","suspension de agua",0,"2022-2-308"
"327781","suspension de agua",0,"2022-3-301"
"327782","suspension de agua",0,"2022-3-302"
"327783","suspension de agua",0,"2022-3-303"
"327784","suspension de agua",0,"2022-3-304"
"327785","suspension de agua",0,"2022-3-305"
"327786","suspension de agua",0,"2022-3-306"
"327787","suspension de agua",0,"2022-3-307"
"327788","suspension de agua",0,"2022-3-308"
"327789","suspension de agua",0,"2022-4-301"
"327790","suspension de agua",0,"2022-4-302"
"327791","suspension de agua",0,"2022-4-303"
"327792","suspension de agua",0,"2022-4-304"
"327793","suspension de agua",0,"2022-4-305"
"327794","suspension de agua",0,"2022-4-306"
"327795","suspension de agua",0,"2022-4-307"
"327796","suspension de agua",0,"2022-4-308"
"327797","suspension de agua",0,"2022-5-301"
"327798","suspension de agua",0,"2022-5-302"
"327799","suspension de agua",0,"2022-5-303"
"327800","suspension de agua",0,"2022-5-304"
"327801","suspension de agua",0,"2022-5-305"
"327802","suspension de agua",0,"2022-5-306"
"327803","suspension de agua",0,"2022-5-307"
"327804","suspension de agua",0,"2022-5-308"
"327805","suspension de agua",0,"2022-6-301"
"327806","suspension de agua",0,"2022-6-302"
"327807","suspension de agua",0,"2022-6-303"
"327808","suspension de agua",0,"2022-6-304"
"327809","suspension de agua",0,"2022-6-305"
"327810","suspension de agua",0,"2022-6-306"
"327811","suspension de agua",0,"2022-6-307"
"327812","suspension de agua",0,"2022-6-308"
"327813","suspension de agua",0,"2022-7-301"
"327814","suspension de agua",0,"2022-7-302"
"327815","suspension de agua",0,"2022-7-303"
"327816","suspension de agua",0,"2022-7-304"
"327817","suspension de agua",0,"2022-7-305"
"327818","suspension de agua",0,"2022-7-306"
"327819","suspension de agua",0,"2022-7-307"
"327820","suspension de agua",0,"2022-7-308"
"327821","suspension de agua",0,"2022-8-301"
"327822","suspension de agua",0,"2022-8-302"
"327823","suspension de agua",0,"2022-8-303"
"327824","suspension de agua",0,"2022-8-304"
"327825","suspension de agua",0,"2022-8-305"
"327826","suspension de agua",0,"2022-8-306"
"327827","suspension de agua",0,"2022-8-307"
"327828","suspension de agua",0,"2022-8-308"
"327829","suspension de agua",0,"2022-9-301"
"327830","suspension de agua",0,"2022-9-302"
"327831","suspension de agua",0,"2022-9-303"
"327832","suspension de agua",0,"2022-9-304"
"327833","suspension de agua",0,"2022-9-305"
"327834","suspension de agua",0,"2022-9-306"
"327835","suspension de agua",0,"2022-9-307"
"327836","suspension de agua",0,"2022-9-308"
"327837","suspension de agua",0,"2022-10-301"
"327838","suspension de agua",0,"2022-10-302"
"327839","suspension de agua",0,"2022-10-303"
"327840","suspension de agua",0,"2022-10-304"
"327841","suspension de agua",0,"2022-10-305"
"327842","suspension de agua",0,"2022-10-306"
"327843","suspension de agua",0,"2022-10-307"
"327844","suspension de agua",0,"2022-10-308"
"327845","suspension de agua",0,"2022-11-301"
"327846","suspension de agua",0,"2022-11-302"
"327847","suspension de agua",0,"2022-11-303"
"327848","suspension de agua",0,"2022-11-304"
"327849","suspension de agua",0,"2022-11-305"
"327850","suspension de agua",0,"2022-11-306"
"327851","suspension de agua",0,"2022-11-307"
"327852","suspension de agua",0,"2022-11-308"
"327853","suspension de agua",0,"2022-12-301"
"327854","suspension de agua",0,"2022-12-302"
"327855","suspension de agua",0,"2022-12-303"
"327856","suspension de agua",0,"2022-12-304"
"327857","suspension de agua",0,"2022-12-305"
"327858","suspension de agua",0,"2022-12-306"
"327859","suspension de agua",0,"2022-12-307"
"327860","suspension de agua",0,"2022-12-308"
"327861","suspension de agua",0,"2022-13-301"
"327862","suspension de agua",0,"2022-13-302"
"327863","suspension de agua",0,"2022-13-303"
"327864","suspension de agua",0,"2022-13-304"
"327865","suspension de agua",0,"2022-13-305"
"327866","suspension de agua",0,"2022-13-306"
"327867","suspension de agua",0,"2022-13-307"
"327868","suspension de agua",0,"2022-13-308"
"327869","suspension de agua",0,"2022-14-301"
"327870","suspension de agua",0,"2022-14-302"
"327871","suspension de agua",0,"2022-14-303"
"327872","suspension de agua",0,"2022-14-304"
"327873","suspension de agua",0,"2022-14-305"
"327874","suspension de agua",0,"2022-14-306"
"327875","suspension de agua",0,"2022-14-307"
"327876","suspension de agua",0,"2022-14-308"
"327877","suspension de agua",0,"2022-15-301"
"327878","suspension de agua",0,"2022-15-302"
"327879","suspension de agua",0,"2022-15-303"
"327880","suspension de agua",0,"2022-15-304"
"327881","suspension de agua",0,"2022-15-305"
"327882","suspension de agua",0,"2022-15-306"
"327883","suspension de agua",0,"2022-15-307"
"327884","suspension de agua",0,"2022-15-308"
"327885","suspension de agua",0,"2022-16-301"
"327886","suspension de agua",0,"2022-16-302"
"327887","suspension de agua",0,"2022-16-303"
"327888","suspension de agua",0,"2022-16-304"
"327889","suspension de agua",0,"2022-16-305"
"327890","suspension de agua",0,"2022-16-306"
"327891","suspension de agua",0,"2022-16-307"
"327892","suspension de agua",0,"2022-16-308"
"327893","suspension de agua",0,"2022-17-301"
"327894","suspension de agua",0,"2022-17-302"
"327895","suspension de agua",0,"2022-17-303"
"327896","suspension de agua",0,"2022-17-304"
"327897","suspension de agua",0,"2022-17-305"
"327898","suspension de agua",0,"2022-17-306"
"327899","suspension de agua",0,"2022-17-307"
"327900","suspension de agua",0,"2022-17-308"
"327901","suspension de agua",0,"2022-18-301"
"327902","suspension de agua",0,"2022-18-302"
"327903","suspension de agua",0,"2022-18-303"
"327904","suspension de agua",0,"2022-18-304"
"327905","suspension de agua",0,"2022-18-305"
"327906","suspension de agua",0,"2022-18-306"
"327907","suspension de agua",0,"2022-18-307"
"327908","suspension de agua",0,"2022-18-308"
"327909","suspension de agua",0,"2022-19-301"
"327910","suspension de agua",0,"2022-19-302"
"327911","suspension de agua",0,"2022-19-303"
"327912","suspension de agua",0,"2022-19-304"
"327913","suspension de agua",0,"2022-19-305"
"327914","suspension de agua",0,"2022-19-306"
"327915","suspension de agua",0,"2022-19-307"
"327916","suspension de agua",0,"2022-19-308"
"327917","suspension de agua",0,"2022-20-301"
"327918","suspension de agua",0,"2022-20-302"
"327919","suspension de agua",0,"2022-20-303"
"327920","suspension de agua",0,"2022-20-304"
"327921","suspension de agua",0,"2022-20-305"
"327922","suspension de agua",0,"2022-20-306"
"327923","suspension de agua",0,"2022-20-307"
"327924","suspension de agua",0,"2022-20-308"
"327925","suspension de agua",0,"2022-31-301"
"327926","suspension de agua",0,"2022-31-302"
"327927","suspension de agua",0,"2022-31-303"
"327928","suspension de agua",0,"2022-31-304"
"327929","suspension de agua",0,"2022-31-305"
"327930","suspension de agua",0,"2022-31-306"
"327931","suspension de agua",0,"2022-31-307"
"327932","suspension de agua",0,"2022-31-308"
"327933","suspension de agua",0,"2022-32-301"
"327934","suspension de agua",0,"2022-32-302"
"327935","suspension de agua",0,"2022-32-303"
"327936","suspension de agua",0,"2022-32-304"
"327937","suspension de agua",0,"2022-32-305"
"327938","suspension de agua",0,"2022-32-306"
"327939","suspension de agua",0,"2022-32-307"
"327940","suspension de agua",0,"2022-32-308"
"327941","suspension de agua",0,"2022-33-301"
"327942","suspension de agua",0,"2022-33-302"
"327943","suspension de agua",0,"2022-33-303"
"327944","suspension de agua",0,"2022-33-304"
"327945","suspension de agua",0,"2022-33-305"
"327946","suspension de agua",0,"2022-33-306"
"327947","suspension de agua",0,"2022-33-307"
"327948","suspension de agua",0,"2022-33-308"
"327949","suspension de agua",0,"2022-34-301"
"327950","suspension de agua",0,"2022-34-302"
"327951","suspension de agua",0,"2022-34-303"
"327952","suspension de agua",0,"2022-34-304"
"327953","suspension de agua",0,"2022-34-305"
"327954","suspension de agua",0,"2022-34-306"
"327955","suspension de agua",0,"2022-34-307"
"327956","suspension de agua",0,"2022-34-308"
"327957","suspension de agua",0,"2022-35-301"
"327958","suspension de agua",0,"2022-35-302"
"327959","suspension de agua",0,"2022-35-303"
"327960","suspension de agua",0,"2022-35-304"
"327961","suspension de agua",0,"2022-35-305"
"327962","suspension de agua",0,"2022-35-306"
"327963","suspension de agua",0,"2022-35-307"
"327964","suspension de agua",0,"2022-35-308"
"327965","suspension de agua",0,"2022-36-301"
"327966","suspension de agua",0,"2022-36-302"
"327967","suspension de agua",0,"2022-36-303"
"327968","suspension de agua",0,"2022-36-304"
"327969","suspension de agua",0,"2022-36-305"
"327970","suspension de agua",0,"2022-36-306"
"327971","suspension de agua",0,"2022-36-307"
"327972","suspension de agua",0,"2022-36-308"
"327973","suspension de agua",0,"2022-37-301"
"327974","suspension de agua",0,"2022-37-302"
"327975","suspension de agua",0,"2022-37-303"
"327976","suspension de agua",0,"2022-37-304"
"327977","suspension de agua",0,"2022-37-305"
"327978","suspension de agua",0,"2022-37-306"
"327979","suspension de agua",0,"2022-37-307"
"327980","suspension de agua",0,"2022-37-308"
"327981","suspension de agua",0,"2022-38-301"
"327982","suspension de agua",0,"2022-38-302"
"327983","suspension de agua",0,"2022-38-303"
"327984","suspension de agua",0,"2022-38-304"
"327985","suspension de agua",0,"2022-38-305"
"327986","suspension de agua",0,"2022-38-306"
"327987","suspension de agua",0,"2022-38-307"
"327988","suspension de agua",0,"2022-38-308"
"327989","suspension de agua",0,"2022-39-301"
"327990","suspension de agua",0,"2022-39-302"
"327991","suspension de agua",0,"2022-39-303"
"327992","suspension de agua",0,"2022-39-304"
"327993","suspension de agua",0,"2022-39-305"
"327994","suspension de agua",0,"2022-39-306"
"327995","suspension de agua",0,"2022-39-307"
"327996","suspension de agua",0,"2022-39-308"
"327997","suspension de agua",0,"2022-40-301"
"327998","suspension de agua",0,"2022-40-302"
"327999","suspension de agua",0,"2022-40-303"
"328000","suspension de agua",0,"2022-40-304"
"328001","suspension de agua",0,"2022-40-305"
"328002","suspension de agua",0,"2022-40-306"
"328003","suspension de agua",0,"2022-40-307"
"328004","suspension de agua",0,"2022-40-308"
"328005","suspension de agua",0,"2022-41-301"
"328006","suspension de agua",0,"2022-41-302"
"328007","suspension de agua",0,"2022-41-303"
"328008","suspension de agua",0,"2022-41-304"
"328009","suspension de agua",0,"2022-41-305"
"328010","suspension de agua",0,"2022-41-306"
"328011","suspension de agua",0,"2022-41-307"
"328012","suspension de agua",0,"2022-41-308"
"328013","suspension de agua",0,"2022-42-301"
"328014","suspension de agua",0,"2022-42-302"
"328015","suspension de agua",0,"2022-42-303"
"328016","suspension de agua",0,"2022-42-304"
"328017","suspension de agua",0,"2022-42-305"
"328018","suspension de agua",0,"2022-42-306"
"328019","suspension de agua",0,"2022-42-307"
"328020","suspension de agua",0,"2022-42-308"
"328021","suspension de agua",0,"2022-43-301"
"328022","suspension de agua",0,"2022-43-302"
"328023","suspension de agua",0,"2022-43-303"
"328024","suspension de agua",0,"2022-43-304"
"328025","suspension de agua",0,"2022-43-305"
"328026","suspension de agua",0,"2022-43-306"
"328027","suspension de agua",0,"2022-43-307"
"328028","suspension de agua",0,"2022-43-308"
"328029","suspension de agua",0,"2022-44-301"
"328030","suspension de agua",0,"2022-44-302"
"328031","suspension de agua",0,"2022-44-303"
"328032","suspension de agua",0,"2022-44-304"
"328033","suspension de agua",0,"2022-44-305"
"328034","suspension de agua",0,"2022-44-306"
"328035","suspension de agua",0,"2022-44-307"
"328036","suspension de agua",0,"2022-44-308"
"328037","suspension de agua",0,"2022-45-301"
"328038","suspension de agua",0,"2022-45-302"
"328039","suspension de agua",0,"2022-45-303"
"328040","suspension de agua",0,"2022-45-304"
"328041","suspension de agua",0,"2022-45-305"
"328042","suspension de agua",0,"2022-45-306"
"328043","suspension de agua",0,"2022-45-307"
"328044","suspension de agua",0,"2022-45-308"
"328045","suspension de agua",0,"2022-46-301"
"328046","suspension de agua",0,"2022-46-302"
"328047","suspension de agua",0,"2022-46-303"
"328048","suspension de agua",0,"2022-46-304"
"328049","suspension de agua",0,"2022-46-305"
"328050","suspension de agua",0,"2022-46-306"
"328051","suspension de agua",0,"2022-46-307"
"328052","suspension de agua",0,"2022-46-308"
"328053","suspension de agua",0,"2022-47-301"
"328054","suspension de agua",0,"2022-47-302"
"328055","suspension de agua",0,"2022-47-303"
"328056","suspension de agua",0,"2022-47-304"
"328057","suspension de agua",0,"2022-47-305"
"328058","suspension de agua",0,"2022-47-306"
"328059","suspension de agua",0,"2022-47-307"
"328060","suspension de agua",0,"2022-47-308"
"328061","suspension de agua",0,"2022-48-301"
"328062","suspension de agua",0,"2022-48-302"
"328063","suspension de agua",0,"2022-48-303"
"328064","suspension de agua",0,"2022-48-304"
"328065","suspension de agua",0,"2022-48-305"
"328066","suspension de agua",0,"2022-48-306"
"328067","suspension de agua",0,"2022-48-307"
"328068","suspension de agua",0,"2022-48-308"
"328069","suspension de agua",0,"2022-49-301"
"328070","suspension de agua",0,"2022-49-302"
"328071","suspension de agua",0,"2022-49-303"
"328072","suspension de agua",0,"2022-49-304"
"328073","suspension de agua",0,"2022-49-305"
"328074","suspension de agua",0,"2022-49-306"
"328075","suspension de agua",0,"2022-49-307"
"328076","suspension de agua",0,"2022-49-308"
"328077","suspension de agua",0,"2022-50-301"
"328078","suspension de agua",0,"2022-50-302"
"328079","suspension de agua",0,"2022-50-303"
"328080","suspension de agua",0,"2022-50-304"
"328081","suspension de agua",0,"2022-50-305"
"328082","suspension de agua",0,"2022-50-306"
"328083","suspension de agua",0,"2022-50-307"
"328084","suspension de agua",0,"2022-50-308"
"328085","suspension de agua",0,"2022-51-301"
"328086","suspension de agua",0,"2022-51-302"
"328087","suspension de agua",0,"2022-51-303"
"328088","suspension de agua",0,"2022-51-304"
"328089","suspension de agua",0,"2022-51-305"
"328090","suspension de agua",0,"2022-51-306"
"328091","suspension de agua",0,"2022-51-307"
"328092","suspension de agua",0,"2022-51-308"
"328093","suspension de agua",0,"2022-52-301"
"328094","suspension de agua",0,"2022-52-302"
"328095","suspension de agua",0,"2022-52-303"
"328096","suspension de agua",0,"2022-52-304"
"328097","suspension de agua",0,"2022-52-305"
"328098","suspension de agua",0,"2022-52-306"
"328099","suspension de agua",0,"2022-52-307"
"328100","suspension de agua",0,"2022-52-308"
"328101","suspension de agua",0,"2023-1-301"
"328102","suspension de agua",0,"2023-1-302"
"328103","suspension de agua",0,"2023-1-303"
"328104","suspension de agua",0,"2023-1-304"
"328105","suspension de agua",0,"2023-1-305"
"328106","suspension de agua",0,"2023-1-306"
"328107","suspension de agua",0,"2023-1-307"
"328108","suspension de agua",0,"2023-1-308"
"328109","suspension de agua",0,"2023-2-301"
"328110","suspension de agua",0,"2023-2-302"
"328111","suspension de agua",0,"2023-2-303"
"328112","suspension de agua",0,"2023-2-304"
"328113","suspension de agua",0,"2023-2-305"
"328114","suspension de agua",0,"2023-2-306"
"328115","suspension de agua",0,"2023-2-307"
"328116","suspension de agua",0,"2023-2-308"
"328117","suspension de agua",0,"2023-3-301"
"328118","suspension de agua",0,"2023-3-302"
"328119","suspension de agua",0,"2023-3-303"
"328120","suspension de agua",0,"2023-3-304"
"328121","suspension de agua",0,"2023-3-305"
"328122","suspension de agua",0,"2023-3-306"
"328123","suspension de agua",0,"2023-3-307"
"328124","suspension de agua",0,"2023-3-308"
"328125","suspension de agua",0,"2023-4-301"
"328126","suspension de agua",0,"2023-4-302"
"328127","suspension de agua",0,"2023-4-303"
"328128","suspension de agua",0,"2023-4-304"
"328129","suspension de agua",0,"2023-4-305"
"328130","suspension de agua",0,"2023-4-306"
"328131","suspension de agua",0,"2023-4-307"
"328132","suspension de agua",0,"2023-4-308"
"328133","suspension de agua",0,"2023-5-301"
"328134","suspension de agua",0,"2023-5-302"
"328135","suspension de agua",0,"2023-5-303"
"328136","suspension de agua",0,"2023-5-304"
"328137","suspension de agua",0,"2023-5-305"
"328138","suspension de agua",0,"2023-5-306"
"328139","suspension de agua",0,"2023-5-307"
"328140","suspension de agua",0,"2023-5-308"
"328141","suspension de agua",0,"2023-6-301"
"328142","suspension de agua",0,"2023-6-302"
"328143","suspension de agua",0,"2023-6-303"
"328144","suspension de agua",0,"2023-6-304"
"328145","suspension de agua",0,"2023-6-305"
"328146","suspension de agua",0,"2023-6-306"
"328147","suspension de agua",0,"2023-6-307"
"328148","suspension de agua",0,"2023-6-308"
"328149","suspension de agua",0,"2023-7-301"
"328150","suspension de agua",0,"2023-7-302"
"328151","suspension de agua",0,"2023-7-303"
"328152","suspension de agua",0,"2023-7-304"
"328153","suspension de agua",0,"2023-7-305"
"328154","suspension de agua",0,"2023-7-306"
"328155","suspension de agua",0,"2023-7-307"
"328156","suspension de agua",0,"2023-7-308"
"328157","suspension de agua",0,"2023-8-301"
"328158","suspension de agua",0,"2023-8-302"
"328159","suspension de agua",0,"2023-8-303"
"328160","suspension de agua",0,"2023-8-304"
"328161","suspension de agua",0,"2023-8-305"
"328162","suspension de agua",0,"2023-8-306"
"328163","suspension de agua",0,"2023-8-307"
"328164","suspension de agua",0,"2023-8-308"
"328165","suspension de agua",0,"2023-9-301"
"328166","suspension de agua",0,"2023-9-302"
"328167","suspension de agua",0,"2023-9-303"
"328168","suspension de agua",0,"2023-9-304"
"328169","suspension de agua",0,"2023-9-305"
"328170","suspension de agua",0,"2023-9-306"
"328171","suspension de agua",0,"2023-9-307"
"328172","suspension de agua",0,"2023-9-308"
"328173","suspension de agua",0,"2023-10-301"
"328174","suspension de agua",0,"2023-10-302"
"328175","suspension de agua",0,"2023-10-303"
"328176","suspension de agua",0,"2023-10-304"
"328177","suspension de agua",0,"2023-10-305"
"328178","suspension de agua",0,"2023-10-306"
"328179","suspension de agua",0,"2023-10-307"
"328180","suspension de agua",0,"2023-10-308"
"328181","suspension de agua",0,"2023-11-301"
"328182","suspension de agua",0,"2023-11-302"
"328183","suspension de agua",0,"2023-11-303"
"328184","suspension de agua",0,"2023-11-304"
"328185","suspension de agua",0,"2023-11-305"
"328186","suspension de agua",0,"2023-11-306"
"328187","suspension de agua",0,"2023-11-307"
"328188","suspension de agua",0,"2023-11-308"
"328189","suspension de agua",0,"2023-12-301"
"328190","suspension de agua",0,"2023-12-302"
"328191","suspension de agua",0,"2023-12-303"
"328192","suspension de agua",0,"2023-12-304"
"328193","suspension de agua",0,"2023-12-305"
"328194","suspension de agua",0,"2023-12-306"
"328195","suspension de agua",0,"2023-12-307"
"328196","suspension de agua",0,"2023-12-308"
"328197","suspension de agua",0,"2023-13-301"
"328198","suspension de agua",0,"2023-13-302"
"328199","suspension de agua",0,"2023-13-303"
"328200","suspension de agua",0,"2023-13-304"
"328201","suspension de agua",0,"2023-13-305"
"328202","suspension de agua",0,"2023-13-306"
"328203","suspension de agua",0,"2023-13-307"
"328204","suspension de agua",0,"2023-13-308"
"328205","suspension de agua",0,"2023-14-301"
"328206","suspension de agua",0,"2023-14-302"
"328207","suspension de agua",0,"2023-14-303"
"328208","suspension de agua",0,"2023-14-304"
"328209","suspension de agua",0,"2023-14-305"
"328210","suspension de agua",0,"2023-14-306"
"328211","suspension de agua",0,"2023-14-307"
"328212","suspension de agua",0,"2023-14-308"
"328213","suspension de agua",0,"2023-15-301"
"328214","suspension de agua",0,"2023-15-302"
"328215","suspension de agua",0,"2023-15-303"
"328216","suspension de agua",0,"2023-15-304"
"328217","suspension de agua",0,"2023-15-305"
"328218","suspension de agua",0,"2023-15-306"
"328219","suspension de agua",0,"2023-15-307"
"328220","suspension de agua",0,"2023-15-308"
"328221","suspension de agua",0,"2023-16-301"
"328222","suspension de agua",0,"2023-16-302"
"328223","suspension de agua",0,"2023-16-303"
"328224","suspension de agua",0,"2023-16-304"
"328225","suspension de agua",0,"2023-16-305"
"328226","suspension de agua",0,"2023-16-306"
"328227","suspension de agua",0,"2023-16-307"
"328228","suspension de agua",0,"2023-16-308"
"328229","suspension de agua",0,"2023-17-301"
"328230","suspension de agua",0,"2023-17-302"
"328231","suspension de agua",0,"2023-17-303"
"328232","suspension de agua",0,"2023-17-304"
"328233","suspension de agua",0,"2023-17-305"
"328234","suspension de agua",0,"2023-17-306"
"328235","suspension de agua",0,"2023-17-307"
"328236","suspension de agua",0,"2023-17-308"
"328237","suspension de agua",0,"2023-18-301"
"328238","suspension de agua",0,"2023-18-302"
"328239","suspension de agua",0,"2023-18-303"
"328240","suspension de agua",0,"2023-18-304"
