casos,week-canton,relative_risk,classi_rr,urb,tmax_min,tmax_max,tmax_mean,tmax_median,tmin_min,tmin_max,tmin_mean,tmin_median,precip_total,precip_min,precip_max,precip_mean,precip_median
0,2025-38-305,0.0,Bajo,2,18.821426,29.156328,24.4720922197802,24.948597,18.821426,29.156328,24.4720922197802,24.948597,955.7889654,0.0,87.22617,10.503175443956,8.272787
0,2025-38-116,0.0,Bajo,0,29.911722,34.253963,31.8775968928571,31.8907795,29.911722,34.253963,31.8775968928571,31.8907795,380.41483,0.0,44.44082,13.5862439285714,11.969036
0,2025-38-213,0.0,Bajo,2,25.923946,34.489746,31.128751,31.413162,25.923946,34.489746,31.128751,31.413162,979.8989128,0.0,47.08985,9.99896849795918,7.94451575
0,2025-38-111,0.0,Bajo,1,21.078176,27.12426,23.9521252857143,24.084398,21.078176,27.12426,23.9521252857143,24.084398,187.9480513,0.0,37.23397,13.4248608071429,14.8225955
0,2025-38-211,0.0,Bajo,2,25.012222,27.788918,25.9540857142857,25.523542,25.012222,27.788918,25.9540857142857,25.523542,108.232931,0.0,32.478683,15.4618472857143,17.310226
2,2020-39-507,3.620661172141493,Alto,0,28.648975,35.08795,32.1396326190476,32.3950065,28.648975,35.08795,32.1396326190476,32.3950065,398.0513215,0.0,31.960716,9.47741241666667,9.3822155
0,2020-39-112,0.0,Bajo,2,26.311975,31.980898,28.6701455714286,28.31615,26.311975,31.980898,28.6701455714286,28.31615,413.948284,0.0,61.022816,19.711823047619,20.34094
3,2020-39-201,0.342655806544168,Medio,1,20.755852,29.446156,25.987893,26.740736,20.755852,29.446156,25.987893,26.740736,502.792028,0.0,51.688652,17.9568581428571,13.9516795
0,2020-39-110,0.0,Bajo,1,23.017591,24.923246,24.0865555714286,24.48201,23.017591,24.923246,24.0865555714286,24.48201,116.834322,0.0,44.737785,16.6906174285714,14.912596
0,2020-39-306,0.0,Bajo,2,24.02258,25.769325,24.8998427142857,25.019735,24.02258,25.769325,24.8998427142857,25.019735,91.060477,0.0,50.327305,13.0086395714286,4.613036
0,2020-39-106,0.0,Bajo,1,24.934607,26.592445,25.9013922857143,26.287775,24.934607,26.592445,25.9013922857143,26.287775,127.055249,0.0,44.323013,18.1507498571429,22.161507
1,2020-39-205,1.2139962955509829,Alto,1,25.758003,28.432499,27.3769418571429,27.670502,25.758003,28.432499,27.3769418571429,27.670502,118.719987,0.0,42.571304,16.9599981428571,14.190436
0,2020-39-504,0.0,Bajo,0,27.773159,34.984177,31.9610504571429,32.1707865,27.773159,34.984177,31.9610504571429,32.1707865,536.7627551,0.0,22.02218,7.66803935857143,7.7690225
0,2020-39-402,0.0,Bajo,1,23.076847,25.187819,24.2372977142857,24.265306,23.076847,25.187819,24.2372977142857,24.265306,124.794574,0.0,74.30305,17.8277962857143,13.34
9,2020-39-603,6.128550895923957,Alto,0,21.710928,31.774822,27.6755834360902,28.046726,21.710928,31.774822,27.6755834360902,28.046726,2402.1457715,0.0,93.01484,18.0612464022556,14.3670845
4,2020-39-505,3.091596590836119,Alto,2,,,,,,,,,,,,,
0,2020-39-301,0.0,Bajo,1,23.42099,25.491173,24.3720897142857,24.5057575,23.42099,25.491173,24.3720897142857,24.5057575,218.286901,0.0,39.770256,15.5919215,13.078159
0,2020-39-506,0.0,Bajo,0,30.209465,35.11887,32.7229075714286,33.048332,30.209465,35.11887,32.7229075714286,33.048332,268.4062411,0.0,18.734112,7.66874974571429,7.302366
10,2020-39-610,6.91405690616945,Alto,2,27.471087,33.854923,30.8494462571429,30.726446,27.471087,33.854923,30.8494462571429,30.726446,555.2285266,0.0,45.47778,15.8636721885714,12.327671
0,2020-39-608,0.0,Bajo,2,20.46534,29.334337,25.4362885714286,25.6854535,20.46534,29.334337,25.4362885714286,25.6854535,725.9200349,0.0,37.940994,12.9628577660714,10.518672
0,2020-39-117,0.0,Bajo,0,19.433012,28.666874,23.3824760952381,22.133904,19.433012,28.666874,23.3824760952381,22.133904,622.237748,0.0,116.19211,29.630368952381,23.782433
0,2020-39-308,0.0,Bajo,1,20.93744,24.700327,22.8702453571429,22.7656815,20.93744,24.700327,22.8702453571429,22.7656815,286.196418,0.0,62.622406,20.4426012857143,14.657941
3,2020-39-602,3.205629111677241,Alto,2,29.326694,34.12533,31.7081752142857,31.60719,29.326694,34.12533,31.7081752142857,31.60719,143.5183287,0.0,21.001228,10.2513091928571,10.1569835
1,2020-39-611,1.3889599085146298,Alto,0,29.473862,33.71761,31.8338416190476,31.923557,29.473862,33.71761,31.8338416190476,31.923557,279.9376004,0.0,31.610249,13.3303619238095,13.877666
4,2020-39-607,4.50355363029102,Alto,0,28.375666,33.74985,31.2822462666667,31.322893,28.375666,33.74985,31.2822462666667,31.322893,1738.0234947,0.0,51.658325,16.5526047114286,14.214693
0,2020-39-203,0.0,Bajo,1,25.682627,27.879715,27.0497808571429,27.515656,25.682627,27.879715,27.0497808571429,27.515656,115.9576002,0.0,32.181995,16.5653714571429,16.090998
0,2020-39-215,0.0,Bajo,0,27.734644,34.19503,31.3167075918367,31.576199,27.734644,34.19503,31.3167075918367,31.576199,370.6853619,0.0,26.354177,7.56500738571429,8.5579195
9,2020-39-706,5.824225680298707,Alto,2,22.88611,34.191753,29.8628739428571,30.939577,22.88611,34.191753,29.8628739428571,30.939577,517.848878,0.0,47.3853,14.7956822285714,17.934818
1,2020-39-401,0.2536985434149595,Medio,1,21.869581,25.512993,23.7239371428571,23.623937,21.869581,25.512993,23.7239371428571,23.623937,237.748259,0.0,90.2163,16.9820185,10.0294725
0,2020-39-511,0.0,Bajo,2,27.766788,33.37649,30.9917177142857,31.30343,27.766788,33.37649,30.9917177142857,31.30343,70.0420694,0.0,22.23011,10.0060099142857,7.7059817
2,2020-39-304,4.5149308531721175,Alto,2,26.193462,27.593607,26.8788675714286,26.999271,26.193462,27.593607,26.8788675714286,26.999271,225.298434,0.0,120.77241,32.1854905714286,19.790203
0,2020-39-510,0.0,Bajo,0,,,,,,,,,567.4409714,0.0,27.644169,6.23561507032967,0.0
0,2020-39-303,0.0,Bajo,1,24.277115,26.212564,25.2225572857143,25.374477,24.277115,26.212564,25.2225572857143,25.374477,98.940062,0.0,34.693443,14.1342945714286,17.346722
0,2020-39-120,0.0,Bajo,2,23.234459,25.27529,24.3395744285714,24.607166,23.234459,25.27529,24.3395744285714,24.607166,157.498914,0.0,63.91943,22.4998448571429,18.040886
0,2020-39-501,0.0,Bajo,2,29.035446,34.9564,32.4105514428571,32.682944,29.035446,34.9564,32.4105514428571,32.682944,409.8269227,0.0,23.5289,5.85467032428571,4.41249425
5,2020-39-701,1.9342638148579296,Alto,0,21.142971,33.685257,27.9958364857143,28.790134,21.142971,33.685257,27.9958364857143,28.790134,1552.7751365,0.0,105.222176,14.7883346333333,12.221773
0,2020-39-214,0.0,Bajo,0,30.812872,34.49869,32.5231162727273,32.28964,30.812872,34.49869,32.5231162727273,32.28964,483.9566537,0.0,42.629406,6.28515134675325,0.0
5,2020-39-705,4.066003130963341,Alto,0,25.930967,34.03788,29.9477210952381,30.141469,25.930967,34.03788,29.9477210952381,30.141469,482.733977,0.0,59.970123,11.4936661190476,2.6905945
0,2020-39-604,0.0,Bajo,2,26.15095,32.486233,29.4838639285714,29.1748975,26.15095,32.486233,29.4838639285714,29.1748975,200.354421,0.0,37.936745,14.3110300714286,15.158906
0,2020-39-107,0.0,Bajo,2,26.374514,28.71174,27.7542742857143,28.098679,26.374514,28.71174,27.7542742857143,28.098679,128.548124,0.0,76.196495,18.3640177142857,12.612408
0,2020-39-509,0.0,Bajo,0,27.885414,35.43863,32.1794983428571,32.45524,27.885414,35.43863,32.1794983428571,32.45524,281.1215996,0.0,20.401493,8.03204570285714,6.9146276
1,2020-39-206,0.7356044458298456,Alto,1,25.036104,27.416302,26.5885518571429,26.928625,25.036104,27.416302,26.5885518571429,26.928625,103.186085,0.0,35.099358,14.7408692857143,15.43769
0,2020-39-502,0.0,Bajo,0,27.293236,36.129883,32.1883290833333,32.449331,27.293236,36.129883,32.1883290833333,32.449331,753.0424513,0.0,23.017233,8.96479108690476,7.9113536
0,2020-39-307,0.0,Bajo,1,24.229235,26.550922,25.3608761428571,25.372568,24.229235,26.550922,25.3608761428571,25.372568,102.920216,0.0,56.41927,14.702888,0.0
3,2020-39-209,4.488951331870456,Alto,2,30.348457,33.471912,32.0310511428571,32.21087,30.348457,33.471912,32.0310511428571,32.21087,83.5387527,5.6555877,16.832165,11.9341075285714,10.554506
0,2020-39-605,0.0,Bajo,2,28.854568,33.592213,31.3773859714286,31.527548,28.854568,33.592213,31.3773859714286,31.527548,2128.8831447,0.0,54.07846,20.2750775685714,19.370377
1,2020-39-302,0.5943968574957381,Alto,2,18.656755,25.895115,22.1451436785714,21.7412375,18.656755,25.895115,22.1451436785714,21.7412375,657.031678,0.0,108.232445,23.4654170714286,15.7748825
1,2020-39-609,1.7083277866187516,Alto,2,29.630032,34.521835,32.0320474285714,32.241486,29.630032,34.521835,32.0320474285714,32.241486,392.0120035,0.0,41.286037,18.6672382619048,16.071087
10,2020-39-702,2.403068491010524,Alto,0,24.070477,34.39026,31.1849416285714,31.3450335,24.070477,34.39026,31.1849416285714,31.3450335,1813.7709961,0.0,84.948616,12.955507115,11.3216885
7,2020-39-601,1.8212431493554453,Alto,2,,,,,,,,,1114.690544,0.0,37.786068,9.95259414285714,10.2849985
0,2020-39-104,0.0,Bajo,2,25.027672,33.402233,29.2156720285714,29.199614,25.027672,33.402233,29.2156720285714,29.199614,581.1982384,0.0,45.088696,16.6056639542857,15.316919
23,2020-39-119,6.130021892474792,Alto,2,20.816803,31.330547,26.6746760510204,27.2266695,20.816803,31.330547,26.6746760510204,27.2266695,2782.251158,0.0,136.91965,28.3903179387755,22.686485
7,2020-39-606,7.565251837421141,Alto,2,28.39954,34.618965,31.993251,32.38666,28.39954,34.618965,31.993251,32.38666,1151.846451,0.0,66.11824,27.4249155,23.0541315
0,2020-39-216,0.0,Bajo,0,24.894815,33.374306,29.1770168571429,30.013647,24.894815,33.374306,29.1770168571429,30.013647,347.893899,0.0,69.14335,16.5663761428571,11.400265
4,2020-39-210,0.7131879940922904,Alto,2,22.981302,34.080494,30.8889008516484,31.070903,22.981302,34.080494,30.8889008516484,31.070903,1825.9252502,0.0,80.40886,10.0325563197802,0.0
1,2020-39-204,4.90164356305328,Alto,2,27.70774,30.825497,29.4675272857143,29.622093,27.70774,30.825497,29.4675272857143,29.622093,107.755653,0.0,40.890076,15.3936647142857,13.630026
0,2020-39-409,0.0,Bajo,1,25.307673,27.592564,26.4721478571429,26.575628,25.307673,27.592564,26.4721478571429,26.575628,96.110197,0.0,51.68047,13.7300281428571,9.976083
0,2020-39-202,0.0,Bajo,2,23.552916,31.082863,27.1187745357143,27.0506285,23.552916,31.082863,27.1187745357143,27.0506285,821.9334874,0.0,54.205334,14.6773837035714,13.7932245
2,2020-39-109,1.2064540862930118,Alto,1,25.00368,26.857061,26.1935357142857,26.626938,25.00368,26.857061,26.1935357142857,26.626938,120.9836674,0.0,33.505123,17.2833810571429,12.479743
0,2020-39-503,0.0,Bajo,0,,,,,,,,,,,,,
0,2020-39-410,0.0,Bajo,0,24.401768,33.991352,30.7509163865546,31.201712,24.401768,33.991352,30.7509163865546,31.201712,1419.458544,0.0,62.047382,11.9282230588235,8.989113
0,2020-39-212,0.0,Bajo,2,22.282265,24.720938,23.5020924285714,23.651716,22.282265,24.720938,23.5020924285714,23.651716,119.810125,0.0,46.212975,17.1157321428571,15.404325
6,2020-39-703,3.797109054841325,Alto,0,27.25009,34.032303,30.3326934464286,30.275374,27.25009,34.032303,30.3326934464286,30.275374,791.5625209,0.0,58.787273,14.1350450160714,11.0481367
14,2020-39-704,11.634171701545371,Alto,0,17.470469,33.63886,25.1624077888199,24.755878,17.470469,33.63886,25.1624077888199,24.755878,2662.8877411,0.0,110.18081,16.539675410559,10.114185
0,2020-39-105,0.0,Bajo,2,23.176624,30.663418,27.1263212142857,27.5003805,23.176624,30.663418,27.1263212142857,27.5003805,694.791226,0.0,91.53879,24.8139723571429,23.596153
1,2020-39-508,1.465916623550448,Alto,0,24.480923,32.860634,29.0873236734694,29.212734,24.480923,32.860634,29.0873236734694,29.212734,429.8100228,0.0,18.731596,8.77163311836735,8.526264
0,2020-39-305,0.0,Bajo,2,18.090727,29.490229,24.2636198021978,24.855574,18.090727,29.490229,24.2636198021978,24.855574,2006.6876661,0.0,145.84329,22.0515128142857,16.061052
0,2020-39-116,0.0,Bajo,0,28.435266,33.702496,31.1955633571429,31.0973165,28.435266,33.702496,31.1955633571429,31.0973165,389.4894163,0.0,33.723606,13.9103362964286,12.550095
0,2020-39-213,0.0,Bajo,2,25.642178,34.611107,30.9556196530612,31.294094,25.642178,34.611107,30.9556196530612,31.294094,631.7134018,0.0,20.04943,6.44605512040816,6.734863
0,2020-39-111,0.0,Bajo,1,20.810108,26.720194,23.6669551428571,23.6701195,20.810108,26.720194,23.6669551428571,23.6701195,253.4946965,0.0,80.34029,18.1067640357143,14.60256075
0,2020-39-211,0.0,Bajo,2,23.641556,26.192244,25.034589,25.085014,23.641556,26.192244,25.034589,25.085014,114.572586,0.0,34.707077,16.3675122857143,15.430583
1,2021-39-507,1.1658206557460953,Alto,0,29.609531,34.288994,32.3103898095238,32.3206405,29.609531,34.288994,32.3103898095238,32.3206405,374.1702419,0.0,35.40363,8.90881528333333,7.9711005
0,2021-39-112,0.0,Bajo,2,27.107237,32.001186,29.0717922857143,28.731102,27.107237,32.001186,29.0717922857143,28.731102,202.662269,0.0,25.46701,9.65058423809524,9.220492
2,2021-39-201,0.146484655744812,Medio,1,20.256132,30.416706,26.3828796071429,27.309835,20.256132,30.416706,26.3828796071429,27.309835,255.2101833,0.0,26.33316,9.11464940357143,8.35996775
0,2021-39-110,0.0,Bajo,1,23.256058,25.468824,24.3935072857143,24.094744,23.256058,25.468824,24.3935072857143,24.094744,52.9653894,0.0,19.220436,7.5664842,6.4068117
0,2021-39-306,0.0,Bajo,2,23.329805,25.85965,24.8941004285714,24.83096,23.329805,25.85965,24.8941004285714,24.83096,28.3513123,0.0,22.68105,4.05018747142857,0.0
0,2021-39-106,0.0,Bajo,1,25.175402,27.24535,26.2480428571429,25.979961,25.175402,27.24535,26.2480428571429,25.979961,65.4260658,0.0,14.732045,9.34658082857143,7.3660226
2,2021-39-205,1.5592194754925028,Alto,1,27.191084,29.001461,27.8457155714286,27.352953,27.191084,29.001461,27.8457155714286,27.352953,57.9532122,0.0,18.887005,8.27903031428571,6.2956686
0,2021-39-504,0.0,Bajo,0,26.055658,34.368637,31.7763393571429,31.960703,26.055658,34.368637,31.7763393571429,31.960703,802.9899153,0.0,31.861113,11.4712845042857,11.9362975
0,2021-39-402,0.0,Bajo,1,23.005589,25.866783,24.5153617142857,24.17807,23.005589,25.866783,24.5153617142857,24.17807,53.9644178,0.0,21.688297,7.70920254285714,7.2294326
0,2021-39-603,0.0,Bajo,0,22.571922,31.174376,27.9078221654135,28.23768,22.571922,31.174376,27.9078221654135,28.23768,2022.564264,0.0,89.36435,15.2072501052632,13.945732
0,2021-39-505,0.0,Bajo,2,,,,,,,,,,,,,
0,2021-39-301,0.0,Bajo,1,23.087418,25.733355,24.5328245,24.5016635,23.087418,25.733355,24.5328245,24.5016635,81.233869,0.0,25.611053,5.80241921428571,0.0
2,2021-39-506,1.4581376817112135,Alto,0,29.426575,34.401596,32.7041039428571,32.669666,29.426575,34.401596,32.7041039428571,32.669666,336.2602108,0.0,23.449537,9.60743459428571,9.642502
1,2021-39-610,0.4443698586015222,Medio,2,28.55526,33.0315,31.0073123428571,31.206835,28.55526,33.0315,31.0073123428571,31.206835,690.8957836,0.0,67.749985,19.7398795314286,12.253062
0,2021-39-608,0.0,Bajo,2,21.12145,28.883593,25.6772497678571,25.561959,21.12145,28.883593,25.6772497678571,25.561959,1036.415182,0.0,52.26326,18.5074139642857,18.7545165
0,2021-39-117,0.0,Bajo,0,19.554047,28.473404,23.5150386666667,22.036274,19.554047,28.473404,23.5150386666667,22.036274,224.913916,0.0,32.13715,10.7101864761905,12.525967
0,2021-39-308,0.0,Bajo,1,20.830044,25.221956,23.0973877142857,22.932754,20.830044,25.221956,23.0973877142857,22.932754,106.8551376,0.0,19.323164,7.63250982857143,6.686574
0,2021-39-602,0.0,Bajo,2,30.981585,33.650047,32.2692146428571,32.3306885,30.981585,33.650047,32.2692146428571,32.3306885,68.1448912,0.0,10.883181,4.86749222857143,6.341447
0,2021-39-611,0.0,Bajo,0,31.192598,33.41986,32.4018594285714,32.45072,31.192598,33.41986,32.4018594285714,32.45072,131.1294524,0.0,14.974947,6.24425963809524,7.25071
0,2021-39-607,0.0,Bajo,0,30.052824,33.57057,31.7557670095238,31.72523,30.052824,33.57057,31.7557670095238,31.72523,2219.717204,0.0,89.5639,21.140163847619,13.830337
0,2021-39-203,0.0,Bajo,1,26.218588,28.976624,27.494814,26.95062,26.218588,28.976624,27.494814,26.95062,54.132887,0.0,19.961052,7.73326957142857,6.653684
0,2021-39-215,0.0,Bajo,0,26.143312,34.153816,30.9777441836735,31.042023,26.143312,34.153816,30.9777441836735,31.042023,531.8951938,0.0,35.96994,10.855003955102,10.241655
5,2021-39-706,2.0701792841270694,Alto,2,22.104368,33.725082,29.8422089428571,30.771767,22.104368,33.725082,29.8422089428571,30.771767,298.6156997,0.0,44.710876,8.53187713428571,0.0
0,2021-39-401,0.0,Bajo,1,21.408447,25.888973,23.9369074285714,24.3202,21.408447,25.888973,23.9369074285714,24.3202,93.7894292,0.0,35.20031,6.69924494285714,5.5244484
0,2021-39-511,0.0,Bajo,2,30.232706,32.00762,30.9872711428571,30.661592,30.232706,32.00762,30.9872711428571,30.661592,88.145641,0.0,45.155117,12.5922344285714,0.0
6,2021-39-304,8.749501323291472,Alto,2,25.48775,27.944942,26.9383814285714,26.787819,25.48775,27.944942,26.9383814285714,26.787819,100.184206,0.0,49.426487,14.3120294285714,8.681492
1,2021-39-510,0.8737328273970519,Alto,0,,,,,,,,,530.3157022,0.0,27.715908,5.82764507912088,0.0
1,2021-39-303,0.2074932411782796,Medio,1,24.140215,26.537888,25.4601331428571,25.258707,24.140215,26.537888,25.4601331428571,25.258707,55.8171495,0.0,25.934801,7.9738785,0.0
0,2021-39-120,0.0,Bajo,2,23.684956,25.501831,24.6228772857143,24.37901,23.684956,25.501831,24.6228772857143,24.37901,75.1795875,0.0,20.147255,10.7399410714286,10.073627
0,2021-39-501,0.0,Bajo,2,28.327362,34.61739,32.3117990714286,32.203981,28.327362,34.61739,32.3117990714286,32.203981,602.7628597,0.0,23.840635,8.61089799571429,9.2134395
1,2021-39-701,0.2498837864652397,Medio,0,20.959343,33.09682,28.0184965714286,29.039999,20.959343,33.09682,28.0184965714286,29.039999,1589.472224,0.0,90.457184,15.1378307047619,0.0
2,2021-39-214,1.3294970837392437,Alto,0,29.272518,34.53453,32.2198167922078,32.638603,29.272518,34.53453,32.2198167922078,32.638603,473.4331901,0.0,29.15456,6.14848298831169,0.0
0,2021-39-705,0.0,Bajo,0,25.926651,33.731987,29.9554657142857,30.193466,25.926651,33.731987,29.9554657142857,30.193466,481.681748,0.0,102.670235,11.468613047619,0.0
0,2021-39-604,0.0,Bajo,2,27.400171,32.272934,29.8694222857143,30.00219,27.400171,32.272934,29.8694222857143,30.00219,98.3780175,0.0,13.491045,7.02700125,7.4272346
1,2021-39-107,0.8174766555144438,Alto,2,27.422665,29.334314,28.2153762857143,27.81804,27.422665,29.334314,28.2153762857143,27.81804,72.600014,0.0,28.33185,10.3714305714286,9.44395
0,2021-39-509,0.0,Bajo,0,30.279438,34.25699,32.4297147428571,32.377472,30.279438,34.25699,32.4297147428571,32.377472,271.339015,0.0,34.135418,7.75254328571429,8.051141
0,2021-39-206,0.0,Bajo,1,25.920538,28.424927,27.0469664285714,26.461506,25.920538,28.424927,27.0469664285714,26.461506,52.7468808,0.0,20.203396,7.53526868571429,6.7344656
0,2021-39-502,0.0,Bajo,0,29.542692,34.71041,32.2843622857143,32.246341,29.542692,34.71041,32.2843622857143,32.246341,800.2037123,0.0,31.135864,9.52623467023809,8.3315015
0,2021-39-307,0.0,Bajo,1,23.740164,26.502178,25.4238307142857,25.284609,23.740164,26.502178,25.4238307142857,25.284609,57.564084,0.0,26.812134,8.22344057142857,8.937378
0,2021-39-209,0.0,Bajo,2,31.91435,33.299538,32.5105744285714,32.263107,31.91435,33.299538,32.5105744285714,32.263107,34.1386994,0.0,10.626411,4.87695705714286,4.2952924
1,2021-39-605,0.7872244504780663,Alto,2,30.33189,33.788578,31.8731097333333,31.836819,30.33189,33.788578,31.8731097333333,31.836819,1960.129907,0.0,69.514404,18.6679038761905,14.57174
0,2021-39-302,0.0,Bajo,2,18.718204,26.374777,22.26419175,21.878097,18.718204,26.374777,22.26419175,21.878097,252.8697412,0.0,47.579723,9.03106218571429,7.4609437
0,2021-39-609,0.0,Bajo,2,30.712542,34.231438,32.4497705714286,32.413136,30.712542,34.231438,32.4497705714286,32.413136,196.2487502,0.0,21.508093,9.34517858095238,8.501066
10,2021-39-702,1.540659793797111,Alto,0,23.402025,33.98047,31.1979672142857,31.819313,23.402025,33.98047,31.1979672142857,31.819313,964.1894494,0.0,34.892017,6.88706749571429,0.0
0,2021-39-601,0.0,Bajo,2,,,,,,,,,621.4867585,0.0,34.440784,5.54898891517857,5.1248488
0,2021-39-104,0.0,Bajo,2,26.425184,33.48385,29.7229479428571,29.882702,26.425184,33.48385,29.7229479428571,29.882702,296.0067595,0.0,24.765177,8.45733598571429,8.792992
2,2021-39-119,0.3443182757685953,Medio,2,21.150042,31.467869,26.9059394693878,27.544143,21.150042,31.467869,26.9059394693878,27.544143,1409.3612255,0.0,46.844532,14.381236994898,13.652738
0,2021-39-606,0.0,Bajo,2,29.165905,34.107784,32.1955773095238,32.438042,29.165905,34.107784,32.1955773095238,32.438042,502.9832007,0.0,27.588726,11.9757904928571,11.219322
5,2021-39-216,6.840442725314008,Alto,0,24.01956,33.800125,29.4547097619048,29.459534,24.01956,33.800125,29.4547097619048,29.459534,208.720683,0.0,33.654366,9.93908014285714,6.9734645
7,2021-39-210,0.799459765184439,Alto,2,22.151957,34.434807,31.0276384065934,31.7748995,22.151957,34.434807,31.0276384065934,31.7748995,1322.0333812,0.0,35.314842,7.26391967692308,5.628158
0,2021-39-204,0.0,Bajo,2,29.315462,31.04632,29.9581847142857,29.544823,29.315462,31.04632,29.9581847142857,29.544823,51.913131,0.0,15.148792,7.41616157142857,7.574396
0,2021-39-409,0.0,Bajo,1,25.5428,28.00177,26.7715588571429,26.42164,25.5428,28.00177,26.7715588571429,26.42164,39.6603353,0.0,20.831772,5.66576218571429,4.9407163
0,2021-39-202,0.0,Bajo,2,24.100399,31.356277,27.4498648928571,27.323706,24.100399,31.356277,27.4498648928571,27.323706,471.4058637,0.0,22.963665,8.41796185178571,7.39997075
0,2021-39-109,0.0,Bajo,1,25.661743,27.709024,26.5963668571429,26.226513,25.661743,27.709024,26.5963668571429,26.226513,56.765089,0.0,20.805597,8.10929842857143,6.935199
0,2021-39-503,0.0,Bajo,0,,,,,,,,,,,,,
9,2021-39-410,2.3509238741953062,Alto,0,23.971466,33.92239,30.8946148571429,31.946188,23.971466,33.92239,30.8946148571429,31.946188,743.0339197,0.0,34.699497,6.2439825184874,0.0
1,2021-39-212,1.0400423335846734,Alto,2,22.011578,25.514074,23.8908654285714,23.478598,22.011578,25.514074,23.8908654285714,23.478598,72.213011,0.0,27.511875,10.3161444285714,9.170625
2,2021-39-703,0.8156327699956292,Alto,0,26.544743,33.353127,30.2215140357143,30.08614,26.544743,33.353127,30.2215140357143,30.08614,588.451708,0.0,62.768665,10.5080662142857,0.0
1,2021-39-704,0.5310870750904545,Alto,0,17.795238,32.88828,25.2118491428571,24.818468,17.795238,32.88828,25.2118491428571,24.818468,2738.425599,0.0,89.87745,17.0088546521739,9.460127
1,2021-39-105,1.2996723276189792,Alto,2,23.320929,30.342066,27.3093956071429,27.66975,23.320929,30.342066,27.3093956071429,27.66975,319.1143052,0.0,27.115652,11.3969394714286,11.1301195
1,2021-39-508,0.9438200775026758,Alto,0,24.559065,32.303406,28.9820786938776,29.108883,24.559065,32.303406,28.9820786938776,29.108883,505.5299066,0.0,27.735855,10.3169368693878,8.698866
150,2021-39-305,49.9215567091016,Alto,2,18.190023,28.852657,24.2313526153846,24.907427,18.190023,28.852657,24.2313526153846,24.907427,1132.8530014,0.0,94.74849,12.4489340813187,0.0
0,2021-39-116,0.0,Bajo,0,30.044298,34.00468,31.7521115714286,31.846403,30.044298,34.00468,31.7521115714286,31.846403,210.5818163,0.0,21.013048,7.52077915357143,7.8279027
0,2021-39-213,0.0,Bajo,2,23.825233,34.22982,30.2509845510204,30.617378,23.825233,34.22982,30.2509845510204,30.617378,954.764338,0.0,34.52766,9.74249324489796,9.172477
0,2021-39-111,0.0,Bajo,1,20.29609,26.83053,23.7692994285714,23.5417145,20.29609,26.83053,23.7692994285714,23.5417145,101.5113223,0.0,22.10973,7.25080873571429,6.50081115
0,2021-39-211,0.0,Bajo,2,23.731213,27.01708,25.4588641428571,24.971035,23.731213,27.01708,25.4588641428571,24.971035,53.6246243,0.0,18.973524,7.66066061428571,6.3245087
0,2022-39-507,0.0,Bajo,0,28.162271,33.126102,31.4541898809524,31.557247,28.162271,33.126102,31.4541898809524,31.557247,503.45885,5.3620567,39.017662,11.9871154761905,9.4174535
0,2022-39-112,0.0,Bajo,2,26.02742,31.338482,28.3441201428571,28.175884,26.02742,31.338482,28.3441201428571,28.175884,268.0536808,0.0,57.832634,12.7644609904762,9.665677
9,2022-39-201,0.7246857273334611,Alto,1,20.187456,28.855103,25.693986,26.3123865,20.187456,28.855103,25.693986,26.3123865,319.9557984,0.0,24.27476,11.4269928,9.855086
0,2022-39-110,0.0,Bajo,1,22.438263,24.833881,23.8484218571429,23.969059,22.438263,24.833881,23.8484218571429,23.969059,94.2124315,7.952477,24.823744,13.4589187857143,11.629706
1,2022-39-306,1.700663253421267,Alto,2,24.112484,26.190012,25.0368525714286,25.121773,24.112484,26.190012,25.0368525714286,25.121773,40.3236524,0.0,12.868591,5.76052177142857,5.8362722
0,2022-39-106,0.0,Bajo,1,24.388681,26.73289,25.7068315714286,25.83811,24.388681,26.73289,25.7068315714286,25.83811,78.607786,0.0,25.4431,11.2296837142857,11.466132
0,2022-39-205,0.0,Bajo,1,25.577791,27.617044,26.8699537142857,27.33209,25.577791,27.617044,26.8699537142857,27.33209,70.8694837,0.0,31.050592,10.1242119571429,8.10918
1,2022-39-504,1.0374983288368276,Alto,0,25.908295,32.983673,31.010864,31.5299185,25.908295,32.983673,31.010864,31.5299185,791.0371352,2.9096854,28.05128,11.3005305028571,9.7467855
0,2022-39-402,0.0,Bajo,1,22.5531,24.997812,24.0932762857143,24.267487,22.5531,24.997812,24.0932762857143,24.267487,93.9654624,6.4207234,27.190477,13.4236374857143,9.620697
1,2022-39-603,0.4799028984349097,Medio,0,22.812685,31.150774,27.7240461503759,28.167202,22.812685,31.150774,27.7240461503759,28.167202,1942.5077571,0.0,54.23084,14.6053214819549,14.013457
0,2022-39-505,0.0,Bajo,2,,,,,,,,,,,,,
1,2022-39-301,0.158875355761615,Medio,1,23.211456,25.719055,24.4153946428571,24.484387,23.211456,25.719055,24.4153946428571,24.484387,100.5692388,0.0,19.352364,7.18351705714286,7.4166827
0,2022-39-506,0.0,Bajo,0,28.95109,33.070396,31.9640913142857,32.1119,28.95109,33.070396,31.9640913142857,32.1119,390.1110061,2.638911,26.31193,11.1460287457143,9.88554
