"","group","busquedas","week_canton"
"730","employment",58.8,"2020-3-212"
"731","employment",58.8,"2020-3-213"
"732","employment",58.8,"2020-3-214"
"733","employment",58.8,"2020-3-215"
"734","employment",58.8,"2020-3-216"
"735","employment",50.3,"2020-3-301"
"736","employment",50.3,"2020-3-302"
"737","employment",50.3,"2020-3-303"
"738","employment",50.3,"2020-3-304"
"739","employment",50.3,"2020-3-305"
"740","employment",50.3,"2020-3-306"
"741","employment",50.3,"2020-3-307"
"742","employment",50.3,"2020-3-308"
"743","employment",26.4,"2020-3-401"
"744","employment",26.4,"2020-3-402"
"745","employment",26.4,"2020-3-403"
"746","employment",26.4,"2020-3-404"
"747","employment",26.4,"2020-3-405"
"748","employment",26.4,"2020-3-406"
"749","employment",26.4,"2020-3-407"
"750","employment",26.4,"2020-3-408"
"751","employment",26.4,"2020-3-409"
"752","employment",26.4,"2020-3-410"
"753","employment",0,"2020-3-501"
"754","employment",0,"2020-3-502"
"755","employment",0,"2020-3-503"
"756","employment",0,"2020-3-504"
"757","employment",0,"2020-3-505"
"758","employment",0,"2020-3-506"
"759","employment",0,"2020-3-507"
"760","employment",0,"2020-3-508"
"761","employment",0,"2020-3-509"
"762","employment",0,"2020-3-510"
"763","employment",0,"2020-3-511"
"764","employment",0,"2020-3-601"
"765","employment",0,"2020-3-602"
"766","employment",0,"2020-3-603"
"767","employment",0,"2020-3-604"
"768","employment",0,"2020-3-605"
"769","employment",0,"2020-3-606"
"770","employment",0,"2020-3-607"
"771","employment",0,"2020-3-608"
"772","employment",0,"2020-3-609"
"773","employment",0,"2020-3-610"
"774","employment",0,"2020-3-611"
"775","employment",0,"2020-3-701"
"776","employment",0,"2020-3-702"
"777","employment",0,"2020-3-703"
"778","employment",0,"2020-3-704"
"779","employment",0,"2020-3-705"
"780","employment",0,"2020-3-706"
"781","mobility_finance",0,"2020-3-101"
"782","mobility_finance",0,"2020-3-102"
"783","mobility_finance",0,"2020-3-103"
"784","mobility_finance",0,"2020-3-104"
"785","mobility_finance",0,"2020-3-105"
"786","mobility_finance",0,"2020-3-106"
"787","mobility_finance",0,"2020-3-107"
"788","mobility_finance",0,"2020-3-108"
"789","mobility_finance",0,"2020-3-109"
"790","mobility_finance",0,"2020-3-110"
"791","mobility_finance",0,"2020-3-111"
"792","mobility_finance",0,"2020-3-112"
"793","mobility_finance",0,"2020-3-113"
"794","mobility_finance",0,"2020-3-114"
"795","mobility_finance",0,"2020-3-115"
"796","mobility_finance",0,"2020-3-116"
"797","mobility_finance",0,"2020-3-117"
"798","mobility_finance",0,"2020-3-118"
"799","mobility_finance",0,"2020-3-119"
"800","mobility_finance",0,"2020-3-120"
"801","mobility_finance",0,"2020-3-201"
"802","mobility_finance",0,"2020-3-202"
"803","mobility_finance",0,"2020-3-203"
"804","mobility_finance",0,"2020-3-204"
"805","mobility_finance",0,"2020-3-205"
"806","mobility_finance",0,"2020-3-206"
"807","mobility_finance",0,"2020-3-207"
"808","mobility_finance",0,"2020-3-208"
"809","mobility_finance",0,"2020-3-209"
"810","mobility_finance",0,"2020-3-210"
"811","mobility_finance",0,"2020-3-211"
"812","mobility_finance",0,"2020-3-212"
"813","mobility_finance",0,"2020-3-213"
"814","mobility_finance",0,"2020-3-214"
"815","mobility_finance",0,"2020-3-215"
"816","mobility_finance",0,"2020-3-216"
"817","mobility_finance",0,"2020-3-401"
"818","mobility_finance",0,"2020-3-402"
"819","mobility_finance",0,"2020-3-403"
"820","mobility_finance",0,"2020-3-404"
"821","mobility_finance",0,"2020-3-405"
"822","mobility_finance",0,"2020-3-406"
"823","mobility_finance",0,"2020-3-407"
"824","mobility_finance",0,"2020-3-408"
"825","mobility_finance",0,"2020-3-409"
"826","mobility_finance",0,"2020-3-410"
"827","mobility_finance",0,"2020-3-501"
"828","mobility_finance",0,"2020-3-502"
"829","mobility_finance",0,"2020-3-503"
"830","mobility_finance",0,"2020-3-504"
"831","mobility_finance",0,"2020-3-505"
"832","mobility_finance",0,"2020-3-506"
"833","mobility_finance",0,"2020-3-507"
"834","mobility_finance",0,"2020-3-508"
"835","mobility_finance",0,"2020-3-509"
"836","mobility_finance",0,"2020-3-510"
"837","mobility_finance",0,"2020-3-511"
"838","mobility_finance",0,"2020-3-601"
"839","mobility_finance",0,"2020-3-602"
"840","mobility_finance",0,"2020-3-603"
"841","mobility_finance",0,"2020-3-604"
"842","mobility_finance",0,"2020-3-605"
"843","mobility_finance",0,"2020-3-606"
"844","mobility_finance",0,"2020-3-607"
"845","mobility_finance",0,"2020-3-608"
"846","mobility_finance",0,"2020-3-609"
"847","mobility_finance",0,"2020-3-610"
"848","mobility_finance",0,"2020-3-611"
"849","mobility_finance",0,"2020-3-701"
"850","mobility_finance",0,"2020-3-702"
"851","mobility_finance",0,"2020-3-703"
"852","mobility_finance",0,"2020-3-704"
"853","mobility_finance",0,"2020-3-705"
"854","mobility_finance",0,"2020-3-706"
"855","water",0,"2020-3-101"
"856","water",0,"2020-3-102"
"857","water",0,"2020-3-103"
"858","water",0,"2020-3-104"
"859","water",0,"2020-3-105"
"860","water",0,"2020-3-106"
"861","water",0,"2020-3-107"
"862","water",0,"2020-3-108"
"863","water",0,"2020-3-109"
"864","water",0,"2020-3-110"
"865","water",0,"2020-3-111"
"866","water",0,"2020-3-112"
"867","water",0,"2020-3-113"
"868","water",0,"2020-3-114"
"869","water",0,"2020-3-115"
"870","water",0,"2020-3-116"
"871","water",0,"2020-3-117"
"872","water",0,"2020-3-118"
"873","water",0,"2020-3-119"
"874","water",0,"2020-3-120"
"875","water",0,"2020-3-201"
"876","water",0,"2020-3-202"
"877","water",0,"2020-3-203"
"878","water",0,"2020-3-204"
"879","water",0,"2020-3-205"
"880","water",0,"2020-3-206"
"881","water",0,"2020-3-207"
"882","water",0,"2020-3-208"
"883","water",0,"2020-3-209"
"884","water",0,"2020-3-210"
"885","water",0,"2020-3-211"
"886","water",0,"2020-3-212"
"887","water",0,"2020-3-213"
"888","water",0,"2020-3-214"
"889","water",0,"2020-3-215"
"890","water",0,"2020-3-216"
"891","water",0,"2020-3-301"
"892","water",0,"2020-3-302"
"893","water",0,"2020-3-303"
"894","water",0,"2020-3-304"
"895","water",0,"2020-3-305"
"896","water",0,"2020-3-306"
"897","water",0,"2020-3-307"
"898","water",0,"2020-3-308"
"899","water",0,"2020-3-401"
"900","water",0,"2020-3-402"
"901","water",0,"2020-3-403"
"902","water",0,"2020-3-404"
"903","water",0,"2020-3-405"
"904","water",0,"2020-3-406"
"905","water",0,"2020-3-407"
"906","water",0,"2020-3-408"
"907","water",0,"2020-3-409"
"908","water",0,"2020-3-410"
"909","water",0,"2020-3-501"
"910","water",0,"2020-3-502"
"911","water",0,"2020-3-503"
"912","water",0,"2020-3-504"
"913","water",0,"2020-3-505"
"914","water",0,"2020-3-506"
"915","water",0,"2020-3-507"
"916","water",0,"2020-3-508"
"917","water",0,"2020-3-509"
"918","water",0,"2020-3-510"
"919","water",0,"2020-3-511"
"920","water",0,"2020-3-601"
"921","water",0,"2020-3-602"
"922","water",0,"2020-3-603"
"923","water",0,"2020-3-604"
"924","water",0,"2020-3-605"
"925","water",0,"2020-3-606"
"926","water",0,"2020-3-607"
"927","water",0,"2020-3-608"
"928","water",0,"2020-3-609"
"929","water",0,"2020-3-610"
"930","water",0,"2020-3-611"
"931","water",0,"2020-3-701"
"932","water",0,"2020-3-702"
"933","water",0,"2020-3-703"
"934","water",0,"2020-3-704"
"935","water",0,"2020-3-705"
"936","water",0,"2020-3-706"
"937","dengue_spread",0,"2020-4-101"
"938","dengue_spread",0,"2020-4-102"
"939","dengue_spread",0,"2020-4-103"
"940","dengue_spread",0,"2020-4-104"
"941","dengue_spread",0,"2020-4-105"
"942","dengue_spread",0,"2020-4-106"
"943","dengue_spread",0,"2020-4-107"
"944","dengue_spread",0,"2020-4-108"
"945","dengue_spread",0,"2020-4-109"
"946","dengue_spread",0,"2020-4-110"
"947","dengue_spread",0,"2020-4-111"
"948","dengue_spread",0,"2020-4-112"
"949","dengue_spread",0,"2020-4-113"
"950","dengue_spread",0,"2020-4-114"
"951","dengue_spread",0,"2020-4-115"
"952","dengue_spread",0,"2020-4-116"
"953","dengue_spread",0,"2020-4-117"
"954","dengue_spread",0,"2020-4-118"
"955","dengue_spread",0,"2020-4-119"
"956","dengue_spread",0,"2020-4-120"
"957","dengue_spread",0,"2020-4-201"
"958","dengue_spread",0,"2020-4-202"
"959","dengue_spread",0,"2020-4-203"
"960","dengue_spread",0,"2020-4-204"
"961","dengue_spread",0,"2020-4-205"
"962","dengue_spread",0,"2020-4-206"
"963","dengue_spread",0,"2020-4-207"
"964","dengue_spread",0,"2020-4-208"
"965","dengue_spread",0,"2020-4-209"
"966","dengue_spread",0,"2020-4-210"
"967","dengue_spread",0,"2020-4-211"
"968","dengue_spread",0,"2020-4-212"
"969","dengue_spread",0,"2020-4-213"
"970","dengue_spread",0,"2020-4-214"
"971","dengue_spread",0,"2020-4-215"
"972","dengue_spread",0,"2020-4-216"
"973","dengue_spread",0,"2020-4-401"
"974","dengue_spread",0,"2020-4-402"
"975","dengue_spread",0,"2020-4-403"
"976","dengue_spread",0,"2020-4-404"
"977","dengue_spread",0,"2020-4-405"
"978","dengue_spread",0,"2020-4-406"
"979","dengue_spread",0,"2020-4-407"
"980","dengue_spread",0,"2020-4-408"
"981","dengue_spread",0,"2020-4-409"
"982","dengue_spread",0,"2020-4-410"
"983","dengue_spread",0,"2020-4-501"
"984","dengue_spread",0,"2020-4-502"
"985","dengue_spread",0,"2020-4-503"
"986","dengue_spread",0,"2020-4-504"
"987","dengue_spread",0,"2020-4-505"
"988","dengue_spread",0,"2020-4-506"
"989","dengue_spread",0,"2020-4-507"
"990","dengue_spread",0,"2020-4-508"
"991","dengue_spread",0,"2020-4-509"
"992","dengue_spread",0,"2020-4-510"
"993","dengue_spread",0,"2020-4-511"
"994","dengue_spread",0,"2020-4-601"
"995","dengue_spread",0,"2020-4-602"
"996","dengue_spread",0,"2020-4-603"
"997","dengue_spread",0,"2020-4-604"
"998","dengue_spread",0,"2020-4-605"
"999","dengue_spread",0,"2020-4-606"
"1000","dengue_spread",0,"2020-4-607"
"1001","dengue_spread",0,"2020-4-608"
"1002","dengue_spread",0,"2020-4-609"
"1003","dengue_spread",0,"2020-4-610"
"1004","dengue_spread",0,"2020-4-611"
"1005","dengue_spread",0,"2020-4-701"
"1006","dengue_spread",0,"2020-4-702"
"1007","dengue_spread",0,"2020-4-703"
"1008","dengue_spread",0,"2020-4-704"
"1009","dengue_spread",0,"2020-4-705"
"1010","dengue_spread",0,"2020-4-706"
"1011","employment",46.9,"2020-4-101"
"1012","employment",46.9,"2020-4-102"
"1013","employment",46.9,"2020-4-103"
"1014","employment",46.9,"2020-4-104"
"1015","employment",46.9,"2020-4-105"
"1016","employment",46.9,"2020-4-106"
"1017","employment",46.9,"2020-4-107"
"1018","employment",46.9,"2020-4-108"
"1019","employment",46.9,"2020-4-109"
"1020","employment",46.9,"2020-4-110"
"1021","employment",46.9,"2020-4-111"
"1022","employment",46.9,"2020-4-112"
"1023","employment",46.9,"2020-4-113"
"1024","employment",46.9,"2020-4-114"
"1025","employment",46.9,"2020-4-115"
"1026","employment",46.9,"2020-4-116"
"1027","employment",46.9,"2020-4-117"
"1028","employment",46.9,"2020-4-118"
"1029","employment",46.9,"2020-4-119"
"1030","employment",46.9,"2020-4-120"
"1031","employment",71.5,"2020-4-201"
"1032","employment",71.5,"2020-4-202"
"1033","employment",71.5,"2020-4-203"
"1034","employment",71.5,"2020-4-204"
"1035","employment",71.5,"2020-4-205"
"1036","employment",71.5,"2020-4-206"
"1037","employment",71.5,"2020-4-207"
"1038","employment",71.5,"2020-4-208"
"1039","employment",71.5,"2020-4-209"
"1040","employment",71.5,"2020-4-210"
"1041","employment",71.5,"2020-4-211"
"1042","employment",71.5,"2020-4-212"
"1043","employment",71.5,"2020-4-213"
"1044","employment",71.5,"2020-4-214"
"1045","employment",71.5,"2020-4-215"
"1046","employment",71.5,"2020-4-216"
"1047","employment",59.8,"2020-4-301"
"1048","employment",59.8,"2020-4-302"
"1049","employment",59.8,"2020-4-303"
"1050","employment",59.8,"2020-4-304"
"1051","employment",59.8,"2020-4-305"
"1052","employment",59.8,"2020-4-306"
"1053","employment",59.8,"2020-4-307"
"1054","employment",59.8,"2020-4-308"
"1055","employment",53.4,"2020-4-401"
"1056","employment",53.4,"2020-4-402"
"1057","employment",53.4,"2020-4-403"
"1058","employment",53.4,"2020-4-404"
"1059","employment",53.4,"2020-4-405"
"1060","employment",53.4,"2020-4-406"
"1061","employment",53.4,"2020-4-407"
"1062","employment",53.4,"2020-4-408"
"1063","employment",53.4,"2020-4-409"
"1064","employment",53.4,"2020-4-410"
"1065","employment",0,"2020-4-501"
"1066","employment",0,"2020-4-502"
"1067","employment",0,"2020-4-503"
"1068","employment",0,"2020-4-504"
"1069","employment",0,"2020-4-505"
"1070","employment",0,"2020-4-506"
"1071","employment",0,"2020-4-507"
"1072","employment",0,"2020-4-508"
"1073","employment",0,"2020-4-509"
"1074","employment",0,"2020-4-510"
"1075","employment",0,"2020-4-511"
"1076","employment",0,"2020-4-601"
"1077","employment",0,"2020-4-602"
"1078","employment",0,"2020-4-603"
"1079","employment",0,"2020-4-604"
"1080","employment",0,"2020-4-605"
"1081","employment",0,"2020-4-606"
"1082","employment",0,"2020-4-607"
"1083","employment",0,"2020-4-608"
"1084","employment",0,"2020-4-609"
"1085","employment",0,"2020-4-610"
"1086","employment",0,"2020-4-611"
"1087","employment",0,"2020-4-701"
"1088","employment",0,"2020-4-702"
"1089","employment",0,"2020-4-703"
"1090","employment",0,"2020-4-704"
"1091","employment",0,"2020-4-705"
"1092","employment",0,"2020-4-706"
"1093","mobility_finance",0,"2020-4-101"
"1094","mobility_finance",0,"2020-4-102"
"1095","mobility_finance",0,"2020-4-103"
"1096","mobility_finance",0,"2020-4-104"
"1097","mobility_finance",0,"2020-4-105"
"1098","mobility_finance",0,"2020-4-106"
"1099","mobility_finance",0,"2020-4-107"
"1100","mobility_finance",0,"2020-4-108"
"1101","mobility_finance",0,"2020-4-109"
"1102","mobility_finance",0,"2020-4-110"
"1103","mobility_finance",0,"2020-4-111"
"1104","mobility_finance",0,"2020-4-112"
"1105","mobility_finance",0,"2020-4-113"
"1106","mobility_finance",0,"2020-4-114"
"1107","mobility_finance",0,"2020-4-115"
"1108","mobility_finance",0,"2020-4-116"
"1109","mobility_finance",0,"2020-4-117"
"1110","mobility_finance",0,"2020-4-118"
"1111","mobility_finance",0,"2020-4-119"
"1112","mobility_finance",0,"2020-4-120"
"1113","mobility_finance",0,"2020-4-201"
"1114","mobility_finance",0,"2020-4-202"
"1115","mobility_finance",0,"2020-4-203"
"1116","mobility_finance",0,"2020-4-204"
"1117","mobility_finance",0,"2020-4-205"
"1118","mobility_finance",0,"2020-4-206"
"1119","mobility_finance",0,"2020-4-207"
"1120","mobility_finance",0,"2020-4-208"
"1121","mobility_finance",0,"2020-4-209"
"1122","mobility_finance",0,"2020-4-210"
"1123","mobility_finance",0,"2020-4-211"
"1124","mobility_finance",0,"2020-4-212"
"1125","mobility_finance",0,"2020-4-213"
"1126","mobility_finance",0,"2020-4-214"
"1127","mobility_finance",0,"2020-4-215"
"1128","mobility_finance",0,"2020-4-216"
"1129","mobility_finance",0,"2020-4-401"
"1130","mobility_finance",0,"2020-4-402"
"1131","mobility_finance",0,"2020-4-403"
"1132","mobility_finance",0,"2020-4-404"
"1133","mobility_finance",0,"2020-4-405"
"1134","mobility_finance",0,"2020-4-406"
"1135","mobility_finance",0,"2020-4-407"
"1136","mobility_finance",0,"2020-4-408"
"1137","mobility_finance",0,"2020-4-409"
"1138","mobility_finance",0,"2020-4-410"
"1139","mobility_finance",0,"2020-4-501"
"1140","mobility_finance",0,"2020-4-502"
"1141","mobility_finance",0,"2020-4-503"
"1142","mobility_finance",0,"2020-4-504"
"1143","mobility_finance",0,"2020-4-505"
"1144","mobility_finance",0,"2020-4-506"
"1145","mobility_finance",0,"2020-4-507"
"1146","mobility_finance",0,"2020-4-508"
"1147","mobility_finance",0,"2020-4-509"
"1148","mobility_finance",0,"2020-4-510"
"1149","mobility_finance",0,"2020-4-511"
"1150","mobility_finance",0,"2020-4-601"
"1151","mobility_finance",0,"2020-4-602"
"1152","mobility_finance",0,"2020-4-603"
"1153","mobility_finance",0,"2020-4-604"
"1154","mobility_finance",0,"2020-4-605"
"1155","mobility_finance",0,"2020-4-606"
"1156","mobility_finance",0,"2020-4-607"
"1157","mobility_finance",0,"2020-4-608"
"1158","mobility_finance",0,"2020-4-609"
"1159","mobility_finance",0,"2020-4-610"
"1160","mobility_finance",0,"2020-4-611"
"1161","mobility_finance",0,"2020-4-701"
"1162","mobility_finance",0,"2020-4-702"
"1163","mobility_finance",0,"2020-4-703"
"1164","mobility_finance",0,"2020-4-704"
"1165","mobility_finance",0,"2020-4-705"
"1166","mobility_finance",0,"2020-4-706"
"1167","water",0,"2020-4-101"
"1168","water",0,"2020-4-102"
"1169","water",0,"2020-4-103"
"1170","water",0,"2020-4-104"
"1171","water",0,"2020-4-105"
"1172","water",0,"2020-4-106"
"1173","water",0,"2020-4-107"
"1174","water",0,"2020-4-108"
"1175","water",0,"2020-4-109"
"1176","water",0,"2020-4-110"
"1177","water",0,"2020-4-111"
"1178","water",0,"2020-4-112"
"1179","water",0,"2020-4-113"
"1180","water",0,"2020-4-114"
"1181","water",0,"2020-4-115"
"1182","water",0,"2020-4-116"
"1183","water",0,"2020-4-117"
"1184","water",0,"2020-4-118"
"1185","water",0,"2020-4-119"
"1186","water",0,"2020-4-120"
"1187","water",0,"2020-4-201"
"1188","water",0,"2020-4-202"
"1189","water",0,"2020-4-203"
"1190","water",0,"2020-4-204"
"1191","water",0,"2020-4-205"
"1192","water",0,"2020-4-206"
"1193","water",0,"2020-4-207"
"1194","water",0,"2020-4-208"
"1195","water",0,"2020-4-209"
"1196","water",0,"2020-4-210"
"1197","water",0,"2020-4-211"
"1198","water",0,"2020-4-212"
"1199","water",0,"2020-4-213"
"1200","water",0,"2020-4-214"
"1201","water",0,"2020-4-215"
"1202","water",0,"2020-4-216"
"1203","water",0,"2020-4-301"
"1204","water",0,"2020-4-302"
"1205","water",0,"2020-4-303"
"1206","water",0,"2020-4-304"
"1207","water",0,"2020-4-305"
"1208","water",0,"2020-4-306"
"1209","water",0,"2020-4-307"
"1210","water",0,"2020-4-308"
"1211","water",0,"2020-4-401"
"1212","water",0,"2020-4-402"
"1213","water",0,"2020-4-403"
"1214","water",0,"2020-4-404"
"1215","water",0,"2020-4-405"
"1216","water",0,"2020-4-406"
"1217","water",0,"2020-4-407"
"1218","water",0,"2020-4-408"
"1219","water",0,"2020-4-409"
"1220","water",0,"2020-4-410"
"1221","water",0,"2020-4-501"
"1222","water",0,"2020-4-502"
"1223","water",0,"2020-4-503"
"1224","water",0,"2020-4-504"
"1225","water",0,"2020-4-505"
"1226","water",0,"2020-4-506"
"1227","water",0,"2020-4-507"
"1228","water",0,"2020-4-508"
"1229","water",0,"2020-4-509"
"1230","water",0,"2020-4-510"
"1231","water",0,"2020-4-511"
"1232","water",0,"2020-4-601"
"1233","water",0,"2020-4-602"
"1234","water",0,"2020-4-603"
"1235","water",0,"2020-4-604"
"1236","water",0,"2020-4-605"
"1237","water",0,"2020-4-606"
"1238","water",0,"2020-4-607"
"1239","water",0,"2020-4-608"
"1240","water",0,"2020-4-609"
"1241","water",0,"2020-4-610"
"1242","water",0,"2020-4-611"
"1243","water",0,"2020-4-701"
"1244","water",0,"2020-4-702"
"1245","water",0,"2020-4-703"
"1246","water",0,"2020-4-704"
"1247","water",0,"2020-4-705"
"1248","water",0,"2020-4-706"
"1249","dengue_spread",0,"2020-5-101"
"1250","dengue_spread",0,"2020-5-102"
"1251","dengue_spread",0,"2020-5-103"
"1252","dengue_spread",0,"2020-5-104"
"1253","dengue_spread",0,"2020-5-105"
"1254","dengue_spread",0,"2020-5-106"
"1255","dengue_spread",0,"2020-5-107"
"1256","dengue_spread",0,"2020-5-108"
"1257","dengue_spread",0,"2020-5-109"
"1258","dengue_spread",0,"2020-5-110"
"1259","dengue_spread",0,"2020-5-111"
"1260","dengue_spread",0,"2020-5-112"
"1261","dengue_spread",0,"2020-5-113"
"1262","dengue_spread",0,"2020-5-114"
"1263","dengue_spread",0,"2020-5-115"
"1264","dengue_spread",0,"2020-5-116"
"1265","dengue_spread",0,"2020-5-117"
"1266","dengue_spread",0,"2020-5-118"
"1267","dengue_spread",0,"2020-5-119"
"1268","dengue_spread",0,"2020-5-120"
"1269","dengue_spread",0,"2020-5-201"
"1270","dengue_spread",0,"2020-5-202"
