"","week","pob"
"2648","2020-5-112",21738.2062349727
"2649","2020-5-113",83873.7812021858
"2650","2020-5-114",61190.776773224
"2651","2020-5-115",61385.9254289617
"2652","2020-5-116",7150.7337568306
"2653","2020-5-117",7766.31141530055
"2654","2020-5-118",78226.3900409836
"2655","2020-5-119",135439.591265027
"2656","2020-5-120",13153.7160846995
"2657","2020-5-201",314830.613639344
"2658","2020-5-202",89542.4166311475
"2659","2020-5-203",78189.3607513661
"2660","2020-5-204",7344.73200273224
"2661","2020-5-205",29645.8613907104
"2662","2020-5-206",48930.038079235
"2663","2020-5-207",41149.2095846995
"2664","2020-5-208",34056.8348060109
"2665","2020-5-209",24017.2569262295
"2666","2020-5-210",201640.495336066
"2667","2020-5-211",14458.7757923497
"2668","2020-5-212",22237.3774043716
"2669","2020-5-213",54722.3920601093
"2670","2020-5-214",34382.0288114754
"2671","2020-5-215",19258.2342650273
"2672","2020-5-216",16730.4596092896
"2673","2020-5-301",161085.065237705
"2674","2020-5-302",60630.1315218579
"2675","2020-5-303",111528.275196721
"2676","2020-5-304",15991.9963224044
"2677","2020-5-305",70174.6198797814
"2678","2020-5-306",15077.0531612022
"2679","2020-5-307",48243.8611912568
"2680","2020-5-308",44603.894920765
"2681","2020-5-401",141826.53010929
"2682","2020-5-402",46664.6401010929
"2683","2020-5-403",48769.9934754098
"2684","2020-5-404",43209.5217923497
"2685","2020-5-405",54562.8602322404
"2686","2020-5-406",22822.3440765027
"2687","2020-5-407",25884.9179508197
"2688","2020-5-408",21297.135136612
"2689","2020-5-409",30168.3419617486
"2690","2020-5-410",87136.0601967213
"2691","2020-5-501",76696.2696748634
"2692","2020-5-502",57344.1013715847
"2693","2020-5-503",68807.8174699454
"2694","2020-5-504",24354.5408387978
"2695","2020-5-505",46422.882715847
"2696","2020-5-506",31703.6332513661
"2697","2020-5-507",19910.628715847
"2698","2020-5-508",24589.125715847
"2699","2020-5-509",11483.2079480874
"2700","2020-5-510",26281.819852459
"2701","2020-5-511",7102.02651912568
"2702","2020-5-601",138153.891327869
"2703","2020-5-602",33617.6682021858
"2704","2020-5-603",52820.275226776
"2705","2020-5-604",14606.2636666667
"2706","2020-5-605",29567.6884781421
"2707","2020-5-606",33256.8336311475
"2708","2020-5-607",32049.1269262295
"2709","2020-5-608",36387.4269863388
"2710","2020-5-609",21002.7136202186
"2711","2020-5-610",52088.3921393443
"2712","2020-5-611",25757.0071584699
"2713","2020-5-612",4739.0485
"2714","2020-5-613",12682.5945409836
"2715","2020-5-701",93334.2650956284
"2716","2020-5-702",149691.561180328
"2717","2020-5-703",56915.4599972678
"2718","2020-5-704",43210.6640601093
"2719","2020-5-705",44286.2055163934
"2720","2020-5-706",55533.5434863388
"2721","2020-6-  0",5039581.1485847
"2722","2020-6-101",348278.659043716
"2723","2020-6-102",69538.8289180328
"2724","2020-6-103",239483.781103825
"2725","2020-6-104",38351.5912404372
"2726","2020-6-105",17864.4448469945
"2727","2020-6-106",61789.3762185792
"2728","2020-6-107",28357.9809836066
"2729","2020-6-108",137454.053896175
"2730","2020-6-109",59630.4931693989
"2731","2020-6-110",93204.48215847
"2732","2020-6-111",70012.4540054645
"2733","2020-6-112",21739.4623715847
"2734","2020-6-113",83879.6412732241
"2735","2020-6-114",61193.0001530055
"2736","2020-6-115",61385.4251202186
"2737","2020-6-116",7151.64710382514
"2738","2020-6-117",7766.53591256831
"2739","2020-6-118",78231.4466229508
"2740","2020-6-119",135433.459628415
"2741","2020-6-120",13155.1260874317
"2742","2020-6-201",314878.022918033
"2743","2020-6-202",89552.2213934426
"2744","2020-6-203",78199.434420765
"2745","2020-6-204",7345.49984153005
"2746","2020-6-205",29649.2413387978
"2747","2020-6-206",48935.3584043716
"2748","2020-6-207",41155.2080874317
"2749","2020-6-208",34062.4552513661
"2750","2020-6-209",24021.5572786885
"2751","2020-6-210",201679.016508197
"2752","2020-6-211",14460.3330437158
"2753","2020-6-212",22239.6965464481
"2754","2020-6-213",54731.4165136612
"2755","2020-6-214",34392.8949344262
"2756","2020-6-215",19261.1886284153
"2757","2020-6-216",16735.0036612022
"2758","2020-6-301",161094.243213115
"2759","2020-6-302",60634.2127322404
"2760","2020-6-303",111539.445590164
"2761","2020-6-304",15991.3003005464
"2762","2020-6-305",70169.7519726776
"2763","2020-6-306",15077.6326502732
"2764","2020-6-307",48246.5799071038
"2765","2020-6-308",44606.8555956284
"2766","2020-6-401",141844.181661202
"2767","2020-6-402",46672.771136612
"2768","2020-6-403",48774.8814262295
"2769","2020-6-404",43216.8330437158
"2770","2020-6-405",54570.9015300546
"2771","2020-6-406",22824.9925628415
"2772","2020-6-407",25887.560852459
"2773","2020-6-408",21300.4920765027
"2774","2020-6-409",30169.7092185792
"2775","2020-6-410",87169.4135901639
"2776","2020-6-501",76715.0628579235
"2777","2020-6-502",57349.9814480874
"2778","2020-6-503",68824.1127431694
"2779","2020-6-504",24359.2043497268
"2780","2020-6-505",46435.2314808743
"2781","2020-6-506",31707.851420765
"2782","2020-6-507",19911.4414808743
"2783","2020-6-508",24590.3794808743
"2784","2020-6-509",11483.466010929
"2785","2020-6-510",26288.915557377
"2786","2020-6-511",7102.02189071038
"2787","2020-6-601",138175.891983607
"2788","2020-6-602",33624.389273224
"2789","2020-6-603",52828.9788469945
"2790","2020-6-604",14607.5983333333
"2791","2020-6-605",29567.7092677596
"2792","2020-6-606",33263.4743934426
"2793","2020-6-607",32049.4442786885
"2794","2020-6-608",36385.0507923497
"2795","2020-6-609",21008.1450273224
"2796","2020-6-610",52093.6159180328
"2797","2020-6-611",25768.2008087432
"2798","2020-6-612",4739.542
"2799","2020-6-613",12687.4446229508
"2800","2020-6-701",93330.8154535519
"2801","2020-6-702",149717.031540984
"2802","2020-6-703",56914.8111584699
"2803","2020-6-704",43221.5645136612
"2804","2020-6-705",44291.2640491803
"2805","2020-6-706",55546.3047923497
"2806","2020-7-  0",5040162.74419672
"2807","2020-7-101",348296.977795082
"2808","2020-7-102",69544.9556967213
"2809","2020-7-103",239506.32795082
"2810","2020-7-104",38355.0601229508
"2811","2020-7-105",17865.1264672131
"2812","2020-7-106",61794.0194754098
"2813","2020-7-107",28359.7446393443
"2814","2020-7-108",137464.83754918
"2815","2020-7-109",59639.9548934426
"2816","2020-7-110",93220.6823196721
"2817","2020-7-111",70020.5017868852
"2818","2020-7-112",21740.7185081967
"2819","2020-7-113",83885.5013442623
"2820","2020-7-114",61195.2235327869
"2821","2020-7-115",61384.9248114754
"2822","2020-7-116",7152.56045081967
"2823","2020-7-117",7766.76040983607
"2824","2020-7-118",78236.503204918
"2825","2020-7-119",135427.327991803
"2826","2020-7-120",13156.5360901639
"2827","2020-7-201",314925.432196721
"2828","2020-7-202",89562.0261557377
"2829","2020-7-203",78209.5080901639
"2830","2020-7-204",7346.26768032787
"2831","2020-7-205",29652.6212868852
"2832","2020-7-206",48940.6787295082
"2833","2020-7-207",41161.2065901639
"2834","2020-7-208",34068.0756967213
"2835","2020-7-209",24025.8576311475
"2836","2020-7-210",201717.537680328
"2837","2020-7-211",14461.890295082
"2838","2020-7-212",22242.0156885246
"2839","2020-7-213",54740.4409672131
"2840","2020-7-214",34403.7610573771
"2841","2020-7-215",19264.1429918033
"2842","2020-7-216",16739.5477131148
"2843","2020-7-301",161103.421188525
"2844","2020-7-302",60638.2939426229
"2845","2020-7-303",111550.615983607
"2846","2020-7-304",15990.6042786885
"2847","2020-7-305",70164.8840655738
"2848","2020-7-306",15078.2121393443
"2849","2020-7-307",48249.2986229508
"2850","2020-7-308",44609.8162704918
"2851","2020-7-401",141861.833213115
"2852","2020-7-402",46680.9021721311
"2853","2020-7-403",48779.7693770492
"2854","2020-7-404",43224.144295082
"2855","2020-7-405",54578.9428278689
"2856","2020-7-406",22827.6410491803
"2857","2020-7-407",25890.2037540984
"2858","2020-7-408",21303.8490163934
"2859","2020-7-409",30171.0764754098
"2860","2020-7-410",87202.7669836066
"2861","2020-7-501",76733.8560409836
"2862","2020-7-502",57355.8615245902
"2863","2020-7-503",68840.4080163934
"2864","2020-7-504",24363.8678606557
"2865","2020-7-505",46447.5802459016
"2866","2020-7-506",31712.0695901639
"2867","2020-7-507",19912.2542459016
"2868","2020-7-508",24591.6332459016
"2869","2020-7-509",11483.7240737705
"2870","2020-7-510",26296.0112622951
"2871","2020-7-511",7102.01726229508
"2872","2020-7-601",138197.892639344
"2873","2020-7-602",33631.1103442623
"2874","2020-7-603",52837.6824672131
"2875","2020-7-604",14608.933
"2876","2020-7-605",29567.7300573771
"2877","2020-7-606",33270.1151557377
"2878","2020-7-607",32049.7616311475
"2879","2020-7-608",36382.6745983607
"2880","2020-7-609",21013.5764344262
"2881","2020-7-610",52098.8396967213
"2882","2020-7-611",25779.3944590164
"2883","2020-7-612",4740.0355
"2884","2020-7-613",12692.294704918
"2885","2020-7-701",93327.3658114754
"2886","2020-7-702",149742.501901639
"2887","2020-7-703",56914.1623196721
"2888","2020-7-704",43232.4649672131
"2889","2020-7-705",44296.3225819672
"2890","2020-7-706",55559.0660983607
"2891","2020-8-  0",5040744.33980874
"2892","2020-8-101",348315.296546448
"2893","2020-8-102",69551.0824754098
"2894","2020-8-103",239528.874797814
"2895","2020-8-104",38358.5290054645
"2896","2020-8-105",17865.8080874317
"2897","2020-8-106",61798.6627322404
"2898","2020-8-107",28361.508295082
"2899","2020-8-108",137475.621202186
"2900","2020-8-109",59649.4166174863
"2901","2020-8-110",93236.8824808743
"2902","2020-8-111",70028.549568306
"2903","2020-8-112",21741.9746448087
"2904","2020-8-113",83891.3614153005
"2905","2020-8-114",61197.4469125683
"2906","2020-8-115",61384.4245027322
"2907","2020-8-116",7153.47379781421
"2908","2020-8-117",7766.98490710383
"2909","2020-8-118",78241.5597868852
"2910","2020-8-119",135421.196355191
"2911","2020-8-120",13157.9460928962
"2912","2020-8-201",314972.84147541
"2913","2020-8-202",89571.8309180328
"2914","2020-8-203",78219.5817595628
"2915","2020-8-204",7347.03551912568
"2916","2020-8-205",29656.0012349727
"2917","2020-8-206",48945.9990546448
"2918","2020-8-207",41167.2050928962
"2919","2020-8-208",34073.6961420765
"2920","2020-8-209",24030.1579836066
"2921","2020-8-210",201756.058852459
"2922","2020-8-211",14463.4475464481
"2923","2020-8-212",22244.3348306011
"2924","2020-8-213",54749.465420765
"2925","2020-8-214",34414.6271803279
"2926","2020-8-215",19267.0973551913
"2927","2020-8-216",16744.0917650273
"2928","2020-8-301",161112.599163934
"2929","2020-8-302",60642.3751530055
"2930","2020-8-303",111561.786377049
"2931","2020-8-304",15989.9082568306
"2932","2020-8-305",70160.0161584699
"2933","2020-8-306",15078.7916284153
"2934","2020-8-307",48252.0173387978
"2935","2020-8-308",44612.7769453552
"2936","2020-8-401",141879.484765027
"2937","2020-8-402",46689.0332076503
"2938","2020-8-403",48784.6573278689
"2939","2020-8-404",43231.4555464481
"2940","2020-8-405",54586.9841256831
"2941","2020-8-406",22830.2895355191
"2942","2020-8-407",25892.8466557377
"2943","2020-8-408",21307.2059562842
"2944","2020-8-409",30172.4437322404
"2945","2020-8-410",87236.1203770492
"2946","2020-8-501",76752.6492240437
"2947","2020-8-502",57361.7416010929
"2948","2020-8-503",68856.7032896175
"2949","2020-8-504",24368.5313715847
"2950","2020-8-505",46459.929010929
"2951","2020-8-506",31716.2877595628
"2952","2020-8-507",19913.067010929
"2953","2020-8-508",24592.887010929
"2954","2020-8-509",11483.982136612
"2955","2020-8-510",26303.1069672131
"2956","2020-8-511",7102.01263387978
"2957","2020-8-601",138219.893295082
"2958","2020-8-602",33637.8314153005
"2959","2020-8-603",52846.3860874317
"2960","2020-8-604",14610.2676666667
"2961","2020-8-605",29567.7508469945
"2962","2020-8-606",33276.7559180328
"2963","2020-8-607",32050.0789836066
"2964","2020-8-608",36380.2984043716
"2965","2020-8-609",21019.0078415301
"2966","2020-8-610",52104.0634754098
"2967","2020-8-611",25790.5881092896
"2968","2020-8-612",4740.529
"2969","2020-8-613",12697.1447868852
"2970","2020-8-701",93323.9161693989
"2971","2020-8-702",149767.972262295
"2972","2020-8-703",56913.5134808743
"2973","2020-8-704",43243.365420765
"2974","2020-8-705",44301.3811147541
"2975","2020-8-706",55571.8274043716
"2976","2020-9-  0",5041325.93542076
"2977","2020-9-101",348333.615297814
"2978","2020-9-102",69557.2092540984
"2979","2020-9-103",239551.421644809
"2980","2020-9-104",38361.9978879781
"2981","2020-9-105",17866.4897076503
"2982","2020-9-106",61803.305989071
"2983","2020-9-107",28363.2719508197
"2984","2020-9-108",137486.404855191
"2985","2020-9-109",59658.87834153
"2986","2020-9-110",93253.0826420765
"2987","2020-9-111",70036.5973497268
"2988","2020-9-112",21743.2307814208
"2989","2020-9-113",83897.2214863388
"2990","2020-9-114",61199.6702923497
"2991","2020-9-115",61383.9241939891
"2992","2020-9-116",7154.38714480874
"2993","2020-9-117",7767.20940437159
"2994","2020-9-118",78246.6163688525
"2995","2020-9-119",135415.064718579
"2996","2020-9-120",13159.3560956284
"2997","2020-9-201",315020.250754098
"2998","2020-9-202",89581.6356803279
"2999","2020-9-203",78229.6554289617
"3000","2020-9-204",7347.8033579235
"3001","2020-9-205",29659.3811830601
"3002","2020-9-206",48951.3193797814
"3003","2020-9-207",41173.2035956284
"3004","2020-9-208",34079.3165874317
"3005","2020-9-209",24034.4583360656
"3006","2020-9-210",201794.58002459
"3007","2020-9-211",14465.0047978142
"3008","2020-9-212",22246.6539726776
"3009","2020-9-213",54758.4898743169
"3010","2020-9-214",34425.4933032787
"3011","2020-9-215",19270.0517185792
"3012","2020-9-216",16748.6358169399
"3013","2020-9-301",161121.777139344
"3014","2020-9-302",60646.456363388
"3015","2020-9-303",111572.956770492
"3016","2020-9-304",15989.2122349727
"3017","2020-9-305",70155.1482513661
"3018","2020-9-306",15079.3711174863
"3019","2020-9-307",48254.7360546448
"3020","2020-9-308",44615.7376202186
"3021","2020-9-401",141897.13631694
"3022","2020-9-402",46697.1642431694
"3023","2020-9-403",48789.5452786885
"3024","2020-9-404",43238.7667978142
"3025","2020-9-405",54595.0254234973
"3026","2020-9-406",22832.9380218579
"3027","2020-9-407",25895.489557377
"3028","2020-9-408",21310.5628961749
"3029","2020-9-409",30173.810989071
"3030","2020-9-410",87269.4737704918
"3031","2020-9-501",76771.4424071038
"3032","2020-9-502",57367.6216775956
"3033","2020-9-503",68872.9985628415
"3034","2020-9-504",24373.1948825137
"3035","2020-9-505",46472.2777759563
"3036","2020-9-506",31720.5059289617
"3037","2020-9-507",19913.8797759563
"3038","2020-9-508",24594.1407759563
"3039","2020-9-509",11484.2401994536
"3040","2020-9-510",26310.2026721311
"3041","2020-9-511",7102.00800546448
"3042","2020-9-601",138241.89395082
"3043","2020-9-602",33644.5524863388
"3044","2020-9-603",52855.0897076503
"3045","2020-9-604",14611.6023333333
"3046","2020-9-605",29567.771636612
"3047","2020-9-606",33283.3966803279
"3048","2020-9-607",32050.3963360656
"3049","2020-9-608",36377.9222103825
"3050","2020-9-609",21024.4392486339
"3051","2020-9-610",52109.2872540984
"3052","2020-9-611",25801.7817595628
"3053","2020-9-612",4741.0225
"3054","2020-9-613",12701.9948688525
"3055","2020-9-701",93320.4665273224
"3056","2020-9-702",149793.442622951
"3057","2020-9-703",56912.8646420765
"3058","2020-9-704",43254.2658743169
"3059","2020-9-705",44306.439647541
"3060","2020-9-706",55584.5887103825
"3061","2020-10-  0",5041907.53103279
"3062","2020-10-101",348351.93404918
"3063","2020-10-102",69563.3360327869
"3064","2020-10-103",239573.968491803
"3065","2020-10-104",38365.4667704918
"3066","2020-10-105",17867.1713278689
"3067","2020-10-106",61807.9492459016
"3068","2020-10-107",28365.0356065574
"3069","2020-10-108",137497.188508197
"3070","2020-10-109",59668.3400655738
"3071","2020-10-110",93269.2828032787
"3072","2020-10-111",70044.6451311475
"3073","2020-10-112",21744.4869180328
"3074","2020-10-113",83903.0815573771
"3075","2020-10-114",61201.8936721311
"3076","2020-10-115",61383.4238852459
"3077","2020-10-116",7155.30049180328
"3078","2020-10-117",7767.43390163934
"3079","2020-10-118",78251.6729508197
"3080","2020-10-119",135408.933081967
"3081","2020-10-120",13160.7660983607
"3082","2020-10-201",315067.660032787
"3083","2020-10-202",89591.4404426229
"3084","2020-10-203",78239.7290983607
"3085","2020-10-204",7348.57119672131
"3086","2020-10-205",29662.7611311475
"3087","2020-10-206",48956.639704918
"3088","2020-10-207",41179.2020983607
"3089","2020-10-208",34084.9370327869
"3090","2020-10-209",24038.7586885246
"3091","2020-10-210",201833.101196721
"3092","2020-10-211",14466.5620491803
"3093","2020-10-212",22248.9731147541
"3094","2020-10-213",54767.5143278688
"3095","2020-10-214",34436.3594262295
"3096","2020-10-215",19273.0060819672
"3097","2020-10-216",16753.1798688525
"3098","2020-10-301",161130.955114754
"3099","2020-10-302",60650.5375737705
"3100","2020-10-303",111584.127163934
"3101","2020-10-304",15988.5162131148
"3102","2020-10-305",70150.2803442623
"3103","2020-10-306",15079.9506065574
"3104","2020-10-307",48257.4547704918
"3105","2020-10-308",44618.698295082
"3106","2020-10-401",141914.787868852
"3107","2020-10-402",46705.2952786885
"3108","2020-10-403",48794.4332295082
"3109","2020-10-404",43246.0780491803
"3110","2020-10-405",54603.0667213115
"3111","2020-10-406",22835.5865081967
"3112","2020-10-407",25898.1324590164
"3113","2020-10-408",21313.9198360656
