"","week_canton","ndvi"
"18412","2024-17-403",0.497013047881611
"18413","2024-17-410",0.764673048946938
"18414","2024-17-706",0.822347630378713
"18415","2024-17-701",0.236294844952688
"18416","2024-17-705",0.741970851373409
"18417","2024-17-702",0.678123710132062
"18418","2024-17-703",0.856751803510141
"18419","2024-17-704",0.542280371389623
"18420","2024-17-603",0.838266398407925
"18421","2024-17-610",0.766834782734011
"18422","2024-17-608",0.515364412146371
"18423","2024-17-602",0.677436411177095
"18424","2024-17-611",0.625114788656898
"18425","2024-17-607",-0.3
"18426","2024-17-604",0.675838233469233
"18427","2024-17-605",0.529733500098196
"18428","2024-17-609",0.843067878981833
"18429","2024-17-601",0.576870192395245
"18430","2024-17-606",0.868585220152228
"18431","2024-17-112",0.745332622995319
"18432","2024-17-110",0.502285900844584
"18433","2024-17-106",0.721874889064735
"18434","2024-17-118",0.37326698356152
"18435","2024-17-103",0.693668052638751
"18436","2024-17-117",0.860647769722608
"18437","2024-17-102",0.389613728784101
"18438","2024-17-108",0.608504031281769
"18439","2024-17-120",0.893650949516941
"18440","2024-17-115",0.380444323772809
"18441","2024-17-107",0.773138611270449
"18442","2024-17-114",0.718548074523042
"18443","2024-17-119",0.708377915928452
"18444","2024-17-104",0.802984878718984
"18445","2024-17-101",0.43520095054953
"18446","2024-17-109",0.443850097570678
"18447","2024-17-105",0.622465261680889
"18448","2024-17-113",0.161592718587925
"18449","2024-17-116",0.931987604071539
"18450","2024-17-111",0.760598943603518
"18451","2024-18-201",0.736028366281854
"18452","2024-18-205",0.688532271390743
"18453","2024-18-203",0.584279512853709
"18454","2024-18-215",0.803849440234607
"18455","2024-18-214",0.528507011785215
"18456","2024-18-206",0.6534911628987
"18457","2024-18-209",0.458962745149889
"18458","2024-18-207",0.55466211673993
"18459","2024-18-208",0.626753840149556
"18460","2024-18-216",0.90819095366539
"18461","2024-18-210",0.708035164836163
"18462","2024-18-204",0.827668103486148
"18463","2024-18-202",0.354815038485308
"18464","2024-18-212",0.903558314602614
"18465","2024-18-213",0.445446408449821
"18466","2024-18-211",0.739329722277608
"18467","2024-18-306",0.749498274996313
"18468","2024-18-301",0.709870763213296
"18469","2024-18-308",0.849140661731239
"18470","2024-18-304",0.699828472446275
"18471","2024-18-303",0.480473643016789
"18472","2024-18-307",0.475859821771247
"18473","2024-18-302",0.905535062795857
"18474","2024-18-305",0.811169938879031
"18475","2024-18-507",0.510429250640243
"18476","2024-18-504",0.505107557375189
"18477","2024-18-506",0.55883572443326
"18478","2024-18-505",0.420838767853634
"18479","2024-18-511",0.549404145227221
"18480","2024-18-510",0.675340471321455
"18481","2024-18-501",0.472758336868534
"18482","2024-18-509",0.677541415272054
"18483","2024-18-502",0.741732237101776
"18484","2024-18-503",0.618729003224221
"18485","2024-18-508",0.638424644673808
"18486","2024-18-402",0.828602530542191
"18487","2024-18-407",0.489153399183637
"18488","2024-18-408",0.394467088086382
"18489","2024-18-401",0.815893233624673
"18490","2024-18-406",0.695886477568106
"18491","2024-18-409",0.300569579109821
"18492","2024-18-405",0.734515464639285
"18493","2024-18-404",0.811980973689637
"18494","2024-18-403",0.543107101812001
"18495","2024-18-410",0.725180565883953
"18496","2024-18-706",0.804614004035005
"18497","2024-18-701",0.566716699926738
"18498","2024-18-705",0.692446303207006
"18499","2024-18-702",0.756622838080313
"18500","2024-18-703",0.808404873585535
"18501","2024-18-704",0.536405178760781
"18502","2024-18-603",0.86434636179437
"18503","2024-18-610",0.693010275945269
"18504","2024-18-608",0.683531213643496
"18505","2024-18-602",0.634283333317775
"18506","2024-18-611",0.726775927902227
"18507","2024-18-607",-0.3
"18508","2024-18-604",0.698900408014677
"18509","2024-18-605",0.624347011713048
"18510","2024-18-609",0.823143255999334
"18511","2024-18-601",0.591576513267314
"18512","2024-18-606",0.868773503189152
"18513","2024-18-112",0.749936352402705
"18514","2024-18-110",0.487386734736011
"18515","2024-18-106",0.76528675730898
"18516","2024-18-118",0.388156095900966
"18517","2024-18-103",0.725180466003494
"18518","2024-18-117",0.834906035317071
"18519","2024-18-102",0.382167688018194
"18520","2024-18-108",0.59685174617232
"18521","2024-18-120",0.877410506646391
"18522","2024-18-115",0.349117921354683
"18523","2024-18-107",0.822404056423501
"18524","2024-18-114",0.683972407046499
"18525","2024-18-119",0.752218904999433
"18526","2024-18-104",0.607852329295404
"18527","2024-18-101",0.46459317198399
"18528","2024-18-109",0.464927344458968
"18529","2024-18-105",0.759295902996741
"18530","2024-18-113",0.170912976397376
"18531","2024-18-116",0.925602012031282
"18532","2024-18-111",0.771978192013398
"18533","2024-19-201",0.7501
"18534","2024-19-205",0.7516
"18535","2024-19-203",0.6402
"18536","2024-19-215",0.8152
"18537","2024-19-214",0.4793
"18538","2024-19-206",0.7004
"18539","2024-19-209",0.5455
"18540","2024-19-207",0.5168
"18541","2024-19-208",0.615
"18542","2024-19-216",0.9779
"18543","2024-19-210",0.6477
"18544","2024-19-204",0.832
"18545","2024-19-202",0.6291
"18546","2024-19-212",0.8321
"18547","2024-19-213",0.4481
"18548","2024-19-211",0.8241
"18549","2024-19-306",0.7886
"18550","2024-19-301",0.7662
"18551","2024-19-308",0.9041
"18552","2024-19-304",0.7089
"18553","2024-19-303",0.5485
"18554","2024-19-307",0.2379
"18555","2024-19-302",0.8526
"18556","2024-19-305",0.7868
"18557","2024-19-507",0.6237
"18558","2024-19-504",0.4545
"18559","2024-19-506",0.5964
"18560","2024-19-505",0.3991
"18561","2024-19-511",0.5688
"18562","2024-19-510",0.6937
"18563","2024-19-501",0.5315
"18564","2024-19-509",0.7857
"18565","2024-19-502",0.7331
"18566","2024-19-503",0.6773
"18567","2024-19-508",0.5929
"18568","2024-19-402",0.8711
"18569","2024-19-407",0.5568
"18570","2024-19-408",0.4017
"18571","2024-19-401",0.802
"18572","2024-19-406",0.741
"18573","2024-19-409",0.2834
"18574","2024-19-405",0.7767
"18575","2024-19-404",0.8098
"18576","2024-19-403",0.597
"18577","2024-19-410",0.7744
"18578","2024-19-706",0.791
"18579","2024-19-701",0.8874
"18580","2024-19-705",0.6631
"18581","2024-19-702",0.7859
"18582","2024-19-703",0.8227
"18583","2024-19-704",0.548
"18584","2024-19-603",0.8786
"18585","2024-19-610",0.6262
"18586","2024-19-608",0.8489
"18587","2024-19-602",0.6252
"18588","2024-19-611",0.9172
"18589","2024-19-607",-0.3
"18590","2024-19-604",0.7245
"18591","2024-19-605",0.712
"18592","2024-19-609",0.8055
"18593","2024-19-601",0.6093
"18594","2024-19-606",0.8643
"18595","2024-19-112",0.6819
"18596","2024-19-110",0.4802
"18597","2024-19-106",0.8061
"18598","2024-19-118",0.4002
"18599","2024-19-103",0.7438
"18600","2024-19-117",0.9373
"18601","2024-19-102",0.3665
"18602","2024-19-108",0.6027
"18603","2024-19-120",0.8588
"18604","2024-19-115",0.3529
"18605","2024-19-107",0.8834
"18606","2024-19-114",0.6774
"18607","2024-19-119",0.7804
"18608","2024-19-104",0.3098
"18609","2024-19-101",0.4572
"18610","2024-19-109",0.4321
"18611","2024-19-105",0.902
"18612","2024-19-113",0.1796
"18613","2024-19-116",0.9294
"18614","2024-19-111",0.8758
"18615","2024-20-201",0.787607825734659
"18616","2024-20-205",0.726615750701071
"18617","2024-20-203",0.654601381159208
"18618","2024-20-215",0.71320028708696
"18619","2024-20-214",0.52878639828136
"18620","2024-20-206",0.698160454745621
"18621","2024-20-209",0.526110710021988
"18622","2024-20-207",0.580678363994071
"18623","2024-20-208",0.686796710373871
"18624","2024-20-216",0.92875289232334
"18625","2024-20-210",0.707667176102381
"18626","2024-20-204",0.850604595010012
"18627","2024-20-202",0.661245907038987
"18628","2024-20-212",0.887622298476903
"18629","2024-20-213",0.53871139626827
"18630","2024-20-211",0.476668697010341
"18631","2024-20-306",0.697075031545627
"18632","2024-20-301",0.744792254439874
"18633","2024-20-308",0.878047638447401
"18634","2024-20-304",0.738667985481766
"18635","2024-20-303",0.51194407350756
"18636","2024-20-307",0.469052477880737
"18637","2024-20-302",0.857250752531306
"18638","2024-20-305",0.824714165177363
"18639","2024-20-507",0.680732186069134
"18640","2024-20-504",0.485990275193026
"18641","2024-20-506",0.566537026488766
"18642","2024-20-505",0.617955349146775
"18643","2024-20-511",0.579485761406928
"18644","2024-20-510",0.728679013736812
"18645","2024-20-501",0.618250020457243
"18646","2024-20-509",0.825681236878424
"18647","2024-20-502",0.758783996588961
"18648","2024-20-503",0.725759833704706
"18649","2024-20-508",0.672168936540309
"18650","2024-20-402",0.857443233121245
"18651","2024-20-407",0.536111106471244
"18652","2024-20-408",0.471919250932204
"18653","2024-20-401",0.798347303207326
"18654","2024-20-406",0.719997511721985
"18655","2024-20-409",0.33877704227484
"18656","2024-20-405",0.783316681309441
"18657","2024-20-404",0.825156015453119
"18658","2024-20-403",0.621886431707557
"18659","2024-20-410",0.767461357669763
"18660","2024-20-706",0.820136840037119
"18661","2024-20-701",0.879935157950876
"18662","2024-20-705",0.679861941034633
"18663","2024-20-702",0.771742563834237
"18664","2024-20-703",0.824374181210106
"18665","2024-20-704",0.657121196221193
"18666","2024-20-603",0.874778227559738
"18667","2024-20-610",0.63942695793594
"18668","2024-20-608",0.828142790994715
"18669","2024-20-602",0.632003926928112
"18670","2024-20-611",0.894425394052585
"18671","2024-20-607",-0.3
"18672","2024-20-604",0.783112103868673
"18673","2024-20-605",0.742151414153234
"18674","2024-20-609",0.818015155691735
"18675","2024-20-601",0.629779000054551
"18676","2024-20-606",0.845845763814069
"18677","2024-20-112",0.642859927628297
"18678","2024-20-110",0.525079440131363
"18679","2024-20-106",0.804978715608497
"18680","2024-20-118",0.41409964722342
"18681","2024-20-103",0.765831550870411
"18682","2024-20-117",0.784468960270907
"18683","2024-20-102",0.419190015742478
"18684","2024-20-108",0.643824216829249
"18685","2024-20-120",0.817178993060626
"18686","2024-20-115",0.480942230510024
"18687","2024-20-107",0.871599434840138
"18688","2024-20-114",0.68703407342364
"18689","2024-20-119",0.747072171766326
"18690","2024-20-104",0.503452211108823
"18691","2024-20-101",0.547403044821158
"18692","2024-20-109",0.47853661869398
"18693","2024-20-105",0.849685338038215
"18694","2024-20-113",0.187151577657342
"18695","2024-20-116",0.922965949981745
"18696","2024-20-111",0.817605640252269
"18697","2024-21-201",0.837988982437597
"18698","2024-21-205",0.718047491866607
"18699","2024-21-203",0.691081253458145
"18700","2024-21-215",0.637727478305397
"18701","2024-21-214",0.650728406671193
"18702","2024-21-206",0.724147213922862
"18703","2024-21-209",0.68609281768383
"18704","2024-21-207",0.671796038352439
"18705","2024-21-208",0.74293634296753
"18706","2024-21-216",0.875967756495528
"18707","2024-21-210",0.731359910804688
"18708","2024-21-204",0.872902838114588
"18709","2024-21-202",0.692117240260294
"18710","2024-21-212",0.859276220856379
"18711","2024-21-213",0.639032437703947
"18712","2024-21-211",0.24615588294731
"18713","2024-21-306",0.594430518752625
"18714","2024-21-301",0.756731092418932
"18715","2024-21-308",0.85443874367432
"18716","2024-21-304",0.780779595794322
"18717","2024-21-303",0.509697952815154
"18718","2024-21-307",0.709893179740874
"18719","2024-21-302",0.906858669912221
"18720","2024-21-305",0.847919615223149
"18721","2024-21-507",0.73007372502183
"18722","2024-21-504",0.675656861771813
"18723","2024-21-506",0.677743631714164
"18724","2024-21-505",0.765365208973067
"18725","2024-21-511",0.707224930180982
"18726","2024-21-510",0.825150207059009
"18727","2024-21-501",0.712601876566713
"18728","2024-21-509",0.848709633240699
"18729","2024-21-502",0.750819731786631
"18730","2024-21-503",0.799182021347981
"18731","2024-21-508",0.806042342297116
"18732","2024-21-402",0.849944703877759
"18733","2024-21-407",0.538180122589559
"18734","2024-21-408",0.518481902106506
"18735","2024-21-401",0.858654211289532
"18736","2024-21-406",0.686703404813439
"18737","2024-21-409",0.421602018218775
"18738","2024-21-405",0.780618593326462
"18739","2024-21-404",0.826605879179316
"18740","2024-21-403",0.648400517215108
"18741","2024-21-410",0.790580153270664
"18742","2024-21-706",0.842610486467402
"18743","2024-21-701",0.873203692704356
"18744","2024-21-705",0.697491962733131
"18745","2024-21-702",0.761583383172113
"18746","2024-21-703",0.874543704382801
"18747","2024-21-704",0.81745001892579
"18748","2024-21-603",0.868067098141724
"18749","2024-21-610",0.64915542744003
"18750","2024-21-608",0.795663941070798
"18751","2024-21-602",0.666621117162099
"18752","2024-21-611",0.888763311200772
"18753","2024-21-607",-0.3
"18754","2024-21-604",0.882202163074891
"18755","2024-21-605",0.812724971522669
"18756","2024-21-609",0.867905377638506
"18757","2024-21-601",0.650777151708919
"18758","2024-21-606",0.837532313057483
"18759","2024-21-112",0.57985318029477
"18760","2024-21-110",0.572889907469407
"18761","2024-21-106",0.802298058073239
"18762","2024-21-118",0.433902593192892
"18763","2024-21-103",0.765375901522989
"18764","2024-21-117",0.465482911135954
"18765","2024-21-102",0.430661385487178
"18766","2024-21-108",0.683254618913908
"18767","2024-21-120",0.800629041685339
"18768","2024-21-115",0.607540742320089
"18769","2024-21-107",0.882923264994116
"18770","2024-21-114",0.693117327460922
"18771","2024-21-119",0.716649987186056
"18772","2024-21-104",0.45828864371381
"18773","2024-21-101",0.63642190354378
"18774","2024-21-109",0.476008690527792
"18775","2024-21-105",0.777465057945755
"18776","2024-21-113",0.19634616252765
"18777","2024-21-116",0.921053342289906
"18778","2024-21-111",0.849882169014841
"18779","2024-22-201",0.855433442631371
"18780","2024-22-205",0.714428828549115
"18781","2024-22-203",0.712497728609443
"18782","2024-22-215",0.695576099019412
"18783","2024-22-214",0.666545860224505
"18784","2024-22-206",0.725553047617114
"18785","2024-22-209",0.7301640634767
"18786","2024-22-207",0.667394975714491
"18787","2024-22-208",0.748436453530991
"18788","2024-22-216",0.736973133449793
"18789","2024-22-210",0.740055629023924
"18790","2024-22-204",0.886418150182709
"18791","2024-22-202",0.640563510543169
"18792","2024-22-212",0.888773397506896
"18793","2024-22-213",0.662211877747629
"18794","2024-22-211",0.326293117899881
"18795","2024-22-306",0.518555538492562
"18796","2024-22-301",0.769295167503466
"18797","2024-22-308",0.616543374254885
"18798","2024-22-304",0.760694434421155
"18799","2024-22-303",0.595551199923181
"18800","2024-22-307",0.77097030292203
"18801","2024-22-302",0.845918661165441
"18802","2024-22-305",0.825480530009019
"18803","2024-22-507",0.738115679258721
"18804","2024-22-504",0.834286579530815
"18805","2024-22-506",0.716854178588117
"18806","2024-22-505",0.704605355743691
"18807","2024-22-511",0.701230418462117
"18808","2024-22-510",0.622971993625223
"18809","2024-22-501",0.724659789829231
"18810","2024-22-509",0.559690599603275
"18811","2024-22-502",0.748008920957887
"18812","2024-22-503",0.6700105329601
"18813","2024-22-508",0.836585986221825
"18814","2024-22-402",0.861225983704736
"18815","2024-22-407",0.525133530165694
"18816","2024-22-408",0.517859256622841
"18817","2024-22-401",0.767522856579732
"18818","2024-22-406",0.70861011982468
"18819","2024-22-409",0.446460698984184
"18820","2024-22-405",0.765138258155482
"18821","2024-22-404",0.827687133489803
"18822","2024-22-403",0.66957082992055
"18823","2024-22-410",0.804446354282284
"18824","2024-22-706",0.752969466710937
"18825","2024-22-701",0.879309743494684
"18826","2024-22-705",0.718150640385638
"18827","2024-22-702",0.73118179313934
"18828","2024-22-703",0.871924695501525
"18829","2024-22-704",0.760342927073745
"18830","2024-22-603",0.855503123171973
"18831","2024-22-610",0.703959439649076
"18832","2024-22-608",0.807812881730427
"18833","2024-22-602",0.731374269000485
"18834","2024-22-611",0.880400573839455
"18835","2024-22-607",-0.3
"18836","2024-22-604",0.716510575603892
"18837","2024-22-605",0.85585963341827
"18838","2024-22-609",0.831523227991705
"18839","2024-22-601",0.732779708610477
"18840","2024-22-606",0.837763840183051
"18841","2024-22-112",0.553497471341753
"18842","2024-22-110",0.593372771529814
"18843","2024-22-106",0.808120860459275
"18844","2024-22-118",0.444571426329069
"18845","2024-22-103",0.797119495576311
"18846","2024-22-117",0.600888286607002
"18847","2024-22-102",0.479952230551389
"18848","2024-22-108",0.668590433942876
"18849","2024-22-120",0.81774921654644
"18850","2024-22-115",0.582644420901915
"18851","2024-22-107",0.896403133480928
"18852","2024-22-114",0.6867963179242
"18853","2024-22-119",0.74566325130125
"18854","2024-22-104",0.492185688059683
"18855","2024-22-101",0.63811502108629
"18856","2024-22-109",0.569518195994795
"18857","2024-22-105",0.710130881795931
"18858","2024-22-113",0.192459894505813
"18859","2024-22-116",0.893384064371097
"18860","2024-22-111",0.87563065587993
"18861","2024-23-201",0.886115986839604
"18862","2024-23-205",0.720935070020965
"18863","2024-23-203",0.731851111582649
"18864","2024-23-215",0.798530635361815
"18865","2024-23-214",0.612030484560174
"18866","2024-23-206",0.719036383331857
"18867","2024-23-209",0.750642996496368
"18868","2024-23-207",0.657728269386602
"18869","2024-23-208",0.765633798879032
"18870","2024-23-216",0.676790750699756
"18871","2024-23-210",0.777892962783794
"18872","2024-23-204",0.892477200415041
"18873","2024-23-202",0.607235409274456
"18874","2024-23-212",0.8689758958987
"18875","2024-23-213",0.65761979102831
"18876","2024-23-211",0.5753916604094
"18877","2024-23-306",0.609879323900507
"18878","2024-23-301",0.800833917013222
"18879","2024-23-308",0.398714346081006
"18880","2024-23-304",0.720033805791309
"18881","2024-23-303",0.719085765171339
"18882","2024-23-307",0.758517788843358
"18883","2024-23-302",0.860002356092794
"18884","2024-23-305",0.794492262509841
"18885","2024-23-507",0.76602997400567
"18886","2024-23-504",0.841574892556974
"18887","2024-23-506",0.746511408338199
"18888","2024-23-505",0.622016506232029
"18889","2024-23-511",0.709148506045865
"18890","2024-23-510",0.338117940434499
"18891","2024-23-501",0.692465665790805
"18892","2024-23-509",0.460832700701302
"18893","2024-23-502",0.779285128223467
"18894","2024-23-503",0.471877429725776
"18895","2024-23-508",0.851361746661864
"18896","2024-23-402",0.884899355357589
"18897","2024-23-407",0.539370243132856
"18898","2024-23-408",0.503689701514818
"18899","2024-23-401",0.639440375780602
"18900","2024-23-406",0.716813347592559
"18901","2024-23-409",0.420521820502412
"18902","2024-23-405",0.72489164093372
"18903","2024-23-404",0.827042037615734
"18904","2024-23-403",0.679059135878319
"18905","2024-23-410",0.828875112804804
"18906","2024-23-706",0.662635711655105
"18907","2024-23-701",0.883037257737645
"18908","2024-23-705",0.729064756425449
"18909","2024-23-702",0.682144183458283
"18910","2024-23-703",0.868331138583678
"18911","2024-23-704",0.597312008607098
"18912","2024-23-603",0.840342566300335
"18913","2024-23-610",0.811681009537644
"18914","2024-23-608",0.829856331120409
"18915","2024-23-602",0.825582050360252
"18916","2024-23-611",0.853746491314422
"18917","2024-23-607",-0.3
"18918","2024-23-604",0.59710388857989
"18919","2024-23-605",0.859809016954225
"18920","2024-23-609",0.830226093083353
"18921","2024-23-601",0.847075158668491
"18922","2024-23-606",0.833012914704461
"18923","2024-23-112",0.415959095698776
"18924","2024-23-110",0.620433455323582
"18925","2024-23-106",0.828931099445225
"18926","2024-23-118",0.44937963673639
"18927","2024-23-103",0.846391799805292
"18928","2024-23-117",0.706276476463301
"18929","2024-23-102",0.514267955443966
"18930","2024-23-108",0.675377618873729
"18931","2024-23-120",0.847917666410957
"18932","2024-23-115",0.581971965758901
"18933","2024-23-107",0.900889120661192
"18934","2024-23-114",0.675281823688593
"18935","2024-23-119",0.785070500624523
"18936","2024-23-104",0.66920309003788
"18937","2024-23-101",0.605102943486355
"18938","2024-23-109",0.719589370742758
"18939","2024-23-105",0.705048679221678
"18940","2024-23-113",0.183194671769772
"18941","2024-23-116",0.878689172842057
"18942","2024-23-111",0.883420657497751
"18943","2024-24-201",0.849350399251015
"18944","2024-24-205",0.729967039734237
"18945","2024-24-203",0.679056613226095
"18946","2024-24-215",0.825481654147358
"18947","2024-24-214",0.634920803090619
"18948","2024-24-206",0.673126052314349
"18949","2024-24-209",0.767847000197299
"18950","2024-24-207",0.648922741689445
"18951","2024-24-208",0.707300551286891
"18952","2024-24-216",0.664326190104356
"18953","2024-24-210",0.76925185130129
"18954","2024-24-204",0.895682634345601
"18955","2024-24-202",0.640840016789108
"18956","2024-24-212",0.85774507430569
"18957","2024-24-213",0.70384385028108
"18958","2024-24-211",0.733829199051772
"18959","2024-24-306",0.624750151686471
"18960","2024-24-301",0.783408461311049
"18961","2024-24-308",0.190916241648629
"18962","2024-24-304",0.688211863709724
"18963","2024-24-303",0.739371854271624
"18964","2024-24-307",0.68011114537449
"18965","2024-24-302",0.844323259768702
"18966","2024-24-305",0.775319031572413
"18967","2024-24-507",0.77970228512684
"18968","2024-24-504",0.844906445186466
"18969","2024-24-506",0.788408917281058
"18970","2024-24-505",0.620077129354015
"18971","2024-24-511",0.746844655239157
"18972","2024-24-510",0.342340076142539
"18973","2024-24-501",0.711117859805092
"18974","2024-24-509",0.44222314052571
"18975","2024-24-502",0.805744639647706
"18976","2024-24-503",0.493975232024674
"18977","2024-24-508",0.691381415395096
"18978","2024-24-402",0.733743096995033
"18979","2024-24-407",0.523381171503509
"18980","2024-24-408",0.467633921796321
"18981","2024-24-401",0.554150577484281
"18982","2024-24-406",0.701781513762699
"18983","2024-24-409",0.403069488348599
"18984","2024-24-405",0.728058418845308
"18985","2024-24-404",0.815248559964484
"18986","2024-24-403",0.700339387710391
"18987","2024-24-410",0.756865887543299
"18988","2024-24-706",0.647198328570894
"18989","2024-24-701",0.882054088781185
"18990","2024-24-705",0.761930598116173
"18991","2024-24-702",0.632327612337549
"18992","2024-24-703",0.871607365306101
"18993","2024-24-704",0.494332175726862
"18994","2024-24-603",0.739508516136004
"18995","2024-24-610",0.884383179031532
"18996","2024-24-608",0.867973503992822
"18997","2024-24-602",0.862250294308735
"18998","2024-24-611",0.822242499710699
"18999","2024-24-607",-0.3
"19000","2024-24-604",0.596687823932981
"19001","2024-24-605",0.884280958712796
"19002","2024-24-609",0.833091252240035
"19003","2024-24-601",0.904271990700444
"19004","2024-24-606",0.834029820603555
"19005","2024-24-112",0.422154365557526
"19006","2024-24-110",0.625324931500683
"19007","2024-24-106",0.838113726941356
"19008","2024-24-118",0.440695402353747
"19009","2024-24-103",0.846591106512276
"19010","2024-24-117",0.837821473519221
"19011","2024-24-102",0.528107808693848
"19012","2024-24-108",0.65626988030349
"19013","2024-24-120",0.870672301097946
"19014","2024-24-115",0.524925577635463
"19015","2024-24-107",0.924983355366109
"19016","2024-24-114",0.67847990608114
"19017","2024-24-119",0.799904799604325
"19018","2024-24-104",0.693767104784594
"19019","2024-24-101",0.598936141593943
"19020","2024-24-109",0.807918688213381
"19021","2024-24-105",0.736740250489222
"19022","2024-24-113",0.179760709381454
"19023","2024-24-116",0.865485349293712
"19024","2024-24-111",0.880063418212502
"19025","2024-25-201",0.702006076401073
"19026","2024-25-205",0.736911411735534
"19027","2024-25-203",0.582604875034422
"19028","2024-25-215",0.837650336152092
"19029","2024-25-214",0.544909871520545
"19030","2024-25-206",0.589365015664748
"19031","2024-25-209",0.783030776153268
"19032","2024-25-207",0.660813170745978
"19033","2024-25-208",0.609838523102575
"19034","2024-25-216",0.673582033894493
"19035","2024-25-210",0.792063792972069
"19036","2024-25-204",0.879134815677321
"19037","2024-25-202",0.643723048315594
"19038","2024-25-212",0.706509554846135
"19039","2024-25-213",0.790357871417576
"19040","2024-25-211",0.608998547093324
"19041","2024-25-306",0.582880752335159
"19042","2024-25-301",0.739406348724912
"19043","2024-25-308",0.402014240054104
"19044","2024-25-304",0.627550457791379
"19045","2024-25-303",0.627115541554327
"19046","2024-25-307",0.49689080198301
"19047","2024-25-302",0.623105116285464
"19048","2024-25-305",0.787024906748352
"19049","2024-25-507",0.770899118843101
"19050","2024-25-504",0.825614427601767
"19051","2024-25-506",0.819688097462498
"19052","2024-25-505",0.720646171339065
"19053","2024-25-511",0.783016002009319
"19054","2024-25-510",0.399223339472255
"19055","2024-25-501",0.765305783928428
"19056","2024-25-509",0.702463563548771
"19057","2024-25-502",0.811596844375233
"19058","2024-25-503",0.674735029962068
"19059","2024-25-508",0.351033458549662
"19060","2024-25-402",0.566662952294079
"19061","2024-25-407",0.471727064500209
"19062","2024-25-408",0.42989332323376
"19063","2024-25-401",0.517321946202927
"19064","2024-25-406",0.73495617965809
"19065","2024-25-409",0.401994846716417
"19066","2024-25-405",0.739019604960934
"19067","2024-25-404",0.785920213037102
"19068","2024-25-403",0.662111244308867
"19069","2024-25-410",0.72364233225436
"19070","2024-25-706",0.755906990272013
"19071","2024-25-701",0.888833243821972
"19072","2024-25-705",0.764340628967062
"19073","2024-25-702",0.489064082653863
"19074","2024-25-703",0.860504639551892
"19075","2024-25-704",0.460446813678529
"19076","2024-25-603",0.627871059522251
"19077","2024-25-610",0.894917176404909
"19078","2024-25-608",0.874042398803251
"19079","2024-25-602",0.834465471853775
"19080","2024-25-611",0.847300881259088
"19081","2024-25-607",-0.3
"19082","2024-25-604",0.737250222536688
"19083","2024-25-605",0.897252447832159
"19084","2024-25-609",0.805427235723016
"19085","2024-25-601",0.862643227463532
"19086","2024-25-606",0.853117095337685
"19087","2024-25-112",0.61151952350011
"19088","2024-25-110",0.591253507100682
"19089","2024-25-106",0.820049619835768
"19090","2024-25-118",0.526378575043788
"19091","2024-25-103",0.83589882093625
"19092","2024-25-117",0.805201511762459
"19093","2024-25-102",0.526844589893123
"19094","2024-25-108",0.599988773372926
"19095","2024-25-120",0.845968657296815
"19096","2024-25-115",0.499493354548524
"19097","2024-25-107",0.890329377793361
"19098","2024-25-114",0.700332909758139
"19099","2024-25-119",0.787088415123279
"19100","2024-25-104",0.608211834325844
"19101","2024-25-101",0.615426297368531
"19102","2024-25-109",0.764319013577032
"19103","2024-25-105",0.732424284248284
"19104","2024-25-113",0.185206178699423
"19105","2024-25-116",0.84648594152256
"19106","2024-25-111",0.799850745585263
"19107","2024-26-201",0.723470155665594
"19108","2024-26-205",0.739525496259971
"19109","2024-26-203",0.493342980202349
"19110","2024-26-215",0.812693996507315
"19111","2024-26-214",0.459248597453141
"19112","2024-26-206",0.534565437862736
"19113","2024-26-209",0.801621423613329
"19114","2024-26-207",0.659238397218708
"19115","2024-26-208",0.626519487338383
"19116","2024-26-216",0.732178619279802
"19117","2024-26-210",0.784782779671877
"19118","2024-26-204",0.867075377489014
"19119","2024-26-202",0.599214780702424
"19120","2024-26-212",0.518897862191752
"19121","2024-26-213",0.779164806935936
"19122","2024-26-211",0.394850255308705
"19123","2024-26-306",0.649192641611542
"19124","2024-26-301",0.747711624717837
"19125","2024-26-308",0.155224662001921
"19126","2024-26-304",0.561769834814706
"19127","2024-26-303",0.420485527617879
"19128","2024-26-307",0.307440432028406
"19129","2024-26-302",0.539623011718966
"19130","2024-26-305",0.824034208582681
"19131","2024-26-507",0.766141739536419
"19132","2024-26-504",0.810808943029813
"19133","2024-26-506",0.831382976118856
"19134","2024-26-505",0.845033098865296
"19135","2024-26-511",0.833313894617137
"19136","2024-26-510",0.901995856923737
"19137","2024-26-501",0.822642840406037
"19138","2024-26-509",0.935317410172075
"19139","2024-26-502",0.832954761204174
"19140","2024-26-503",0.847086947461673
"19141","2024-26-508",0.241679277801539
"19142","2024-26-402",0.434391819074363
"19143","2024-26-407",0.426451445465179
"19144","2024-26-408",0.420046142658521
"19145","2024-26-401",0.480580958471383
"19146","2024-26-406",0.738453137574842
"19147","2024-26-409",0.391846861427741
"19148","2024-26-405",0.76695373458393
"19149","2024-26-404",0.728373169206699
"19150","2024-26-403",0.660841334479069
"19151","2024-26-410",0.753372513334578
"19152","2024-26-706",0.814736610952015
"19153","2024-26-701",0.873663241089109
"19154","2024-26-705",0.768230270629238
"19155","2024-26-702",0.515200618535404
"19156","2024-26-703",0.851623700057561
"19157","2024-26-704",0.456125781149174
"19158","2024-26-603",0.528536373752173
"19159","2024-26-610",0.897281315286811
"19160","2024-26-608",0.84508854666786
"19161","2024-26-602",0.801250375006734
