urb,week_canton
0,2020-19-611
0,2020-19-701
0,2020-19-702
0,2020-19-703
0,2020-19-704
0,2020-19-705
2,2020-19-706
1,2020-20-101
1,2020-20-102
1,2020-20-103
2,2020-20-104
2,2020-20-105
1,2020-20-106
2,2020-20-107
1,2020-20-108
1,2020-20-109
1,2020-20-110
1,2020-20-111
2,2020-20-112
1,2020-20-113
1,2020-20-114
1,2020-20-115
0,2020-20-116
0,2020-20-117
1,2020-20-118
2,2020-20-119
2,2020-20-120
1,2020-20-201
2,2020-20-202
1,2020-20-203
2,2020-20-204
1,2020-20-205
1,2020-20-206
1,2020-20-207
1,2020-20-208
2,2020-20-209
2,2020-20-210
2,2020-20-211
2,2020-20-212
2,2020-20-213
0,2020-20-214
0,2020-20-215
0,2020-20-216
1,2020-20-301
2,2020-20-302
1,2020-20-303
2,2020-20-304
2,2020-20-305
2,2020-20-306
1,2020-20-307
1,2020-20-308
1,2020-20-401
1,2020-20-402
1,2020-20-403
1,2020-20-404
1,2020-20-405
1,2020-20-406
1,2020-20-407
1,2020-20-408
1,2020-20-409
0,2020-20-410
2,2020-20-501
0,2020-20-502
0,2020-20-503
0,2020-20-504
2,2020-20-505
0,2020-20-506
0,2020-20-507
0,2020-20-508
0,2020-20-509
0,2020-20-510
2,2020-20-511
2,2020-20-601
2,2020-20-602
0,2020-20-603
2,2020-20-604
2,2020-20-605
2,2020-20-606
0,2020-20-607
2,2020-20-608
2,2020-20-609
2,2020-20-610
0,2020-20-611
0,2020-20-701
0,2020-20-702
0,2020-20-703
0,2020-20-704
0,2020-20-705
2,2020-20-706
1,2020-21-101
1,2020-21-102
1,2020-21-103
2,2020-21-104
2,2020-21-105
1,2020-21-106
2,2020-21-107
1,2020-21-108
1,2020-21-109
1,2020-21-110
1,2020-21-111
2,2020-21-112
1,2020-21-113
1,2020-21-114
1,2020-21-115
0,2020-21-116
0,2020-21-117
1,2020-21-118
2,2020-21-119
2,2020-21-120
1,2020-21-201
2,2020-21-202
1,2020-21-203
2,2020-21-204
1,2020-21-205
1,2020-21-206
1,2020-21-207
1,2020-21-208
2,2020-21-209
2,2020-21-210
2,2020-21-211
2,2020-21-212
2,2020-21-213
0,2020-21-214
0,2020-21-215
0,2020-21-216
1,2020-21-301
2,2020-21-302
1,2020-21-303
2,2020-21-304
2,2020-21-305
2,2020-21-306
1,2020-21-307
1,2020-21-308
1,2020-21-401
1,2020-21-402
1,2020-21-403
1,2020-21-404
1,2020-21-405
1,2020-21-406
1,2020-21-407
1,2020-21-408
1,2020-21-409
0,2020-21-410
2,2020-21-501
0,2020-21-502
0,2020-21-503
0,2020-21-504
2,2020-21-505
0,2020-21-506
0,2020-21-507
0,2020-21-508
0,2020-21-509
0,2020-21-510
2,2020-21-511
2,2020-21-601
2,2020-21-602
0,2020-21-603
2,2020-21-604
2,2020-21-605
2,2020-21-606
0,2020-21-607
2,2020-21-608
2,2020-21-609
2,2020-21-610
0,2020-21-611
0,2020-21-701
0,2020-21-702
0,2020-21-703
0,2020-21-704
0,2020-21-705
2,2020-21-706
1,2020-22-101
1,2020-22-102
1,2020-22-103
2,2020-22-104
2,2020-22-105
1,2020-22-106
2,2020-22-107
1,2020-22-108
1,2020-22-109
1,2020-22-110
1,2020-22-111
2,2020-22-112
1,2020-22-113
1,2020-22-114
1,2020-22-115
0,2020-22-116
0,2020-22-117
1,2020-22-118
2,2020-22-119
2,2020-22-120
1,2020-22-201
2,2020-22-202
1,2020-22-203
2,2020-22-204
1,2020-22-205
1,2020-22-206
1,2020-22-207
1,2020-22-208
2,2020-22-209
2,2020-22-210
2,2020-22-211
2,2020-22-212
2,2020-22-213
0,2020-22-214
0,2020-22-215
0,2020-22-216
1,2020-22-301
2,2020-22-302
1,2020-22-303
2,2020-22-304
2,2020-22-305
2,2020-22-306
1,2020-22-307
1,2020-22-308
1,2020-22-401
1,2020-22-402
1,2020-22-403
1,2020-22-404
1,2020-22-405
1,2020-22-406
1,2020-22-407
1,2020-22-408
1,2020-22-409
0,2020-22-410
2,2020-22-501
0,2020-22-502
0,2020-22-503
0,2020-22-504
2,2020-22-505
0,2020-22-506
0,2020-22-507
0,2020-22-508
0,2020-22-509
0,2020-22-510
2,2020-22-511
2,2020-22-601
2,2020-22-602
0,2020-22-603
2,2020-22-604
2,2020-22-605
2,2020-22-606
0,2020-22-607
2,2020-22-608
2,2020-22-609
2,2020-22-610
0,2020-22-611
0,2020-22-701
0,2020-22-702
0,2020-22-703
0,2020-22-704
0,2020-22-705
2,2020-22-706
1,2020-23-101
1,2020-23-102
1,2020-23-103
2,2020-23-104
2,2020-23-105
1,2020-23-106
2,2020-23-107
1,2020-23-108
1,2020-23-109
1,2020-23-110
1,2020-23-111
2,2020-23-112
1,2020-23-113
1,2020-23-114
1,2020-23-115
0,2020-23-116
0,2020-23-117
1,2020-23-118
2,2020-23-119
2,2020-23-120
1,2020-23-201
2,2020-23-202
1,2020-23-203
2,2020-23-204
1,2020-23-205
1,2020-23-206
1,2020-23-207
1,2020-23-208
2,2020-23-209
2,2020-23-210
2,2020-23-211
2,2020-23-212
2,2020-23-213
0,2020-23-214
0,2020-23-215
0,2020-23-216
1,2020-23-301
2,2020-23-302
1,2020-23-303
2,2020-23-304
2,2020-23-305
2,2020-23-306
1,2020-23-307
1,2020-23-308
1,2020-23-401
1,2020-23-402
1,2020-23-403
1,2020-23-404
1,2020-23-405
1,2020-23-406
1,2020-23-407
1,2020-23-408
1,2020-23-409
0,2020-23-410
2,2020-23-501
0,2020-23-502
0,2020-23-503
0,2020-23-504
2,2020-23-505
0,2020-23-506
0,2020-23-507
0,2020-23-508
0,2020-23-509
0,2020-23-510
2,2020-23-511
2,2020-23-601
2,2020-23-602
0,2020-23-603
2,2020-23-604
2,2020-23-605
2,2020-23-606
0,2020-23-607
2,2020-23-608
2,2020-23-609
2,2020-23-610
0,2020-23-611
0,2020-23-701
0,2020-23-702
0,2020-23-703
0,2020-23-704
0,2020-23-705
2,2020-23-706
1,2020-24-101
1,2020-24-102
1,2020-24-103
2,2020-24-104
2,2020-24-105
1,2020-24-106
2,2020-24-107
1,2020-24-108
1,2020-24-109
1,2020-24-110
1,2020-24-111
2,2020-24-112
1,2020-24-113
1,2020-24-114
1,2020-24-115
0,2020-24-116
0,2020-24-117
1,2020-24-118
2,2020-24-119
2,2020-24-120
1,2020-24-201
2,2020-24-202
1,2020-24-203
2,2020-24-204
1,2020-24-205
1,2020-24-206
1,2020-24-207
1,2020-24-208
2,2020-24-209
2,2020-24-210
2,2020-24-211
2,2020-24-212
2,2020-24-213
0,2020-24-214
0,2020-24-215
0,2020-24-216
1,2020-24-301
2,2020-24-302
1,2020-24-303
2,2020-24-304
2,2020-24-305
2,2020-24-306
1,2020-24-307
1,2020-24-308
1,2020-24-401
1,2020-24-402
1,2020-24-403
1,2020-24-404
1,2020-24-405
1,2020-24-406
1,2020-24-407
1,2020-24-408
1,2020-24-409
0,2020-24-410
2,2020-24-501
0,2020-24-502
0,2020-24-503
0,2020-24-504
2,2020-24-505
0,2020-24-506
0,2020-24-507
0,2020-24-508
0,2020-24-509
0,2020-24-510
2,2020-24-511
2,2020-24-601
2,2020-24-602
0,2020-24-603
2,2020-24-604
2,2020-24-605
2,2020-24-606
0,2020-24-607
2,2020-24-608
2,2020-24-609
2,2020-24-610
0,2020-24-611
0,2020-24-701
0,2020-24-702
0,2020-24-703
0,2020-24-704
0,2020-24-705
2,2020-24-706
1,2020-25-101
1,2020-25-102
1,2020-25-103
2,2020-25-104
2,2020-25-105
1,2020-25-106
2,2020-25-107
1,2020-25-108
1,2020-25-109
1,2020-25-110
1,2020-25-111
2,2020-25-112
1,2020-25-113
1,2020-25-114
1,2020-25-115
0,2020-25-116
0,2020-25-117
1,2020-25-118
2,2020-25-119
2,2020-25-120
1,2020-25-201
2,2020-25-202
1,2020-25-203
2,2020-25-204
1,2020-25-205
1,2020-25-206
1,2020-25-207
1,2020-25-208
2,2020-25-209
2,2020-25-210
2,2020-25-211
2,2020-25-212
2,2020-25-213
0,2020-25-214
0,2020-25-215
0,2020-25-216
1,2020-25-301
2,2020-25-302
1,2020-25-303
2,2020-25-304
2,2020-25-305
2,2020-25-306
1,2020-25-307
1,2020-25-308
1,2020-25-401
1,2020-25-402
1,2020-25-403
1,2020-25-404
1,2020-25-405
1,2020-25-406
1,2020-25-407
1,2020-25-408
1,2020-25-409
0,2020-25-410
2,2020-25-501
0,2020-25-502
0,2020-25-503
0,2020-25-504
2,2020-25-505
0,2020-25-506
0,2020-25-507
0,2020-25-508
0,2020-25-509
0,2020-25-510
2,2020-25-511
2,2020-25-601
2,2020-25-602
0,2020-25-603
2,2020-25-604
2,2020-25-605
2,2020-25-606
0,2020-25-607
2,2020-25-608
2,2020-25-609
2,2020-25-610
0,2020-25-611
0,2020-25-701
0,2020-25-702
0,2020-25-703
0,2020-25-704
0,2020-25-705
2,2020-25-706
1,2020-26-101
1,2020-26-102
1,2020-26-103
2,2020-26-104
2,2020-26-105
1,2020-26-106
2,2020-26-107
1,2020-26-108
1,2020-26-109
1,2020-26-110
1,2020-26-111
2,2020-26-112
1,2020-26-113
1,2020-26-114
1,2020-26-115
0,2020-26-116
0,2020-26-117
1,2020-26-118
2,2020-26-119
2,2020-26-120
1,2020-26-201
2,2020-26-202
1,2020-26-203
2,2020-26-204
1,2020-26-205
1,2020-26-206
1,2020-26-207
1,2020-26-208
2,2020-26-209
2,2020-26-210
2,2020-26-211
2,2020-26-212
2,2020-26-213
0,2020-26-214
0,2020-26-215
0,2020-26-216
1,2020-26-301
2,2020-26-302
1,2020-26-303
2,2020-26-304
2,2020-26-305
2,2020-26-306
1,2020-26-307
1,2020-26-308
1,2020-26-401
1,2020-26-402
1,2020-26-403
1,2020-26-404
1,2020-26-405
1,2020-26-406
1,2020-26-407
1,2020-26-408
1,2020-26-409
0,2020-26-410
2,2020-26-501
0,2020-26-502
0,2020-26-503
0,2020-26-504
2,2020-26-505
0,2020-26-506
0,2020-26-507
0,2020-26-508
0,2020-26-509
0,2020-26-510
2,2020-26-511
2,2020-26-601
2,2020-26-602
0,2020-26-603
2,2020-26-604
2,2020-26-605
2,2020-26-606
0,2020-26-607
2,2020-26-608
2,2020-26-609
2,2020-26-610
0,2020-26-611
0,2020-26-701
0,2020-26-702
0,2020-26-703
0,2020-26-704
0,2020-26-705
2,2020-26-706
1,2020-27-101
1,2020-27-102
1,2020-27-103
2,2020-27-104
2,2020-27-105
1,2020-27-106
2,2020-27-107
1,2020-27-108
1,2020-27-109
1,2020-27-110
1,2020-27-111
2,2020-27-112
1,2020-27-113
1,2020-27-114
1,2020-27-115
0,2020-27-116
0,2020-27-117
1,2020-27-118
2,2020-27-119
2,2020-27-120
1,2020-27-201
2,2020-27-202
1,2020-27-203
2,2020-27-204
1,2020-27-205
1,2020-27-206
1,2020-27-207
1,2020-27-208
2,2020-27-209
2,2020-27-210
2,2020-27-211
2,2020-27-212
2,2020-27-213
0,2020-27-214
0,2020-27-215
0,2020-27-216
1,2020-27-301
2,2020-27-302
1,2020-27-303
2,2020-27-304
2,2020-27-305
2,2020-27-306
1,2020-27-307
1,2020-27-308
1,2020-27-401
1,2020-27-402
1,2020-27-403
1,2020-27-404
1,2020-27-405
1,2020-27-406
1,2020-27-407
1,2020-27-408
1,2020-27-409
0,2020-27-410
2,2020-27-501
0,2020-27-502
0,2020-27-503
0,2020-27-504
2,2020-27-505
0,2020-27-506
0,2020-27-507
0,2020-27-508
0,2020-27-509
0,2020-27-510
2,2020-27-511
2,2020-27-601
2,2020-27-602
0,2020-27-603
2,2020-27-604
2,2020-27-605
2,2020-27-606
0,2020-27-607
2,2020-27-608
2,2020-27-609
2,2020-27-610
0,2020-27-611
0,2020-27-701
0,2020-27-702
0,2020-27-703
0,2020-27-704
0,2020-27-705
2,2020-27-706
1,2020-28-101
1,2020-28-102
1,2020-28-103
2,2020-28-104
2,2020-28-105
1,2020-28-106
2,2020-28-107
1,2020-28-108
1,2020-28-109
1,2020-28-110
1,2020-28-111
2,2020-28-112
1,2020-28-113
1,2020-28-114
1,2020-28-115
0,2020-28-116
0,2020-28-117
1,2020-28-118
2,2020-28-119
2,2020-28-120
1,2020-28-201
2,2020-28-202
1,2020-28-203
2,2020-28-204
1,2020-28-205
1,2020-28-206
1,2020-28-207
1,2020-28-208
2,2020-28-209
2,2020-28-210
2,2020-28-211
2,2020-28-212
2,2020-28-213
0,2020-28-214
0,2020-28-215
0,2020-28-216
1,2020-28-301
2,2020-28-302
1,2020-28-303
2,2020-28-304
2,2020-28-305
2,2020-28-306
1,2020-28-307
1,2020-28-308
1,2020-28-401
1,2020-28-402
1,2020-28-403
1,2020-28-404
1,2020-28-405
1,2020-28-406
1,2020-28-407
1,2020-28-408
1,2020-28-409
0,2020-28-410
2,2020-28-501
0,2020-28-502
0,2020-28-503
0,2020-28-504
2,2020-28-505
0,2020-28-506
0,2020-28-507
0,2020-28-508
0,2020-28-509
0,2020-28-510
2,2020-28-511
2,2020-28-601
2,2020-28-602
0,2020-28-603
2,2020-28-604
2,2020-28-605
2,2020-28-606
0,2020-28-607
2,2020-28-608
2,2020-28-609
2,2020-28-610
0,2020-28-611
0,2020-28-701
0,2020-28-702
0,2020-28-703
0,2020-28-704
0,2020-28-705
2,2020-28-706
1,2020-29-101
1,2020-29-102
1,2020-29-103
2,2020-29-104
2,2020-29-105
1,2020-29-106
2,2020-29-107
1,2020-29-108
1,2020-29-109
1,2020-29-110
1,2020-29-111
2,2020-29-112
1,2020-29-113
1,2020-29-114
1,2020-29-115
0,2020-29-116
0,2020-29-117
1,2020-29-118
2,2020-29-119
2,2020-29-120
1,2020-29-201
2,2020-29-202
1,2020-29-203
2,2020-29-204
1,2020-29-205
1,2020-29-206
1,2020-29-207
1,2020-29-208
2,2020-29-209
2,2020-29-210
2,2020-29-211
2,2020-29-212
2,2020-29-213
0,2020-29-214
0,2020-29-215
0,2020-29-216
1,2020-29-301
2,2020-29-302
1,2020-29-303
2,2020-29-304
2,2020-29-305
2,2020-29-306
1,2020-29-307
1,2020-29-308
1,2020-29-401
1,2020-29-402
1,2020-29-403
1,2020-29-404
1,2020-29-405
1,2020-29-406
1,2020-29-407
1,2020-29-408
1,2020-29-409
0,2020-29-410
2,2020-29-501
0,2020-29-502
0,2020-29-503
0,2020-29-504
2,2020-29-505
0,2020-29-506
0,2020-29-507
0,2020-29-508
0,2020-29-509
0,2020-29-510
2,2020-29-511
2,2020-29-601
2,2020-29-602
0,2020-29-603
2,2020-29-604
2,2020-29-605
2,2020-29-606
0,2020-29-607
2,2020-29-608
2,2020-29-609
2,2020-29-610
0,2020-29-611
0,2020-29-701
0,2020-29-702
0,2020-29-703
0,2020-29-704
0,2020-29-705
2,2020-29-706
1,2020-30-101
1,2020-30-102
1,2020-30-103
2,2020-30-104
2,2020-30-105
1,2020-30-106
2,2020-30-107
1,2020-30-108
1,2020-30-109
1,2020-30-110
1,2020-30-111
2,2020-30-112
1,2020-30-113
1,2020-30-114
1,2020-30-115
0,2020-30-116
0,2020-30-117
1,2020-30-118
2,2020-30-119
2,2020-30-120
1,2020-30-201
2,2020-30-202
1,2020-30-203
2,2020-30-204
1,2020-30-205
1,2020-30-206
1,2020-30-207
1,2020-30-208
2,2020-30-209
2,2020-30-210
2,2020-30-211
2,2020-30-212
2,2020-30-213
0,2020-30-214
0,2020-30-215
0,2020-30-216
1,2020-30-301
2,2020-30-302
1,2020-30-303
2,2020-30-304
2,2020-30-305
2,2020-30-306
1,2020-30-307
1,2020-30-308
1,2020-30-401
1,2020-30-402
1,2020-30-403
1,2020-30-404
1,2020-30-405
1,2020-30-406
1,2020-30-407
1,2020-30-408
1,2020-30-409
0,2020-30-410
2,2020-30-501
0,2020-30-502
0,2020-30-503
0,2020-30-504
2,2020-30-505
0,2020-30-506
0,2020-30-507
0,2020-30-508
0,2020-30-509
0,2020-30-510
2,2020-30-511
2,2020-30-601
2,2020-30-602
0,2020-30-603
2,2020-30-604
2,2020-30-605
2,2020-30-606
0,2020-30-607
2,2020-30-608
2,2020-30-609
2,2020-30-610
0,2020-30-611
0,2020-30-701
0,2020-30-702
0,2020-30-703
0,2020-30-704
0,2020-30-705
2,2020-30-706
1,2020-31-101
1,2020-31-102
1,2020-31-103
2,2020-31-104
2,2020-31-105
1,2020-31-106
2,2020-31-107
1,2020-31-108
1,2020-31-109
1,2020-31-110
1,2020-31-111
2,2020-31-112
1,2020-31-113
1,2020-31-114
1,2020-31-115
0,2020-31-116
0,2020-31-117
1,2020-31-118
2,2020-31-119
2,2020-31-120
1,2020-31-201
2,2020-31-202
1,2020-31-203
2,2020-31-204
1,2020-31-205
1,2020-31-206
1,2020-31-207
1,2020-31-208
2,2020-31-209
2,2020-31-210
2,2020-31-211
2,2020-31-212
2,2020-31-213
0,2020-31-214
0,2020-31-215
0,2020-31-216
1,2020-31-301
2,2020-31-302
1,2020-31-303
2,2020-31-304
2,2020-31-305
2,2020-31-306
1,2020-31-307
1,2020-31-308
1,2020-31-401
1,2020-31-402
1,2020-31-403
1,2020-31-404
1,2020-31-405
1,2020-31-406
1,2020-31-407
1,2020-31-408
1,2020-31-409
0,2020-31-410
2,2020-31-501
0,2020-31-502
0,2020-31-503
0,2020-31-504
2,2020-31-505
0,2020-31-506
0,2020-31-507
0,2020-31-508
0,2020-31-509
0,2020-31-510
2,2020-31-511
2,2020-31-601
2,2020-31-602
0,2020-31-603
2,2020-31-604
2,2020-31-605
2,2020-31-606
0,2020-31-607
2,2020-31-608
2,2020-31-609
2,2020-31-610
0,2020-31-611
0,2020-31-701
0,2020-31-702
0,2020-31-703
0,2020-31-704
0,2020-31-705
2,2020-31-706
1,2020-32-101
1,2020-32-102
1,2020-32-103
2,2020-32-104
2,2020-32-105
1,2020-32-106
2,2020-32-107
1,2020-32-108
1,2020-32-109
1,2020-32-110
1,2020-32-111
2,2020-32-112
1,2020-32-113
1,2020-32-114
1,2020-32-115
0,2020-32-116
0,2020-32-117
1,2020-32-118
2,2020-32-119
2,2020-32-120
1,2020-32-201
2,2020-32-202
1,2020-32-203
2,2020-32-204
1,2020-32-205
1,2020-32-206
1,2020-32-207
1,2020-32-208
2,2020-32-209
2,2020-32-210
2,2020-32-211
2,2020-32-212
2,2020-32-213
0,2020-32-214
0,2020-32-215
0,2020-32-216
1,2020-32-301
2,2020-32-302
1,2020-32-303
2,2020-32-304
2,2020-32-305
2,2020-32-306
1,2020-32-307
1,2020-32-308
1,2020-32-401
1,2020-32-402
1,2020-32-403
1,2020-32-404
1,2020-32-405
1,2020-32-406
1,2020-32-407
1,2020-32-408
1,2020-32-409
0,2020-32-410
2,2020-32-501
0,2020-32-502
0,2020-32-503
0,2020-32-504
2,2020-32-505
0,2020-32-506
0,2020-32-507
0,2020-32-508
0,2020-32-509
0,2020-32-510
2,2020-32-511
2,2020-32-601
2,2020-32-602
0,2020-32-603
2,2020-32-604
2,2020-32-605
2,2020-32-606
0,2020-32-607
2,2020-32-608
2,2020-32-609
2,2020-32-610
0,2020-32-611
0,2020-32-701
0,2020-32-702
0,2020-32-703
0,2020-32-704
0,2020-32-705
2,2020-32-706
1,2020-33-101
1,2020-33-102
1,2020-33-103
2,2020-33-104
2,2020-33-105
1,2020-33-106
2,2020-33-107
1,2020-33-108
1,2020-33-109
1,2020-33-110
1,2020-33-111
2,2020-33-112
1,2020-33-113
1,2020-33-114
1,2020-33-115
0,2020-33-116
0,2020-33-117
1,2020-33-118
2,2020-33-119
2,2020-33-120
1,2020-33-201
2,2020-33-202
1,2020-33-203
2,2020-33-204
1,2020-33-205
1,2020-33-206
1,2020-33-207
1,2020-33-208
2,2020-33-209
2,2020-33-210
2,2020-33-211
2,2020-33-212
2,2020-33-213
0,2020-33-214
0,2020-33-215
0,2020-33-216
1,2020-33-301
2,2020-33-302
1,2020-33-303
2,2020-33-304
2,2020-33-305
2,2020-33-306
1,2020-33-307
1,2020-33-308
1,2020-33-401
1,2020-33-402
1,2020-33-403
1,2020-33-404
1,2020-33-405
1,2020-33-406
1,2020-33-407
1,2020-33-408
1,2020-33-409
0,2020-33-410
2,2020-33-501
0,2020-33-502
0,2020-33-503
0,2020-33-504
2,2020-33-505
0,2020-33-506
0,2020-33-507
0,2020-33-508
0,2020-33-509
0,2020-33-510
2,2020-33-511
2,2020-33-601
2,2020-33-602
0,2020-33-603
2,2020-33-604
2,2020-33-605
2,2020-33-606
0,2020-33-607
2,2020-33-608
2,2020-33-609
2,2020-33-610
0,2020-33-611
0,2020-33-701
0,2020-33-702
0,2020-33-703
0,2020-33-704
0,2020-33-705
2,2020-33-706
1,2020-34-101
1,2020-34-102
1,2020-34-103
2,2020-34-104
2,2020-34-105
1,2020-34-106
2,2020-34-107
1,2020-34-108
1,2020-34-109
1,2020-34-110
1,2020-34-111
2,2020-34-112
1,2020-34-113
1,2020-34-114
1,2020-34-115
0,2020-34-116
0,2020-34-117
1,2020-34-118
2,2020-34-119
2,2020-34-120
1,2020-34-201
2,2020-34-202
1,2020-34-203
2,2020-34-204
1,2020-34-205
1,2020-34-206
1,2020-34-207
1,2020-34-208
2,2020-34-209
2,2020-34-210
2,2020-34-211
2,2020-34-212
2,2020-34-213
0,2020-34-214
0,2020-34-215
0,2020-34-216
1,2020-34-301
2,2020-34-302
1,2020-34-303
2,2020-34-304
2,2020-34-305
2,2020-34-306
1,2020-34-307
1,2020-34-308
1,2020-34-401
1,2020-34-402
1,2020-34-403
1,2020-34-404
1,2020-34-405
1,2020-34-406
1,2020-34-407
1,2020-34-408
1,2020-34-409
0,2020-34-410
2,2020-34-501
0,2020-34-502
0,2020-34-503
0,2020-34-504
2,2020-34-505
0,2020-34-506
0,2020-34-507
0,2020-34-508
0,2020-34-509
0,2020-34-510
2,2020-34-511
2,2020-34-601
2,2020-34-602
0,2020-34-603
2,2020-34-604
2,2020-34-605
2,2020-34-606
0,2020-34-607
2,2020-34-608
2,2020-34-609
2,2020-34-610
0,2020-34-611
0,2020-34-701
0,2020-34-702
0,2020-34-703
0,2020-34-704
0,2020-34-705
2,2020-34-706
1,2020-35-101
1,2020-35-102
1,2020-35-103
2,2020-35-104
2,2020-35-105
1,2020-35-106
2,2020-35-107
1,2020-35-108
1,2020-35-109
1,2020-35-110
1,2020-35-111
2,2020-35-112
1,2020-35-113
1,2020-35-114
1,2020-35-115
0,2020-35-116
0,2020-35-117
1,2020-35-118
2,2020-35-119
2,2020-35-120
1,2020-35-201
2,2020-35-202
1,2020-35-203
2,2020-35-204
1,2020-35-205
1,2020-35-206
1,2020-35-207
1,2020-35-208
2,2020-35-209
2,2020-35-210
2,2020-35-211
2,2020-35-212
2,2020-35-213
0,2020-35-214
0,2020-35-215
0,2020-35-216
1,2020-35-301
2,2020-35-302
1,2020-35-303
2,2020-35-304
2,2020-35-305
2,2020-35-306
1,2020-35-307
1,2020-35-308
1,2020-35-401
1,2020-35-402
1,2020-35-403
1,2020-35-404
1,2020-35-405
1,2020-35-406
1,2020-35-407
1,2020-35-408
1,2020-35-409
0,2020-35-410
2,2020-35-501
0,2020-35-502
0,2020-35-503
0,2020-35-504
2,2020-35-505
0,2020-35-506
0,2020-35-507
0,2020-35-508
0,2020-35-509
0,2020-35-510
2,2020-35-511
2,2020-35-601
2,2020-35-602
0,2020-35-603
2,2020-35-604
2,2020-35-605
2,2020-35-606
0,2020-35-607
2,2020-35-608
2,2020-35-609
2,2020-35-610
0,2020-35-611
0,2020-35-701
0,2020-35-702
0,2020-35-703
0,2020-35-704
0,2020-35-705
2,2020-35-706
1,2020-36-101
1,2020-36-102
1,2020-36-103
2,2020-36-104
2,2020-36-105
1,2020-36-106
2,2020-36-107
1,2020-36-108
1,2020-36-109
1,2020-36-110
1,2020-36-111
2,2020-36-112
1,2020-36-113
1,2020-36-114
1,2020-36-115
0,2020-36-116
0,2020-36-117
1,2020-36-118
2,2020-36-119
2,2020-36-120
1,2020-36-201
2,2020-36-202
1,2020-36-203
2,2020-36-204
1,2020-36-205
1,2020-36-206
1,2020-36-207
1,2020-36-208
2,2020-36-209
2,2020-36-210
2,2020-36-211
2,2020-36-212
2,2020-36-213
0,2020-36-214
0,2020-36-215
0,2020-36-216
1,2020-36-301
2,2020-36-302
1,2020-36-303
2,2020-36-304
2,2020-36-305
2,2020-36-306
1,2020-36-307
1,2020-36-308
1,2020-36-401
1,2020-36-402
1,2020-36-403
1,2020-36-404
1,2020-36-405
1,2020-36-406
1,2020-36-407
1,2020-36-408
1,2020-36-409
0,2020-36-410
2,2020-36-501
0,2020-36-502
0,2020-36-503
0,2020-36-504
2,2020-36-505
0,2020-36-506
0,2020-36-507
0,2020-36-508
0,2020-36-509
0,2020-36-510
2,2020-36-511
2,2020-36-601
2,2020-36-602
0,2020-36-603
2,2020-36-604
2,2020-36-605
2,2020-36-606
0,2020-36-607
2,2020-36-608
2,2020-36-609
2,2020-36-610
0,2020-36-611
0,2020-36-701
0,2020-36-702
0,2020-36-703
0,2020-36-704
0,2020-36-705
2,2020-36-706
1,2020-37-101
1,2020-37-102
1,2020-37-103
2,2020-37-104
2,2020-37-105
1,2020-37-106
2,2020-37-107
1,2020-37-108
1,2020-37-109
1,2020-37-110
1,2020-37-111
2,2020-37-112
1,2020-37-113
1,2020-37-114
1,2020-37-115
0,2020-37-116
0,2020-37-117
1,2020-37-118
2,2020-37-119
2,2020-37-120
1,2020-37-201
2,2020-37-202
1,2020-37-203
2,2020-37-204
1,2020-37-205
1,2020-37-206
1,2020-37-207
1,2020-37-208
2,2020-37-209
2,2020-37-210
2,2020-37-211
2,2020-37-212
2,2020-37-213
0,2020-37-214
0,2020-37-215
0,2020-37-216
1,2020-37-301
2,2020-37-302
1,2020-37-303
2,2020-37-304
2,2020-37-305
2,2020-37-306
1,2020-37-307
1,2020-37-308
1,2020-37-401
1,2020-37-402
1,2020-37-403
1,2020-37-404
1,2020-37-405
1,2020-37-406
1,2020-37-407
1,2020-37-408
1,2020-37-409
0,2020-37-410
2,2020-37-501
0,2020-37-502
0,2020-37-503
0,2020-37-504
2,2020-37-505
0,2020-37-506
0,2020-37-507
0,2020-37-508
0,2020-37-509
0,2020-37-510
2,2020-37-511
2,2020-37-601
2,2020-37-602
0,2020-37-603
2,2020-37-604
2,2020-37-605
2,2020-37-606
0,2020-37-607
2,2020-37-608
2,2020-37-609
2,2020-37-610
0,2020-37-611
0,2020-37-701
0,2020-37-702
0,2020-37-703
0,2020-37-704
0,2020-37-705
2,2020-37-706
1,2020-38-101
1,2020-38-102
1,2020-38-103
2,2020-38-104
2,2020-38-105
1,2020-38-106
2,2020-38-107
1,2020-38-108
1,2020-38-109
1,2020-38-110
1,2020-38-111
2,2020-38-112
1,2020-38-113
1,2020-38-114
1,2020-38-115
0,2020-38-116
0,2020-38-117
1,2020-38-118
2,2020-38-119
2,2020-38-120
1,2020-38-201
2,2020-38-202
1,2020-38-203
2,2020-38-204
1,2020-38-205
1,2020-38-206
1,2020-38-207
1,2020-38-208
2,2020-38-209
2,2020-38-210
2,2020-38-211
2,2020-38-212
2,2020-38-213
0,2020-38-214
0,2020-38-215
0,2020-38-216
1,2020-38-301
2,2020-38-302
1,2020-38-303
2,2020-38-304
2,2020-38-305
2,2020-38-306
1,2020-38-307
1,2020-38-308
1,2020-38-401
1,2020-38-402
1,2020-38-403
1,2020-38-404
1,2020-38-405
1,2020-38-406
1,2020-38-407
1,2020-38-408
1,2020-38-409
0,2020-38-410
2,2020-38-501
0,2020-38-502
0,2020-38-503
0,2020-38-504
2,2020-38-505
0,2020-38-506
0,2020-38-507
0,2020-38-508
0,2020-38-509
0,2020-38-510
2,2020-38-511
2,2020-38-601
2,2020-38-602
0,2020-38-603
2,2020-38-604
2,2020-38-605
2,2020-38-606
