"","canton","tmin_min","tmin_max","tmin_mean","tmin_median","week"
"6763","Limón",20.492079,31.208094,26.6790640571429,27.553904,"2020-18"
"6764","Los Chiles",32.380497,35.829865,34.3868235454545,34.53022,"2020-18"
"6765","Matina",24.654697,31.605095,28.4387297619048,28.21607,"2020-18"
"6766","Montes de Oro",29.356024,33.614506,31.3802001428571,31.534496,"2020-18"
"6767","Mora",28.192978,29.882217,28.7818395714286,28.4726,"2020-18"
"6768","Nandayure",32.35317,35.421906,34.2722569428571,34.397236,"2020-18"
"6769","Naranjo",27.39081,28.906979,27.8971135714286,27.56593,"2020-18"
"6770","Nicoya",32.314426,37.09031,34.7444259047619,34.849134,"2020-18"
"6771","Oreamuno",24.391733,25.783455,25.0022902857143,25.006842,"2020-18"
"6772","Orotina",33.022987,34.37905,33.6005728571429,33.616657,"2020-18"
"6773","Osa",29.970064,34.38825,32.1859330095238,32.179604,"2020-18"
"6774","Paraíso",18.703203,25.405495,21.9348677857143,21.624361,"2020-18"
"6775","Parrita",31.097532,34.473408,32.6833341904762,32.750294,"2020-18"
"6776","Pococí",23.561535,33.513176,30.9993766428571,31.4971565,"2020-18"
"6777","Puntarenas",NA,NA,NA,NA,"2020-18"
"6778","Puriscal",27.288229,33.990547,30.3803871428571,30.441465,"2020-18"
"6779","Pérez Zeledón",21.009731,31.903547,27.0315515204082,27.777481,"2020-18"
"6780","Quepos",29.091774,34.17036,32.291634,32.569548,"2020-18"
"6781","Río Cuarto",25.450283,33.051975,29.8753982380952,30.7843,"2020-18"
"6782","San Carlos",23.859663,34.746387,32.143176478022,32.6948485,"2020-18"
"6783","San Mateo",30.375038,31.690056,30.8382377142857,30.58697,"2020-18"
"6784","San Pablo",26.45109,27.720634,26.9447387142857,26.8606,"2020-18"
"6785","San Ramón",26.62881,32.18089,28.774937125,28.500989,"2020-18"
"6786","Santa Ana",26.332155,27.970127,26.9871895714286,26.760595,"2020-18"
"6787","Santa Cruz",NA,NA,NA,NA,"2020-18"
"6788","Sarapiquí",24.937075,33.507557,31.2008185546218,31.913776,"2020-18"
"6789","Sarchí",23.583153,25.881187,24.685381,24.635515,"2020-18"
"6790","Siquirres",26.004671,31.625717,28.9528394285714,28.812483,"2020-18"
"6791","Talamanca",17.766396,30.54163,24.1010867267081,23.860546,"2020-18"
"6792","Tarrazú",23.796515,30.563393,27.4871475,27.9304785,"2020-18"
"6793","Tilarán",27.318958,34.52249,31.2423303877551,31.414406,"2020-18"
"6794","Turrialba",18.031569,27.376734,23.3774394835165,23.766369,"2020-18"
"6795","Turrubares",30.864073,34.215717,32.3996969642857,32.47499,"2020-18"
"6796","Upala",27.676588,36.326572,32.7705205714286,33.0994015,"2020-18"
"6797","Vázquez de Coronado",20.917738,26.355753,23.5632725,23.6781105,"2020-18"
"6798","Zarcero",25.388447,27.610415,26.4024984285714,26.216427,"2020-18"
"6799","Abangares",31.059776,34.769344,33.112728952381,33.32404,"2021-18"
"6800","Acosta",26.652672,31.85933,28.9121075238095,28.137888,"2021-18"
"6801","Alajuela",22.012327,29.244474,26.2251865,26.7809925,"2021-18"
"6802","Alajuelita",23.504118,24.833048,24.1371812857143,24.239857,"2021-18"
"6803","Alvarado",23.754023,25.706926,24.535972,24.350266,"2021-18"
"6804","Aserrí",25.024805,26.957308,25.9681878571429,25.98799,"2021-18"
"6805","Atenas",27.228018,28.187975,27.7978502857143,27.76993,"2021-18"
"6806","Bagaces",29.509521,34.935143,33.2367086857143,33.765095,"2021-18"
"6807","Barva",23.856102,24.989992,24.416672,24.435926,"2021-18"
"6808","Buenos Aires",21.308105,31.32689,27.3928942030075,28.249327,"2021-18"
"6809","Carrillo",NA,NA,NA,NA,"2021-18"
"6810","Cartago",23.279627,25.26478,24.1876267857143,23.8816815,"2021-18"
"6811","Cañas",32.32867,34.909996,33.8291766571429,33.935406,"2021-18"
"6812","Corredores",28.490562,33.380928,31.2814816571429,31.562643,"2021-18"
"6813","Coto Brus",20.113157,29.330902,25.4988338214286,25.4902785,"2021-18"
"6814","Dota",19.641426,29.019468,23.2777558095238,21.68738,"2021-18"
"6815","El Guarco",20.898872,24.996958,22.8452539285714,23.0310345,"2021-18"
"6816","Esparza",31.355085,33.751606,32.5475597142857,32.3589885,"2021-18"
"6817","Garabito",31.14361,33.6395,32.4821137142857,32.485348,"2021-18"
"6818","Golfito",29.216549,33.78126,31.678203552381,31.654205,"2021-18"
"6819","Grecia",26.80859,27.857481,27.3420367142857,27.30156,"2021-18"
"6820","Guatuso",29.24939,35.575687,32.4949624489796,32.94919,"2021-18"
"6821","Guácimo",23.140875,32.72689,29.7050788,31.061007,"2021-18"
"6822","Heredia",23.077147,25.217968,24.0472209285714,24.143378,"2021-18"
"6823","Hojancha",31.176773,32.066013,31.8321338571429,31.950193,"2021-18"
"6824","Jiménez",25.461767,27.70402,26.3821582857143,26.113586,"2021-18"
"6825","La Cruz",NA,NA,NA,NA,"2021-18"
"6826","La Unión",24.493639,25.876377,25.105081,25.118603,"2021-18"
"6827","León Cortés Castro",23.472248,25.614761,24.5206112857143,24.437946,"2021-18"
"6828","Liberia",31.06777,35.41986,33.6068145714286,33.7150275,"2021-18"
"6829","Limón",21.038172,32.269634,27.6539943428571,28.583214,"2021-18"
"6830","Los Chiles",32.10775,35.838974,33.8973954155844,33.8838,"2021-18"
"6831","Matina",26.353971,32.997986,29.6696118571429,29.958171,"2021-18"
"6832","Montes de Oro",28.673674,32.235912,30.3609630714286,30.3180215,"2021-18"
"6833","Mora",27.388004,28.59541,28.0125867142857,27.994991,"2021-18"
"6834","Nandayure",31.217867,34.334225,32.9454467428571,32.987717,"2021-18"
"6835","Naranjo",26.568336,27.604853,27.0717288571429,27.010052,"2021-18"
"6836","Nicoya",31.102577,34.992966,33.1259461547619,33.15197,"2021-18"
"6837","Oreamuno",24.836735,26.109034,25.3534508571429,25.255037,"2021-18"
"6838","Orotina",32.240154,33.18052,32.7921638571429,32.987514,"2021-18"
"6839","Osa",29.943218,34.49915,31.9528668285714,31.933334,"2021-18"
"6840","Paraíso",18.70774,26.066162,21.9331314285714,21.6165865,"2021-18"
"6841","Parrita",30.155483,33.61135,32.1339475714286,32.37799,"2021-18"
"6842","Pococí",24.450623,33.980362,31.4803481785714,31.821497,"2021-18"
"6843","Puntarenas",NA,NA,NA,NA,"2021-18"
"6844","Puriscal",26.070845,32.649403,29.6771792285714,29.584726,"2021-18"
"6845","Pérez Zeledón",20.99205,31.977556,26.6502081530612,27.1896855,"2021-18"
"6846","Quepos",28.685158,33.846794,31.8935535,32.045129,"2021-18"
"6847","Río Cuarto",26.249136,33.250717,29.8134053809524,30.504093,"2021-18"
"6848","San Carlos",24.43157,34.947205,31.793018510989,32.429707,"2021-18"
"6849","San Mateo",29.473585,30.427097,30.0432781428571,30.072884,"2021-18"
"6850","San Pablo",25.75666,26.785782,26.3730658571429,26.506212,"2021-18"
"6851","San Ramón",25.849436,30.882143,27.9127895714286,27.489151,"2021-18"
"6852","Santa Ana",25.67223,26.89638,26.3031892857143,26.425606,"2021-18"
"6853","Santa Cruz",NA,NA,NA,NA,"2021-18"
"6854","Sarapiquí",25.489683,34.27272,31.4253836638655,32.11937,"2021-18"
"6855","Sarchí",23.730976,24.9753,24.1288327142857,24.037092,"2021-18"
"6856","Siquirres",27.19216,32.67727,29.9561952678571,29.9521385,"2021-18"
"6857","Talamanca",16.965622,32.662045,24.7322887763975,24.5869,"2021-18"
"6858","Tarrazú",23.177849,30.71507,27.07281675,27.6998405,"2021-18"
"6859","Tilarán",26.571968,32.463734,30.065157122449,29.951935,"2021-18"
"6860","Turrialba",18.152964,28.625938,23.9617214835165,24.483175,"2021-18"
"6861","Turrubares",29.76161,33.30484,31.7900893571429,31.8862825,"2021-18"
"6862","Upala",27.465899,35.71363,31.8518639285714,32.133606,"2021-18"
"6863","Vázquez de Coronado",21.19327,26.00118,23.5435566428571,23.6802785,"2021-18"
"6864","Zarcero",25.35097,26.49564,25.6887661428571,25.639957,"2021-18"
"6865","Abangares",31.334105,35.90701,33.6349591904762,33.6819195,"2022-18"
"6866","Acosta",27.11459,32.369713,29.755280047619,29.152292,"2022-18"
"6867","Alajuela",22.775288,29.955233,27.0441006785714,27.510154,"2022-18"
"6868","Alajuelita",23.842594,25.317816,24.8979692857143,25.20831,"2022-18"
"6869","Alvarado",24.361317,25.993956,25.20886,25.062439,"2022-18"
"6870","Aserrí",25.329447,27.370737,26.7479791428571,27.05128,"2022-18"
"6871","Atenas",27.582748,28.980795,28.4661324285714,28.530315,"2022-18"
"6872","Bagaces",30.0221,35.876564,33.6610899285714,34.0153695,"2022-18"
"6873","Barva",24.467138,25.872118,25.2276562857143,25.346565,"2022-18"
"6874","Buenos Aires",23.38616,32.306667,28.4293909924812,28.37658,"2022-18"
"6875","Carrillo",NA,NA,NA,NA,"2022-18"
"6876","Cartago",23.340805,25.716469,24.8823437142857,25.0148325,"2022-18"
"6877","Cañas",32.853977,35.822975,34.3111751428571,34.31958,"2022-18"
"6878","Corredores",28.366127,34.484985,32.2785279142857,32.75061,"2022-18"
"6879","Coto Brus",22.059711,30.288029,26.6372735714286,26.7532045,"2022-18"
"6880","Dota",19.554716,29.001886,24.0155141428571,22.840927,"2022-18"
"6881","El Guarco",20.898039,25.451899,23.5662506428571,23.293487,"2022-18"
"6882","Esparza",31.518587,34.74329,33.2088853571429,33.1191005,"2022-18"
"6883","Garabito",31.67631,34.388542,33.500001952381,33.700626,"2022-18"
"6884","Golfito",28.446539,34.604935,32.7363186380952,32.881165,"2022-18"
"6885","Grecia",27.658792,28.675457,28.1968215714286,28.276375,"2022-18"
"6886","Guatuso",29.75059,35.251457,33.1313355102041,33.695034,"2022-18"
"6887","Guácimo",22.92444,33.455795,30.2703965428571,31.504103,"2022-18"
"6888","Heredia",23.408077,26.068169,24.8699734285714,24.809142,"2022-18"
"6889","Hojancha",31.505217,34.232635,32.6613358571429,32.71245,"2022-18"
"6890","Jiménez",25.800602,27.844126,27.075849,26.934772,"2022-18"
"6891","La Cruz",NA,NA,NA,NA,"2022-18"
"6892","La Unión",24.778437,26.34897,25.834008,26.069103,"2022-18"
"6893","León Cortés Castro",23.74589,25.98016,25.3008151428571,25.55946,"2022-18"
"6894","Liberia",31.400585,36.11085,33.7798388714286,33.770723,"2022-18"
"6895","Limón",21.688848,33.611034,28.6715388666667,29.57503,"2022-18"
"6896","Los Chiles",32.540558,35.262547,34.3336765454545,34.510696,"2022-18"
"6897","Matina",27.229439,33.963913,30.5312995,30.5411185,"2022-18"
"6898","Montes de Oro",28.833935,33.191586,31.0141342857143,30.85935,"2022-18"
"6899","Mora",27.721096,29.2112,28.7814632857143,28.947584,"2022-18"
"6900","Nandayure",31.857624,36.213024,33.9472676,33.985172,"2022-18"
"6901","Naranjo",27.226654,28.33774,27.9027051428571,27.97646,"2022-18"
"6902","Nicoya",31.05415,36.54385,33.6693894642857,33.7892025,"2022-18"
"6903","Oreamuno",24.807737,26.798134,26.0184752857143,25.97785,"2022-18"
"6904","Orotina",32.407944,34.03862,33.4485211428571,33.56964,"2022-18"
"6905","Osa",29.128395,34.91196,32.6172082761905,32.824707,"2022-18"
"6906","Paraíso",18.841013,26.379015,22.6611414285714,22.420648,"2022-18"
"6907","Parrita",30.484268,34.6086,33.2291989047619,33.830376,"2022-18"
"6908","Pococí",24.288708,34.278152,32.08965255,32.6209145,"2022-18"
"6909","Puntarenas",NA,NA,NA,NA,"2022-18"
"6910","Puriscal",26.68694,33.70548,30.5948793714286,30.445301,"2022-18"
"6911","Pérez Zeledón",21.17686,32.772625,27.4984251632653,28.149587,"2022-18"
"6912","Quepos",28.506237,34.463703,32.7570499047619,33.387638,"2022-18"
"6913","Río Cuarto",26.841457,33.665764,30.694663,31.613676,"2022-18"
"6914","San Carlos",25.364382,34.655468,32.4731843131868,33.0423,"2022-18"
"6915","San Mateo",29.693777,31.263962,30.6682905714286,30.746359,"2022-18"
"6916","San Pablo",26.386698,27.582857,27.0825447142857,27.23969,"2022-18"
"6917","San Ramón",26.429947,31.742268,28.7168102857143,28.2467175,"2022-18"
"6918","Santa Ana",26.052189,27.442068,27.0673867142857,27.284302,"2022-18"
"6919","Santa Cruz",NA,NA,NA,NA,"2022-18"
"6920","Sarapiquí",25.465908,34.30905,31.9999830588235,32.560417,"2022-18"
"6921","Sarchí",24.748585,25.888226,25.2073082857143,25.032654,"2022-18"
"6922","Siquirres",27.188915,33.467052,30.6349590714286,30.62672,"2022-18"
"6923","Talamanca",19.292223,33.67418,25.9165735341615,25.671677,"2022-18"
"6924","Tarrazú",23.282444,30.776905,27.7979246071429,28.1772195,"2022-18"
"6925","Tilarán",27.345118,33.65706,30.7546544285714,30.897917,"2022-18"
"6926","Turrialba",18.662128,29.400707,24.8049255494505,25.520897,"2022-18"
"6927","Turrubares",30.325638,34.265614,32.7025393571429,32.5335935,"2022-18"
"6928","Upala",27.970827,35.347713,32.3813112857143,32.773718,"2022-18"
"6929","Vázquez de Coronado",21.454882,26.658802,24.2243508571429,24.2478665,"2022-18"
"6930","Zarcero",26.348541,27.350391,26.72809,26.611765,"2022-18"
"6931","Abangares",32.301674,36.79736,35.1473436666667,35.291321,"2023-18"
"6932","Acosta",28.611752,33.9543,30.897897047619,30.31419,"2023-18"
"6933","Alajuela",22.839191,31.481503,27.9989497857143,28.5945385,"2023-18"
"6934","Alajuelita",24.620878,26.418856,25.8086758571429,25.911089,"2023-18"
"6935","Alvarado",24.508305,26.883297,25.668514,25.788404,"2023-18"
"6936","Aserrí",26.60521,28.486914,27.7669972857143,27.850988,"2023-18"
"6937","Atenas",28.549713,30.729763,29.7671461428571,29.842115,"2023-18"
"6938","Bagaces",30.729786,37.892082,34.9579635428571,35.3042365,"2023-18"
"6939","Barva",24.750326,26.626104,25.94258,26.241096,"2023-18"
"6940","Buenos Aires",22.198578,32.821873,29.4407643533835,29.792711,"2023-18"
"6941","Carrillo",NA,NA,NA,NA,"2023-18"
"6942","Cartago",24.27022,26.47185,25.5315717857143,25.9548855,"2023-18"
"6943","Cañas",33.650135,37.68136,35.6888944571429,35.66633,"2023-18"
"6944","Corredores",30.797516,35.828392,33.7369642571429,34.09178,"2023-18"
"6945","Coto Brus",21.948473,30.896086,27.8549694464286,28.079703,"2023-18"
"6946","Dota",20.532217,30.05021,24.8040171904762,23.822813,"2023-18"
"6947","El Guarco",22.027283,26.249151,24.4229620714286,24.1958755,"2023-18"
"6948","Esparza",32.69549,37.44176,34.799208,34.782663,"2023-18"
"6949","Garabito",33.01117,36.609783,34.9462591904762,34.74037,"2023-18"
"6950","Golfito",31.994772,36.852127,34.3171319333333,34.36399,"2023-18"
"6951","Grecia",28.026936,30.021765,29.3302471428571,29.667044,"2023-18"
"6952","Guatuso",30.478413,37.605927,33.9713767959184,33.962994,"2023-18"
"6953","Guácimo",23.407007,35.069393,30.9255311428571,32.16703,"2023-18"
"6954","Heredia",23.59559,26.48898,25.4388202142857,25.6548625,"2023-18"
"6955","Hojancha",32.33398,35.218235,34.114448,34.211884,"2023-18"
"6956","Jiménez",26.241295,28.743956,27.513353,27.733862,"2023-18"
"6957","La Cruz",NA,NA,NA,NA,"2023-18"
"6958","La Unión",25.391205,27.167267,26.5623342857143,27.006233,"2023-18"
"6959","León Cortés Castro",25.165037,26.994053,26.3455932857143,26.6212,"2023-18"
"6960","Liberia",32.3241,37.3171,35.3997231285714,35.5214125,"2023-18"
"6961","Limón",21.738297,34.488075,28.9142528380952,29.614393,"2023-18"
"6962","Los Chiles",33.133396,37.662468,35.1356498831169,35.055904,"2023-18"
"6963","Matina",26.897675,34.94895,30.8426143333333,30.902506,"2023-18"
"6964","Montes de Oro",29.94879,35.019226,32.6305097142857,32.328587,"2023-18"
"6965","Mora",28.77812,30.884752,29.9798268571429,29.930014,"2023-18"
"6966","Nandayure",32.616062,38.329582,35.6863048857143,35.65345,"2023-18"
"6967","Naranjo",27.891893,30.031523,29.2488654285714,29.555548,"2023-18"
"6968","Nicoya",31.954582,38.656635,35.3386007380952,35.42068,"2023-18"
"6969","Oreamuno",25.100828,27.434462,26.4446835714286,26.834211,"2023-18"
"6970","Orotina",33.55632,36.127914,34.8117067142857,34.72532,"2023-18"
"6971","Osa",30.996445,36.36475,33.9531997904762,33.96637,"2023-18"
"6972","Paraíso",19.597452,27.085829,23.2359475357143,22.8560525,"2023-18"
"6973","Parrita",31.967796,36.56515,34.6148717619048,34.845028,"2023-18"
"6974","Pococí",24.67941,36.21817,32.7210569285714,32.917426,"2023-18"
"6975","Puntarenas",NA,NA,NA,NA,"2023-18"
"6976","Puriscal",28.09831,36.204315,31.9278489428571,31.69915,"2023-18"
"6977","Pérez Zeledón",21.82381,33.680843,28.3540425918367,28.974475,"2023-18"
"6978","Quepos",29.760715,36.014866,34.0016210952381,34.518459,"2023-18"
"6979","Río Cuarto",26.689138,35.285595,31.4933854761905,32.139595,"2023-18"
"6980","San Carlos",25.238144,37.010887,33.4435223351648,33.773089,"2023-18"
"6981","San Mateo",30.84017,33.173782,32.0376921428571,32.332912,"2023-18"
"6982","San Pablo",26.703213,28.5037,27.8552518571429,27.972078,"2023-18"
"6983","San Ramón",27.326277,33.67086,30.1565840357143,29.983833,"2023-18"
"6984","Santa Ana",26.968401,28.864162,28.1226548571429,27.950274,"2023-18"
"6985","Santa Cruz",NA,NA,NA,NA,"2023-18"
"6986","Sarapiquí",25.75314,36.011814,32.6651315210084,33.057755,"2023-18"
"6987","Sarchí",24.838863,27.112791,26.2571828571429,26.630491,"2023-18"
"6988","Siquirres",27.76661,34.67218,31.1146711428571,30.9433785,"2023-18"
"6989","Talamanca",17.702528,34.22617,26.1180925341615,25.801092,"2023-18"
"6990","Tarrazú",24.624004,32.010845,28.7847205357143,29.123913,"2023-18"
"6991","Tilarán",28.044233,35.87069,31.9883230816327,31.889355,"2023-18"
"6992","Turrialba",18.96664,30.236925,25.1282592527473,25.596144,"2023-18"
"6993","Turrubares",31.631102,36.98864,34.0406041428571,33.9725025,"2023-18"
"6994","Upala",28.593376,37.70705,33.5667141632653,33.9462215,"2023-18"
"6995","Vázquez de Coronado",21.60378,27.162653,24.6779492142857,24.608361,"2023-18"
"6996","Zarcero",26.571695,28.858665,28.0439235714286,28.526854,"2023-18"
"6997","Abangares",33.19601,36.750244,35.3157862380952,35.520279,"2024-18"
"6998","Acosta",28.9634,32.948807,30.4906962857143,29.75854,"2024-18"
"6999","Alajuela",24.149664,31.561705,28.6147449285714,29.1132825,"2024-18"
"7000","Alajuelita",25.308235,26.680641,26.1437715714286,26.344341,"2024-18"
"7001","Alvarado",25.038752,26.891731,26.0590857142857,26.047703,"2024-18"
"7002","Aserrí",26.955418,28.136791,27.670418,27.882664,"2024-18"
"7003","Atenas",29.232353,30.467583,29.8868484285714,29.825016,"2024-18"
"7004","Bagaces",32.60422,37.9106,35.7004972714286,36.004999,"2024-18"
"7005","Barva",25.760157,27.40587,26.7067234285714,26.78603,"2024-18"
"7006","Buenos Aires",23.161459,31.513985,28.2437697744361,28.657322,"2024-18"
"7007","Carrillo",NA,NA,NA,NA,"2024-18"
"7008","Cartago",24.566523,26.799313,25.7776307142857,25.922905,"2024-18"
"7009","Cañas",35.22612,37.292328,36.2428108571429,36.23946,"2024-18"
"7010","Corredores",29.138876,35.04844,32.5546682285714,32.874454,"2024-18"
"7011","Coto Brus",21.73213,29.32752,26.5026278214286,26.753074,"2024-18"
"7012","Dota",21.080154,29.27797,24.6172026190476,23.230562,"2024-18"
"7013","El Guarco",22.476454,26.18506,24.4116859285714,24.340444,"2024-18"
"7014","Esparza",33.179943,35.31964,34.2083136428571,34.1265785,"2024-18"
"7015","Garabito",32.914528,34.826874,34.119630047619,34.30571,"2024-18"
"7016","Golfito",29.801636,36.06675,33.2554681142857,33.255905,"2024-18"
"7017","Grecia",28.943432,30.513248,29.8877865714286,30.011292,"2024-18"
"7018","Guatuso",32.286602,36.63751,34.9839839183673,35.516663,"2024-18"
"7019","Guácimo",24.289654,34.1104,31.2002682285714,32.663868,"2024-18"
"7020","Heredia",24.991932,27.330523,26.2191670714286,26.2734185,"2024-18"
"7021","Hojancha",32.983917,33.893284,33.3468681428571,33.220654,"2024-18"
"7022","Jiménez",26.733025,28.915539,27.8411592857143,27.834824,"2024-18"
"7023","La Cruz",NA,NA,NA,NA,"2024-18"
"7024","La Unión",26.100649,27.606606,26.988834,27.068617,"2024-18"
"7025","León Cortés Castro",25.621634,26.489662,26.0749217142857,26.101244,"2024-18"
"7026","Liberia",33.08144,38.146667,35.7321901714286,35.8167075,"2024-18"
"7027","Limón",22.170221,34.543056,28.9404245047619,29.72548,"2024-18"
"7028","Los Chiles",34.9294,36.88602,36.0047575064935,36.023266,"2024-18"
"7029","Matina",27.00879,34.284615,30.7784990238095,30.6641645,"2024-18"
"7030","Montes de Oro",30.831995,34.2855,32.7055552857143,32.678193,"2024-18"
"7031","Mora",29.332075,30.491291,30.0329638571429,30.04299,"2024-18"
"7032","Nandayure",33.106953,36.425686,34.6066268,34.669098,"2024-18"
