"","week_canton","nino4ssta"
"20117","2024-35-210",-0.178709677419355
"20118","2024-35-211",-0.178709677419355
"20119","2024-35-212",-0.178709677419355
"20120","2024-35-213",-0.178709677419355
"20121","2024-35-214",-0.178709677419355
"20122","2024-35-215",-0.178709677419355
"20123","2024-35-216",-0.178709677419355
"20124","2024-35-301",-0.178709677419355
"20125","2024-35-302",-0.178709677419355
"20126","2024-35-303",-0.178709677419355
"20127","2024-35-304",-0.178709677419355
"20128","2024-35-305",-0.178709677419355
"20129","2024-35-306",-0.178709677419355
"20130","2024-35-307",-0.178709677419355
"20131","2024-35-308",-0.178709677419355
"20132","2024-35-401",-0.178709677419355
"20133","2024-35-402",-0.178709677419355
"20134","2024-35-403",-0.178709677419355
"20135","2024-35-404",-0.178709677419355
"20136","2024-35-405",-0.178709677419355
"20137","2024-35-406",-0.178709677419355
"20138","2024-35-407",-0.178709677419355
"20139","2024-35-408",-0.178709677419355
"20140","2024-35-409",-0.178709677419355
"20141","2024-35-410",-0.178709677419355
"20142","2024-35-501",-0.178709677419355
"20143","2024-35-502",-0.178709677419355
"20144","2024-35-503",-0.178709677419355
"20145","2024-35-504",-0.178709677419355
"20146","2024-35-505",-0.178709677419355
"20147","2024-35-506",-0.178709677419355
"20148","2024-35-507",-0.178709677419355
"20149","2024-35-508",-0.178709677419355
"20150","2024-35-509",-0.178709677419355
"20151","2024-35-510",-0.178709677419355
"20152","2024-35-511",-0.178709677419355
"20153","2024-35-601",-0.178709677419355
"20154","2024-35-602",-0.178709677419355
"20155","2024-35-603",-0.178709677419355
"20156","2024-35-604",-0.178709677419355
"20157","2024-35-605",-0.178709677419355
"20158","2024-35-606",-0.178709677419355
"20159","2024-35-607",-0.178709677419355
"20160","2024-35-608",-0.178709677419355
"20161","2024-35-609",-0.178709677419355
"20162","2024-35-610",-0.178709677419355
"20163","2024-35-611",-0.178709677419355
"20164","2024-35-701",-0.178709677419355
"20165","2024-35-702",-0.178709677419355
"20166","2024-35-703",-0.178709677419355
"20167","2024-35-704",-0.178709677419355
"20168","2024-35-705",-0.178709677419355
"20169","2024-35-706",-0.178709677419355
"20170","2024-36-nino34ssta",-0.210322580645161
"20171","2024-36-101",-0.210322580645161
"20172","2024-36-102",-0.210322580645161
"20173","2024-36-103",-0.210322580645161
"20174","2024-36-104",-0.210322580645161
"20175","2024-36-105",-0.210322580645161
"20176","2024-36-106",-0.210322580645161
"20177","2024-36-107",-0.210322580645161
"20178","2024-36-108",-0.210322580645161
"20179","2024-36-109",-0.210322580645161
"20180","2024-36-110",-0.210322580645161
"20181","2024-36-111",-0.210322580645161
"20182","2024-36-112",-0.210322580645161
"20183","2024-36-113",-0.210322580645161
"20184","2024-36-114",-0.210322580645161
"20185","2024-36-115",-0.210322580645161
"20186","2024-36-116",-0.210322580645161
"20187","2024-36-117",-0.210322580645161
"20188","2024-36-118",-0.210322580645161
"20189","2024-36-119",-0.210322580645161
"20190","2024-36-120",-0.210322580645161
"20191","2024-36-201",-0.210322580645161
"20192","2024-36-202",-0.210322580645161
"20193","2024-36-203",-0.210322580645161
"20194","2024-36-204",-0.210322580645161
"20195","2024-36-205",-0.210322580645161
"20196","2024-36-206",-0.210322580645161
"20197","2024-36-207",-0.210322580645161
"20198","2024-36-208",-0.210322580645161
"20199","2024-36-209",-0.210322580645161
"20200","2024-36-210",-0.210322580645161
"20201","2024-36-211",-0.210322580645161
"20202","2024-36-212",-0.210322580645161
"20203","2024-36-213",-0.210322580645161
"20204","2024-36-214",-0.210322580645161
"20205","2024-36-215",-0.210322580645161
"20206","2024-36-216",-0.210322580645161
"20207","2024-36-301",-0.210322580645161
"20208","2024-36-302",-0.210322580645161
"20209","2024-36-303",-0.210322580645161
"20210","2024-36-304",-0.210322580645161
"20211","2024-36-305",-0.210322580645161
"20212","2024-36-306",-0.210322580645161
"20213","2024-36-307",-0.210322580645161
"20214","2024-36-308",-0.210322580645161
"20215","2024-36-401",-0.210322580645161
"20216","2024-36-402",-0.210322580645161
"20217","2024-36-403",-0.210322580645161
"20218","2024-36-404",-0.210322580645161
"20219","2024-36-405",-0.210322580645161
"20220","2024-36-406",-0.210322580645161
"20221","2024-36-407",-0.210322580645161
"20222","2024-36-408",-0.210322580645161
"20223","2024-36-409",-0.210322580645161
"20224","2024-36-410",-0.210322580645161
"20225","2024-36-501",-0.210322580645161
"20226","2024-36-502",-0.210322580645161
"20227","2024-36-503",-0.210322580645161
"20228","2024-36-504",-0.210322580645161
"20229","2024-36-505",-0.210322580645161
"20230","2024-36-506",-0.210322580645161
"20231","2024-36-507",-0.210322580645161
"20232","2024-36-508",-0.210322580645161
"20233","2024-36-509",-0.210322580645161
"20234","2024-36-510",-0.210322580645161
"20235","2024-36-511",-0.210322580645161
"20236","2024-36-601",-0.210322580645161
"20237","2024-36-602",-0.210322580645161
"20238","2024-36-603",-0.210322580645161
"20239","2024-36-604",-0.210322580645161
"20240","2024-36-605",-0.210322580645161
"20241","2024-36-606",-0.210322580645161
"20242","2024-36-607",-0.210322580645161
"20243","2024-36-608",-0.210322580645161
"20244","2024-36-609",-0.210322580645161
"20245","2024-36-610",-0.210322580645161
"20246","2024-36-611",-0.210322580645161
"20247","2024-36-701",-0.210322580645161
"20248","2024-36-702",-0.210322580645161
"20249","2024-36-703",-0.210322580645161
"20250","2024-36-704",-0.210322580645161
"20251","2024-36-705",-0.210322580645161
"20252","2024-36-706",-0.210322580645161
"20253","2024-37-nino34ssta",-0.241935483870968
"20254","2024-37-101",-0.241935483870968
"20255","2024-37-102",-0.241935483870968
"20256","2024-37-103",-0.241935483870968
"20257","2024-37-104",-0.241935483870968
"20258","2024-37-105",-0.241935483870968
"20259","2024-37-106",-0.241935483870968
"20260","2024-37-107",-0.241935483870968
"20261","2024-37-108",-0.241935483870968
"20262","2024-37-109",-0.241935483870968
"20263","2024-37-110",-0.241935483870968
"20264","2024-37-111",-0.241935483870968
"20265","2024-37-112",-0.241935483870968
"20266","2024-37-113",-0.241935483870968
"20267","2024-37-114",-0.241935483870968
"20268","2024-37-115",-0.241935483870968
"20269","2024-37-116",-0.241935483870968
"20270","2024-37-117",-0.241935483870968
"20271","2024-37-118",-0.241935483870968
"20272","2024-37-119",-0.241935483870968
"20273","2024-37-120",-0.241935483870968
"20274","2024-37-201",-0.241935483870968
"20275","2024-37-202",-0.241935483870968
"20276","2024-37-203",-0.241935483870968
"20277","2024-37-204",-0.241935483870968
"20278","2024-37-205",-0.241935483870968
"20279","2024-37-206",-0.241935483870968
"20280","2024-37-207",-0.241935483870968
"20281","2024-37-208",-0.241935483870968
"20282","2024-37-209",-0.241935483870968
"20283","2024-37-210",-0.241935483870968
"20284","2024-37-211",-0.241935483870968
"20285","2024-37-212",-0.241935483870968
"20286","2024-37-213",-0.241935483870968
"20287","2024-37-214",-0.241935483870968
"20288","2024-37-215",-0.241935483870968
"20289","2024-37-216",-0.241935483870968
"20290","2024-37-301",-0.241935483870968
"20291","2024-37-302",-0.241935483870968
"20292","2024-37-303",-0.241935483870968
"20293","2024-37-304",-0.241935483870968
"20294","2024-37-305",-0.241935483870968
"20295","2024-37-306",-0.241935483870968
"20296","2024-37-307",-0.241935483870968
"20297","2024-37-308",-0.241935483870968
"20298","2024-37-401",-0.241935483870968
"20299","2024-37-402",-0.241935483870968
"20300","2024-37-403",-0.241935483870968
"20301","2024-37-404",-0.241935483870968
"20302","2024-37-405",-0.241935483870968
"20303","2024-37-406",-0.241935483870968
"20304","2024-37-407",-0.241935483870968
"20305","2024-37-408",-0.241935483870968
"20306","2024-37-409",-0.241935483870968
"20307","2024-37-410",-0.241935483870968
"20308","2024-37-501",-0.241935483870968
"20309","2024-37-502",-0.241935483870968
"20310","2024-37-503",-0.241935483870968
"20311","2024-37-504",-0.241935483870968
"20312","2024-37-505",-0.241935483870968
"20313","2024-37-506",-0.241935483870968
"20314","2024-37-507",-0.241935483870968
"20315","2024-37-508",-0.241935483870968
"20316","2024-37-509",-0.241935483870968
"20317","2024-37-510",-0.241935483870968
"20318","2024-37-511",-0.241935483870968
"20319","2024-37-601",-0.241935483870968
"20320","2024-37-602",-0.241935483870968
"20321","2024-37-603",-0.241935483870968
"20322","2024-37-604",-0.241935483870968
"20323","2024-37-605",-0.241935483870968
"20324","2024-37-606",-0.241935483870968
"20325","2024-37-607",-0.241935483870968
"20326","2024-37-608",-0.241935483870968
"20327","2024-37-609",-0.241935483870968
"20328","2024-37-610",-0.241935483870968
"20329","2024-37-611",-0.241935483870968
"20330","2024-37-701",-0.241935483870968
"20331","2024-37-702",-0.241935483870968
"20332","2024-37-703",-0.241935483870968
"20333","2024-37-704",-0.241935483870968
"20334","2024-37-705",-0.241935483870968
"20335","2024-37-706",-0.241935483870968
"20336","2024-38-nino34ssta",-0.261
"20337","2024-38-101",-0.261
"20338","2024-38-102",-0.261
"20339","2024-38-103",-0.261
"20340","2024-38-104",-0.261
"20341","2024-38-105",-0.261
"20342","2024-38-106",-0.261
"20343","2024-38-107",-0.261
"20344","2024-38-108",-0.261
"20345","2024-38-109",-0.261
"20346","2024-38-110",-0.261
"20347","2024-38-111",-0.261
"20348","2024-38-112",-0.261
"20349","2024-38-113",-0.261
"20350","2024-38-114",-0.261
"20351","2024-38-115",-0.261
"20352","2024-38-116",-0.261
"20353","2024-38-117",-0.261
"20354","2024-38-118",-0.261
"20355","2024-38-119",-0.261
"20356","2024-38-120",-0.261
"20357","2024-38-201",-0.261
"20358","2024-38-202",-0.261
"20359","2024-38-203",-0.261
"20360","2024-38-204",-0.261
"20361","2024-38-205",-0.261
"20362","2024-38-206",-0.261
"20363","2024-38-207",-0.261
"20364","2024-38-208",-0.261
"20365","2024-38-209",-0.261
"20366","2024-38-210",-0.261
"20367","2024-38-211",-0.261
"20368","2024-38-212",-0.261
"20369","2024-38-213",-0.261
"20370","2024-38-214",-0.261
"20371","2024-38-215",-0.261
"20372","2024-38-216",-0.261
"20373","2024-38-301",-0.261
"20374","2024-38-302",-0.261
"20375","2024-38-303",-0.261
"20376","2024-38-304",-0.261
"20377","2024-38-305",-0.261
"20378","2024-38-306",-0.261
"20379","2024-38-307",-0.261
"20380","2024-38-308",-0.261
"20381","2024-38-401",-0.261
"20382","2024-38-402",-0.261
"20383","2024-38-403",-0.261
"20384","2024-38-404",-0.261
"20385","2024-38-405",-0.261
"20386","2024-38-406",-0.261
"20387","2024-38-407",-0.261
"20388","2024-38-408",-0.261
"20389","2024-38-409",-0.261
"20390","2024-38-410",-0.261
"20391","2024-38-501",-0.261
"20392","2024-38-502",-0.261
"20393","2024-38-503",-0.261
"20394","2024-38-504",-0.261
"20395","2024-38-505",-0.261
"20396","2024-38-506",-0.261
"20397","2024-38-507",-0.261
"20398","2024-38-508",-0.261
"20399","2024-38-509",-0.261
"20400","2024-38-510",-0.261
"20401","2024-38-511",-0.261
"20402","2024-38-601",-0.261
"20403","2024-38-602",-0.261
"20404","2024-38-603",-0.261
"20405","2024-38-604",-0.261
"20406","2024-38-605",-0.261
"20407","2024-38-606",-0.261
"20408","2024-38-607",-0.261
"20409","2024-38-608",-0.261
"20410","2024-38-609",-0.261
"20411","2024-38-610",-0.261
"20412","2024-38-611",-0.261
"20413","2024-38-701",-0.261
"20414","2024-38-702",-0.261
"20415","2024-38-703",-0.261
"20416","2024-38-704",-0.261
"20417","2024-38-705",-0.261
"20418","2024-38-706",-0.261
"20419","2024-39-nino34ssta",-0.263333333333333
"20420","2024-39-101",-0.263333333333333
"20421","2024-39-102",-0.263333333333333
"20422","2024-39-103",-0.263333333333333
"20423","2024-39-104",-0.263333333333333
"20424","2024-39-105",-0.263333333333333
"20425","2024-39-106",-0.263333333333333
"20426","2024-39-107",-0.263333333333333
"20427","2024-39-108",-0.263333333333333
"20428","2024-39-109",-0.263333333333333
"20429","2024-39-110",-0.263333333333333
"20430","2024-39-111",-0.263333333333333
"20431","2024-39-112",-0.263333333333333
"20432","2024-39-113",-0.263333333333333
"20433","2024-39-114",-0.263333333333333
"20434","2024-39-115",-0.263333333333333
"20435","2024-39-116",-0.263333333333333
"20436","2024-39-117",-0.263333333333333
"20437","2024-39-118",-0.263333333333333
"20438","2024-39-119",-0.263333333333333
"20439","2024-39-120",-0.263333333333333
"20440","2024-39-201",-0.263333333333333
"20441","2024-39-202",-0.263333333333333
"20442","2024-39-203",-0.263333333333333
"20443","2024-39-204",-0.263333333333333
"20444","2024-39-205",-0.263333333333333
"20445","2024-39-206",-0.263333333333333
"20446","2024-39-207",-0.263333333333333
"20447","2024-39-208",-0.263333333333333
"20448","2024-39-209",-0.263333333333333
"20449","2024-39-210",-0.263333333333333
"20450","2024-39-211",-0.263333333333333
"20451","2024-39-212",-0.263333333333333
"20452","2024-39-213",-0.263333333333333
"20453","2024-39-214",-0.263333333333333
"20454","2024-39-215",-0.263333333333333
"20455","2024-39-216",-0.263333333333333
"20456","2024-39-301",-0.263333333333333
"20457","2024-39-302",-0.263333333333333
"20458","2024-39-303",-0.263333333333333
"20459","2024-39-304",-0.263333333333333
"20460","2024-39-305",-0.263333333333333
"20461","2024-39-306",-0.263333333333333
"20462","2024-39-307",-0.263333333333333
"20463","2024-39-308",-0.263333333333333
"20464","2024-39-401",-0.263333333333333
"20465","2024-39-402",-0.263333333333333
"20466","2024-39-403",-0.263333333333333
"20467","2024-39-404",-0.263333333333333
"20468","2024-39-405",-0.263333333333333
"20469","2024-39-406",-0.263333333333333
"20470","2024-39-407",-0.263333333333333
"20471","2024-39-408",-0.263333333333333
"20472","2024-39-409",-0.263333333333333
"20473","2024-39-410",-0.263333333333333
"20474","2024-39-501",-0.263333333333333
"20475","2024-39-502",-0.263333333333333
"20476","2024-39-503",-0.263333333333333
"20477","2024-39-504",-0.263333333333333
"20478","2024-39-505",-0.263333333333333
"20479","2024-39-506",-0.263333333333333
"20480","2024-39-507",-0.263333333333333
"20481","2024-39-508",-0.263333333333333
"20482","2024-39-509",-0.263333333333333
"20483","2024-39-510",-0.263333333333333
"20484","2024-39-511",-0.263333333333333
"20485","2024-39-601",-0.263333333333333
"20486","2024-39-602",-0.263333333333333
"20487","2024-39-603",-0.263333333333333
"20488","2024-39-604",-0.263333333333333
"20489","2024-39-605",-0.263333333333333
"20490","2024-39-606",-0.263333333333333
"20491","2024-39-607",-0.263333333333333
"20492","2024-39-608",-0.263333333333333
"20493","2024-39-609",-0.263333333333333
"20494","2024-39-610",-0.263333333333333
"20495","2024-39-611",-0.263333333333333
"20496","2024-39-701",-0.263333333333333
"20497","2024-39-702",-0.263333333333333
"20498","2024-39-703",-0.263333333333333
"20499","2024-39-704",-0.263333333333333
"20500","2024-39-705",-0.263333333333333
"20501","2024-39-706",-0.263333333333333
"20502","2024-40-nino34ssta",-0.265666666666667
"20503","2024-40-101",-0.265666666666667
"20504","2024-40-102",-0.265666666666667
"20505","2024-40-103",-0.265666666666667
"20506","2024-40-104",-0.265666666666667
"20507","2024-40-105",-0.265666666666667
"20508","2024-40-106",-0.265666666666667
"20509","2024-40-107",-0.265666666666667
"20510","2024-40-108",-0.265666666666667
"20511","2024-40-109",-0.265666666666667
"20512","2024-40-110",-0.265666666666667
"20513","2024-40-111",-0.265666666666667
"20514","2024-40-112",-0.265666666666667
"20515","2024-40-113",-0.265666666666667
"20516","2024-40-114",-0.265666666666667
"20517","2024-40-115",-0.265666666666667
"20518","2024-40-116",-0.265666666666667
"20519","2024-40-117",-0.265666666666667
"20520","2024-40-118",-0.265666666666667
"20521","2024-40-119",-0.265666666666667
"20522","2024-40-120",-0.265666666666667
"20523","2024-40-201",-0.265666666666667
"20524","2024-40-202",-0.265666666666667
"20525","2024-40-203",-0.265666666666667
"20526","2024-40-204",-0.265666666666667
"20527","2024-40-205",-0.265666666666667
"20528","2024-40-206",-0.265666666666667
"20529","2024-40-207",-0.265666666666667
"20530","2024-40-208",-0.265666666666667
"20531","2024-40-209",-0.265666666666667
"20532","2024-40-210",-0.265666666666667
"20533","2024-40-211",-0.265666666666667
"20534","2024-40-212",-0.265666666666667
"20535","2024-40-213",-0.265666666666667
"20536","2024-40-214",-0.265666666666667
"20537","2024-40-215",-0.265666666666667
"20538","2024-40-216",-0.265666666666667
"20539","2024-40-301",-0.265666666666667
"20540","2024-40-302",-0.265666666666667
"20541","2024-40-303",-0.265666666666667
"20542","2024-40-304",-0.265666666666667
"20543","2024-40-305",-0.265666666666667
"20544","2024-40-306",-0.265666666666667
"20545","2024-40-307",-0.265666666666667
"20546","2024-40-308",-0.265666666666667
"20547","2024-40-401",-0.265666666666667
"20548","2024-40-402",-0.265666666666667
"20549","2024-40-403",-0.265666666666667
"20550","2024-40-404",-0.265666666666667
"20551","2024-40-405",-0.265666666666667
"20552","2024-40-406",-0.265666666666667
"20553","2024-40-407",-0.265666666666667
"20554","2024-40-408",-0.265666666666667
"20555","2024-40-409",-0.265666666666667
"20556","2024-40-410",-0.265666666666667
"20557","2024-40-501",-0.265666666666667
"20558","2024-40-502",-0.265666666666667
"20559","2024-40-503",-0.265666666666667
"20560","2024-40-504",-0.265666666666667
"20561","2024-40-505",-0.265666666666667
"20562","2024-40-506",-0.265666666666667
"20563","2024-40-507",-0.265666666666667
"20564","2024-40-508",-0.265666666666667
"20565","2024-40-509",-0.265666666666667
"20566","2024-40-510",-0.265666666666667
"20567","2024-40-511",-0.265666666666667
"20568","2024-40-601",-0.265666666666667
"20569","2024-40-602",-0.265666666666667
"20570","2024-40-603",-0.265666666666667
"20571","2024-40-604",-0.265666666666667
"20572","2024-40-605",-0.265666666666667
"20573","2024-40-606",-0.265666666666667
"20574","2024-40-607",-0.265666666666667
"20575","2024-40-608",-0.265666666666667
"20576","2024-40-609",-0.265666666666667
"20577","2024-40-610",-0.265666666666667
"20578","2024-40-611",-0.265666666666667
"20579","2024-40-701",-0.265666666666667
"20580","2024-40-702",-0.265666666666667
"20581","2024-40-703",-0.265666666666667
"20582","2024-40-704",-0.265666666666667
"20583","2024-40-705",-0.265666666666667
"20584","2024-40-706",-0.265666666666667
"20585","2024-41-nino34ssta",-0.268
"20586","2024-41-101",-0.268
"20587","2024-41-102",-0.268
"20588","2024-41-103",-0.268
"20589","2024-41-104",-0.268
"20590","2024-41-105",-0.268
"20591","2024-41-106",-0.268
"20592","2024-41-107",-0.268
"20593","2024-41-108",-0.268
"20594","2024-41-109",-0.268
"20595","2024-41-110",-0.268
"20596","2024-41-111",-0.268
"20597","2024-41-112",-0.268
"20598","2024-41-113",-0.268
"20599","2024-41-114",-0.268
"20600","2024-41-115",-0.268
"20601","2024-41-116",-0.268
"20602","2024-41-117",-0.268
"20603","2024-41-118",-0.268
"20604","2024-41-119",-0.268
"20605","2024-41-120",-0.268
"20606","2024-41-201",-0.268
"20607","2024-41-202",-0.268
"20608","2024-41-203",-0.268
"20609","2024-41-204",-0.268
"20610","2024-41-205",-0.268
"20611","2024-41-206",-0.268
"20612","2024-41-207",-0.268
"20613","2024-41-208",-0.268
"20614","2024-41-209",-0.268
"20615","2024-41-210",-0.268
"20616","2024-41-211",-0.268
"20617","2024-41-212",-0.268
"20618","2024-41-213",-0.268
"20619","2024-41-214",-0.268
"20620","2024-41-215",-0.268
"20621","2024-41-216",-0.268
"20622","2024-41-301",-0.268
"20623","2024-41-302",-0.268
"20624","2024-41-303",-0.268
"20625","2024-41-304",-0.268
"20626","2024-41-305",-0.268
"20627","2024-41-306",-0.268
"20628","2024-41-307",-0.268
"20629","2024-41-308",-0.268
"20630","2024-41-401",-0.268
"20631","2024-41-402",-0.268
"20632","2024-41-403",-0.268
"20633","2024-41-404",-0.268
"20634","2024-41-405",-0.268
"20635","2024-41-406",-0.268
"20636","2024-41-407",-0.268
"20637","2024-41-408",-0.268
"20638","2024-41-409",-0.268
"20639","2024-41-410",-0.268
"20640","2024-41-501",-0.268
"20641","2024-41-502",-0.268
"20642","2024-41-503",-0.268
"20643","2024-41-504",-0.268
"20644","2024-41-505",-0.268
"20645","2024-41-506",-0.268
"20646","2024-41-507",-0.268
"20647","2024-41-508",-0.268
"20648","2024-41-509",-0.268
"20649","2024-41-510",-0.268
"20650","2024-41-511",-0.268
"20651","2024-41-601",-0.268
"20652","2024-41-602",-0.268
"20653","2024-41-603",-0.268
"20654","2024-41-604",-0.268
"20655","2024-41-605",-0.268
"20656","2024-41-606",-0.268
"20657","2024-41-607",-0.268
"20658","2024-41-608",-0.268
"20659","2024-41-609",-0.268
"20660","2024-41-610",-0.268
"20661","2024-41-611",-0.268
"20662","2024-41-701",-0.268
"20663","2024-41-702",-0.268
"20664","2024-41-703",-0.268
"20665","2024-41-704",-0.268
"20666","2024-41-705",-0.268
"20667","2024-41-706",-0.268
"20668","2024-42-nino34ssta",-0.269354838709677
"20669","2024-42-101",-0.269354838709677
"20670","2024-42-102",-0.269354838709677
"20671","2024-42-103",-0.269354838709677
"20672","2024-42-104",-0.269354838709677
"20673","2024-42-105",-0.269354838709677
"20674","2024-42-106",-0.269354838709677
"20675","2024-42-107",-0.269354838709677
"20676","2024-42-108",-0.269354838709677
"20677","2024-42-109",-0.269354838709677
"20678","2024-42-110",-0.269354838709677
"20679","2024-42-111",-0.269354838709677
"20680","2024-42-112",-0.269354838709677
"20681","2024-42-113",-0.269354838709677
"20682","2024-42-114",-0.269354838709677
"20683","2024-42-115",-0.269354838709677
"20684","2024-42-116",-0.269354838709677
"20685","2024-42-117",-0.269354838709677
"20686","2024-42-118",-0.269354838709677
"20687","2024-42-119",-0.269354838709677
"20688","2024-42-120",-0.269354838709677
"20689","2024-42-201",-0.269354838709677
"20690","2024-42-202",-0.269354838709677
"20691","2024-42-203",-0.269354838709677
"20692","2024-42-204",-0.269354838709677
"20693","2024-42-205",-0.269354838709677
"20694","2024-42-206",-0.269354838709677
"20695","2024-42-207",-0.269354838709677
"20696","2024-42-208",-0.269354838709677
"20697","2024-42-209",-0.269354838709677
"20698","2024-42-210",-0.269354838709677
"20699","2024-42-211",-0.269354838709677
"20700","2024-42-212",-0.269354838709677
"20701","2024-42-213",-0.269354838709677
"20702","2024-42-214",-0.269354838709677
"20703","2024-42-215",-0.269354838709677
"20704","2024-42-216",-0.269354838709677
"20705","2024-42-301",-0.269354838709677
"20706","2024-42-302",-0.269354838709677
"20707","2024-42-303",-0.269354838709677
"20708","2024-42-304",-0.269354838709677
"20709","2024-42-305",-0.269354838709677
"20710","2024-42-306",-0.269354838709677
"20711","2024-42-307",-0.269354838709677
"20712","2024-42-308",-0.269354838709677
"20713","2024-42-401",-0.269354838709677
"20714","2024-42-402",-0.269354838709677
"20715","2024-42-403",-0.269354838709677
"20716","2024-42-404",-0.269354838709677
"20717","2024-42-405",-0.269354838709677
"20718","2024-42-406",-0.269354838709677
"20719","2024-42-407",-0.269354838709677
"20720","2024-42-408",-0.269354838709677
"20721","2024-42-409",-0.269354838709677
"20722","2024-42-410",-0.269354838709677
"20723","2024-42-501",-0.269354838709677
"20724","2024-42-502",-0.269354838709677
"20725","2024-42-503",-0.269354838709677
"20726","2024-42-504",-0.269354838709677
"20727","2024-42-505",-0.269354838709677
"20728","2024-42-506",-0.269354838709677
"20729","2024-42-507",-0.269354838709677
"20730","2024-42-508",-0.269354838709677
"20731","2024-42-509",-0.269354838709677
"20732","2024-42-510",-0.269354838709677
"20733","2024-42-511",-0.269354838709677
"20734","2024-42-601",-0.269354838709677
"20735","2024-42-602",-0.269354838709677
"20736","2024-42-603",-0.269354838709677
"20737","2024-42-604",-0.269354838709677
"20738","2024-42-605",-0.269354838709677
"20739","2024-42-606",-0.269354838709677
"20740","2024-42-607",-0.269354838709677
"20741","2024-42-608",-0.269354838709677
"20742","2024-42-609",-0.269354838709677
"20743","2024-42-610",-0.269354838709677
"20744","2024-42-611",-0.269354838709677
"20745","2024-42-701",-0.269354838709677
"20746","2024-42-702",-0.269354838709677
"20747","2024-42-703",-0.269354838709677
"20748","2024-42-704",-0.269354838709677
"20749","2024-42-705",-0.269354838709677
"20750","2024-42-706",-0.269354838709677
"20751","2024-43-nino34ssta",-0.264838709677419
"20752","2024-43-101",-0.264838709677419
"20753","2024-43-102",-0.264838709677419
"20754","2024-43-103",-0.264838709677419
"20755","2024-43-104",-0.264838709677419
"20756","2024-43-105",-0.264838709677419
"20757","2024-43-106",-0.264838709677419
"20758","2024-43-107",-0.264838709677419
"20759","2024-43-108",-0.264838709677419
"20760","2024-43-109",-0.264838709677419
"20761","2024-43-110",-0.264838709677419
"20762","2024-43-111",-0.264838709677419
"20763","2024-43-112",-0.264838709677419
"20764","2024-43-113",-0.264838709677419
"20765","2024-43-114",-0.264838709677419
"20766","2024-43-115",-0.264838709677419
"20767","2024-43-116",-0.264838709677419
"20768","2024-43-117",-0.264838709677419
"20769","2024-43-118",-0.264838709677419
"20770","2024-43-119",-0.264838709677419
"20771","2024-43-120",-0.264838709677419
"20772","2024-43-201",-0.264838709677419
"20773","2024-43-202",-0.264838709677419
"20774","2024-43-203",-0.264838709677419
"20775","2024-43-204",-0.264838709677419
"20776","2024-43-205",-0.264838709677419
"20777","2024-43-206",-0.264838709677419
"20778","2024-43-207",-0.264838709677419
"20779","2024-43-208",-0.264838709677419
"20780","2024-43-209",-0.264838709677419
"20781","2024-43-210",-0.264838709677419
"20782","2024-43-211",-0.264838709677419
"20783","2024-43-212",-0.264838709677419
"20784","2024-43-213",-0.264838709677419
"20785","2024-43-214",-0.264838709677419
"20786","2024-43-215",-0.264838709677419
"20787","2024-43-216",-0.264838709677419
"20788","2024-43-301",-0.264838709677419
"20789","2024-43-302",-0.264838709677419
"20790","2024-43-303",-0.264838709677419
"20791","2024-43-304",-0.264838709677419
"20792","2024-43-305",-0.264838709677419
"20793","2024-43-306",-0.264838709677419
"20794","2024-43-307",-0.264838709677419
"20795","2024-43-308",-0.264838709677419
"20796","2024-43-401",-0.264838709677419
"20797","2024-43-402",-0.264838709677419
"20798","2024-43-403",-0.264838709677419
"20799","2024-43-404",-0.264838709677419
"20800","2024-43-405",-0.264838709677419
"20801","2024-43-406",-0.264838709677419
"20802","2024-43-407",-0.264838709677419
"20803","2024-43-408",-0.264838709677419
"20804","2024-43-409",-0.264838709677419
"20805","2024-43-410",-0.264838709677419
"20806","2024-43-501",-0.264838709677419
"20807","2024-43-502",-0.264838709677419
"20808","2024-43-503",-0.264838709677419
"20809","2024-43-504",-0.264838709677419
"20810","2024-43-505",-0.264838709677419
"20811","2024-43-506",-0.264838709677419
"20812","2024-43-507",-0.264838709677419
"20813","2024-43-508",-0.264838709677419
"20814","2024-43-509",-0.264838709677419
"20815","2024-43-510",-0.264838709677419
"20816","2024-43-511",-0.264838709677419
"20817","2024-43-601",-0.264838709677419
"20818","2024-43-602",-0.264838709677419
"20819","2024-43-603",-0.264838709677419
"20820","2024-43-604",-0.264838709677419
"20821","2024-43-605",-0.264838709677419
"20822","2024-43-606",-0.264838709677419
"20823","2024-43-607",-0.264838709677419
"20824","2024-43-608",-0.264838709677419
"20825","2024-43-609",-0.264838709677419
"20826","2024-43-610",-0.264838709677419
"20827","2024-43-611",-0.264838709677419
"20828","2024-43-701",-0.264838709677419
"20829","2024-43-702",-0.264838709677419
"20830","2024-43-703",-0.264838709677419
"20831","2024-43-704",-0.264838709677419
"20832","2024-43-705",-0.264838709677419
"20833","2024-43-706",-0.264838709677419
"20834","2024-44-nino34ssta",-0.260322580645161
"20835","2024-44-101",-0.260322580645161
"20836","2024-44-102",-0.260322580645161
"20837","2024-44-103",-0.260322580645161
"20838","2024-44-104",-0.260322580645161
"20839","2024-44-105",-0.260322580645161
"20840","2024-44-106",-0.260322580645161
"20841","2024-44-107",-0.260322580645161
"20842","2024-44-108",-0.260322580645161
"20843","2024-44-109",-0.260322580645161
"20844","2024-44-110",-0.260322580645161
"20845","2024-44-111",-0.260322580645161
"20846","2024-44-112",-0.260322580645161
