"","week","province","group","value"
"3221","2021-7",5,"water",0
"3222","2021-7",6,"dengue_spread",0
"3223","2021-7",6,"employment",0
"3224","2021-7",6,"mobility_finance",0
"3225","2021-7",6,"water",0
"3226","2021-7",7,"dengue_spread",0
"3227","2021-7",7,"employment",0
"3228","2021-7",7,"mobility_finance",0
"3229","2021-7",7,"water",0
"3230","2021-8",0,"dengue_spread",6.22
"3231","2021-8",0,"employment",56.43
"3232","2021-8",0,"mobility_finance",12.03
"3233","2021-8",0,"water",0
"3234","2021-8",1,"dengue_spread",0
"3235","2021-8",1,"employment",38.86
"3236","2021-8",1,"mobility_finance",0
"3237","2021-8",1,"water",0
"3238","2021-8",2,"dengue_spread",0
"3239","2021-8",2,"employment",41.93
"3240","2021-8",2,"mobility_finance",0
"3241","2021-8",2,"water",0
"3242","2021-8",3,"dengue_spread",0
"3243","2021-8",3,"employment",0
"3244","2021-8",3,"mobility_finance",0
"3245","2021-8",3,"water",0
"3246","2021-8",4,"dengue_spread",0
"3247","2021-8",4,"employment",38.47
"3248","2021-8",4,"mobility_finance",0
"3249","2021-8",4,"water",0
"3250","2021-8",5,"dengue_spread",0
"3251","2021-8",5,"employment",0
"3252","2021-8",5,"water",0
"3253","2021-8",6,"dengue_spread",0
"3254","2021-8",6,"employment",0
"3255","2021-8",6,"mobility_finance",0
"3256","2021-8",6,"water",0
"3257","2021-8",7,"dengue_spread",0
"3258","2021-8",7,"employment",0
"3259","2021-8",7,"mobility_finance",0
"3260","2021-8",7,"water",0
"3261","2021-9",0,"dengue_spread",0
"3262","2021-9",0,"employment",60.71
"3263","2021-9",0,"mobility_finance",16.38
"3264","2021-9",0,"water",0
"3265","2021-9",1,"dengue_spread",13.32
"3266","2021-9",1,"employment",44
"3267","2021-9",1,"mobility_finance",40.65
"3268","2021-9",1,"water",0
"3269","2021-9",2,"dengue_spread",0
"3270","2021-9",2,"employment",61.83
"3271","2021-9",2,"mobility_finance",0
"3272","2021-9",2,"water",0
"3273","2021-9",3,"dengue_spread",0
"3274","2021-9",3,"employment",62.62
"3275","2021-9",3,"mobility_finance",0
"3276","2021-9",3,"water",0
"3277","2021-9",4,"dengue_spread",0
"3278","2021-9",4,"employment",42.03
"3279","2021-9",4,"mobility_finance",0
"3280","2021-9",4,"water",0
"3281","2021-9",5,"dengue_spread",0
"3282","2021-9",5,"employment",0
"3283","2021-9",5,"water",0
"3284","2021-9",6,"dengue_spread",0
"3285","2021-9",6,"employment",0
"3286","2021-9",6,"mobility_finance",0
"3287","2021-9",6,"water",0
"3288","2021-9",7,"dengue_spread",0
"3289","2021-9",7,"employment",78.02
"3290","2021-9",7,"mobility_finance",0
"3291","2021-9",7,"water",0
"3292","2022-1",0,"dengue_spread",10.3
"3293","2022-1",0,"employment",60
"3294","2022-1",0,"mobility_finance",24.96
"3295","2022-1",0,"water",0
"3296","2022-1",1,"dengue_spread",22.19
"3297","2022-1",1,"employment",49.14
"3298","2022-1",1,"mobility_finance",0
"3299","2022-1",1,"water",0
"3300","2022-1",2,"dengue_spread",0
"3301","2022-1",2,"employment",70.6
"3302","2022-1",2,"mobility_finance",0
"3303","2022-1",2,"water",0
"3304","2022-1",3,"dengue_spread",0
"3305","2022-1",3,"employment",0
"3306","2022-1",3,"mobility_finance",0
"3307","2022-1",3,"water",0
"3308","2022-1",4,"dengue_spread",0
"3309","2022-1",4,"employment",57.7
"3310","2022-1",4,"mobility_finance",0
"3311","2022-1",4,"water",0
"3312","2022-1",5,"dengue_spread",0
"3313","2022-1",5,"employment",0
"3314","2022-1",5,"mobility_finance",0
"3315","2022-1",5,"water",0
"3316","2022-1",6,"dengue_spread",0
"3317","2022-1",6,"employment",0
"3318","2022-1",6,"mobility_finance",0
"3319","2022-1",6,"water",0
"3320","2022-1",7,"dengue_spread",0
"3321","2022-1",7,"employment",0
"3322","2022-1",7,"mobility_finance",0
"3323","2022-10",0,"dengue_spread",6.31
"3324","2022-10",0,"employment",70
"3325","2022-10",0,"mobility_finance",10.74
"3326","2022-10",0,"water",0
"3327","2022-10",1,"dengue_spread",0
"3328","2022-10",1,"employment",71
"3329","2022-10",1,"mobility_finance",0
"3330","2022-10",1,"water",0
"3331","2022-10",2,"dengue_spread",0
"3332","2022-10",2,"employment",42.44
"3333","2022-10",2,"mobility_finance",0
"3334","2022-10",2,"water",0
"3335","2022-10",3,"dengue_spread",0
"3336","2022-10",3,"employment",100
"3337","2022-10",3,"mobility_finance",0
"3338","2022-10",3,"water",0
"3339","2022-10",4,"dengue_spread",0
"3340","2022-10",4,"employment",71.23
"3341","2022-10",4,"mobility_finance",0
"3342","2022-10",4,"water",0
"3343","2022-10",5,"dengue_spread",0
"3344","2022-10",5,"employment",0
"3345","2022-10",5,"mobility_finance",0
"3346","2022-10",5,"water",0
"3347","2022-10",6,"dengue_spread",0
"3348","2022-10",6,"employment",0
"3349","2022-10",6,"mobility_finance",0
"3350","2022-10",6,"water",0
"3351","2022-10",7,"dengue_spread",0
"3352","2022-10",7,"employment",0
"3353","2022-10",7,"mobility_finance",0
"3354","2022-10",7,"water",0
"3355","2022-11",0,"dengue_spread",7.29
"3356","2022-11",0,"employment",41
"3357","2022-11",0,"mobility_finance",13.93
"3358","2022-11",0,"water",0
"3359","2022-11",1,"dengue_spread",0
"3360","2022-11",1,"employment",51
"3361","2022-11",1,"mobility_finance",0
"3362","2022-11",1,"water",0
"3363","2022-11",2,"dengue_spread",0
"3364","2022-11",2,"employment",0
"3365","2022-11",2,"mobility_finance",0
"3366","2022-11",2,"water",0
"3367","2022-11",3,"dengue_spread",0
"3368","2022-11",3,"employment",0
"3369","2022-11",3,"mobility_finance",0
"3370","2022-11",3,"water",0
"3371","2022-11",4,"dengue_spread",0
"3372","2022-11",4,"employment",27.78
"3373","2022-11",4,"mobility_finance",0
"3374","2022-11",4,"water",0
"3375","2022-11",5,"dengue_spread",0
"3376","2022-11",5,"employment",0
"3377","2022-11",5,"mobility_finance",0
"3378","2022-11",5,"water",0
"3379","2022-11",6,"dengue_spread",0
"3380","2022-11",6,"employment",0
"3381","2022-11",6,"mobility_finance",0
"3382","2022-11",6,"water",0
"3383","2022-11",7,"dengue_spread",0
"3384","2022-11",7,"employment",0
"3385","2022-11",7,"mobility_finance",0
"3386","2022-11",7,"water",0
"3387","2022-12",0,"dengue_spread",9.23
"3388","2022-12",0,"employment",46
"3389","2022-12",0,"mobility_finance",15.96
"3390","2022-12",0,"water",0
"3391","2022-12",1,"dengue_spread",0
"3392","2022-12",1,"employment",39
"3393","2022-12",1,"mobility_finance",0
"3394","2022-12",1,"water",0
"3395","2022-12",2,"dengue_spread",0
"3396","2022-12",2,"employment",22.34
"3397","2022-12",2,"mobility_finance",0
"3398","2022-12",2,"water",0
"3399","2022-12",3,"dengue_spread",0
"3400","2022-12",3,"employment",36
"3401","2022-12",3,"mobility_finance",0
"3402","2022-12",3,"water",0
"3403","2022-12",4,"dengue_spread",0
"3404","2022-12",4,"employment",51.29
"3405","2022-12",4,"mobility_finance",0
"3406","2022-12",4,"water",0
"3407","2022-12",5,"dengue_spread",0
"3408","2022-12",5,"employment",41.76
"3409","2022-12",5,"mobility_finance",0
"3410","2022-12",5,"water",0
"3411","2022-12",6,"dengue_spread",0
"3412","2022-12",6,"employment",0
"3413","2022-12",6,"mobility_finance",0
"3414","2022-12",6,"water",0
"3415","2022-12",7,"dengue_spread",0
"3416","2022-12",7,"employment",0
"3417","2022-12",7,"mobility_finance",0
"3418","2022-12",7,"water",0
"3419","2022-13",0,"dengue_spread",9.39
"3420","2022-13",0,"employment",38
"3421","2022-13",0,"mobility_finance",17.99
"3422","2022-13",0,"water",0
"3423","2022-13",1,"dengue_spread",12.55
"3424","2022-13",1,"employment",33
"3425","2022-13",1,"mobility_finance",0
"3426","2022-13",1,"water",0
"3427","2022-13",2,"dengue_spread",0
"3428","2022-13",2,"employment",29.04
"3429","2022-13",2,"mobility_finance",0
"3430","2022-13",2,"water",0
"3431","2022-13",3,"dengue_spread",0
"3432","2022-13",3,"employment",71
"3433","2022-13",3,"mobility_finance",0
"3434","2022-13",3,"water",0
"3435","2022-13",4,"dengue_spread",0
"3436","2022-13",4,"employment",23.51
"3437","2022-13",4,"mobility_finance",0
"3438","2022-13",4,"water",43.89
"3439","2022-13",5,"dengue_spread",0
"3440","2022-13",5,"employment",0
"3441","2022-13",5,"mobility_finance",0
"3442","2022-13",5,"water",0
"3443","2022-13",6,"dengue_spread",0
"3444","2022-13",6,"employment",0
"3445","2022-13",6,"mobility_finance",0
"3446","2022-13",6,"water",0
"3447","2022-13",7,"dengue_spread",0
"3448","2022-13",7,"employment",0
"3449","2022-13",7,"mobility_finance",0
"3450","2022-13",7,"water",0
"3451","2022-14",0,"dengue_spread",5.02
"3452","2022-14",0,"employment",35
"3453","2022-14",0,"mobility_finance",16.54
"3454","2022-14",0,"water",0
"3455","2022-14",1,"dengue_spread",0
"3456","2022-14",1,"employment",43
"3457","2022-14",1,"mobility_finance",20.82
"3458","2022-14",1,"water",0
"3459","2022-14",2,"dengue_spread",0
"3460","2022-14",2,"employment",16.38
"3461","2022-14",2,"mobility_finance",0
"3462","2022-14",2,"water",0
"3463","2022-14",3,"dengue_spread",0
"3464","2022-14",3,"employment",33
"3465","2022-14",3,"mobility_finance",0
"3466","2022-14",3,"water",0
"3467","2022-14",4,"dengue_spread",0
"3468","2022-14",4,"employment",24.93
"3469","2022-14",4,"mobility_finance",0
"3470","2022-14",4,"water",0
"3471","2022-14",5,"dengue_spread",0
"3472","2022-14",5,"employment",0
"3473","2022-14",5,"mobility_finance",0
"3474","2022-14",5,"water",0
"3475","2022-14",6,"dengue_spread",0
"3476","2022-14",6,"employment",0
"3477","2022-14",6,"mobility_finance",0
"3478","2022-14",6,"water",0
"3479","2022-14",7,"dengue_spread",0
"3480","2022-14",7,"employment",0
"3481","2022-14",7,"mobility_finance",0
"3482","2022-14",7,"water",0
"3483","2022-15",0,"dengue_spread",5.5
"3484","2022-15",0,"employment",20
"3485","2022-15",0,"mobility_finance",21.76
"3486","2022-15",0,"water",0
"3487","2022-15",1,"dengue_spread",0
"3488","2022-15",1,"employment",18
"3489","2022-15",1,"mobility_finance",0
"3490","2022-15",1,"water",0
"3491","2022-15",2,"dengue_spread",0
"3492","2022-15",2,"employment",0
"3493","2022-15",2,"mobility_finance",0
"3494","2022-15",2,"water",0
"3495","2022-15",3,"dengue_spread",0
"3496","2022-15",3,"employment",0
"3497","2022-15",3,"mobility_finance",0
"3498","2022-15",3,"water",0
"3499","2022-15",4,"dengue_spread",0
"3500","2022-15",4,"employment",32.05
"3501","2022-15",4,"mobility_finance",0
"3502","2022-15",4,"water",0
"3503","2022-15",5,"dengue_spread",0
"3504","2022-15",5,"employment",0
"3505","2022-15",5,"mobility_finance",0
"3506","2022-15",5,"water",0
"3507","2022-15",6,"dengue_spread",0
"3508","2022-15",6,"employment",0
"3509","2022-15",6,"mobility_finance",0
"3510","2022-15",6,"water",0
"3511","2022-15",7,"dengue_spread",0
"3512","2022-15",7,"employment",0
"3513","2022-15",7,"mobility_finance",0
"3514","2022-15",7,"water",0
"3515","2022-16",0,"dengue_spread",6.64
"3516","2022-16",0,"employment",41
"3517","2022-16",0,"mobility_finance",16.25
"3518","2022-16",0,"water",0
"3519","2022-16",1,"dengue_spread",8.74
"3520","2022-16",1,"employment",39
"3521","2022-16",1,"mobility_finance",16.19
"3522","2022-16",1,"water",0
"3523","2022-16",2,"dengue_spread",0
"3524","2022-16",2,"employment",28.29
"3525","2022-16",2,"mobility_finance",0
"3526","2022-16",2,"water",0
"3527","2022-16",3,"dengue_spread",0
"3528","2022-16",3,"employment",38
"3529","2022-16",3,"mobility_finance",0
"3530","2022-16",3,"water",41.96
"3531","2022-16",4,"dengue_spread",0
"3532","2022-16",4,"employment",42.03
"3533","2022-16",4,"mobility_finance",0
"3534","2022-16",4,"water",0
"3535","2022-16",5,"dengue_spread",0
"3536","2022-16",5,"employment",0
"3537","2022-16",5,"mobility_finance",0
"3538","2022-16",5,"water",0
"3539","2022-16",6,"dengue_spread",0
"3540","2022-16",6,"employment",0
"3541","2022-16",6,"mobility_finance",0
"3542","2022-16",6,"water",0
"3543","2022-16",7,"dengue_spread",0
"3544","2022-16",7,"employment",0
"3545","2022-16",7,"mobility_finance",0
"3546","2022-16",7,"water",0
"3547","2022-17",0,"dengue_spread",4.69
"3548","2022-17",0,"employment",31
"3549","2022-17",0,"mobility_finance",16.54
"3550","2022-17",0,"water",0
"3551","2022-17",1,"dengue_spread",0
"3552","2022-17",1,"employment",35
"3553","2022-17",1,"mobility_finance",15.2
"3554","2022-17",1,"water",0
"3555","2022-17",2,"dengue_spread",0
"3556","2022-17",2,"employment",23.82
"3557","2022-17",2,"mobility_finance",0
"3558","2022-17",2,"water",0
"3559","2022-17",3,"dengue_spread",0
"3560","2022-17",3,"employment",35
"3561","2022-17",3,"mobility_finance",0
"3562","2022-17",3,"water",0
"3563","2022-17",4,"dengue_spread",0
"3564","2022-17",4,"employment",21.37
"3565","2022-17",4,"mobility_finance",0
"3566","2022-17",4,"water",0
"3567","2022-17",5,"dengue_spread",0
"3568","2022-17",5,"employment",0
"3569","2022-17",5,"mobility_finance",0
"3570","2022-17",5,"water",0
"3571","2022-17",6,"dengue_spread",0
"3572","2022-17",6,"employment",0
"3573","2022-17",6,"mobility_finance",0
"3574","2022-17",6,"water",0
"3575","2022-17",7,"dengue_spread",0
"3576","2022-17",7,"employment",0
"3577","2022-17",7,"mobility_finance",0
"3578","2022-17",7,"water",0
"3579","2022-18",0,"dengue_spread",8.42
"3580","2022-18",0,"employment",36
"3581","2022-18",0,"mobility_finance",16.25
"3582","2022-18",0,"water",0
"3583","2022-18",1,"dengue_spread",10.09
"3584","2022-18",1,"employment",34
"3585","2022-18",1,"mobility_finance",14.87
"3586","2022-18",1,"water",0
"3587","2022-18",2,"dengue_spread",0
"3588","2022-18",2,"employment",23.82
"3589","2022-18",2,"mobility_finance",0
"3590","2022-18",2,"water",59.84
"3591","2022-18",3,"dengue_spread",0
"3592","2022-18",3,"employment",44
"3593","2022-18",3,"mobility_finance",0
"3594","2022-18",3,"water",0
"3595","2022-18",4,"dengue_spread",0
"3596","2022-18",4,"employment",28.49
"3597","2022-18",4,"mobility_finance",0
"3598","2022-18",4,"water",0
"3599","2022-18",5,"dengue_spread",0
"3600","2022-18",5,"employment",0
"3601","2022-18",5,"mobility_finance",0
"3602","2022-18",5,"water",0
"3603","2022-18",6,"dengue_spread",0
"3604","2022-18",6,"employment",0
"3605","2022-18",6,"mobility_finance",0
"3606","2022-18",6,"water",0
"3607","2022-18",7,"dengue_spread",0
"3608","2022-18",7,"employment",0
"3609","2022-18",7,"mobility_finance",0
"3610","2022-18",7,"water",0
"3611","2022-19",0,"dengue_spread",11.17
"3612","2022-19",0,"employment",34
"3613","2022-19",0,"mobility_finance",16.83
"3614","2022-19",0,"water",0
"3615","2022-19",1,"dengue_spread",10.54
"3616","2022-19",1,"employment",36
"3617","2022-19",1,"mobility_finance",11.9
"3618","2022-19",1,"water",0
"3619","2022-19",2,"dengue_spread",0
"3620","2022-19",2,"employment",23.08
"3621","2022-19",2,"mobility_finance",0
"3622","2022-19",2,"water",0
"3623","2022-19",3,"dengue_spread",0
"3624","2022-19",3,"employment",0
"3625","2022-19",3,"mobility_finance",0
"3626","2022-19",3,"water",0
"3627","2022-19",4,"dengue_spread",0
"3628","2022-19",4,"employment",23.51
"3629","2022-19",4,"mobility_finance",0
"3630","2022-19",4,"water",0
"3631","2022-19",5,"dengue_spread",0
"3632","2022-19",5,"employment",0
"3633","2022-19",5,"mobility_finance",78.57
"3634","2022-19",5,"water",0
"3635","2022-19",6,"dengue_spread",0
"3636","2022-19",6,"employment",0
"3637","2022-19",6,"mobility_finance",0
"3638","2022-19",6,"water",0
"3639","2022-19",7,"dengue_spread",0
"3640","2022-19",7,"employment",0
"3641","2022-19",7,"mobility_finance",0
"3642","2022-19",7,"water",0
"3643","2022-2",0,"dengue_spread",12.71
"3644","2022-2",0,"employment",41.4
"3645","2022-2",0,"mobility_finance",18.82
"3646","2022-2",0,"water",0
"3647","2022-2",1,"dengue_spread",0
"3648","2022-2",1,"employment",38.86
"3649","2022-2",1,"mobility_finance",0
"3650","2022-2",1,"water",0
"3651","2022-2",2,"dengue_spread",0
"3652","2022-2",2,"employment",42.21
"3653","2022-2",2,"mobility_finance",0
"3654","2022-2",2,"water",0
"3655","2022-2",3,"dengue_spread",0
"3656","2022-2",3,"employment",0
"3657","2022-2",3,"mobility_finance",0
"3658","2022-2",3,"water",0
"3659","2022-2",4,"dengue_spread",0
"3660","2022-2",4,"employment",0
"3661","2022-2",4,"mobility_finance",0
"3662","2022-2",4,"water",0
"3663","2022-2",5,"dengue_spread",0
"3664","2022-2",5,"employment",0
"3665","2022-2",5,"mobility_finance",0
"3666","2022-2",5,"water",0
"3667","2022-2",6,"dengue_spread",0
"3668","2022-2",6,"employment",62.3
"3669","2022-2",6,"mobility_finance",0
"3670","2022-2",6,"water",0
"3671","2022-2",7,"dengue_spread",0
"3672","2022-2",7,"employment",0
"3673","2022-2",7,"mobility_finance",0
"3674","2022-20",0,"dengue_spread",11.17
"3675","2022-20",0,"employment",37
"3676","2022-20",0,"mobility_finance",13.35
"3677","2022-20",0,"water",0
"3678","2022-20",1,"dengue_spread",0
"3679","2022-20",1,"employment",38
"3680","2022-20",1,"mobility_finance",16.52
"3681","2022-20",1,"water",0
"3682","2022-20",2,"dengue_spread",0
"3683","2022-20",2,"employment",23.82
"3684","2022-20",2,"mobility_finance",0
"3685","2022-20",2,"water",0
"3686","2022-20",3,"dengue_spread",0
"3687","2022-20",3,"employment",0
"3688","2022-20",3,"mobility_finance",0
"3689","2022-20",3,"water",0
"3690","2022-20",4,"dengue_spread",0
"3691","2022-20",4,"employment",30.63
"3692","2022-20",4,"mobility_finance",0
"3693","2022-20",4,"water",0
"3694","2022-20",5,"dengue_spread",0
"3695","2022-20",5,"employment",0
"3696","2022-20",5,"mobility_finance",0
"3697","2022-20",5,"water",0
"3698","2022-20",6,"dengue_spread",0
"3699","2022-20",6,"employment",0
"3700","2022-20",6,"mobility_finance",0
"3701","2022-20",6,"water",0
"3702","2022-20",7,"dengue_spread",0
"3703","2022-20",7,"employment",0
"3704","2022-20",7,"mobility_finance",0
"3705","2022-20",7,"water",0
"3706","2022-21",0,"dengue_spread",15.81
"3707","2022-21",0,"employment",41.03
"3708","2022-21",0,"mobility_finance",23.02
"3709","2022-21",0,"water",0
"3710","2022-21",1,"dengue_spread",13.07
"3711","2022-21",1,"employment",46.29
"3712","2022-21",1,"mobility_finance",16.85
"3713","2022-21",1,"water",0
"3714","2022-21",2,"dengue_spread",100
"3715","2022-21",2,"employment",49.14
"3716","2022-21",2,"mobility_finance",47
"3717","2022-21",2,"water",0
"3718","2022-21",3,"dengue_spread",0
"3719","2022-21",3,"employment",86.33
"3720","2022-21",3,"mobility_finance",0
"3721","2022-21",3,"water",0
"3722","2022-21",4,"dengue_spread",0
"3723","2022-21",4,"employment",41.32
"3724","2022-21",4,"mobility_finance",0
"3725","2022-21",4,"water",0
"3726","2022-21",5,"dengue_spread",0
"3727","2022-21",5,"employment",0
"3728","2022-21",5,"mobility_finance",0
"3729","2022-21",5,"water",0
"3730","2022-21",6,"dengue_spread",0
"3731","2022-21",6,"employment",0
"3732","2022-21",6,"mobility_finance",0
"3733","2022-21",6,"water",0
"3734","2022-21",7,"dengue_spread",0
"3735","2022-21",7,"employment",0
"3736","2022-21",7,"mobility_finance",0
"3737","2022-21",7,"water",0
"3738","2022-22",0,"dengue_spread",15.08
"3739","2022-22",0,"employment",37.01
"3740","2022-22",0,"mobility_finance",26.2
"3741","2022-22",0,"water",0
"3742","2022-22",1,"dengue_spread",19.23
"3743","2022-22",1,"employment",40.57
"3744","2022-22",1,"mobility_finance",12.89
"3745","2022-22",1,"water",0
"3746","2022-22",2,"dengue_spread",0
"3747","2022-22",2,"employment",26.8
"3748","2022-22",2,"mobility_finance",0
"3749","2022-22",2,"water",0
"3750","2022-22",3,"dengue_spread",0
"3751","2022-22",3,"employment",62.62
"3752","2022-22",3,"mobility_finance",0
"3753","2022-22",3,"water",0
"3754","2022-22",4,"dengue_spread",0
"3755","2022-22",4,"employment",49.15
